Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,roi85,,42,14 - 3 - 0,,,Lugia Archeops,,roi85
2,owntempo,,41,13 - 2 - 2,,,Gardevoir Mewtwo,,owntempo
3,TheRicardoToddy,,37,12 - 3 - 1,,,Mew Genesect,,thericardotoddy
4,James Arnold,,35,11 - 3 - 2,,,Lugia Archeops,,wames
5,Cobi Kawasaki,,35,11 - 2 - 2,,,Giratina LZ Box,,97kirby
6,Ryan Simons,,34,11 - 3 - 1,,,Lost Zone Box,,variedits
7,Benny Billinger,,32,10 - 3 - 2,,,Lugia Archeops,,bbillinger
8,orchiids,,32,10 - 3 - 2,,,Goodra LZ Box,,orchiids
9,littledarkfury,,31,10 - 3 - 1,49.00%,56.04%,Arceus Giratina,,littledarkfury
10,Smart TCG,,31,10 - 3 - 1,45.00%,62.50%,Lugia Archeops,,gabrielsmarttcg
11,Nathan Ginsburg,,31,10 - 3 - 1,39.00%,65.00%,Lost Zone Box,,ngtcg
12,TBlatt,,30,10 - 4 - 0,58.00%,48.33%,Giratina LZ Box,,tblatt
13,Dalten Cross,,30,10 - 4 - 0,57.00%,56.60%,Lugia Archeops,,vovuvu
14,PolarPT,,30,10 - 4 - 0,55.00%,54.67%,Miraidon Regieleki,,polarpt
15,oreodude12345,,30,10 - 4 - 0,48.00%,51.53%,Mew Genesect,,oreodude12345
16,Gabe Shumway,,29,9 - 3 - 2,68.00%,53.10%,Lugia Archeops,,gabeshumway
17,mccoy716,,29,9 - 3 - 2,52.00%,57.06%,Inteleon Urshifu,,mccoy716
18,hbjtrevo,,28,9 - 4 - 1,67.00%,47.61%,Lugia Archeops,,hbjtrevo
19,beipoke,,28,9 - 4 - 1,66.00%,52.08%,Gardevoir Mewtwo,,beipoke
20,Magikarp420,,28,9 - 4 - 1,52.00%,55.60%,Lost Zone Box,,magikarp420
21,CaioCapetinha,,28,9 - 4 - 1,52.00%,52.92%,Dialga Magnezone,,caiocapetinha
22,James Simms,,28,9 - 4 - 1,47.00%,43.41%,Gardevoir,,4600737
23,Hazeo,,28,9 - 4 - 1,41.00%,51.46%,Lost Zone Box,,hazeo
24,Greninjaboi,,27,9 - 5 - 0,66.00%,50.61%,Giratina LZ Box,,greninjaboi
25,CannedKiwi,,27,9 - 5 - 0,63.00%,50.43%,Giratina LZ Box,,cannedkiwi
26,Urtzuub,,27,9 - 5 - 0,46.67%,50.43%,Lost Zone Box,,urtzuub
27,JackDaniel789,,26,8 - 4 - 2,42.00%,53.97%,Lost Zone Box,,jackdaniel789
28,Noahs,,25,8 - 4 - 1drop,68.75%,47.78%,Lost Zone Box,,noahs
29,EvanCampbell94,,25,8 - 5 - 1,61.00%,46.25%,Lugia Archeops,,evancampbell94
30,Adam Knowles,,25,8 - 5 - 1,60.00%,44.79%,Lugia Archeops,,hawktagon
31,Leonardo Martins,,25,8 - 5 - 1,55.00%,50.00%,Lugia Archeops,,panzerd
32,Uyio,,25,8 - 5 - 1,48.00%,56.46%,Mew Genesect,,uyio
33,soshifan9,,25,8 - 5 - 1,46.25%,52.63%,Lost Zone Box,,soshifan9
34,Morgan Abreu,,25,8 - 5 - 1,34.00%,58.70%,Gardevoir,,momaster13
35,channels05,,24,8 - 6 - 0,60.00%,54.13%,Arceus Giratina,,channels05
36,facufacio,,24,8 - 4 - 0drop,48.33%,45.42%,Inteleon Urshifu,,facufacio
37,Kennyprestia,,24,8 - 3 - 0drop,40.00%,56.50%,Giratina LZ Box,,kennyprestia
38,Paul Margold,,23,7 - 4 - 2drop,55.00%,53.00%,Arceus Giratina,,pmplays1089
39,Patrick Scharff,,22,7 - 3 - 1drop,70.00%,68.00%,Mew Genesect,,pscharff
40,Athos4813,,22,7 - 6 - 1,65.00%,42.37%,Gardevoir Mewtwo,,athos4813
41,RyanM,,22,7 - 5 - 1drop,62.50%,43.75%,Shadow Rider Calyrex,,ryanm
42,CruzControl,,22,7 - 4 - 1drop,55.00%,57.50%,Lugia Archeops,,cruzcontrol
43,DorianStotts,,22,7 - 6 - 1,41.00%,46.67%,Lost Zone Box,,dorianstotts
44,Uapha,,22,7 - 2 - 1drop,25.00%,100.00%,Lost Zone Box,,uapha
45,PVD44,,20,6 - 3 - 2drop,46.67%,50.63%,Arceus,,pvd44
46,Alakanixon41,,19,6 - 3 - 1drop,100.00%,25.00%,Lost Zone Box,,alakanixon41
47,Ryan Tan,,19,6 - 3 - 1drop,90.00%,44.00%,Gardevoir,,rtyk1
48,Math Liu,,19,6 - 4 - 1drop,65.00%,44.00%,Gardevoir Mewtwo,,tdonmt1989
49,Anti,,19,6 - 3 - 1drop,25.00%,41.00%,Lost Zone Box,,anti
50,CRUXTAR,,18,6 - 3 - 0,64.57%,57.76%,Lost Zone Box,,cruxtar
51,brendenclarkk,,18,6 - 3 - 0,64.20%,54.66%,Mew Genesect,,brendenclarkk
52,Jeffrey F,,18,6 - 3 - 0,63.01%,55.58%,Lugia Archeops,,mrmooshoes
53,chriis1,,18,6 - 3 - 0,60.64%,56.87%,Miraidon Regieleki,,chriis1
54,Juan T,,18,6 - 3 - 0,58.55%,56.73%,Miraidon Regieleki,,evanbastian
55,dinlge8008,,18,6 - 3 - 0,56.94%,55.45%,Miraidon Regieleki,,dinlge8008
56,CoulbyArtumis,,18,6 - 3 - 0,56.26%,53.10%,Lugia Archeops,,coulbyartumis
57,Hooligan835,,18,6 - 3 - 0,56.16%,55.22%,Dialga Magnezone,,hooligan835
58,Trinilegolas,,18,6 - 3 - 0,56.04%,53.02%,Lost Zone Box,,trinilegolas
59,Drandonbean02,,18,6 - 3 - 0,55.61%,57.06%,Inteleon Urshifu,,drandonbean02
60,tyakoske117,,18,6 - 3 - 0,55.27%,50.84%,Mew Genesect,,tyakoske117
61,Joe Sturino,,18,6 - 3 - 0,55.23%,54.51%,Inteleon Urshifu,,biscuithat
62,castereedlin,,18,6 - 3 - 0,55.11%,57.08%,Lugia Archeops,,castereedlin
63,shakyshaky,,18,6 - 3 - 0,55.10%,56.21%,Inteleon Urshifu,,shakyshaky
64,SamHo360,,18,6 - 3 - 0,52.78%,52.36%,Lost Zone Box,,samho360
65,Mees Brenninkmeijer,,18,6 - 3 - 0,52.47%,54.39%,Lost Zone Box,,meesie6x6
