Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Ryan Simons,,40,13 - 3 - 1,,,Lost Zone Box,,variedits
2,David Hendrickson,,37,12 - 4 - 1,,,Lost Zone Box,,royalcheez
3,Cal Connor,,34,11 - 4 - 1,,,Lugia Archeops,,calcal206
4,Hazeo,,34,11 - 4 - 1,,,Fusion Mew,,hazeo
5,HoneybadgerV8,,35,11 - 2 - 2,,,Arceus Duraludon,,honeybadgerv8
6,Jungwoongjin,,34,11 - 3 - 1,,,Arceus Giratina,,jungwoongjin
7,Loc N,,32,10 - 3 - 2,,,Arceus Giratina,,lnguyen0750
8,Nathan Ginsburg,,31,10 - 4 - 1,,,Lost Zone Box,,ngtcg
9,Caleb Rogerson,,31,10 - 3 - 1,49.00%,59.10%,Lost Zone Box,,memaanhc
10,dsopko91,,30,10 - 4 - 0,44.00%,60.18%,Miraidon Flaaffy,,dsopko91
11,Zarbon,,29,9 - 3 - 2,49.00%,48.33%,Fusion Mew,,zarbon
12,clonazepanda,,28,9 - 4 - 1,49.00%,51.04%,Lost Box Charizard,,clonazepanda
13,Kashvinder Singh Mann,,28,9 - 4 - 1,48.00%,51.74%,Arceus Giratina,,kashmann27
14,Iyla Sutherland,,28,9 - 4 - 1,46.00%,53.73%,Giratina LZ Box,,joshuasutherland21
15,. medi,,28,9 - 4 - 1,43.00%,55.22%,Arceus Duraludon,,owohunt
16,Puninko,,28,9 - 4 - 1,38.00%,52.75%,Giratina LZ Box,,puninko
17,MasterLeBui,,27,9 - 5 - 0,61.00%,47.92%,Arceus Duraludon,,masterlebui
18,Solomon Shurge,,25,8 - 5 - 1,60.00%,45.80%,Gardevoir,,freedomfightre
19,Chris Mack,,25,8 - 4 - 1drop,53.75%,47.94%,Mew Genesect,,omagic1313
20,James Simms,,25,8 - 5 - 1,52.00%,45.63%,Gardevoir Mewtwo,,4600737
21,Adam Knowles,,25,8 - 5 - 1,46.25%,41.84%,Lost Zone Box,,adamknowles
22,Akiyama TCG,,25,8 - 5 - 1,45.00%,46.46%,Arceus,,akiyama777
23,YoongKaiJian,,24,8 - 4 - 0drop,55.00%,58.33%,Fusion Mew,,yoongkaijian
24,Roberto Antonio Plaza Orellana,,24,8 - 6 - 0,47.00%,53.54%,Lost Zone Box,,ch1nogamer
25,Nicharonii,,22,7 - 3 - 1drop,42.50%,53.33%,Arceus,,nicharonii
26,Lugia VSTAR is my BFF,,21,7 - 3 - 0drop,70.00%,57.00%,Lugia Archeops,,plepine
27,Ira P,,21,7 - 4 - 0drop,56.67%,48.12%,Lugia Archeops,,ira9999
28,Matthew Pitchford,,21,7 - 7 - 0,46.25%,40.53%,Lost Zone Box,,mattydyl8
29,Gustavo Mariano,,19,6 - 3 - 1drop,90.00%,53.00%,Lugia Archeops,,guszao
30,r2d2REC,,19,6 - 6 - 1drop,46.25%,48.42%,Lugia Archeops,,r2d2rec
31,KsRain,,18,6 - 5 - 0drop,70.00%,41.00%,Arceus Giratina,,ksrain
32,Souldias,,18,6 - 7 - 0drop,32.50%,45.88%,Lost Zone Box,,souldias
33,fejoagui,,18,6 - 3 - 0,56.50%,55.62%,Goodra LZ Box,,fejoagui
34,CounterCollector,,18,6 - 3 - 0,55.73%,54.06%,Gardevoir,,countercollector
35,Chandler Crain,,18,6 - 3 - 0,54.88%,53.93%,Lost Box Charizard,,typicalchan
36,Aren A,,18,6 - 3 - 0,54.38%,56.14%,Mew Genesect,,arenashlock
37,peke,,18,6 - 3 - 0,54.19%,52.73%,Lugia Archeops,,peke
38,4herbcor,,18,6 - 3 - 0,48.97%,51.47%,Arceus Duraludon,,4herbcor
39,PianoFish,,18,6 - 3 - 0,48.28%,49.27%,Dialga Magnezone,,pianofish
40,Riko,,18,6 - 3 - 0,47.65%,51.04%,Arceus Giratina,,riko
41,melfo,,18,6 - 3 - 0,45.06%,52.15%,Arceus Giratina,,melfo
42,Diih,,17,5 - 2 - 2,52.62%,52.06%,Lost Zone Box,,diih
43,PksBlaze,,16,5 - 3 - 1,54.94%,51.65%,Lost Zone Box,,pksblaze
44,Christian Cruz,,16,5 - 3 - 1,51.37%,51.24%,Gardevoir,,christiancruz
