Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
193,Richard  Ruiz,,6,2 - 4 - 0,44.44%,53.17%,Jolteon Inteleon,,vartancaftel
194,Tukaon321,,6,2 - 4 - 0,44.44%,50.00%,Mew Genesect,,tukaon321
195,nyarthotep,,6,2 - 4 - 0,44.44%,47.04%,Gardevoir,,nyarthotep
196,Slimey2,,6,2 - 4 - 0,44.44%,45.69%,Urshifu Moltres,,slimey2
197,1upization,,6,2 - 4 - 0,44.17%,51.46%,Mew Genesect,,1upization
198,Leandro Fernandes,,6,2 - 2 - 0drop,41.67%,54.65%,Urshifu Moltres,,leandropringos
199,MatiEngel,,6,2 - 2 - 0drop,41.67%,52.27%,Hoopa Moltres,,matiengel
200,boofacid,,6,2 - 4 - 0,41.67%,46.00%,Jolteon Inteleon,,boofacid
201,Teddy Wynard,,6,2 - 3 - 0drop,41.67%,43.59%,Umbreon Urshifu,,edittorial
202,JoyZumu,,6,2 - 4 - 0,40.28%,42.30%,Calyrex Inteleon,,joyzumu
203,koichin,,6,2 - 3 - 0drop,40.00%,47.92%,Suicune Ludicolo,,koichin
204,DeadSpace,,6,2 - 4 - 0,40.00%,44.38%,Other,,deadspace
205,jonnybrah,,6,2 - 2 - 0drop,37.50%,48.81%,Rapid Strike Urshifu,,jonnybrah
206,Garry Breech,,6,2 - 3 - 0drop,36.67%,49.63%,Hoopa Moltres,,garebear2006
207,Sergio Plaza,,6,2 - 3 - 0drop,35.00%,38.52%,Umbreon Urshifu,,xlink25
208,Pablo Castillo,,6,2 - 1 - 0drop,25.00%,51.19%,Jolteon Inteleon,,pcl182
209,AGM,,4,1 - 3 - 1drop,48.00%,45.92%,Umbreon Urshifu,,agm
210,seanpluto,,4,1 - 3 - 1drop,41.67%,46.56%,Stonjourner,,seanpluto
211,xtracrispy83,,4,1 - 4 - 1,40.28%,39.37%,Mew Genesect,,xtracrispy83
212,PksSylveon,,3,1 - 1 - 0drop,75.00%,55.56%,Other,,pkssylveon
213,Shark44,,3,1 - 3 - 0drop,66.67%,51.32%,Umbreon Urshifu,,shark44
214,yukka2203,,3,1 - 1 - 0drop,66.67%,48.61%,Hoopa Moltres,,yukka2203
215,Gabriel  Fernandez { raio120 },,3,1 - 2 - 0drop,63.89%,45.28%,Calyrex Inteleon,,raio120
216,Austin Miller,,3,1 - 2 - 0drop,61.11%,50.28%,Umbreon Urshifu,,mmasterdaddy
217,OMGtapulele,,3,1 - 2 - 0drop,61.11%,49.54%,Hoopa Moltres,,omgtapulele
218,Nicholas E,,3,1 - 2 - 0drop,61.11%,48.33%,Mew Genesect,,thatdarkraidude812
219,Gabriel Padinha,,3,1 - 2 - 0drop,58.33%,51.67%,Mew Genesect,,calkab
220,Lordeyebrow,,3,1 - 2 - 0drop,58.33%,49.54%,Gengar,,lordeyebrow
221,Devin S,,3,1 - 3 - 0drop,58.33%,44.76%,Urshifu Inteleon,,shac
222,robunzatsu,,3,1 - 2 - 0drop,57.78%,50.88%,Rapid Strike Malamar,,robunzatsu
223,fryeguy67,,3,1 - 3 - 0drop,56.25%,54.37%,Mew Genesect,,fryeguy67
224,mike Laundrie,,3,1 - 3 - 0drop,56.25%,42.55%,Umbreon Urshifu,,laundrieman
225,rad144,,3,1 - 3 - 0drop,55.83%,51.16%,Duraludon,,rad144
226,Rezolution,,3,1 - 1 - 0drop,55.00%,60.45%,Umbreon Urshifu,,rezolution
227,TCwhitedragon,,3,1 - 3 - 0drop,54.17%,47.15%,Shadow Rider Calyrex,,tcwhitedragon
228,Carter Randall,,3,1 - 3 - 0drop,53.33%,52.58%,Hoopa Moltres,,darklightning2
229,Timothy Madison,,3,1 - 1 - 0drop,53.33%,52.27%,Hoopa Moltres,,linoleumcrab
230,Josh Cohen,,3,1 - 2 - 0drop,52.78%,52.86%,Umbreon Urshifu,,jcohenwc
231,Neko201293,,3,1 - 2 - 0drop,52.78%,45.37%,Hoopa Moltres,,neko201293
232,Andrew Hedrick,,3,1 - 3 - 0drop,52.08%,43.92%,Jolteon Inteleon,,pokehawkeye
233,Adam Johnston,,3,1 - 3 - 0drop,52.08%,39.58%,Hoopa Moltres,,adgejo
234,MacroxssZ,,3,1 - 4 - 0drop,48.33%,48.00%,Calyrex Inteleon,,macroxssz
235,Natestoess,,3,1 - 3 - 0drop,47.92%,49.17%,Gengar,,natestoess
236,YoongKaiJian,,3,1 - 3 - 0drop,47.92%,48.82%,Mew Genesect,,yoongkaijian
237,AyNunez,,3,1 - 3 - 0drop,47.92%,46.67%,Victini,,aynunez
238,Connor Barrios,,3,1 - 3 - 0drop,47.92%,45.83%,Rapid Strike Malamar,,bulba213
239,Erich F,,3,1 - 3 - 0drop,47.50%,47.61%,Zacian,,ef72489
240,Pedro Vicêncio,,3,1 - 2 - 0drop,47.22%,56.28%,Urshifu Inteleon,,madmess
241,axellvarez,,3,1 - 2 - 0drop,47.22%,51.67%,Inteleon Inteleon,,axellvarez
242,iamflukeovo,,3,1 - 2 - 0drop,47.22%,39.35%,Blissey,,iamflukeovo
243,GGzaga,,3,1 - 5 - 0,46.94%,44.29%,Mew Genesect,,ggzaga
244,AndresJgames,,3,1 - 5 - 0,45.83%,48.18%,Mew Genesect,,andresjgames
245,likeollywithab,,3,1 - 3 - 0drop,45.83%,44.29%,Urshifu Moltres,,likeollywithab
246,tiosam13,,3,1 - 3 - 0drop,45.42%,48.84%,Zeraora,,tiosam13
247,Eckoshooter7,,3,1 - 2 - 0drop,44.44%,47.13%,Umbreon Urshifu,,eckoshooter7
248,Coca,,3,1 - 5 - 0,44.44%,42.72%,Umbreon Urshifu,,coca
249,Scottjacob1413,,3,1 - 2 - 0drop,43.89%,45.77%,Mew Genesect,,scottjacob1413
250,Blaksnak,,3,1 - 3 - 0drop,43.75%,42.57%,Eternatus,,blaksnak
251,Hypnotoxic,,3,1 - 3 - 0drop,43.75%,42.13%,Mew Genesect,,hypnotoxic
252,Dcintell,,3,1 - 2 - 0drop,43.33%,45.24%,Rayquaza Flaaffy,,dcintell
253,Nghe91,,3,1 - 5 - 0,43.06%,43.52%,Other,,nghe91
254,Livvylance,,3,1 - 3 - 0drop,41.25%,46.49%,Umbreon Urshifu,,livvylance
255,J4ckr7,,3,1 - 3 - 0drop,39.58%,46.11%,Boltund Inteleon,,j4ckr7
256,James G,,3,1 - 3 - 0drop,39.17%,45.56%,Mew Genesect,,jamesg
257,Jeremy Stewart,,3,1 - 3 - 0drop,39.17%,45.25%,Calyrex Inteleon,,discgolf99
258,Ztporlier,,3,1 - 1 - 0drop,37.50%,55.71%,Eternatus,,ztporlier
259,BigBrainPlays,,3,1 - 1 - 0drop,37.50%,49.76%,Gengar,,bigbrainplays
260,meirelles7,,3,1 - 3 - 0drop,37.50%,43.86%,Mew Genesect,,meirelles7
261,JuniorZ1996,,3,1 - 3 - 0drop,37.08%,50.78%,Other,,juniorz1996
262,SupremeChew,,3,1 - 4 - 0drop,35.00%,36.85%,Mew Genesect,,supremechew
263,GxExRxA,,3,1 - 5 - 0,34.44%,40.99%,Inteleon Inteleon,,gxexrxa
264,SeoulTCG,,3,1 - 2 - 0drop,33.33%,44.31%,Suicune Ludicolo,,seoultcg
265,solano87,,1,0 - 1 - 1drop,58.33%,41.48%,Other,,solano87
266,Achisan26,,1,0 - 5 - 1,35.83%,43.58%,Duraludon,,achisan26
267,allezliverpool69,,1,0 - 3 - 1drop,33.33%,41.92%,Mew Genesect,,allezliverpool69
268,Luke Morsa,,0,0 - 2 - 0drop,75.00%,56.94%,Urshifu Inteleon,,celiosnetwork
269,miltonleite12,,0,0 - 1 - 0drop,66.67%,68.06%,Galarian Weezing,,miltonleite12
270,theGuyWith2Hats,,0,0 - 1 - 0drop,66.67%,62.50%,Hoopa Genesect,,theguywith2hats
271,aquaticblaze,,0,0 - 2 - 0drop,66.67%,56.25%,Umbreon Urshifu,,aquaticblaze
272,Darceloix,,0,0 - 2 - 0drop,66.67%,54.17%,Weezing Inteleon,,darceloix
273,Stephen Richardson,,0,0 - 2 - 0drop,66.67%,52.78%,Gengar,,sportzfan1990
274,RingToss,,0,0 - 1 - 0drop,66.67%,52.78%,Urshifu Moltres,,ringtoss
275,Yzz 超硬77,,0,0 - 1 - 0drop,66.67%,52.78%,Gengar,,gudihao2020
276,compYammu,,0,0 - 1 - 0drop,66.67%,52.50%,Sylveon,,compyammu
277,Matsuji0620,,0,0 - 1 - 0drop,66.67%,52.22%,Umbreon Urshifu,,matsuji0620
278,Yaakov E,,0,0 - 2 - 0drop,66.67%,50.69%,Single Strike Urshifu,,yaakov321
279,Huntaj82,,0,0 - 2 - 0drop,66.67%,47.22%,Jolteon Inteleon,,huntaj82
280,dzt3,,0,0 - 1 - 0drop,66.67%,44.17%,Urshifu Inteleon,,dzt3
281,Ryan P,,0,0 - 2 - 0drop,58.33%,49.86%,Rapid Strike Malamar,,eevee5307
282,Jeferson nunes,,0,0 - 2 - 0drop,58.33%,44.31%,Corviknight,,alemaotcg
283,Raul A,,0,0 - 2 - 0drop,52.50%,49.09%,Inteleon,,taskergm
284,Railgum,,0,0 - 3 - 0drop,52.22%,42.65%,Other,,railgum
285,MarxistLeninist,,0,0 - 1 - 0drop,50.00%,56.94%,Zacian,,marxistleninist
286,Waylon Stephens,,0,0 - 2 - 0drop,50.00%,51.11%,Rapid Strike Malamar,,waylonrandom
287,Arkytex,,0,0 - 2 - 0drop,50.00%,48.47%,Duraludon,,arkytex
288,Bulldoza915,,0,0 - 1 - 0drop,50.00%,43.89%,Jolteon Inteleon,,bulldoza915
289,Peacekepr89,,0,0 - 2 - 0drop,50.00%,42.41%,Corviknight,,peacekepr89
290,ArkhanKnight,,0,0 - 1 - 0drop,50.00%,37.50%,Rapid Strike Malamar,,arkhanknight
291,LLBEAN089,,0,0 - 6 - 0,48.61%,42.48%,Zacian,,llbean089
292,Connor Finton,,0,0 - 3 - 0drop,47.22%,45.21%,Jolteon Inteleon,,conndor97
293,irvintyes,,0,0 - 2 - 0drop,45.83%,45.83%,Calyrex Inteleon,,irvintyes
294,jrubin33,,0,0 - 6 - 0,45.83%,43.80%,Inteleon Inteleon,,jrubin33
295,xultimatechaos,,0,0 - 3 - 0drop,44.44%,49.48%,Suicune Ludicolo,,xultimatechaos
296,waffleraff,,0,0 - 3 - 0drop,44.44%,44.69%,Urshifu Inteleon,,waffleraff
297,Jace Larson,,0,0 - 6 - 0,43.06%,39.39%,Urshifu Inteleon,,jaflars
298,Daniel Rodas,,0,0 - 2 - 0drop,41.67%,49.07%,Calyrex Inteleon,,danielrodas7
299,PksBlaze,,0,0 - 2 - 0drop,41.67%,47.04%,Rayquaza,,pksblaze
300,aus1726,,0,0 - 2 - 0drop,41.67%,45.83%,Umbreon Urshifu,,aus1726
301,Leviathan,,0,0 - 6 - 0,41.67%,38.10%,Calyrex Inteleon,,leviathan
302,NickH777,,0,0 - 6 - 0,40.28%,44.14%,Centiskorch,,nickh777
303,KingHeracross,,0,0 - 1 - 0drop,40.00%,53.33%,Rapid Strike Malamar,,kingheracross
304,shishiya,,0,0 - 6 - 0,40.00%,39.95%,Hoopa Moltres,,shishiya
305,GABY,,0,0 - 3 - 0drop,38.33%,43.94%,Suicune Ludicolo,,gaby
306,ExDiego,,0,0 - 5 - 0drop,38.33%,42.20%,Leafeon Inteleon,,exdiego
307,tsubame1946,,0,0 - 6 - 0,37.50%,41.67%,Mew Genesect,,tsubame1946
308,Jrepetti,,0,0 - 6 - 0,37.50%,38.87%,Gengar,,jrepetti
309,TheRealKingSonic,,0,0 - 6 - 0,37.22%,36.86%,Mew Genesect,,therealkingsonic
310,HDS7,,0,0 - 6 - 0,34.72%,39.90%,Gengar,,hds7
311,Jacob Stillwell,,0,0 - 6 - 0,34.72%,39.72%,Inteleon Inteleon,,jakesterisit
312,Everythingsab0ng,,0,0 - 1 - 0drop,33.33%,47.22%,Umbreon Urshifu,,everythingsab0ng
313,Rjg,,0,0 - 1 - 0drop,33.33%,45.83%,Hoopa Moltres,,rjg
314,Cyrus Davis,,0,0 - 2 - 0drop,33.33%,34.58%,Mew Genesect,,draydon
315,Arne Van Braeckel,,0,0 - 5 - 0drop,33.33%,32.22%,Eternatus,,arneboy11
316,owoCoffee,,0,0 - 6 - 0,31.94%,37.14%,Other,,owocoffee
317,AlexandreORAND,,0,0 - 6 - 0,30.56%,42.27%,Eternatus,,alexandreorand
318,Burdajow,,0,0 - 6 - 0,30.56%,37.36%,Umbreon Urshifu,,burdajow
319,LumpOff,,0,0 - 6 - 0,30.56%,35.30%,Urshifu Inteleon,,lumpoff
320,Christian Steury,,0,0 - 2 - 0drop,29.17%,44.26%,Mew Genesect,,omegaomnislash
321,amicus77,,0,0 - 6 - 0,29.17%,40.40%,Umbreon Urshifu,,amicus77
322,Yokemon315062,,0,0 - 6 - 0,29.17%,38.59%,Suicune Ludicolo,,yokemon315062
323,Eckoshooter07,,0,0 - 6 - 0,29.17%,34.58%,Umbreon Urshifu,,eckoshooter07
324,Alex hidalgo,,0,0 - 6 - 0,28.89%,40.83%,Zacian,,nalex0709
325,RTGelesky,,0,0 - 6 - 0,26.39%,40.22%,Umbreon Urshifu,,rtgelesky
326,AAA,,0,0 - 6 - 0,26.39%,35.56%,Duraludon,,aaa
327,ozzycarapia4,,0,0 - 2 - 0drop,25.00%,50.00%,Victini,,ozzycarapia4
