Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,TimDaGoat,,28,9 - 1 - 1,,,Mew Genesect,,timdagoat
2,Taylor Lowe,,24,8 - 3 - 0,,,Hisuian Samurott,,lowet03
3,Gabriel Fernandez,,22,7 - 2 - 1,,,Arceus Flying Pikachu,,nicomf
4,Alex Hamilton,,22,7 - 2 - 1,,,Arceus Duraludon,,omegascizor456
5,Cal Connor,,20,6 - 1 - 2,,,Mew Genesect,,calcal206
6,Nicolas Volpi,,19,6 - 2 - 1,,,Regis,,ncsvolpi
7,Ryota Saito,,19,6 - 2 - 1,,,Palkia Inteleon,,mawssa2000
8,maualmeida88,,18,6 - 3 - 0,,,Calyrex Palkia,,maualmeida88
9,Yu Ito,,18,6 - 2 - 0,61.53%,57.11%,Inteleon Box,,yuyu
10,AVARIN JR VILLARREAL,,18,6 - 2 - 0,49.95%,56.43%,Arceus Flying Pikachu,,avarinjr88
11,DiceOfFate,,18,6 - 2 - 0,47.71%,53.31%,Arceus Inteleon,,diceoffate
12,LimaDlr,,17,5 - 1 - 2,59.22%,58.63%,Frosmoth Inteleon Box,,limadlr
13,AleGomes,,16,5 - 2 - 1,62.24%,57.55%,Mew Genesect,,alegomes
14,peke,,16,5 - 2 - 1,55.21%,59.51%,Mew Genesect,,peke
15,peteau89,,16,5 - 2 - 1,50.26%,55.07%,Arceus Flying Pikachu,,peteau89
16,asapi2034,,15,5 - 3 - 0,59.38%,52.79%,Palkia Inteleon,,asapi2034
17,REDTHEGOAT,,15,5 - 3 - 0,57.43%,52.95%,Inteleon,,redthegoat
18,DT® Salva303,,15,5 - 2 - 0drop,55.89%,55.51%,Blissey,,salva303
19,xVecktus,,15,5 - 3 - 0,54.19%,56.60%,Regis,,xvecktus
20,MrBacon,,15,5 - 3 - 0,51.88%,49.10%,Palkia Inteleon,,mrbacon
21,roi85,,15,5 - 3 - 0,47.66%,52.31%,Palkia Inteleon,,roi85
22,AppleMan,,15,5 - 3 - 0,45.46%,56.71%,Lapras,,appleman
23,Aaqil,,15,5 - 3 - 0,44.79%,54.18%,Mew Genesect,,aaqil
24,Kevin Ajolt N,,15,5 - 3 - 0,41.67%,52.63%,Arceus Inteleon,,ajolt
25,MalachiBI05,,15,5 - 3 - 0,40.42%,54.04%,Lunatone Solrock,,malachibi05
26,ienaga,,15,5 - 3 - 0,37.31%,54.05%,Palkia Inteleon,,ienaga
27,Shizunj,,13,4 - 2 - 1drop,56.19%,50.90%,Calyrex Inteleon,,shizunj
28,AndresJgames,,13,4 - 3 - 1,47.76%,51.42%,Arceus Flying Pikachu,,andresjgames
29,supergag,,12,4 - 2 - 0drop,62.15%,59.06%,Leafeon Inteleon,,supergag
30,AwTismo,,12,4 - 4 - 0,59.38%,48.82%,Metagross,,awtismo
31,MartinHoffo,,12,4 - 4 - 0,57.23%,54.07%,Calyrex Inteleon,,martinhoffo
32,Onthedrawgames,,12,4 - 4 - 0,55.31%,57.09%,Mew Genesect,,onthedrawgames
33,Oscar M,,12,4 - 2 - 0drop,55.06%,56.88%,Arceus Mewtwo,,48oscar
34,evltrtl,,12,4 - 4 - 0,51.45%,48.13%,Dracozolt,,evltrtl
35,Shaarni,,12,4 - 4 - 0,49.79%,47.67%,Palkia Inteleon,,shaarni
36,José Samaniego,,12,4 - 4 - 0,44.88%,53.35%,Urshifu Inteleon,,josesamaniego
37,Vini Fernandez,,10,3 - 3 - 1drop,53.65%,52.66%,Inteleon Box,,warexpert
38,Adriano,,10,3 - 2 - 1drop,47.52%,55.55%,Arceus Aggron,,adriano
39,Zach Cohen,,9,3 - 2 - 0drop,64.11%,51.63%,Mew Genesect,,zachthemudkip
40,snowman,,9,3 - 1 - 0drop,58.85%,58.82%,Urshifu Inteleon,,snowman
41,ogarico2951,,9,3 - 2 - 0drop,57.62%,53.92%,Palkia Inteleon,,ogarico2951
42,salaheddine phaytan,,9,3 - 3 - 0drop,56.32%,51.32%,Palkia Inteleon,,zorgax07072004
43,[GUH]Flavio Arechiga,,9,3 - 5 - 0,55.47%,45.81%,Arceus Charizard,,flantastic
44,FabianoMocoto,,9,3 - 4 - 0drop,52.68%,52.33%,Calyrex Inteleon,,fabianomocoto
45,yoppe06,,9,3 - 3 - 0drop,46.53%,50.46%,Palkia Inteleon,,yoppe06
46,LZ Fabio Battistella,,9,3 - 3 - 0drop,45.14%,49.89%,Shadow Rider Calyrex,,fabietto06
47,rods1584,,9,3 - 3 - 0drop,44.79%,58.50%,Arceus,,rods1584
48,zio,,6,2 - 4 - 0drop,61.81%,45.92%,Mew Genesect,,zio
49,YuLun,,6,2 - 2 - 0drop,56.77%,55.93%,Arceus Flying Pikachu,,yulun
50,SKAARL2468,,6,2 - 2 - 0drop,55.21%,52.63%,Stonjourner,,skaarl2468
51,SirDiguinho,,6,2 - 4 - 0drop,52.50%,47.60%,Shadow Rider Calyrex,,sirdiguinho
52,Jinony,,6,2 - 4 - 0drop,50.35%,46.23%,Arceus Flying Pikachu,,jinony
53,Nikac01,,6,2 - 1 - 0drop,50.00%,55.28%,Gengar,,nikac01
54,YoongKaiJian,,6,2 - 2 - 0drop,49.69%,50.44%,Mew Genesect,,yoongkaijian
55,Ricardo Vilela,,6,2 - 2 - 0drop,45.83%,56.98%,Palkia Inteleon,,ricardovlela
56,Aridhol,,6,2 - 2 - 0drop,45.09%,53.12%,Darkrai,,aridhol
57,Cward06,,6,2 - 1 - 0drop,44.44%,57.08%,Shadow Rider Calyrex,,cward06
