Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,kitneras y,,39,13 - 4 - 0,,,Lugia Archeops,,rafaelyuiti
2,Augusto Beringuer,,37,12 - 4 - 1,,,Mew Genesect,,augustoberinguer
3,zio,,36,12 - 4 - 0,,,Lost Zone Box,,zio
4,Myungjoon Kim,,35,11 - 3 - 2,,,Lost Zone Box,,jclover
5,Drandonbean02,,34,11 - 3 - 1,,,Vikavolt Regieleki,,drandonbean02
6,FelipePacca,,33,10 - 2 - 3,,,Vikavolt Regieleki,,felipepacca
7,Fehér Viktor,,32,10 - 3 - 2,,,Miltank,,vyndra
8,DoomLoud,,31,10 - 4 - 1,,,Palkia Inteleon,,doomloud
9,Nico Alabas,,30,10 - 4 - 0,48.00%,52.33%,Lost Zone Box,,carrypotter1
10,FabrizioINSI10,,30,10 - 4 - 0,42.00%,62.25%,Mew Genesect,,fabrizioinsi10
11,BoomerChin,,28,9 - 4 - 1,59.00%,56.81%,Lugia Archeops,,boomerchin
12,Jan J,,28,9 - 4 - 1,59.00%,49.60%,Lugia Archeops,,bibulek
13,Shun Ito,,28,9 - 4 - 1,51.67%,53.26%,Lost Zone Box,,dedenneshun
14,khazardy,,28,9 - 4 - 1,51.00%,54.00%,Regis,,mugi19212
15,kamurya,,28,9 - 4 - 1,51.00%,53.42%,Giratina LZ Box,,kamurya
16,asapi2034,,28,9 - 4 - 1,49.00%,51.52%,Lost Zone Box,,asapi2034
17,DT Leonardo,,28,9 - 4 - 1,45.00%,47.90%,Lugia Archeops,,masterleon
18,Vina,,27,9 - 5 - 0,48.00%,46.13%,Lugia Archeops,,vina
19,Seung woo,,27,9 - 5 - 0,46.67%,51.09%,Giratina LZ Box,,munseungwoo
20,Ho-oh S,,24,8 - 4 - 0drop,70.00%,50.22%,Lugia Archeops,,remi
21,nosoness,,24,8 - 4 - 0drop,48.33%,43.67%,Lugia Archeops,,nosoness
22,Mandiix,,24,8 - 6 - 0,43.00%,44.93%,Palkia Inteleon,,mandiix
23,XepherIIDX,,24,8 - 5 - 0drop,41.67%,48.33%,Zoroark Box,,xepheriidx
24,jpwizard07,,22,7 - 4 - 1drop,58.33%,55.77%,Lugia Archeops,,jpwizard07
25,LeFyroar,,22,7 - 5 - 1drop,51.11%,53.46%,Giratina LZ Box,,lefyroar
26,sino,,21,7 - 4 - 0drop,75.00%,47.50%,Regis,,sino
27,waka grande,,21,7 - 7 - 0,36.67%,45.53%,Lugia Archeops,,crxzadytho
28,Jose Ferreira,,19,6 - 4 - 1drop,70.00%,54.00%,Regis,,kemlu
29,Bingha,,19,6 - 3 - 1drop,60.00%,59.00%,Lost Zone Box,,bingha
30,AVARIN JR VILLARREAL,,19,6 - 3 - 1drop,60.00%,51.00%,Mew Genesect,,avarinjr88
31,YuLun,,19,6 - 7 - 1,51.00%,45.51%,Giratina LZ Box,,yulun
32,Reiji Nishiguchi,,18,6 - 4 - 0drop,25.00%,36.67%,Palkia Inteleon,,amere
33,beipoke,,18,6 - 3 - 0,56.12%,51.34%,Vikavolt Regieleki,,beipoke
34,Taylor Lowe,,18,6 - 3 - 0,53.82%,54.13%,Lugia Archeops,,lowet03
35,nearby,,18,6 - 3 - 0,52.01%,56.92%,Lugia Archeops,,nearby
36,caiocesargp,,18,6 - 3 - 0,51.97%,56.93%,Lugia Archeops,,caiocesargp
37,Vicente Canales-Loyola (MoeHawk),,18,6 - 3 - 0,51.05%,55.01%,Giratina LZ Box,,moehawk
38,nicholas950293,,18,6 - 3 - 0,49.99%,57.28%,Arceus Flying Pikachu,,nicholas950293
39,Angel22Aranibar,,18,6 - 3 - 0,49.07%,51.17%,Mew Genesect,,angel22aranibar
40,LippeBaixo,,18,6 - 3 - 0,48.15%,51.96%,Regis,,lippebaixo
41,ColinFerguson,,18,6 - 3 - 0,46.43%,52.40%,Regis,,colinferguson
42,Suttinai Thong-ngam,,18,6 - 3 - 0,44.69%,49.82%,Giratina LZ Box,,bissbiw
43,JorgeR,,18,6 - 3 - 0,42.84%,56.72%,Mew Genesect,,jorger
44,pjwitusik,,16,5 - 3 - 1,63.02%,56.68%,Mew Genesect,,pjwitusik
45,lucke322,,16,5 - 3 - 1,58.63%,54.08%,Giratina,,lucke322
46,Flynnus89,,16,5 - 3 - 1,56.83%,54.45%,Hisuian Zoroark,,flynnus89
47,17tribe,,16,5 - 3 - 1,56.79%,54.20%,Arceus Duraludon,,17tribe
48,Shaarni,,16,5 - 3 - 1,49.87%,54.79%,Palkia Inteleon,,shaarni
49,akanettipoke,,15,5 - 3 - 0drop,66.87%,56.62%,Lost Zone Box,,akanettipoke
50,Henrique Jorge,,15,5 - 4 - 0,62.52%,52.42%,Lost Zone Box,,hbjtrevo
51,LordSterculius,,15,5 - 4 - 0,62.46%,52.96%,Mew Genesect,,lordsterculius
52,Mads Jensen,,15,5 - 4 - 0,61.90%,49.45%,Mew Genesect,,luckyboy
53,bryant setzler,,15,5 - 2 - 0drop,60.94%,50.85%,Lugia Archeops,,bsetzlertattoo
54,Brayan Ramos,,15,5 - 4 - 0,54.94%,48.28%,Kyurem Palkia,,bryanxcop
55,pasup0ke,,15,5 - 4 - 0,53.50%,51.28%,Arceus Duraludon,,pasup0ke
56,FelixSSA,,15,5 - 4 - 0,53.09%,50.18%,Lugia Archeops,,felixssa
57,Cuure,,15,5 - 4 - 0,51.72%,51.04%,Regis,,cuure
58,Mhall1207,,15,5 - 4 - 0,51.40%,51.82%,Vikavolt Regieleki,,mhall1207
59,ted31625,,15,5 - 4 - 0,50.62%,51.86%,Lost Zone Box,,ted31625
60,SestoSento,,15,5 - 4 - 0,48.93%,55.11%,Lugia Archeops,,sestosento
61,PipoRealG4Life,,15,5 - 4 - 0,48.50%,50.98%,Mew Genesect,,piporealg4life
62,maualmeida88,,15,5 - 4 - 0,48.46%,49.37%,Giratina LZ Box,,maualmeida88
63,ArtemisArcher,,15,5 - 4 - 0,48.02%,49.81%,Giratina LZ Box,,artemisarcher
64,wvontrez,,15,5 - 4 - 0,46.60%,50.22%,Giratina LZ Box,,wvontrez
65,ptcgoigu,,15,5 - 3 - 0drop,45.48%,56.67%,Lost Zone Box,,ptcgoigu
