Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
120,Jorge Fragoso,,12,4 - 5 - 0,45.90%,54.42%,Inteleon Inteleon,,jorgefragoso7
121,Jonnysniper,,12,4 - 4 - 0drop,44.07%,50.64%,Umbreon Urshifu,,jonnysniper
122,lael1034,,12,4 - 5 - 0,42.99%,48.75%,Suicune Ludicolo,,lael1034
123,Danreyes27,,12,4 - 5 - 0,42.95%,47.05%,Gengar,,danreyes27
124,nyarthotep,,12,4 - 5 - 0,41.45%,51.52%,Blissey,,nyarthotep
125,LittleProdigio,,12,4 - 4 - 0drop,40.57%,49.01%,Zacian,,littleprodigio
126,bgv1989,,11,3 - 3 - 2drop,39.78%,47.84%,Zacian,,bgv1989
127,TrainerDjair,,11,3 - 4 - 2,39.03%,45.11%,Inteleon Inteleon,,trainerdjair
128,christianchasejr,,9,3 - 3 - 0drop,56.48%,54.70%,Suicune Moltres,,christianchasejr
129,Nate Stoess,,9,3 - 3 - 0drop,56.48%,51.24%,Gengar,,natestoess
130,spicydad,,9,3 - 3 - 0drop,56.48%,50.90%,Dark Box Inteleon,,spicydad
131,lindsayrosecup,,9,3 - 4 - 0drop,55.16%,49.45%,Gengar,,lindsayrosecup
132,TacticOwl,,9,3 - 4 - 0drop,53.37%,49.01%,Duraludon,,tacticowl
133,alperezh,,9,3 - 3 - 0drop,53.24%,53.62%,Zacian,,alperezh
134,Brayden47267,,9,3 - 6 - 0,53.09%,48.80%,Suicune Ludicolo,,brayden47267
135,jimmypirate,,9,3 - 3 - 0drop,52.50%,53.00%,Shadow Rider Calyrex,,jimmypirate
136,JayArrCee,,9,3 - 4 - 0drop,51.24%,52.05%,Shadow Rider Calyrex,,jayarrcee
137,Naruto Uzumaki,,9,3 - 3 - 0drop,50.85%,50.49%,Leafeon Moltres,,chrollo
138,CaioCapetinha,,9,3 - 2 - 0drop,50.78%,52.70%,Zacian,,caiocapetinha
139,abewiththebabes,,9,3 - 3 - 0drop,50.65%,51.27%,Zacian,,abewiththebabes
140,PlanckTime,,9,3 - 5 - 0drop,50.57%,47.19%,Jolteon Inteleon,,plancktime
141,Memorroide69,,9,3 - 4 - 0drop,48.68%,51.66%,Jolteon Inteleon,,memorroide69
142,PerfectPenguin7,,9,3 - 3 - 0drop,48.15%,51.33%,Eternatus,,perfectpenguin7
143,Sharkapr,,9,3 - 5 - 0drop,48.07%,46.53%,Suicune Moltres,,sharkapr
144,the616,,9,3 - 4 - 0drop,48.02%,50.83%,Mew Genesect,,the616
145,JorgeR,,9,3 - 2 - 0drop,47.22%,50.97%,Sableye Inteleon,,jorger
146,Mud55,,9,3 - 4 - 0drop,46.83%,50.44%,Duraludon,,mud55
147,lbooker102,,9,3 - 6 - 0,46.08%,44.24%,Boltund Flaaffy,,lbooker102
148,Curly71,,9,3 - 4 - 0drop,45.00%,49.07%,Sylveon,,curly71
149,Blastobro,,9,3 - 3 - 0drop,44.63%,50.13%,Gengar,,blastobro
150,PrismTsareena,,9,3 - 4 - 0drop,44.44%,49.71%,Jolteon Inteleon,,prismtsareena
151,SammieMistaken,,9,3 - 4 - 0drop,44.42%,50.43%,Victini,,sammiemistaken
152,FabrizioINSI10,,9,3 - 3 - 0drop,44.10%,46.98%,Jolteon Inteleon,,fabrizioinsi10
153,WellingtonZoobi,,9,3 - 3 - 0drop,43.98%,49.01%,Umbreon Urshifu,,wellingtonzoobi
154,gunplapilot,,9,3 - 5 - 0drop,43.75%,47.47%,Mew Genesect,,gunplapilot
155,TCC Brandon Johnson,,9,3 - 4 - 0drop,42.46%,48.00%,Duraludon,,lordbj101
156,Luiguer,,9,3 - 6 - 0,41.48%,46.03%,Mew Genesect,,luiguer
157,DaVoodooChild,,9,3 - 4 - 0drop,39.00%,47.85%,Gengar,,davoodoochild
158,João  Pires,,9,3 - 1 - 0drop,38.54%,51.83%,Mew Genesect,,luisao99
159,chinoazul18,,9,3 - 5 - 0drop,38.54%,45.04%,Duraludon,,chinoazul18
160,mrpnut03,,7,2 - 4 - 1drop,40.28%,46.41%,Decidueye Inteleon,,mrpnut03
161,YoongKaiJian,,7,2 - 2 - 1drop,39.44%,46.81%,Mew Genesect,,yoongkaijian
162,guilherme,,7,2 - 3 - 1drop,39.02%,44.11%,Inteleon Inteleon,,guilherme
163,Christian  Fontenot,,6,2 - 2 - 0drop,64.58%,55.40%,Suicune Inteleon,,sticks
164,Richard  Ruiz,,6,2 - 2 - 0drop,63.89%,54.26%,Jolteon Inteleon,,vartancaftel
165,SirToast07,,6,2 - 3 - 0drop,59.72%,49.72%,Umbreon Urshifu,,sirtoast07
166,Fabian _TCG,,6,2 - 3 - 0drop,57.78%,51.85%,Suicune Moltres,,fabian2206
167,Akira Kurasaki,,6,2 - 2 - 0drop,56.45%,52.04%,Mew Genesect,,kurapong
168,Timm101,,6,2 - 2 - 0drop,54.17%,46.59%,Gengar,,timm101
169,Cobi Kawasaki,,6,2 - 4 - 0drop,53.21%,45.12%,Rapid Strike Malamar,,97kirby
170,kyvndvntr,,6,2 - 4 - 0drop,52.59%,46.15%,Galarian Weezing,,kyvndvntr
171,HayBay161515,,6,2 - 3 - 0drop,52.56%,48.67%,Leafeon Moltres,,haybay161515
172,winncoma,,6,2 - 2 - 0drop,52.36%,48.81%,Gengar,,winncoma
173,Huntaj82,,6,2 - 4 - 0drop,52.05%,45.39%,Mew Genesect,,huntaj82
174,TrebDoggo,,6,2 - 3 - 0drop,51.35%,54.90%,Mew Genesect,,trebdoggo
175,evltrtl,,6,2 - 4 - 0drop,50.46%,49.89%,Dracozolt,,evltrtl
176,Josh Parks,,6,2 - 3 - 0drop,49.68%,47.45%,Duraludon,,sotakethat
177,Jpizzy41,,6,2 - 2 - 0drop,49.58%,53.00%,Sylveon,,jpizzy41
178,Donald Allard,,6,2 - 4 - 0drop,49.55%,46.21%,Jolteon Inteleon,,theorietcg
179,Scottjacob1413,,6,2 - 4 - 0drop,49.07%,48.22%,Mew Genesect,,scottjacob1413
180,RamboFW,,6,2 - 4 - 0drop,48.38%,49.70%,Jolteon Inteleon,,rambofw
181,Darkanxopr7559,,6,2 - 1 - 0drop,47.22%,54.56%,Gengar,,darkanxopr7559
182,DragonL0rD,,6,2 - 3 - 0drop,47.22%,50.33%,Gengar,,dragonl0rd
183,Vicariant23,,6,2 - 4 - 0drop,46.49%,48.45%,Mew Genesect,,vicariant23
184,Uncleshark3535,,6,2 - 5 - 0drop,46.40%,45.57%,Blissey,,uncleshark3535
185,Arcjay,,6,2 - 4 - 0drop,45.63%,51.21%,Rayquaza,,arcjay
186,mike Laundrie,,6,2 - 1 - 0drop,45.37%,54.11%,Umbreon Urshifu,,laundrieman
187,Lucas O,,6,2 - 4 - 0drop,45.30%,49.93%,Urshifu Moltres,,aoldale
188,PurgeEmoji123,,6,2 - 5 - 0drop,44.78%,47.95%,Other,,purgeemoji123
189,isspkmn,,6,2 - 3 - 0drop,44.44%,52.26%,Mew Genesect,,isspkmn
190,NGKyVong,,6,2 - 5 - 0drop,44.16%,44.76%,Umbreon Urshifu,,ngkyvong
191,Collin Ray,,6,2 - 3 - 0drop,43.33%,46.27%,Single Strike Seviper,,aquaticblaze
192,RoDrii,,6,2 - 3 - 0drop,43.10%,49.45%,Duraludon,,rodrii
193,xtracrispy83,,6,2 - 3 - 0drop,42.78%,49.41%,Gengar,,xtracrispy83
194,arturoR2D2633127,,6,2 - 4 - 0drop,42.51%,47.03%,Umbreon Urshifu,,arturor2d2633127
195,jeanrcj,,6,2 - 3 - 0drop,41.67%,47.41%,Mew Genesect,,jeanrcj
196,Jahoostis,,6,2 - 4 - 0drop,41.67%,46.13%,Calyrex Inteleon,,jahoostis
197,pinkrosefire,,6,2 - 4 - 0drop,41.16%,44.66%,Duraludon,,pinkrosefire
198,xerneas12352,,6,2 - 3 - 0drop,41.11%,43.71%,Suicune Ludicolo,,xerneas12352
199,Ekrym,,6,2 - 5 - 0drop,40.59%,45.60%,Jolteon Inteleon,,ekrym
200,José Carlos V,,6,2 - 2 - 0drop,39.58%,54.82%,Jolteon Inteleon,,malevon
201,MELTZakamudkip,,6,2 - 5 - 0drop,39.57%,45.93%,Glaceon,,meltzakamudkip
202,Joshua Howard,,6,2 - 3 - 0drop,38.57%,46.31%,Mew Genesect,,aphekted
203,Neko201293,,6,2 - 4 - 0drop,36.11%,49.05%,Sylveon,,neko201293
204,ozzycarapia4,,6,2 - 2 - 0drop,33.33%,50.93%,Victini,,ozzycarapia4
