Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,1saltysteak,,39,13 - 4 - 0,,,Arceus,,1saltysteak
2,ira9999,,38,12 - 3 - 2,,,Mew Genesect,,ira9999
3,Jonathan Patricio Ch.,,35,11 - 3 - 2,,,Arceus Gyarados,,jonah2705
4,Cookie,,34,11 - 4 - 1,,,Urshifu Inteleon,,cookie
5,Alloutblitzle,,35,11 - 2 - 2,,,Arceus Gyarados,,alloutblitzle
6,peke,,33,11 - 4 - 0,,,Mew Genesect,,peke
7,Christian Cruz,,32,10 - 3 - 2,,,Arceus Inteleon,,christiancruz
8,christianchasejr,,31,10 - 4 - 1,,,Mew Genesect,,christianchasejr
9,Jervis382000,,30,9 - 2 - 3,57.67%,58.25%,Mew Genesect,,jervis382000
10,EvanCampbell94,,30,10 - 4 - 0,55.00%,52.30%,Mew Genesect,,evancampbell94
11,Mikesun021,,30,10 - 4 - 0,54.00%,59.03%,Arceus Inteleon,,mikesun021
12,grainst,,28,9 - 4 - 1,68.00%,51.40%,Urshifu Inteleon,,grainst
13,TCC Jem G,,28,9 - 4 - 1,60.00%,49.93%,Arceus Inteleon,,gumilakilla
14,AtiumShadow,,28,9 - 4 - 1,56.00%,51.04%,Arceus Inteleon,,atiumshadow
15,[GUH] Pablo,,28,9 - 4 - 1,49.00%,50.35%,Arceus Duraludon,,drtastebad
16,macgo12,,27,9 - 5 - 0,51.25%,51.17%,Arceus,,macgo12
17,Badin,,27,9 - 5 - 0,48.75%,52.19%,Arceus Duraludon,,badin
18,Christopher Black,,25,8 - 5 - 1,62.67%,50.87%,Arceus Rayquaza,,iwphoto5416
19,Bæn Billinger,,25,8 - 5 - 1,56.25%,46.46%,Mew Genesect,,bbillinger
20,Richard  Ruiz,,25,8 - 5 - 1,56.00%,48.33%,Mew Genesect,,vartancaftel
21,kitneras y,,25,8 - 5 - 1,46.00%,54.25%,Arceus Gyarados,,rafaelyuiti
22,LiamHalliburton,,25,8 - 4 - 1drop,41.25%,56.47%,Galarian Weezing,,liamhalliburton
23,SilverCoat,,24,8 - 5 - 0drop,63.33%,51.18%,Rapid Strike Malamar,,silvercoat
24,CTCatsGK,,24,8 - 6 - 0,49.00%,53.67%,Arceus Gyarados,,ctcatsgk
25,Doubllez,,22,7 - 4 - 1drop,56.67%,46.67%,Mew Genesect,,doubllez
26,HayBay161515,,22,7 - 4 - 1drop,51.67%,53.33%,Arceus Inteleon,,haybay161515
27,dackertaz,,22,7 - 4 - 1drop,48.33%,54.29%,Mew Genesect,,dackertaz
28,vsolan2002,,22,7 - 6 - 1,43.67%,49.74%,Dark Inteleon + Arceus,,vsolan2002
29,Victor García,,20,6 - 3 - 2drop,75.00%,56.33%,Arceus Inteleon,,vicgar08
30,KOZ,,19,6 - 5 - 1drop,51.67%,42.02%,Mew Genesect,,koz
31,Benjamin Schlicting,,19,6 - 4 - 1drop,40.00%,50.56%,Urshifu Inteleon,,sgbooky
32,Riguel,,19,6 - 4 - 1drop,36.67%,50.00%,Dark Inteleon,,riguel
33,Aman227,,18,6 - 3 - 0,56.60%,54.35%,Mew Genesect,,aman227
34,IronVortex,,18,6 - 3 - 0,55.50%,55.60%,Umbreon Urshifu,,ironvortex
35,Austin P,,18,6 - 3 - 0,55.22%,54.55%,Whimsicott,,austinpierce07
36,Angela O,,18,6 - 3 - 0,54.89%,52.69%,Arceus Inteleon,,angieoldale
37,Yoshitr4cker,,18,6 - 3 - 0,54.33%,53.31%,Sylveon Arceus,,yoshitr4cker
38,Bbbbbingo,,18,6 - 3 - 0,51.39%,52.26%,Arceus Gyarados,,bbbbbingo
39,Nanami,,18,6 - 3 - 0,48.58%,52.38%,Calyrex Inteleon,,nanami
40,YeezyStP,,18,6 - 3 - 0,48.46%,53.24%,Calyrex Inteleon,,yeezystp
41,Specialenergy,,18,6 - 3 - 0,46.55%,55.64%,Calyrex Inteleon,,specialenergy
42,Locksmithmoon,,18,6 - 3 - 0,45.32%,52.50%,Galarian Weezing,,locksmithmoon
43,clonazepanda,,18,6 - 3 - 0,40.74%,52.10%,Arceus Inteleon,,clonazepanda
44,Zarbon,,16,5 - 3 - 1,72.47%,55.31%,Mew Genesect,,zarbon
45,Juankcandi,,16,5 - 3 - 1,51.80%,58.62%,Arceus Inteleon,,juankcandi
46,Taylor Lowe,,15,5 - 4 - 0,62.68%,54.06%,Shadow Rider Calyrex,,lowet03
47,Logan Clark,,15,5 - 3 - 0drop,60.97%,57.01%,Arceus Gyarados,,quikmodz
48,yaminoibat,,15,5 - 4 - 0,59.86%,54.92%,Arceus Charizard,,yaminoibat
49,JorgeR,,15,5 - 4 - 0,59.51%,53.80%,Calyrex Inteleon,,jorger
50,RoDrii,,15,5 - 4 - 0,58.95%,56.86%,Arceus,,rodrii
51,iStark11,,15,5 - 4 - 0,56.80%,53.31%,Arceus Duraludon,,istark11
52,cyj95077,,15,5 - 3 - 0drop,56.04%,55.16%,Arceus Inteleon,,cyj95077
53,Seadek,,15,5 - 4 - 0,54.45%,50.77%,Arceus,,seadek
54,Marco Cifuentes,,15,5 - 3 - 0drop,52.62%,51.21%,Arceus Malamar,,marcocifuentes
55,snowman,,15,5 - 4 - 0,51.49%,51.70%,Arceus Inteleon,,snowman
56,Gabriel Pino Semedo,,15,5 - 3 - 0drop,51.39%,49.46%,Arceus Ice Rider,,gabrielsemedo
57,Caelah M,,15,5 - 4 - 0,50.62%,53.71%,Other,,magicdedenne
58,OnGaard,,15,5 - 4 - 0,49.95%,51.89%,Arceus Inteleon,,ongaard
59,[GUH]Flavio Arechiga,,15,5 - 4 - 0,49.51%,51.24%,Arceus Charizard,,flantastic
60,Hman,,15,5 - 4 - 0,48.28%,52.32%,Mew Genesect,,hman
61,ToFHecThor,,15,5 - 4 - 0,47.81%,51.49%,Gengar,,tofhecthor
62,Juan Espinola,,15,5 - 4 - 0,47.66%,51.94%,Dark Inteleon,,espinola
63,TrainerDjair,,15,5 - 4 - 0,45.85%,50.02%,Arceus Inteleon,,trainerdjair
64,CrispyQuali,,15,5 - 4 - 0,44.62%,45.75%,Arceus Inteleon,,crispyquali
65,mapachinb0mbin,,15,5 - 4 - 0,42.80%,49.80%,Arceus Inteleon,,mapachinb0mbin
66,Celso Manuel Garcia Marroquin,,15,5 - 4 - 0,40.42%,47.73%,Mew Genesect,,celsix
67,ElxRookie,,13,4 - 4 - 1,58.22%,50.34%,Arceus Inteleon,,elxrookie
68,Sanjay7s,,13,4 - 2 - 1drop,52.38%,58.77%,Dark Inteleon,,sanjay7s
69,bujijia1105,,12,4 - 3 - 0drop,62.70%,57.47%,Urshifu Inteleon,,bujijia1105
