Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,asapi2034,,42,13 - 1 - 3,,,Giratina LZ Box,,asapi2034
2,Gabe Shumway,,37,12 - 4 - 1,,,Giratina LZ Box,,gabeshumway
3,Benny Billinger,,38,12 - 2 - 2,,,Single Strike Lugia,,bbillinger
4,Takumi T,,34,11 - 4 - 1,,,Giratina LZ Box,,waitoman
5,Niasape,,32,10 - 3 - 2,,,Lost Zone Box,,niasape
6,Alex Hamilton,,32,10 - 3 - 2,,,Gardevoir,,omegascizor456
7,anikirock,,31,10 - 4 - 1,,,Giratina LZ Box,,anikirock
8,Jason B,,31,10 - 4 - 1,,,Arceus Giratina,,levitanjenkins
9,asdfbecker,,30,10 - 4 - 0,50.00%,53.00%,Miraidon Flaaffy,,asdfbecker
10,Greninjaboi,,30,10 - 4 - 0,35.00%,55.71%,Fusion Mew,,greninjaboi
11,ikahan521,,28,9 - 4 - 1,59.00%,53.41%,Gardevoir,,ikahan521
12,Nanami,,28,9 - 4 - 1,53.00%,55.42%,Giratina LZ Box,,nanami
13,aguagu,,28,9 - 4 - 1,47.00%,57.71%,Chien-Pao Baxcalibur,,aguagu
14,Caleb Rogerson,,28,9 - 4 - 1,39.00%,57.27%,Lost Zone Box,,memaanhc
15,Tomás Riquelme,,28,9 - 4 - 1,34.00%,52.27%,Giratina LZ Box,,seadek
16,hmkt1110,,27,9 - 5 - 0,57.00%,51.40%,Gardevoir,,hmkt1110
17,Killerbe4t,,27,9 - 5 - 0,46.00%,50.00%,Giratina LZ Box,,killerbe4t
18,ashiya777,,27,9 - 5 - 0,43.00%,51.30%,Charizard,,ashiya777
19,nosoness,,25,8 - 5 - 1,60.00%,51.20%,Giratina LZ Box,,nosoness
20,Erika Alves,,25,8 - 5 - 1,48.00%,51.04%,Charizard,,ekinhaxd
21,kappadorcards,,25,8 - 5 - 1,42.50%,45.83%,Gardevoir,,kappadorcards
22,Cleaf98,,24,8 - 6 - 0,66.00%,46.80%,Miraidon Flaaffy,,cleaf98
23,Yasushi9314,,24,8 - 5 - 0drop,57.50%,45.75%,Arceus,,yasushi9314
24,Zarbon,,22,7 - 6 - 1,54.00%,43.20%,Giratina LZ Box,,zarbon
25,Ninonen,,22,7 - 3 - 1drop,52.50%,50.00%,Chien-Pao Baxcalibur,,ninonen
26,Tajfun,,22,7 - 5 - 1drop,50.00%,47.89%,Giratina LZ Box,,tajfun
27,Snickers741,,21,7 - 3 - 0drop,60.00%,50.00%,Charizard,,snickers741
28,Livic1971,,21,7 - 7 - 0,55.00%,43.42%,Rapid Strike Urshifu,,livic1971
29,Arthurpro,,19,6 - 5 - 1drop,56.67%,39.17%,Single Strike Lugia,,arthurpro
30,Shaarni,,19,6 - 4 - 1drop,42.50%,57.14%,Giratina LZ Box,,shaarni
31,kaitona0621,,18,6 - 5 - 0drop,52.50%,37.14%,Giratina LZ Box,,kaitona0621
32,Rohan S,,18,6 - 2 - 0drop,,,Lost Zone Box,,torchickrs
33,Joey Ward,,18,6 - 3 - 0,54.83%,51.43%,Arceus Giratina,,joew5089
34,pjwitusik,,18,6 - 3 - 0,54.03%,57.54%,Giratina LZ Box,,pjwitusik
35,Mike980902,,18,6 - 3 - 0,53.40%,53.30%,Giratina LZ Box,,mike980902
36,Luffy87512,,18,6 - 3 - 0,52.03%,54.56%,Miraidon Flaaffy,,luffy87512
37,butadbut,,18,6 - 3 - 0,50.79%,53.98%,Chien-Pao Baxcalibur,,butadbut
38,wwkw0211,,18,6 - 3 - 0,49.75%,52.92%,Miraidon Flaaffy,,wwkw0211
39,styen927,,18,6 - 3 - 0,41.85%,53.44%,Lugia Archeops,,styen927
40,hamadayu25,,17,5 - 2 - 2,56.50%,54.13%,Single Strike Lugia,,hamadayu25
41,Schlabbes,,16,5 - 3 - 1,59.17%,52.78%,Gardevoir,,schlabbes
42,Jose08p23,,16,5 - 3 - 1,56.71%,55.78%,Chien-Pao Baxcalibur,,jose08p23
43,EvanCampbell94,,16,5 - 3 - 1,53.26%,53.48%,Lost Box Charizard,,evancampbell94
44,MagicManKirk,,16,5 - 3 - 1,52.65%,53.87%,Palkia,,magicmankirk
45,mrjavimarin,,16,5 - 3 - 1,48.15%,50.20%,Giratina LZ Box,,mrjavimarin
46,Ryota Saito,,15,5 - 4 - 0,63.15%,55.04%,Giratina LZ Box,,mawssa2000
47,JamesCox190,,15,5 - 3 - 0drop,58.85%,57.89%,Gardevoir,,jamescox190
48,YoongKaiJian,,15,5 - 3 - 0drop,58.16%,55.43%,Fusion Mew,,yoongkaijian
49,Yera14,,15,5 - 4 - 0,58.02%,51.34%,Single Strike Lugia,,yera14
50,nomura222222,,15,5 - 3 - 0drop,57.78%,52.77%,Lost Zone Box,,nomura222222
51,Joah W,,15,5 - 4 - 0,57.64%,53.97%,Giratina LZ Box,,jo300
52,davibsousa,,15,5 - 4 - 0,55.91%,54.38%,Chien-Pao Baxcalibur,,davibsousa
53,Samuel Anserello,,15,5 - 3 - 0drop,54.86%,52.94%,Arceus Giratina,,samserello83
54,Chou Boyu,,15,5 - 3 - 0drop,53.82%,54.35%,Gardevoir,,werwer0915
55,Vicente Canales-Loyola (MoeHawk),,15,5 - 4 - 0,53.70%,51.54%,Giratina LZ Box,,moehawk
56,bibulek,,15,5 - 3 - 0drop,52.32%,53.59%,Giratina LZ Box,,bibulek
57,Aldra C,,15,5 - 4 - 0,51.54%,53.90%,Gardevoir,,evamed
58,ppolq1121,,15,5 - 4 - 0,50.46%,51.71%,Giratina LZ Box,,ppolq1121
59,eevee08,,15,5 - 4 - 0,46.29%,50.61%,Chien-Pao Baxcalibur,,eevee08
60,SaltyLily,,15,5 - 4 - 0,44.44%,49.26%,Arceus Giratina,,saltylily
61,Daniel Mokobia,,15,5 - 4 - 0,43.45%,51.58%,Giratina LZ Box,,ninjadaniel
62,Charlie Hindle,,15,5 - 4 - 0,42.31%,49.90%,Gardevoir,,charlietcg
63,ndavis25,,15,5 - 4 - 0,42.25%,48.59%,Arceus Lycanroc,,ndavis25
64,nathantcg,,15,5 - 4 - 0,38.35%,50.38%,Lost Box Charizard,,nathantcg
65,shakyshaky,,12,4 - 3 - 0drop,63.49%,54.34%,Mew Genesect,,shakyshaky
66,Bartek Jurczyk,,12,4 - 3 - 0drop,61.50%,51.42%,Arceus,,jaszczur321
67,hontosco,,12,4 - 4 - 0drop,60.76%,53.19%,Giratina LZ Box,,hontosco
68,THEPOSSU,,12,4 - 3 - 0drop,60.56%,55.86%,Inteleon Urshifu,,thepossu
69,cyberwolf265,,12,4 - 3 - 0drop,59.29%,54.89%,Palkia,,cyberwolf265
70,Rudy,,12,4 - 3 - 0drop,57.70%,56.62%,Giratina LZ Box,,rudy
71,William Gracie,,12,4 - 4 - 0drop,56.25%,51.85%,Lost Zone Box,,lordeggnog
72,chuang1206,,12,4 - 3 - 0drop,53.60%,52.36%,Lugia Archeops,,chuang1206
73,ShyroKun,,12,4 - 3 - 0drop,53.33%,50.95%,Arceus Giratina,,shyrokun
74,Leu,,12,4 - 3 - 0drop,53.17%,56.21%,Charizard,,leu
75,MrDueli,,12,4 - 5 - 0,51.72%,48.65%,Chien-Pao Baxcalibur,,mrdueli
76,Greenpee,,12,4 - 4 - 0drop,51.39%,50.45%,Giratina,,greenpee
77,autiezebra,,12,4 - 5 - 0,50.90%,52.10%,Charizard,,autiezebra
78,r3dhun9,,12,4 - 3 - 0drop,50.00%,56.52%,Charizard,,r3dhun9
79,EDDwards8031,,12,4 - 5 - 0,47.65%,46.06%,Charizard,,eddwards8031
80,Nick9586,,12,4 - 3 - 0drop,47.10%,51.22%,Gardevoir,,nick9586
81,Neo Erlandsson,,12,4 - 3 - 0drop,45.63%,50.07%,Lost Zone Box,,neoerlandsson
82,Jacobi420,,12,4 - 5 - 0,45.03%,49.49%,Chien-Pao Baxcalibur,,jacobi420
83,Jaakko Karjalainen,,12,4 - 3 - 0drop,44.56%,52.03%,Arceus Giratina,,jaxutcg
