Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,GoofGG,,44,14 - 2 - 2,,,Mew Genesect,,goofgg
2,corcho5,,39,12 - 3 - 3,,,Arceus Goodra,,corcho5
3,inosoycarly,,39,13 - 4 - 0,,,Regis,,inosoycarly
4,PeterM07,,37,12 - 4 - 1,,,Kyurem Palkia,,peterm07
5,Leadlomas,,37,12 - 3 - 1,,,Mew Genesect,,leadlomas
6,Victor García,,36,12 - 4 - 0,,,Palkia Inteleon,,vicgar08
7,RoDrii,,33,11 - 5 - 0,,,Giratina LZ Box,,rodrii
8,DoomLoud,,33,11 - 5 - 0,,,Palkia Inteleon,,doomloud
9,Angel Loya,,32,10 - 3 - 2,,,Mew Genesect,,angelloya
10,Lynxlace,,32,10 - 3 - 2,,,Arceus Goodra,,lynxlace
11,ietomo20,,31,10 - 4 - 1,,,Giratina LZ Box,,ietomo20
12,john wanggaard,,31,10 - 4 - 1,,,Arceus Giratina,,ttoabyssal
13,Terryharris7899,,29,9 - 4 - 2,,,Arceus Goodra,,terryharris7899
14,Juancho S,,28,9 - 5 - 1,,,Giratina LZ Box,,auriz27
15,banoonw,,28,9 - 5 - 1,,,Kyurem Palkia,,banoonw
16,ESPINOLA,,28,9 - 5 - 1,,,Regis,,espinola
17,MajorasOtherMask,,27,9 - 5 - 0,61.00%,48.02%,Arceus Goodra,,majorasothermask
18,grantm12,,27,9 - 5 - 0,59.00%,55.71%,Palkia Inteleon,,grantm12
19,ShirtlessWonder,,26,8 - 4 - 2,47.00%,50.43%,Regis,,shirtlesswonder
20,PokeDRUMMER97,,25,8 - 5 - 1,56.25%,52.75%,Hisuian Zoroark,,pokedrummer97
21,Katnoaga,,25,8 - 5 - 1,51.67%,46.14%,Palkia Inteleon,,katnoaga
22,BliTzTCG,,24,8 - 6 - 0,57.00%,46.67%,Lost Zone Box,,blitztcg
23,Kenneth Kinsman,,24,8 - 3 - 0drop,42.50%,62.86%,Arceus Goodra,,excalibur1991
24,luispvs,,23,7 - 5 - 2,48.75%,46.84%,Lost Zone Box,,luispvs
25,Juan Contla,,22,7 - 4 - 1drop,64.44%,40.38%,Arceus Giratina,,jcontla
26,Mayflower602,,22,7 - 5 - 1drop,50.00%,47.11%,Giratina LZ Box,,mayflower602
27,Jamie Chesnut,,22,7 - 4 - 1drop,32.78%,56.50%,Hisuian Zoroark,,pianist3494
28,Caleb Rogerson,,22,7 - 2 - 1drop,25.00%,61.00%,Giratina LZ Box,,memaanhc
29,John Orgel,,21,7 - 4 - 0drop,60.00%,48.57%,Giratina LZ Box,,champbuster
30,denerrigoli,,21,7 - 3 - 0drop,40.00%,59.00%,Regis,,denerrigoli
31,Yoshimain,,21,7 - 3 - 0drop,25.00%,57.00%,Palkia Inteleon,,yoshimain
32,. Medi,,19,6 - 3 - 1drop,80.00%,47.67%,Lost Zone Box,,owohunt
33,TheRicardoToddy,,19,6 - 4 - 1drop,56.67%,35.83%,Kyurem Palkia,,thericardotoddy
34,Smart TCG,,19,6 - 3 - 1drop,40.00%,51.67%,Giratina LZ Box,,gabrielsmarttcg
35,Chimera,,18,6 - 3 - 0,61.03%,52.19%,Kyurem Palkia,,chimera
36,papapokeca,,18,6 - 3 - 0,59.00%,54.86%,Giratina LZ Box,,papapokeca
37,Jeremy Gibson,,18,6 - 3 - 0,58.51%,58.87%,Giratina LZ Box,,jgibsongt21
38,Drandonbean02,,18,6 - 3 - 0,58.18%,54.94%,Zeraora,,drandonbean02
39,chriis1,,18,6 - 3 - 0,57.71%,52.48%,Hisuian Zoroark,,chriis1
40,Lucas Gusso,,18,6 - 3 - 0,57.09%,54.55%,Palkia Inteleon,,lzambrottitcg
41,Lucas Soares,,18,6 - 3 - 0,57.08%,51.69%,Palkia Inteleon,,incognitium
42,Profsergio,,18,6 - 3 - 0,56.00%,56.06%,Kyurem Palkia,,profsergio
43,Omar T,,18,6 - 3 - 0,55.56%,53.83%,Mew Genesect,,ccot
44,hino,,18,6 - 3 - 0,50.94%,50.74%,Arceus Goodra,,hino
45,LeFyroar,,18,6 - 3 - 0,50.42%,52.90%,Giratina LZ Box,,lefyroar
46,Roberto Antonio Plaza Orellana,,18,6 - 3 - 0,50.38%,52.74%,Kyurem Palkia,,ch1nogamer
47,ElizaBird,,18,6 - 3 - 0,50.22%,55.63%,Palkia Inteleon,,elizabird
48,Jungwoongjin,,18,6 - 3 - 0,49.71%,54.44%,Arceus Goodra,,jungwoongjin
49,TreyJ9k,,18,6 - 3 - 0,48.83%,52.99%,Mew Genesect,,treyj9k
50,Bryan P,,18,6 - 3 - 0,47.53%,49.77%,Kyurem,,fearedwaffla
51,Cal Connor,,16,5 - 3 - 1,60.23%,54.59%,Lost Zone Box,,calcal206
52,Shintaro I,,16,5 - 3 - 1,52.90%,50.54%,Blissey,,toshin
53,SOLYSOMBRA,,16,5 - 3 - 1,50.20%,54.67%,Kyurem Palkia,,solysombra
54,Darcy849,,15,5 - 2 - 0drop,73.81%,58.25%,Kyurem Palkia,,darcy849
55,rotozap,,15,5 - 3 - 0drop,65.59%,55.48%,Lost Zone Box,,rotozap
56,GMARCHI,,15,5 - 4 - 0,62.79%,54.56%,Arceus Goodra,,gmarchi
57,CJ Rodriguez,,15,5 - 4 - 0,61.59%,55.60%,Mew Genesect,,mintmermaid
58,Anti,,15,5 - 3 - 0drop,61.14%,53.55%,Lost Zone Box,,anti
59,Lime,,15,5 - 3 - 0drop,60.90%,58.00%,Regis,,lime
60,Riad A,,15,5 - 4 - 0,59.08%,54.81%,Kyurem Palkia,,riadzard
61,VolcanTurtleTCG,,15,5 - 4 - 0,58.97%,51.70%,Hisuian Zoroark,,volcanturtletcg
62,Caelah M,,15,5 - 3 - 0drop,56.55%,55.92%,Other,,magicdedenne
63,TheThiccGuy,,15,5 - 4 - 0,56.47%,53.37%,Lost Zone Box,,thethiccguy
64,afranco23,,15,5 - 3 - 0drop,56.08%,54.36%,Kyurem Palkia,,afranco23
65,KaioToxico,,15,5 - 4 - 0,56.02%,51.92%,Arceus,,kaiotoxico
66,Tcc rankefan,,15,5 - 4 - 0,55.99%,53.74%,Arceus Giratina,,rankefan
67,[GUH]Flavio Arechiga,,15,5 - 3 - 0drop,54.71%,52.82%,Arceus Charizard,,flantastic
68,Cptnsime,,15,4 - 2 - 3,53.24%,50.90%,Arceus Goodra,,cptnsime
69,Curly71,,15,5 - 4 - 0,51.00%,54.41%,Shadow Rider Calyrex,,curly71
70,Gabriel Pino Semedo,,15,5 - 3 - 0drop,49.12%,51.85%,Arceus,,gabrielsemedo
71,putput96,,15,5 - 3 - 0drop,48.59%,54.54%,Lost Zone Box,,putput96
72,Anthony Barragan,,15,5 - 4 - 0,48.46%,48.44%,Kyurem Palkia,,anternbar
73,UnGodlyBr,,15,5 - 4 - 0,48.33%,49.64%,Giratina,,ungodlybr
74,thembert,,15,5 - 4 - 0,42.92%,48.89%,Giratina LZ Box,,thembert
75,komakoma,,15,5 - 4 - 0,42.88%,48.32%,Mew Genesect,,komakoma
76,UltraNko,,15,5 - 4 - 0,40.30%,47.35%,Palkia Inteleon,,ultranko
77,rods1584,,14,4 - 2 - 2drop,43.83%,50.37%,Blissey,,rods1584
78,Jonsern,,13,4 - 4 - 1,61.93%,56.14%,Blissey,,jonsern
79,Corey Blankenship,,13,4 - 3 - 1drop,59.37%,55.20%,Mew Genesect,,coreyology
