Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,xxNico,,30,10 - 1 - 0,,,Giratina LZ Box,,xxnico
2,Mew_ Liu,,26,8 - 1 - 2,,,Gardevoir,,oliverliu96529
3,Godewcjp,,24,8 - 2 - 0,,,Fusion Mew,,godewcjp
4,CloudYTB,,23,7 - 1 - 2,,,Fusion Mew,,cloudytb
5,kappadorcards,,20,6 - 1 - 2,,,Gardevoir,,kappadorcards
6,Meikaru,,19,6 - 2 - 1,,,Single Strike Lugia,,meikaru
7,ElliottOnTop,,19,6 - 2 - 1,,,Lost Zone Box,,elliottontop
8,SamHo360,,19,6 - 2 - 1,,,Lost Zone Box,,samho360
9,hgibbon13,,19,6 - 1 - 1,62.14%,56.99%,Gardevoir,,hgibbon13
10,Gioele D,,19,6 - 1 - 1,59.32%,57.24%,Giratina LZ Box,,gio
11,kodoflorit,,18,6 - 2 - 0,66.74%,55.70%,Fusion Mew,,kodoflorit
12,Freewer,,18,6 - 2 - 0,64.06%,56.98%,Gardevoir,,freewer
13,MartinHoffo,,18,6 - 2 - 0,60.83%,56.98%,Arceus Giratina,,martinhoffo
14,Jason B,,18,6 - 2 - 0,60.47%,54.95%,Inteleon,,levitanjenkins
15,capahab,,18,6 - 2 - 0,58.48%,55.37%,Lost Zone Box,,capahab
16,Yoshimain,,18,6 - 2 - 0,57.03%,58.45%,Giratina LZ Box,,yoshimain
17,Vini Fernandez,,18,6 - 2 - 0,56.20%,55.13%,Single Strike Lugia,,warexpert
18,(CCG) Matt Bridges,,18,6 - 2 - 0,55.06%,56.40%,Goodra LZ Box,,bluebr0nc0
19,butadbut,,18,6 - 2 - 0,52.88%,54.42%,Chien-Pao Baxcalibur,,butadbut
20,EliMaclean,,18,6 - 2 - 0,52.60%,58.67%,Palkia,,elimaclean
21,Justin T,,18,6 - 2 - 0,50.67%,52.53%,Fusion Mew,,magikarpthegat
22,Dzs1989,,18,6 - 2 - 0,49.48%,51.34%,Arceus Duraludon,,dzs1989
23,ru,,18,6 - 2 - 0,44.81%,51.94%,Chien-Pao Baxcalibur,,ru
24,chriis1,,16,5 - 2 - 1,60.42%,58.48%,Gardevoir,,chriis1
25,Shaarni,,16,5 - 2 - 1,54.32%,55.56%,Single Strike Lugia,,shaarni
26,PokemonMountaineer,,15,5 - 3 - 0,66.62%,58.21%,Giratina LZ Box,,pokemonmountaineer
27,Waaben,,15,5 - 3 - 0,61.93%,55.33%,Chien-Pao Baxcalibur,,waaben
28,Mike980902,,15,5 - 3 - 0,60.33%,52.26%,Inteleon Urshifu,,mike980902
29,Jan J,,15,5 - 3 - 0,58.85%,57.76%,Gardevoir,,bibulek
30,Holdeenoe,,15,5 - 3 - 0,58.50%,52.67%,Arceus Rayquaza,,holdeenoe
31,Harukim,,15,5 - 2 - 0drop,58.04%,56.48%,Lugia Archeops,,harukim
32,winncoma,,15,5 - 3 - 0,57.03%,57.01%,Giratina LZ Box,,winncoma
33,BHB Mitchell J,,15,5 - 3 - 0,56.62%,55.33%,Fusion Mew,,mitchelllj
34,Jaakko Karjalainen,,15,5 - 3 - 0,56.04%,55.97%,Arceus Giratina,,jaxutcg
35,OliBgood,,15,5 - 3 - 0,55.62%,58.30%,Ting-Lu,,olibgood
36,tomo1713,,15,5 - 3 - 0,54.95%,53.73%,Chien-Pao Baxcalibur,,tomo1713
37,Daniel777,,15,5 - 3 - 0,53.44%,53.64%,Arceus Giratina,,daniel777
38,Tomás Riquelme,,15,5 - 3 - 0,53.39%,52.39%,Giratina LZ Box,,seadek
39,Sugaria,,15,5 - 3 - 0,53.23%,52.36%,Gengar,,sugaria
40,Neddy,,15,5 - 3 - 0,50.93%,54.94%,Chien-Pao Baxcalibur,,neddy
41,Alex Hamilton,,15,5 - 3 - 0,50.89%,53.52%,Fusion Mew,,omegascizor456
42,Vicente Canales-Loyola (MoeHawk),,15,5 - 3 - 0,50.46%,53.58%,Giratina LZ Box,,moehawk
43,mattnjxxx,,15,5 - 3 - 0,49.73%,51.84%,Chien-Pao Baxcalibur,,mattnjxxx
44,PianoFish,,15,5 - 3 - 0,48.59%,51.78%,Goodra LZ Box,,pianofish
45,SebCraft94,,15,5 - 3 - 0,45.89%,55.62%,Mew Genesect,,sebcraft94
46,Nico S,,15,5 - 3 - 0,41.82%,50.04%,Miraidon Regieleki,,madarou
47,AtomicGantner,,13,4 - 3 - 1,53.91%,52.37%,Giratina LZ Box,,atomicgantner
48,grainst,,13,4 - 3 - 1,53.44%,52.68%,Inteleon Urshifu,,grainst
49,Andrés Viglioglia,,13,4 - 3 - 1,52.31%,51.64%,Gardevoir,,nbandy
50,Iampitotoo,,13,4 - 3 - 1,48.44%,55.38%,Lost Zone Box,,iampitotoo
51,Justin0630,,12,4 - 3 - 0drop,62.86%,57.13%,Giratina LZ Box,,justin0630
52,IceIzzyPower11,,12,4 - 4 - 0,57.76%,51.74%,Giratina LZ Box,,iceizzypower11
53,Hugo de Torres,,12,4 - 4 - 0,56.56%,51.51%,Single Strike Lugia,,trane
54,Jaykob Bergey,,12,4 - 4 - 0,55.47%,49.34%,Lost Zone Box,,melon420
55,Prix,,12,4 - 1 - 0drop,54.17%,56.01%,Gardevoir,,prix
56,alfredodevars,,12,4 - 4 - 0,54.17%,52.40%,Gardevoir,,alfredodevars
57,nyalez,,12,4 - 4 - 0,53.33%,49.21%,Palkia,,nyalez
58,Tiger700,,12,4 - 3 - 0drop,51.42%,54.90%,Arceus,,tiger700
59,Jungwoongjin,,12,4 - 4 - 0,51.15%,50.65%,Single Strike Lugia,,jungwoongjin
60,denny3344,,12,4 - 4 - 0,50.15%,51.96%,Lost Zone Box,,denny3344
61,DaBlockins,,12,4 - 1 - 0drop,50.00%,56.84%,Gardevoir,,dablockins
62,Arthurpro,,12,4 - 4 - 0,48.21%,49.77%,Single Strike Lugia,,arthurpro
