Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
106,Kashvinder Singh,,12,4 - 4 - 0drop,53.79%,51.26%,Calyrex Inteleon,,kashmann27
107,Brybox,,12,4 - 3 - 0drop,52.95%,51.17%,Jolteon Inteleon,,brybox
108,frankibby,,12,4 - 4 - 0drop,52.92%,49.21%,Duraludon,,frankibby
109,WarKillah,,12,4 - 4 - 0drop,52.78%,50.57%,Durant,,warkillah
110,OGShih,,12,3 - 2 - 3drop,51.56%,45.62%,Rapid Strike Malamar,,ogshih
111,maxwmaier,,12,4 - 5 - 0,51.23%,53.07%,Mew Genesect,,maxwmaier
112,Curly71,,12,4 - 5 - 0,50.61%,45.58%,Sylveon,,curly71
113,Math Liu,,12,4 - 5 - 0,50.57%,45.46%,Dark Inteleon,,tdonmt1989
114,Richard  Ruiz,,12,4 - 5 - 0,48.77%,51.93%,Dark Inteleon,,vartancaftel
115,lindsayrosecup,,12,4 - 4 - 0drop,48.59%,51.63%,Gengar,,lindsayrosecup
116,Hawkeye394,,12,4 - 5 - 0,48.46%,47.09%,Gengar,,hawkeye394
117,Trican,,12,4 - 5 - 0,48.43%,48.98%,Eternatus,,trican
118,Drandonbean02,,12,4 - 4 - 0drop,47.92%,49.81%,Leafeon Inteleon,,drandonbean02
119,Vance K,,12,4 - 3 - 0drop,47.62%,49.43%,Suicune Ludicolo,,vancekelley17
120,towelత్dimension,,12,4 - 5 - 0,47.38%,49.26%,Calyrex Inteleon,,mellowmountain7
121,Savid400,,12,4 - 3 - 0drop,47.02%,50.85%,Dark Arceus,,savid400
122,GSE Stephen Roche,,12,4 - 4 - 0drop,46.48%,49.76%,Durant,,stephenroche
123,76ers,,12,4 - 4 - 0drop,46.32%,50.74%,Calyrex Inteleon,,76ers
124,[GUH]Flavio Arechiga,,12,4 - 4 - 0drop,46.18%,46.32%,Victini,,flantastic
125,Kevin Walunas,,12,4 - 5 - 0,45.68%,47.09%,Mew Genesect,,walunatic
