Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,AKIRA,,29,9 - 0 - 2,,,Mew Genesect,,akira
2,zio,,24,8 - 3 - 0,,,Mew Genesect,,zio
3,Mateusz  Ł,,25,8 - 1 - 1,,,Palkia Vikavolt,,jezyk
4,Rene Ess,,22,7 - 2 - 1,,,Goodra LZ Box,,reneus
5,Cobi Kawasaki,,21,7 - 2 - 0,,,Goodra LZ Box,,97kirby
6,MasterLeBui,,21,7 - 2 - 0,,,Mew Genesect,,masterlebui
7,Goomybarz,,21,7 - 2 - 0,,,Lugia Archeops,,goomybarz
8,hino,,18,6 - 3 - 0,,,Arceus Goodra,,hino
9,marcogarcia,,18,6 - 2 - 0,57.29%,58.48%,Goodra LZ Box,,marcogarcia
10,Scott D,,18,6 - 2 - 0,57.29%,56.22%,Lugia Archeops,,scottzard69
11,UltraNko,,18,6 - 2 - 0,53.13%,55.29%,Mew Genesect,,ultranko
12,Caleb Rogerson,,18,6 - 2 - 0,52.81%,61.27%,Lugia Archeops,,memaanhc
13,Seraphim3,,18,6 - 2 - 0,52.60%,56.88%,Lost Zone Box,,seraphim3
14,Timm101,,18,6 - 2 - 0,50.89%,58.46%,Lugia Archeops,,timm101
15,Lecho,,18,6 - 2 - 0,46.50%,54.29%,Rayquaza LZ Box,,lecho
16,ColinFerguson,,18,6 - 2 - 0,43.39%,55.68%,Arceus Duraludon,,colinferguson
17,Jonathan Patricio Ch.,,16,5 - 2 - 1,67.45%,59.06%,Vikavolt,,jonah2705
18,Nico A,,16,5 - 2 - 1,59.11%,57.14%,Regis,,carrypotter1
19,Alex Hamilton,,16,5 - 2 - 1,57.60%,58.76%,Arceus Duraludon,,omegascizor456
20,Olle24,,15,5 - 3 - 0,65.31%,55.67%,Arceus Duraludon,,olle24
21,Anya K. Johansson,,15,5 - 3 - 0,64.17%,56.11%,Regis,,anyakj
22,Darin O'Meara,,15,5 - 3 - 0,63.42%,55.25%,Regis,,shr3d
23,Adam Knowles,,15,5 - 3 - 0,61.72%,53.81%,Regis,,adamknowles
24,GroovyMagikarp,,15,5 - 3 - 0,58.13%,50.97%,Lugia Archeops,,groovymagikarp
25,Marco Cifuentes,,15,5 - 3 - 0,55.84%,55.54%,Rayquaza LZ Box,,marcocifuentes
26,Kashvinder Singh Mann,,15,5 - 3 - 0,55.13%,55.18%,Lost Zone Box,,kashmann27
27,the GENGAR,,15,5 - 3 - 0,54.69%,51.35%,Vikavolt,,palpitoat
28,DragoniteHoarder,,15,5 - 3 - 0,52.32%,49.24%,Lugia Archeops,,dragonitehoarder
29,Ratededl,,15,5 - 3 - 0,52.21%,52.83%,Mew Genesect,,ratededl
30,Cal Connor,,15,5 - 3 - 0,50.78%,51.88%,Arceus Duraludon,,calcal206
31,Oskulden,,15,5 - 3 - 0,50.42%,50.28%,Lost Zone Box,,adamdabitch
32,Ryota Saito,,15,5 - 3 - 0,49.42%,53.45%,Lugia Archeops,,mawssa2000
33,Gio,,15,5 - 3 - 0,41.29%,55.11%,Mew Genesect,,gio
34,Nara1702,,12,4 - 4 - 0,63.17%,51.86%,Regis,,nara1702
35,svang37,,12,4 - 4 - 0,62.19%,49.70%,Vikavolt,,svang37
36,Alakanixon41,,12,4 - 4 - 0,57.29%,49.31%,Regis,,alakanixon41
37,Fernando Cifuentes,,12,4 - 3 - 0drop,55.00%,51.10%,Eternatus,,fermeta
38,Logan Clark,,12,4 - 3 - 0drop,53.74%,51.88%,Mew Genesect,,quikmodz
39,Hayden Matthews,,12,4 - 4 - 0,52.92%,52.03%,Suicune Ludicolo,,hdos39
40,AADSSSBM,,12,4 - 2 - 0drop,51.39%,54.10%,Lugia Archeops,,aadsssbm
41,ddzlgd430,,12,4 - 4 - 0,51.19%,52.57%,Lugia Archeops,,ddzlgd430
42,Shaarni,,12,4 - 4 - 0,49.22%,48.96%,Lugia Archeops,,shaarni
43,Drandonbean02,,12,4 - 4 - 0,48.50%,50.04%,Lost Zone Box,,drandonbean02
44,davewader,,12,4 - 4 - 0,42.63%,49.04%,Lost Zone Box,,davewader
45,pjwitusik,,12,4 - 4 - 0,41.96%,47.72%,Giratina LZ Box,,pjwitusik
46,WojtekBB,,10,3 - 1 - 1drop,54.17%,63.58%,Lost Zone Box,,wojtekbb
47,ThePipih,,10,3 - 4 - 1,39.29%,47.99%,Arceus Duraludon,,thepipih
48,Adam  Kalamat,,9,3 - 3 - 0drop,59.38%,49.14%,Lugia Archeops,,adamkalamat
49,Sota Kasai,,9,3 - 2 - 0drop,57.50%,55.43%,Mew Genesect,,puninko
50,Phaleina,,9,3 - 3 - 0drop,56.25%,53.79%,Goodra LZ Box,,phaleina
51,LiamKidd,,9,3 - 3 - 0drop,56.25%,53.38%,Eternatus,,liamkidd
52,AimeLeSuisse,,9,3 - 2 - 0drop,55.42%,57.29%,Lugia Archeops,,aimelesuisse
53,Jason B,,9,3 - 3 - 0drop,54.07%,52.38%,Lost Zone Box,,levitanjenkins
54,Lave508,,9,3 - 3 - 0drop,53.82%,55.03%,Regis,,lave508
55,Ymerej69,,9,3 - 3 - 0drop,51.39%,50.54%,Arceus Tapu Koko,,ymerej69
56,beeswarm25,,9,3 - 4 - 0drop,50.43%,46.45%,Regis,,beeswarm25
57,Matt Vandersluys,,9,3 - 1 - 0drop,50.00%,52.85%,Arceus Duraludon,,cxndr
58,AmatorAleITakPokonaMiadanaXD,,9,3 - 3 - 0drop,49.90%,51.87%,Goodra LZ Box,,amatoraleitakpokonamiadanaxd
59,Katnoaga,,9,3 - 4 - 0drop,49.76%,52.42%,Lugia Archeops,,katnoaga
