Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Morgan Abreu,,27,9 - 1 - 0,,,Lugia Archeops,,momaster13
2,pepapepa8,,24,8 - 2 - 0,,,Mew Genesect,,pepapepa8
3,YoongKaiJian,,19,6 - 2 - 1,,,Mew Genesect,,yoongkaijian
4,RiotTown,,19,6 - 2 - 1,,,Mew Genesect,,riottown
5,Bartek Jurczyk,,17,5 - 1 - 2,,,Lugia Archeops,,jaszczur321
6,chow3t,,17,5 - 1 - 2,,,Arceus Duraludon,,chow3t
7,soshifan9,,16,5 - 2 - 1,,,Lost Zone Box,,soshifan9
8,Nanami,,16,5 - 2 - 1,,,Lugia Archeops,,nanami
9,hgibbon13,,16,5 - 1 - 1,56.73%,54.67%,Rayquaza LZ Box,,hgibbon13
10,Selen Tatsuki,,16,5 - 1 - 1,51.70%,56.53%,Lugia Archeops,,edgevnv
11,T0BY59,,16,5 - 1 - 1,47.55%,58.72%,Goodra LZ Box,,t0by59
12,kitneras y,,15,5 - 2 - 0,67.76%,59.91%,Lugia Archeops,,rafaelyuiti
13,Shaarni,,15,5 - 2 - 0,59.69%,59.04%,Lugia Archeops,,shaarni
14,Anya K. Johansson,,15,5 - 2 - 0,59.35%,57.17%,Mew Genesect,,anyakj
15,LiamKidd,,15,5 - 2 - 0,58.16%,50.67%,Mew Genesect,,liamkidd
16,SafetyPotato,,15,5 - 2 - 0,57.65%,51.99%,Lost Zone Box,,safetypotato
17,Darinx,,15,5 - 2 - 0,56.12%,53.19%,Goodra LZ Box,,darinx
18,hino,,15,5 - 2 - 0,55.78%,56.56%,Arceus Duraludon,,hino
19,UltraNko,,15,5 - 2 - 0,50.51%,56.42%,Mew Genesect,,ultranko
20,Anthony Barragan,,15,5 - 2 - 0,48.64%,59.60%,Lugia Archeops,,anternbar
21,beeswarm25,,15,5 - 2 - 0,46.53%,56.48%,Regis,,beeswarm25
22,Kashvinder Singh Mann,,15,5 - 2 - 0,46.43%,54.40%,Mew Genesect,,kashmann27
23,Lucas O,,15,5 - 2 - 0,45.07%,57.64%,Arceus Duraludon,,aoldale
24,Skit10cardmarket,,13,4 - 2 - 1,47.35%,48.65%,Yveltal Control,,skit10cardmarket
25,bananaleks,,12,4 - 3 - 0,65.71%,49.83%,Regis,,bananaleks
