Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Sota Kasai,,29,9 - 0 - 2,,,Gardevoir,,puninko
2,yoppe06,,25,8 - 2 - 1,,,Lugia Archeops,,yoppe06
3,raio120,,23,7 - 1 - 2,,,Chien-Pao Baxcalibur,,raio120
4,Evan P,,22,7 - 2 - 1,,,Chien-Pao Baxcalibur,,evanp
5,MrMighty314,,19,6 - 2 - 1,,,Inteleon Urshifu,,mrmighty314
6,Manuel Othón Luna González,,19,6 - 2 - 1,,,Chien-Pao Baxcalibur,,manulink49
7,Gio,,19,6 - 2 - 1,,,Goodra LZ Box,,gio
8,owntempo,,19,6 - 2 - 1,,,Lugia Archeops,,owntempo
9,Su JIA XING,,18,6 - 2 - 0,66.52%,57.88%,Arceus,,s1052660
10,edwynt1999,,18,6 - 2 - 0,61.56%,57.14%,Giratina LZ Box,,edwynt1999
11,Axel Godoy,,18,6 - 2 - 0,59.69%,54.22%,Arceus Giratina,,raxelgt
12,João Victor,,18,6 - 2 - 0,57.14%,56.53%,Gardevoir,,ijaoi
13,Erupt,,18,6 - 2 - 0,56.05%,59.82%,Lost Zone Box,,erupt
14,UnGodlyBr,,18,6 - 2 - 0,55.36%,56.01%,Chien-Pao Baxcalibur,,ungodlybr
15,FranciscoRocha,,18,6 - 2 - 0,55.32%,58.14%,Lugia Archeops,,franciscorocha
16,Vicente Canales-Loyola (MoeHawk),,18,6 - 2 - 0,49.79%,58.35%,Lost Zone Box,,moehawk
17,Alexandre S,,18,6 - 2 - 0,49.79%,54.22%,Chien-Pao Baxcalibur,,nimno
18,hgibbon13,,18,6 - 2 - 0,46.82%,58.28%,Lugia Archeops,,hgibbon13
19,MysteriousPlayer,,15,5 - 3 - 0,66.41%,52.86%,Lugia Archeops,,mysteriousplayer
20,Dylan Smeigh,,15,5 - 3 - 0,65.22%,53.96%,Giratina LZ Box,,dusce
21,Benny Billinger,,15,5 - 3 - 0,60.27%,52.85%,Chien-Pao Baxcalibur,,bbillinger
22,rockonfire18,,15,5 - 3 - 0,58.07%,54.09%,Gardevoir,,rockonfire18
23,Celoow,,15,5 - 3 - 0,56.65%,53.03%,Zoroark Box,,celoow
24,Greninjaboi,,15,5 - 3 - 0,55.80%,55.31%,Fusion Mew,,greninjaboi
25,RiotTown,,15,5 - 3 - 0,55.73%,57.42%,Ting-Lu,,riottown
26,Jungwoongjin,,15,5 - 3 - 0,55.26%,58.31%,Arceus,,jungwoongjin
27,Morgan Abreu,,15,5 - 3 - 0,54.58%,56.81%,Chien-Pao Baxcalibur,,momaster13
28,LohanCagece,,15,5 - 3 - 0,51.67%,50.95%,Arceus Flying Pikachu,,lohancagece
29,Leu,,15,5 - 3 - 0,49.64%,52.18%,Inteleon Urshifu,,leu
30,boltundtrainer,,15,5 - 3 - 0,49.48%,53.38%,Chien-Pao Baxcalibur,,boltundtrainer
31,TeachMePokemonPodcast,,15,5 - 3 - 0,46.39%,52.54%,Lugia Archeops,,teachmepokemonpodcast
32,Alex Hamilton,,15,5 - 3 - 0,45.94%,53.12%,Arceus Giratina,,omegascizor456
33,beeswarm25,,13,4 - 3 - 1,55.00%,48.86%,Zoroark Box,,beeswarm25
34,LitTwo,,13,3 - 1 - 4,48.03%,52.81%,Reversal Gardevoir,,littwo
35,Gusbus2108,,13,4 - 3 - 1,47.02%,48.98%,Chien-Pao Baxcalibur,,gusbus2108
36,cochi,,13,4 - 3 - 1,46.88%,52.36%,Lost Zone Box,,cochi
37,rain,,12,4 - 3 - 0drop,61.31%,55.80%,Gardevoir,,rain
38,Artic,,12,4 - 3 - 0drop,60.12%,54.25%,Lost Zone Box,,artic
39,Megaadrian17,,12,4 - 3 - 0drop,59.23%,54.49%,Chien-Pao Baxcalibur,,megaadrian17
40,Iyla Sutherland,,12,4 - 2 - 0drop,58.68%,57.06%,Arceus Giratina,,joshuasutherland21
41,CrispyQuali,,12,4 - 4 - 0,57.14%,51.69%,Chien-Pao Baxcalibur,,crispyquali
42,flooder,,12,4 - 4 - 0,53.65%,50.01%,Chien-Pao Baxcalibur,,flooder
43,Kashvinder Singh Mann,,12,4 - 4 - 0,51.67%,54.28%,Gardevoir,,kashmann27
44,eevee08,,12,4 - 3 - 0drop,49.11%,55.91%,Chien-Pao Baxcalibur,,eevee08
45,arturoR2D2633127,,12,4 - 4 - 0,49.11%,48.56%,Chien-Pao Baxcalibur,,arturor2d2633127
