Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Nawon,,46,15 - 1 - 1,,,Arceus Inteleon,,nawon
2,Alex Schemanske,,41,13 - 2 - 2,,,Dialga,,mewpip
3,Alex Hamilton,,35,11 - 3 - 2,,,Arceus Duraludon,,omegascizor456
4,Cal Connor,,35,11 - 3 - 2,,,Mewtwo Miltank,,calcal206
5,Zach Cohen,,32,10 - 3 - 2,,,Stonjourner,,zachthemudkip
6,Christian Cruz,,32,10 - 3 - 2,,,Arceus Inteleon,,christiancruz
7,NRG allezliverpool,,31,10 - 4 - 1,,,Palkia Inteleon,,allezliverpool69
8,Dillon Barta,,31,10 - 4 - 1,,,Arceus Inteleon,,topgear1992
9,MIKE LEE,,31,10 - 3 - 1,47.67%,58.50%,Arceus Inteleon,,mike980902
10,beipoke,,31,10 - 3 - 1,45.67%,60.33%,Arceus Inteleon,,beipoke
11,Owen Johnson,,30,10 - 4 - 0,60.00%,43.40%,Palkia Inteleon,,osj14
12,ESPINOLA,,30,10 - 4 - 0,53.00%,56.36%,Arceus Inteleon,,espinola
13,JacePatrick,,30,10 - 4 - 0,40.00%,62.28%,Mew Genesect,,jacepatrick
14,TrainerDjair,,28,9 - 4 - 1,53.75%,56.00%,Arceus Inteleon,,trainerdjair
15,GabrielSmartTCG,,28,9 - 4 - 1,53.00%,53.49%,Arceus Inteleon,,gabrielsmarttcg
16,houhou,,28,9 - 4 - 1,51.25%,61.56%,Palkia Inteleon,,houhou
17,Justin Christensen,,28,9 - 4 - 1,49.00%,58.83%,Arceus Duraludon,,beardedbearr54
18,Firefox3203,,28,9 - 4 - 1,40.00%,56.50%,Arceus Inteleon,,firefox3203
19,Souldias,,27,9 - 5 - 0,66.00%,44.93%,Inteleon Box,,souldias
20,chriis1,,27,9 - 5 - 0,43.00%,58.33%,Lunatone Solrock,,chriis1
21,ChaloZamorano,,26,8 - 4 - 2,64.67%,42.90%,Blissey,,chalozamorano
22,LimaDlr,,25,8 - 2 - 1drop,80.00%,59.00%,Arceus Inteleon,,limadlr
23,Carson Washer,,25,8 - 4 - 1drop,67.50%,53.95%,Arceus,,carsonwasher00
24,boosakk69,,25,8 - 4 - 1drop,54.58%,51.96%,Regis,,boosakk69
25,OnGaard,,25,8 - 5 - 1,51.25%,49.67%,Zoroark Box,,ongaard
26,JoeMaressa,,24,8 - 4 - 0drop,61.11%,50.00%,Arceus Inteleon,,joemaressa
