Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,zio,,43,14 - 2 - 1,,,Mew Genesect,,zio
2,Koichi Kimura,,38,12 - 3 - 2,,,Giratina LZ Box,,symphogear119
3,Shun Ito,,37,12 - 3 - 1,,,Lost Zone Box,,dedenneshun
4,Oscar Madsen,,35,11 - 3 - 2,,,Arceus Goodra,,48oscar
5,Yu Ito,,31,10 - 4 - 1,,,Lost Zone Box,,yuyu
6,arm,,31,10 - 4 - 1,,,Palkia,,arm
7,Upsettingpuma,,31,10 - 4 - 1,,,Hisuian Goodra,,upsettingpuma
8,peke,,30,10 - 5 - 0,,,Mew Genesect,,peke
9,ppolq1121,,29,9 - 3 - 2,54.00%,59.76%,Mew Genesect,,ppolq1121
10,ChaloZamorano,,28,9 - 4 - 1,59.00%,51.74%,Lost Zone Box,,chalozamorano
11,Erika Alves,,28,9 - 4 - 1,56.00%,50.60%,Kyurem Palkia,,ekinhaxd
12,SSSong,,28,9 - 4 - 1,49.00%,55.35%,Mew Genesect,,sssong
13,Giovanni Peragallo,,28,9 - 4 - 1,44.67%,55.26%,Arceus Inteleon,,dracinioo
14,tomo1713,,27,9 - 5 - 0,70.00%,53.33%,Giratina LZ Box,,tomo1713
15,DT Leonardo,,27,9 - 5 - 0,42.00%,52.20%,Mew Genesect,,masterleon
16,Anti,,25,8 - 4 - 1drop,70.00%,51.42%,Lost Zone Box,,anti
17,meumeu,,25,8 - 4 - 1drop,61.25%,47.41%,Palkia Inteleon,,meumeu
18,Lucas O,,25,8 - 5 - 1,57.00%,51.74%,Lost Zone Box,,aoldale
19,The Dominican Blown,,25,8 - 5 - 1,50.00%,48.50%,Dialga LZ,,jeremyg3289
20,Cxndr,,25,8 - 5 - 1,50.00%,44.67%,Giratina LZ Box,,cxndr
21,Erik B,,24,8 - 4 - 0drop,60.00%,41.33%,Mew Genesect,,mrsodaking
22,Álvaro M,,24,8 - 6 - 0,52.00%,44.13%,Mew Genesect,,ukaiyuuji
23,KashEtchum,,24,8 - 6 - 0,48.00%,47.64%,Hisuian Zoroark,,kashetchum
24,Liliana I,,24,8 - 6 - 0,41.00%,47.42%,Giratina LZ Box,,liliberry2005
25,DoubleJ92,,24,8 - 6 - 0,38.67%,49.32%,Hisuian Zoroark,,doublej92
