Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,kaia,,42,13 - 1 - 3,,,Rapid Strike Malamar,,kaia
2,TrebDoggo,,37,12 - 4 - 1,,,Mew Genesect,,trebdoggo
3,ToF Marco Celis,,35,11 - 3 - 2,,,Charizard,,celis7
4,MasterLeBui,,34,11 - 4 - 1,,,Calyrex Inteleon,,masterlebui
5,Alex C,,34,11 - 3 - 1,,,Inteleon Inteleon,,pandaboss58
6,Smokeyslim718,,34,11 - 3 - 1,,,Whimsicott,,smokeyslim718
7,James Simms,,33,11 - 4 - 0,,,Arceus Inteleon,,4600737
8,TimDanklin,,32,10 - 3 - 2,,,Other,,timdanklin
9,Juan Andree,,30,10 - 4 - 0,57.67%,51.08%,Urshifu Inteleon,,juanandree
10,Christian  Fontenot,,30,10 - 4 - 0,51.67%,50.35%,Rapid Strike Malamar,,sticks
11,Victor García,,30,10 - 4 - 0,47.00%,59.47%,Arceus Inteleon,,vicgar08
12,mozwen,,28,9 - 4 - 1,60.00%,51.11%,Arceus Inteleon,,mozwen
13,PokeDRUMMER97,,28,9 - 4 - 1,45.67%,56.25%,Other,,pokedrummer97
14,Rogioneub,,28,9 - 4 - 1,37.67%,56.14%,Decidueye Inteleon,,rogioneub
15,Grifogames24,,27,9 - 4 - 0drop,67.50%,52.75%,Urshifu Inteleon,,grifogames24
16,supergag,,27,9 - 5 - 0,64.00%,47.13%,Leafeon Inteleon,,supergag
17,Julian LIN,,26,8 - 4 - 2,51.67%,49.26%,Mew Genesect,,julian135707
18,Leadlomas,,26,8 - 4 - 2,50.00%,51.81%,Durant,,leadlomas
19,Richard Haeder,,25,8 - 5 - 1,58.67%,47.80%,Arceus,,rhhaeder
20,Droodedroodeee,,25,8 - 5 - 1,44.17%,43.33%,Whimsicott,,droodedroodeee
21,Doubllez,,24,8 - 3 - 0drop,75.00%,53.50%,Mew Genesect,,doubllez
22,ascotpokes,,24,8 - 4 - 0drop,51.67%,54.58%,Mew Genesect,,ascotpokes
23,YoongKaiJian,,22,7 - 4 - 1drop,66.67%,42.86%,Mew Genesect,,yoongkaijian
24,Bryan Bare,,22,7 - 4 - 1drop,50.00%,49.52%,Mew Genesect,,bdbare
25,Angel22Aranibar,,22,7 - 4 - 1drop,35.00%,51.21%,Urshifu Inteleon,,angel22aranibar
26,Savid400,,21,7 - 3 - 0drop,80.00%,48.00%,Mew Genesect,,savid400
27,dackertaz,,21,7 - 4 - 0drop,65.00%,50.00%,Dark Arceus,,dackertaz
28,JayArrCee,,21,7 - 4 - 0drop,56.67%,48.13%,Shadow Rider Calyrex,,jayarrcee
29,[GAP] Leonardo Walbrinch,,19,6 - 3 - 1drop,60.00%,51.67%,Calyrex Inteleon,,leorafaw
30,peke,,19,6 - 4 - 1drop,60.00%,41.67%,Arceus Charizard,,peke
31,Emanuele Del Sorbo,,19,6 - 3 - 1drop,50.00%,51.67%,Arceus Ice Rider,,erglis91
32,Pedro Bandeira,,19,6 - 4 - 1drop,46.67%,49.17%,Arceus,,finger
33,Gabriel Padinha,,18,6 - 3 - 0,69.88%,55.29%,Arceus Inteleon,,calkab
34,Math Liu,,18,6 - 3 - 0,62.96%,54.76%,Arceus Duraludon,,tdonmt1989
35,Jonathan Patricio Ch.,,18,6 - 3 - 0,61.16%,52.79%,Umbreon Urshifu,,jonah2705
36,luxvier,,18,6 - 3 - 0,60.49%,54.40%,Rapid Strike Malamar,,luxvier
37,Roblacks,,18,6 - 3 - 0,59.28%,54.62%,Dark Inteleon,,roblacks
38,yaminoibat,,18,6 - 3 - 0,57.87%,53.67%,Arceus Charizard,,yaminoibat
39,Eduardo Cisneros,,18,6 - 3 - 0,56.33%,52.79%,Mew Genesect,,coolporygon
40,DiceOfFate,,18,6 - 3 - 0,55.40%,52.11%,Arceus Duraludon,,diceoffate
41,[GUH] Pablo,,18,6 - 3 - 0,54.17%,52.54%,Arceus Duraludon,,drtastebad
42,ronbert,,18,6 - 3 - 0,50.93%,56.23%,Stonjourner,,ronbert
43,Dadmistaken,,18,6 - 3 - 0,49.54%,53.10%,Arceus Stonjourner,,dadmistaken
44,iStark11,,18,6 - 3 - 0,47.82%,51.58%,Arceus Duraludon,,istark11
45,Hayden Matthews,,18,6 - 3 - 0,44.41%,60.02%,Arceus,,hdos39
46,Pulsaur,,18,6 - 3 - 0,43.77%,51.78%,Arceus,,pulsaur
47,VolcanTurtleTCG,,16,5 - 3 - 1,53.99%,49.38%,Calyrex Inteleon,,volcanturtletcg
48,Christian Cruz,,16,5 - 3 - 1,53.63%,53.01%,Arceus Inteleon,,christiancruz
49,Mario Yanez,,16,5 - 3 - 1,52.63%,55.09%,Whimsicott,,marioyanez
50,Adpthebest,,16,5 - 3 - 1,51.23%,53.38%,Arceus Inteleon,,adpthebest
51,TCC Jerrick G,,16,5 - 3 - 1,45.89%,54.65%,Urshifu Inteleon,,jmila7
52,Joe Higashi,,16,5 - 3 - 1,45.76%,50.06%,Urshifu Inteleon,,rotaryrocket
53,kuanyi23,,15,5 - 4 - 0,67.64%,55.64%,Urshifu Inteleon,,kuanyi23
54,willschoeff,,15,5 - 3 - 0drop,64.68%,57.62%,Mew Genesect,,willschoeff
55,Manupango,,15,5 - 3 - 0drop,64.26%,57.15%,Dark Inteleon,,manupango
56,Btrix,,15,5 - 4 - 0,59.10%,55.46%,Arceus,,btrix
57,Liam Aesir,,15,5 - 3 - 0drop,59.03%,54.10%,Arceus,,pheonix
58,Tennison Barry,,15,5 - 3 - 0drop,58.85%,56.22%,Calyrex Inteleon,,ailen913
59,Marco Cifuentes,,15,5 - 3 - 0drop,57.15%,55.05%,Arceus Inteleon,,marcocifuentes
60,Henrique Jorge,,15,5 - 3 - 0drop,57.14%,54.90%,Arceus,,hbjtrevo
61,ChaloZamorano,,15,5 - 3 - 0drop,56.47%,54.14%,Arceus Inteleon,,chalozamorano
62,mille1216,,15,5 - 3 - 0drop,55.90%,58.23%,Arceus Lycanroc,,mille1216
63,kogyochi,,15,5 - 3 - 0drop,55.41%,50.33%,Mew Genesect,,kogyochi
64,chingpaq,,15,5 - 4 - 0,55.36%,51.98%,Mew Genesect,,chingpaq
65,rider1313,,15,5 - 3 - 0drop,55.02%,58.29%,Dark Inteleon + Arceus,,rider1313
66,Leu,,15,5 - 3 - 0drop,53.98%,55.59%,Arceus Inteleon,,leu
67,stardawg,,15,5 - 4 - 0,53.69%,49.85%,Rapid Strike Malamar,,stardawg
68,SweeTxyz,,15,5 - 3 - 0drop,53.09%,51.25%,Arceus Inteleon,,sweetxyz
69,lindsayrosecup,,15,5 - 4 - 0,52.71%,50.84%,Arceus Inteleon,,lindsayrosecup
70,[GUH]Flavio Arechiga,,15,5 - 4 - 0,51.19%,55.31%,Arceus Charizard,,flantastic
71,PCGMcaceres,,15,5 - 4 - 0,49.97%,52.78%,Arceus,,pcgmcaceres
72,LiamKidd,,15,5 - 4 - 0,49.64%,51.67%,Whimsicott,,liamkidd
73,yakumaru72,,15,5 - 2 - 0drop,49.59%,57.39%,Mew Genesect,,yakumaru72
74,Ajalkhaja,,15,5 - 4 - 0,48.94%,52.64%,Gengar,,ajalkhaja
75,EvanCampbell94,,15,5 - 4 - 0,48.45%,48.93%,Arceus Lycanroc,,evancampbell94
76,Shawntaylorjr,,15,5 - 4 - 0,48.25%,52.17%,Umbreon Urshifu,,shawntaylorjr
77,Jervis382000,,15,5 - 4 - 0,47.22%,49.74%,Mew Genesect,,jervis382000
78,16RedGunner,,15,5 - 4 - 0,47.21%,52.59%,Arceus Charizard,,16redgunner
79,Jason Z,,15,5 - 4 - 0,46.45%,50.14%,Mad Party,,jasonzhou7
80,GABY,,15,5 - 4 - 0,42.72%,46.22%,Shadow Rider Whimsicott,,gaby
81,Brandon Baughn,,15,5 - 4 - 0,41.15%,47.79%,Urshifu Inteleon,,pokebaughn
82,Mikesun021,,15,5 - 4 - 0,34.57%,47.55%,Umbreon Urshifu,,mikesun021
83,pjwlrs00,,13,4 - 3 - 1drop,60.06%,52.67%,Urshifu Inteleon,,pjwlrs00
84,hiimfon,,13,4 - 3 - 1drop,49.85%,50.74%,Urshifu Inteleon,,hiimfon
85,snowman,,12,4 - 3 - 0drop,62.29%,55.89%,Arceus Inteleon,,snowman
86,Dwik,,12,4 - 3 - 0drop,58.73%,57.20%,Rapid Strike Malamar,,dwik
87,Proto1551,,12,4 - 2 - 0drop,58.15%,53.29%,Zoroark Box,,proto1551
88,Jeremy Owings,,12,4 - 3 - 0drop,58.13%,55.86%,Suicune Ludicolo,,fralpal
89,fable,,12,4 - 3 - 0drop,57.30%,56.14%,Suicune Ludicolo,,fable
90,Matheus Gomes,,12,4 - 3 - 0drop,54.99%,53.08%,Shadow Rider Calyrex,,fearinn
91,Diego Gomez,,12,4 - 3 - 0drop,54.72%,53.69%,Arceus Ice Rider,,darkweb
92,Leandro Rocha,,12,4 - 5 - 0,54.44%,47.43%,Jolteon Inteleon,,ignius19
93,Arash Andalib,,12,4 - 5 - 0,53.95%,49.00%,Sylveon,,slifermobile
94,likeollywithab,,12,4 - 3 - 0drop,53.17%,54.55%,Jolteon,,likeollywithab
95,Vina,,12,4 - 3 - 0drop,53.16%,50.02%,Arceus Inteleon,,vina
96,veguita,,12,4 - 5 - 0,52.41%,51.65%,Arceus Rayquaza,,veguita
97,heyimrabid,,12,4 - 4 - 0drop,49.79%,54.99%,Suicune Ludicolo,,heyimrabid
98,sleepydreepy,,12,4 - 1 - 0drop,48.33%,54.27%,Arceus,,sleepydreepy
99,Augusto Beringuer,,12,4 - 3 - 0drop,48.17%,53.09%,Rapid Strike Malamar,,augustoberinguer
100,Matthew Wright,,12,4 - 3 - 0drop,47.79%,51.92%,Arceus Inteleon,,redpyro1266
101,Kashvinder Singh,,12,4 - 3 - 0drop,47.22%,52.63%,Arceus Inteleon,,kashmann27
102,AKhadse47,,12,4 - 5 - 0,47.04%,49.50%,Dark Inteleon,,akhadse47
103,Chefyosbl,,12,4 - 5 - 0,46.22%,48.29%,Other,,chefyosbl
104,Juan Contla,,12,4 - 3 - 0drop,46.03%,49.76%,Arceus Duraludon,,jcontla
105,sapocururu,,12,4 - 4 - 0drop,46.00%,51.09%,Urshifu Inteleon,,sapocururu
106,mkirby,,12,4 - 5 - 0,45.80%,44.87%,Calyrex Inteleon,,mkirby
107,Aman227,,12,4 - 3 - 0drop,45.56%,50.66%,Mew Genesect,,aman227
108,aninhacns,,12,4 - 5 - 0,45.50%,48.98%,Jolteon Inteleon,,aninhacns
109,Zarbon,,12,4 - 3 - 0drop,45.44%,51.33%,Mew Genesect,,zarbon
110,peteau89,,12,4 - 5 - 0,45.37%,47.22%,Arceus Malamar,,peteau89
