Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,SamHo360,,25,8 - 1 - 1,,,Calyrex Palkia,,samho360
2,TillyKSG,,22,7 - 2 - 1,,,Darkrai,,tillyksg
3,Jesse Parker,,21,7 - 2 - 0,,,Mew Genesect,,jdparker11
4,deanmarsh1397,,20,6 - 1 - 2,,,Palkia Inteleon,,deanmarsh1397
5,likeollywithab,,19,6 - 1 - 1,,,Calyrex Inteleon,,likeollywithab
6,ariaK26,,18,6 - 2 - 0,,,Darkrai,,ariak26
7,melfo,,18,6 - 2 - 0,,,Arceus Inteleon,,melfo
8,Zach Lesage,,16,5 - 2 - 1,,,Arceus Inteleon,,zlesage
9,ienaga,,16,5 - 1 - 1,53.57%,57.61%,Mew Genesect,,ienaga
10,Jorden Hamilton,,16,5 - 1 - 1,52.14%,55.37%,Inteleon,,jordenhamiltontcg
11,hmkt1110,,15,5 - 2 - 0,62.93%,55.14%,Orbeetle,,hmkt1110
12,AndresJgames,,15,5 - 2 - 0,55.10%,56.93%,Palkia Inteleon,,andresjgames
13,Huntiemon,,15,5 - 2 - 0,50.41%,55.58%,Mew Genesect,,huntiemon
14,chriis1,,15,5 - 2 - 0,50.34%,60.17%,Lunatone Solrock,,chriis1
15,ToFGonzalo,,15,5 - 2 - 0,49.76%,58.33%,Mew Genesect,,tofgonzalo
16,Gustavo La Padula,,15,5 - 2 - 0,49.49%,54.92%,Samurott Inteleon,,lapadulatcg
17,guicazzonato,,15,5 - 2 - 0,49.08%,47.96%,Arceus Duraludon,,guicazzonato
18,zio,,15,5 - 2 - 0,47.55%,58.83%,Mew Genesect,,zio
19,Fitypaldis,,13,4 - 2 - 1,69.39%,53.73%,Calyrex Inteleon,,fitypaldis
20,Jojitsu,,13,4 - 2 - 1,59.69%,54.78%,Inteleon Box,,jojitsu
21,Ryan Simons,,13,4 - 2 - 1,54.08%,56.63%,Inteleon Inteleon,,variedits
22,LuvvAis,,12,4 - 3 - 0,66.33%,53.01%,Arceus Flying Pikachu,,luvvais
23,castereedlin,,12,4 - 3 - 0,65.14%,55.02%,Arceus Flying Pikachu,,castereedlin
24,BastyS28,,12,4 - 3 - 0,64.59%,55.22%,Calyrex Inteleon,,bastys28
25,Vance K,,12,4 - 2 - 0drop,58.02%,56.31%,Arceus Inteleon,,vancekelley17
26,Michele  Babin,,12,4 - 3 - 0,55.61%,49.29%,Palkia Inteleon,,michelebabin
27,16RedGunner,,12,4 - 3 - 0,52.82%,51.90%,Arceus Charizard,,16redgunner
28,PokemonDanFanTCG,,12,4 - 3 - 0,51.73%,54.06%,Lunatone Solrock,,pokemondanfantcg
29,mkirby,,12,4 - 3 - 0,46.60%,54.15%,Arceus Inteleon,,mkirby
30,Wavgangnato,,12,4 - 3 - 0,40.14%,52.17%,Urshifu Inteleon,,wavgangnato
31,PokeDRUMMER97,,10,3 - 2 - 1drop,54.29%,51.94%,Arceus Mewtwo,,pokedrummer97
32,EvanCampbell94,,9,3 - 2 - 0drop,66.29%,53.69%,Arceus Duraludon,,evancampbell94
33,Jamie Chesnut,,9,3 - 2 - 0drop,55.24%,57.82%,Palkia Inteleon,,pianist3494
34,Capcrew,,9,3 - 4 - 0,53.91%,53.28%,Other,,capcrew
35,Ethan Rible,,9,3 - 2 - 0drop,51.29%,57.42%,Arceus Inteleon,,ultrasonicgreen
