Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,DoomLoud,,40,13 - 3 - 1,,,Lugia Archeops,,doomloud
2,Lucas Paglia,,38,12 - 3 - 2,,,Rayquaza LZ Box,,luhbra
3,FrostBlaze13110,,38,12 - 2 - 2,,,Lugia Archeops,,frostblaze13110
4,Vini Fernandez,,34,11 - 4 - 1,,,Goodra LZ Box,,warexpert
5,Max Johnson,,33,10 - 2 - 3,,,Goodra LZ Box,,upstreampwnage
6,DarwinNunez,,33,11 - 4 - 0,,,Arceus Duraludon,,darwinnunez
7,AtiumShadow,,32,10 - 3 - 2,,,Mew Genesect,,atiumshadow
8,DigitalDoctor,,31,10 - 4 - 1,,,Arceus Duraludon,,digitaldoctor
9,Tankmin5,,31,10 - 3 - 1,46.00%,52.15%,Mew Genesect,,tankmin5
10,fortenat,,30,10 - 4 - 0,42.00%,53.81%,Lugia Archeops,,fortenat
11,inosoycarly,,29,9 - 3 - 2,49.00%,52.92%,Regis,,inosoycarly
12,TheRicardoToddy,,29,9 - 3 - 2,41.00%,51.30%,Mew Genesect,,thericardotoddy
13,Souldias,,28,9 - 4 - 1,57.00%,52.71%,Lost Zone Box,,souldias
14,APackOfAlpacas,,28,9 - 4 - 1,56.00%,58.70%,Rayquaza LZ Box,,apackofalpacas
15,James Simms,,28,9 - 4 - 1,50.67%,52.95%,Arceus Duraludon,,4600737
16,VolcanTurtleTCG,,28,9 - 4 - 1,49.00%,50.80%,Arceus Duraludon,,volcanturtletcg
17,zio,,27,9 - 5 - 0,65.00%,47.25%,Lost Zone Box,,zio
18,Magikarp420,,27,9 - 5 - 0,58.00%,45.45%,Lugia Archeops,,magikarp420
19,FabrizioINSI10,,27,9 - 5 - 0,47.00%,50.80%,Mew Genesect,,fabrizioinsi10
20,Gabriel Pino Semedo,,25,8 - 4 - 1drop,66.25%,57.28%,Arceus Flying Pikachu,,gabrielsemedo
21,Victor De Velasco,,25,8 - 5 - 1,53.00%,49.57%,Lugia Archeops,,victor91dv
22,Benjamin W,,25,7 - 3 - 4,48.75%,49.41%,Lost Zone Box,,starlordx
23,sakyo4200,,24,8 - 6 - 0,54.00%,50.35%,Mew Genesect,,sakyo4200
24,PabloL,,24,8 - 3 - 0drop,47.50%,56.43%,Lugia Archeops,,pablol
25,maguimaster,,24,8 - 3 - 0drop,32.50%,56.25%,Lugia Archeops,,maguimaster
26,Doubllez,,22,7 - 3 - 1drop,60.00%,53.33%,Rayquaza LZ Box,,doubllez
27,Axel Godoy,,22,7 - 6 - 1,60.00%,51.17%,Lost Zone Box,,raxelgt
