Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,nosoness,,30,10 - 1 - 0,,,Giratina LZ Box,,nosoness
2,Magikarp420,,27,9 - 2 - 0,,,Miraidon Flaaffy,,magikarp420
3,togekisu,,24,8 - 2 - 0,,,Giratina LZ Box,,togekisu
4,Takumi T,,23,7 - 1 - 2,,,Gardevoir,,waitoman
5,Chomper2204,,21,7 - 2 - 0,,,Lugia Archeops,,chomper2204
6,Spring,,20,6 - 1 - 2,,,Inteleon Urshifu,,spring
7,mbottas,,19,6 - 2 - 1,,,Lugia Archeops,,mbottas
8,Dylan Gunn,,19,6 - 2 - 1,,,Lost Zone Box,,dylang615
9,Ethan Yi,,19,6 - 1 - 1,56.09%,60.10%,Lost Zone Box,,ethanth0
10,colo2001,,18,6 - 2 - 0,67.71%,60.56%,Lost Zone Box,,colo2001
11,Shuka55,,18,6 - 2 - 0,64.01%,58.28%,Giratina LZ Box,,shuka55
12,Wienermeister,,18,6 - 2 - 0,62.71%,59.57%,Miraidon Flaaffy,,wienermeister
13,Dennis G,,18,6 - 2 - 0,60.83%,57.40%,Giratina LZ Box,,dengar7
14,Sammypotatoes,,18,6 - 2 - 0,57.81%,57.45%,Single Strike Lugia,,sammypotatoes
15,Saulliert,,18,6 - 2 - 0,54.69%,59.79%,Inteleon Urshifu,,saulliert
16,Josh Frink,,18,6 - 2 - 0,53.71%,57.98%,Lost Box Charizard,,dreamjew
17,Arthur Mesquita,,18,6 - 2 - 0,53.44%,57.29%,Lugia Archeops,,tutucoto
18,Jason B,,18,6 - 2 - 0,46.25%,54.61%,Charizard,,levitanjenkins
19,TheShining,,16,5 - 2 - 1,62.45%,53.49%,Gardevoir,,theshining
20,Greninjaboi,,16,5 - 2 - 1,44.01%,54.54%,Mew Genesect,,greninjaboi
21,kappadorcards,,15,5 - 3 - 0,68.08%,55.82%,Gardevoir,,kappadorcards
22,ObooseGoose,,15,5 - 3 - 0,65.63%,56.70%,Arceus Flying Pikachu,,oboosegoose
23,sleepydreepy,,15,5 - 3 - 0,62.03%,55.78%,Miraidon Flaaffy,,sleepydreepy
24,tiggischiggy,,15,5 - 3 - 0,60.10%,59.44%,Chien-Pao Baxcalibur,,tiggischiggy
25,Lorenzo Gomez,,15,5 - 2 - 0drop,59.89%,59.55%,Single Strike Lugia,,sailence
26,Kosuke N,,15,5 - 3 - 0,58.13%,54.85%,Giratina LZ Box,,nomu
27,mattiice867,,15,5 - 3 - 0,56.19%,54.55%,Miraidon Flaaffy,,mattiice867
28,pjwitusik,,15,5 - 3 - 0,55.78%,53.62%,Giratina LZ Box,,pjwitusik
29,davibsousa,,15,5 - 3 - 0,53.91%,52.85%,Charizard,,davibsousa
