Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Yurine,,33,11 - 0 - 0,,,Giratina LZ Box,,yurine
2,PastelPalettes,,25,8 - 2 - 1,,,Mew Genesect,,pastelpalettes
3,mrsodaking,,24,8 - 2 - 0,,,Fusion Mew,,mrsodaking
4,Soy,,22,7 - 2 - 1,,,Giratina LZ Box,,soy
5,topadeckplz,,21,7 - 2 - 0,,,Lost Zone Box,,topadeckplz
6,pereAr,,19,6 - 2 - 1,,,Gardevoir,,perear
7,Gioele D,,19,6 - 2 - 1,,,Lost Zone Box,,gio
8,NotAetrna,,19,6 - 2 - 1,,,Gardevoir,,notaetrna
9,Seraphim3,,19,6 - 1 - 1,52.03%,56.86%,Lost Zone Box,,seraphim3
10,DorianStotts,,18,6 - 2 - 0,68.75%,52.71%,Arceus Duraludon,,dorianstotts
11,Gregson D,,18,6 - 2 - 0,68.49%,59.75%,Mew Genesect,,stakatattack
12,Jobbermann,,18,6 - 2 - 0,63.60%,59.46%,Miraidon Regieleki,,jobbermann
13,Kara Thea,,18,6 - 2 - 0,62.76%,58.89%,Gardevoir,,undauntedhound
14,Chrisandwich,,18,6 - 2 - 0,60.74%,51.49%,Lugia Archeops,,chrisandwich
15,kitneras y,,18,6 - 2 - 0,60.42%,56.38%,Gardevoir Mewtwo,,rafaelyuiti
16,ThePinkMudFish,,18,6 - 2 - 0,58.75%,54.81%,Giratina LZ Box,,thepinkmudfish
17,SirRmor,,18,6 - 2 - 0,58.44%,53.09%,Arceus Giratina,,sirrmor
18,Jeffrey Honea,,18,6 - 2 - 0,56.98%,55.35%,Miraidon Regieleki,,pokemontranierworldwide
19,Grizzly,,18,6 - 2 - 0,56.09%,55.36%,Arceus Giratina,,grizzly
20,RyanM,,18,6 - 2 - 0,55.47%,60.02%,Mew Genesect,,ryanm
21,pjwitusik,,18,6 - 2 - 0,52.08%,56.71%,Mew Genesect,,pjwitusik
22,kappadorcards,,18,6 - 2 - 0,48.59%,57.77%,Fusion Mew,,kappadorcards
23,Ryan Simons,,18,6 - 2 - 0,45.36%,50.28%,Lost Zone Box,,variedits
24,Math Liu,,16,5 - 2 - 1,52.34%,52.91%,Lost Zone Box,,tdonmt1989
25,Smokeyslim718,,15,5 - 3 - 0,60.99%,58.29%,Lost Zone Box,,smokeyslim718
26,Omar T,,15,5 - 3 - 0,60.94%,50.52%,Gardevoir,,ccot
27,Elmenor21,,15,5 - 3 - 0,59.80%,55.76%,Arceus Giratina,,elmenor21
28,beeswarm25,,15,5 - 3 - 0,59.17%,54.11%,Gardevoir Mewtwo,,beeswarm25
29,Oskulden,,15,5 - 3 - 0,58.59%,56.77%,Lost Zone Box,,adamdabitch
30,Diego M,,15,5 - 3 - 0,58.44%,52.46%,Lost Box Charizard,,diegohmartinez
31,Rene Ess,,15,5 - 3 - 0,56.51%,54.02%,Goodra LZ Box,,reneus
32,zenzobalamistica,,15,5 - 3 - 0,55.89%,53.92%,Mew Genesect,,zenzobalamistica
33,Timothy Scholle,,15,5 - 3 - 0,52.60%,57.38%,Arceus Duraludon,,timtamfetch
34,GrannyPie,,15,5 - 3 - 0,52.34%,55.40%,Arceus Duraludon,,grannypie
35,Jefersonsilva,,15,5 - 3 - 0,51.41%,52.72%,Goodra LZ Box,,jefersonsilva
36,Alex Hamilton,,15,5 - 3 - 0,50.42%,51.38%,Mew Genesect,,omegascizor456
37,HuGamingHD,,15,5 - 3 - 0,47.56%,52.01%,Giratina LZ Box,,hugaminghd
38,Vicente Canales-Loyola (MoeHawk),,15,5 - 3 - 0,45.00%,47.95%,Giratina LZ Box,,moehawk
39,Joe Myerscough,,15,5 - 3 - 0,38.80%,51.11%,Arceus,,theepsd
40,ColinFerguson,,14,4 - 2 - 2,56.51%,56.71%,Goodra LZ Box,,colinferguson
41,Bartek Jurczyk,,14,4 - 2 - 2,51.30%,53.03%,Gardevoir Mewtwo,,jaszczur321
42,Jaymin,,13,4 - 3 - 1,58.07%,53.57%,Lost Zone Box,,jaymin
43,Shaarni,,13,4 - 3 - 1,54.69%,52.02%,Goodra LZ Box,,shaarni
44,Kurtupo,,13,3 - 1 - 4,53.02%,53.50%,Corviknight,,kurtupo
45,McMuffinLebron,,13,4 - 3 - 1,52.46%,54.74%,Arceus Flying Pikachu,,mcmuffinlebron
46,MasterLeBui,,13,4 - 3 - 1,51.56%,53.67%,Arceus,,masterlebui
47,cherry,,13,4 - 3 - 1,47.30%,50.44%,Lost Box Charizard,,cherry
48,TaTyXc3,,13,4 - 3 - 1,47.14%,50.72%,Giratina LZ Box,,tatyxc3
49,Josh Frink,,12,4 - 2 - 0drop,65.43%,59.37%,Goodra LZ Box,,dreamjew
50,dbwjdals2004,,12,4 - 2 - 0drop,65.21%,56.79%,Gardevoir,,dbwjdals2004
51,zio,,12,4 - 4 - 0,64.84%,51.52%,Gardevoir,,zio
52,tomo1713,,12,4 - 4 - 0drop,62.66%,55.62%,Goodra LZ Box,,tomo1713
53,Cyrus Davis,,12,4 - 3 - 0drop,61.20%,55.30%,Gardevoir,,cyrusnwo
54,Adam Johnston,,12,4 - 3 - 0drop,60.48%,54.82%,Arceus Flying Pikachu,,adgejo
55,CRUXTAR,,12,4 - 3 - 0drop,58.93%,55.13%,Lost Zone Box,,cruxtar
56,Schillok1994,,12,4 - 3 - 0drop,58.04%,55.35%,Goodra LZ Box,,schillok1994
57,Tsai Yungta,,12,4 - 2 - 0drop,56.18%,56.45%,Mew Genesect,,ppolq1121
58,Rawly,,12,4 - 3 - 0drop,52.38%,52.80%,Gardevoir,,rawly
59,fejoagui,,12,4 - 4 - 0,50.05%,49.45%,Lost Zone Box,,fejoagui
60,firespread3,,12,4 - 3 - 0drop,48.38%,52.81%,Arceus Regidrago,,firespread3
61,Iori127,,12,4 - 4 - 0,47.92%,49.52%,Lost Zone Box,,iori127
62,ClickMalware,,12,4 - 4 - 0,46.09%,46.77%,Lost Zone Box,,clickmalware
63,OracleDaitan,,12,4 - 4 - 0,45.72%,54.36%,Dialga Magnezone,,oracledaitan
64,LionRaxor,,12,4 - 4 - 0,45.62%,50.02%,Darkrai,,lionraxor
65,Jonathan Patricio Ch.,,12,4 - 4 - 0,40.74%,48.25%,Arceus Vulpix,,jonah2705
66,Insidegod,,12,4 - 1 - 0drop,39.67%,56.23%,Gardevoir Mewtwo,,insidegod
67,Tom Weston,,12,4 - 4 - 0,37.50%,47.23%,Gardevoir Mewtwo,,gibletcgplayer
68,KingChefDaryl,,10,3 - 2 - 1drop,57.64%,53.18%,Giratina LZ Box,,kingchefdaryl
69,Chrono,,10,3 - 1 - 1drop,50.50%,53.36%,Lugia Archeops,,chrono
70,IllusionOP,,10,3 - 4 - 1,47.97%,47.15%,Gardevoir,,illusionop
71,Mirek67,,10,3 - 4 - 1,47.92%,49.67%,Goodra LZ Box,,mirek67
72,unikim,,9,3 - 2 - 0drop,59.11%,52.19%,Lugia Archeops,,unikim
73,Nawon,,9,3 - 2 - 0drop,58.00%,56.01%,Lugia Archeops,,nawon
74,soshifan9,,9,3 - 3 - 0drop,54.86%,51.06%,Lost Zone Box,,soshifan9
75,boltundtrainer,,9,3 - 3 - 0drop,54.66%,48.86%,Lugia Archeops,,boltundtrainer
76,grainst,,9,3 - 3 - 0drop,53.27%,52.40%,Gardevoir Mewtwo,,grainst
77,Kimminsuk08,,9,3 - 2 - 0drop,53.25%,51.05%,Giratina LZ Box,,kimminsuk08
78,Brandon M,,9,3 - 3 - 0drop,52.58%,54.95%,Gardevoir,,pok3fanatic
79,Savid400,,9,3 - 2 - 0drop,51.67%,50.95%,Inteleon Urshifu,,savid400
80,LevitanJenkins,,9,3 - 4 - 0drop,51.02%,50.99%,Gardevoir,,levitanjenkins
81,Adventurous,,9,3 - 5 - 0,50.36%,52.40%,Lugia Archeops,,adventurous
82,Tadziu27,,9,3 - 3 - 0drop,50.36%,52.28%,Giratina LZ Box,,tadziu27
83,Nanami,,9,3 - 3 - 0drop,50.35%,54.56%,Lost Zone Box,,nanami
