Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Ryoma,,40,13 - 3 - 1,,,Lugia Archeops,,ryoma
2,AlanYang,,37,12 - 4 - 1,,,Lugia Archeops,,alanyang
3,jh9wang,,40,13 - 2 - 1,,,Regis,,jh9wang
4,Cocoboy,,34,11 - 4 - 1,,,Vikavolt Regieleki,,cocoboy
5,Blaze14urboy,,33,10 - 2 - 3,,,Mew Genesect,,blaze14urboy
6,zattack10,,32,10 - 3 - 2,,,Mew Genesect,,zattack10
7,Brandon Baughn,,31,10 - 4 - 1,,,Arceus Duraludon,,pokebaughn
8,zio,,30,10 - 5 - 0,,,Lugia Archeops,,zio
9,Iori127,,29,9 - 3 - 2,58.00%,52.88%,Lost Zone Box,,iori127
10,BlueAmpharos,,28,9 - 4 - 1,70.00%,51.40%,Lost Zone Box,,blueampharos
11,Delphoxius,,28,9 - 4 - 1,54.33%,44.55%,Lugia Archeops,,delphoxius
12,papapokeca,,28,9 - 4 - 1,54.00%,43.80%,Lost Zone Box,,papapokeca
13,ESPINOLA,,28,9 - 4 - 1,53.00%,55.38%,Regis,,espinola
14,Mholts,,28,9 - 4 - 1,46.00%,54.58%,Mew Genesect,,mholts
15,Nathan Ginsburg,,28,9 - 4 - 1,44.00%,54.06%,Mew Genesect,,ngtcg
16,APackOfAlpacas,,27,9 - 3 - 0drop,41.67%,62.08%,Mew Genesect,,apackofalpacas
17,takeru Kobayashi,,26,8 - 4 - 2,47.67%,51.82%,Lugia Archeops,,nata
18,asapi2034,,25,8 - 5 - 1,64.00%,52.27%,Lost Zone Box,,asapi2034
19,1saltysteak,,25,8 - 2 - 1drop,55.00%,61.00%,Mewtwo Miltank,,1saltysteak
20,NickyFranchise,,25,8 - 5 - 1,55.00%,56.40%,Arceus Duraludon,,nickyfranchise
21,newton0428,,25,8 - 5 - 1,54.00%,45.13%,Mew Genesect,,newton0428
22,Kamfoon,,25,8 - 5 - 1,47.67%,44.13%,Vikavolt Regieleki,,kamfoon
23,Katnoaga,,25,8 - 5 - 1,35.00%,53.91%,Lugia Archeops,,katnoaga
24,peke,,23,7 - 4 - 2drop,40.00%,48.75%,Arceus Mewtwo,,peke
25,GageFunk,,23,7 - 5 - 2,38.00%,50.08%,Arceus Goodra,,gagefunk
26,[GUH] Ravyn Pollock,,22,7 - 5 - 1drop,60.00%,41.50%,Lugia Archeops,,ravynpollock
27,hgibbon13,,22,7 - 4 - 1drop,38.33%,47.50%,Lost Zone Box,,hgibbon13
