Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Zac C,,44,14 - 1 - 2,,,Lugia Archeops,,globaltrainer71
2,edwynt1999,,40,13 - 3 - 1,,,Lugia Archeops,,edwynt1999
3,Leu,,37,12 - 3 - 1,,,Gardevoir Mewtwo,,leu
4,kitneras y,,35,11 - 3 - 2,,,Gardevoir Mewtwo,,rafaelyuiti
5,rain,,33,11 - 4 - 0,,,Shadow Rider Calyrex,,rain
6,zio,,31,10 - 4 - 1,,,Shadow Rider Calyrex,,zio
7,Shaarni,,31,10 - 4 - 1,,,Mew Genesect,,shaarni
8,Luke Morsa,,31,10 - 4 - 1,,,Lost Zone Box,,celiosnetwork
9,nitewinger,,30,10 - 4 - 0,53.00%,53.26%,Lost Zone Box,,nitewinger
10,Savid400,,30,10 - 4 - 0,52.00%,57.60%,Inteleon Urshifu,,savid400
11,Alex Hamilton,,28,9 - 4 - 1,55.00%,56.04%,Lugia Archeops,,omegascizor456
12,Nexus24,,28,9 - 4 - 1,53.00%,54.20%,Giratina LZ Box,,nexus24
13,bananaleks,,28,9 - 4 - 1,51.00%,51.67%,Lost Zone Box,,bananaleks
14,arielgmo,,28,9 - 4 - 1,45.33%,52.67%,Goodra LZ Box,,arielgmo
15,David Hendrickson,,28,9 - 4 - 1,43.67%,51.59%,Gardevoir,,royalcheez
16,Faquico,,28,9 - 4 - 1,42.00%,51.25%,Giratina LZ Box,,faquico
17,Blask,,27,9 - 5 - 0,62.00%,51.60%,Lost Zone Box,,blask
18,Terrarikum,,27,9 - 5 - 0,60.00%,54.93%,Arceus Giratina,,terrarikum
19,Axel Godoy,,27,9 - 5 - 0,50.00%,51.30%,Miraidon Regieleki,,raxelgt
20,johntowers,,27,9 - 5 - 0,42.00%,51.74%,Darkrai,,johntowers
21,adgejo,,25,8 - 5 - 1,55.00%,50.24%,Inteleon Urshifu,,adgejo
22,ppolq1121,,25,8 - 3 - 1drop,55.00%,48.33%,Gardevoir Mewtwo,,ppolq1121
23,Mateusz  Ł,,24,8 - 4 - 0drop,58.33%,47.69%,Mew Genesect,,jezyk
24,kodoflorit,,24,8 - 6 - 0,52.00%,55.47%,Inteleon Urshifu,,kodoflorit
25,RavenusPl,,24,8 - 6 - 0,42.50%,46.25%,Giratina LZ Box,,ravenuspl
26,bibulek,,22,7 - 5 - 1drop,51.25%,46.11%,Mew Genesect,,bibulek
27,DarsDathomir,,22,7 - 6 - 1,50.33%,47.50%,Arceus Goodra,,darsdathomir
28,Iori127,,22,7 - 6 - 1,49.00%,44.17%,Lost Zone Box,,iori127
29,roshisan15,,21,7 - 5 - 0drop,53.33%,54.33%,Lost Zone Box,,roshisan15
30,Drandonbean02,,19,6 - 3 - 1drop,80.00%,49.33%,Inteleon Urshifu,,drandonbean02
31,Pedro E,,19,6 - 3 - 1drop,40.00%,55.00%,Lost Zone Box,,lunarrabbit
32,MrDog,,19,6 - 5 - 1drop,39.44%,50.56%,Arceus,,mrdog
