Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,David Hendrickson,,27,9 - 1 - 0,,,Inteleon Box,,royalcheez
2,peke,,24,8 - 2 - 0,,,Mew Genesect,,peke
3,zio,,21,7 - 2 - 0,,,Mew Genesect,,zio
4,Jaden Hamilton,,21,7 - 2 - 0,,,Arceus Flying Pikachu,,jadenham
5,Shaarni,,17,5 - 1 - 2,,,Palkia Inteleon,,shaarni
6,chriisvf,,17,5 - 1 - 2,,,Arceus Flying Pikachu,,chriisvf
7,Lucas O,,17,5 - 1 - 2,,,Arceus Duraludon,,aoldale
8,AndyGantner,,17,5 - 1 - 2,,,Calyrex Inteleon,,andygantner
9,ScottZard69,,15,5 - 2 - 0,61.73%,53.67%,Mew Genesect,,scottzard69
10,Komes7,,15,5 - 2 - 0,58.67%,53.63%,Arceus Duraludon,,komes7
11,Vaughn,,15,5 - 2 - 0,57.65%,53.97%,Arceus Flying Pikachu,,vaughn
12,Cal Connor,,15,5 - 2 - 0,56.97%,56.56%,Inteleon Box,,calcal206
13,MalachiBI05,,15,5 - 2 - 0,56.63%,52.30%,Arceus Mewtwo,,malachibi05
14,Thomas Harvey,,15,5 - 2 - 0,56.29%,55.43%,Regis,,csffarm
15,Sebastian L,,15,5 - 2 - 0,55.71%,59.71%,Urshifu Inteleon,,formerlycb5k
16,HimeSarah,,15,5 - 2 - 0,55.61%,58.69%,Mew Genesect,,himesarah
17,Alexandre G,,15,5 - 2 - 0,55.27%,55.21%,Blissey,,alegomes
18,Alex Hamilton,,15,5 - 2 - 0,52.89%,59.06%,Arceus Duraludon,,omegascizor456
19,SKAARL2468,,15,5 - 2 - 0,51.53%,55.68%,Stonjourner,,skaarl2468
20,Dan Irish,,15,5 - 2 - 0,47.96%,54.12%,Blissey,,danirish1
21,EliMaclean,,15,5 - 2 - 0,44.56%,53.16%,Arceus Flying Pikachu,,elimaclean
22,Blask,,12,4 - 3 - 0,68.16%,57.21%,Regis,,blask
23,wakingeyes,,12,4 - 3 - 0,65.24%,58.33%,Calyrex Palkia,,wakingeyes
24,FelipePacca,,12,4 - 3 - 0,64.29%,53.55%,Other,,felipepacca
25,JoiseJo,,12,4 - 3 - 0,63.16%,57.27%,Calyrex Palkia,,joisejo
26,keropon,,12,4 - 2 - 0drop,61.31%,58.59%,Palkia Inteleon,,keropon
