Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Vaughn,,40,13 - 3 - 1,,,Palkia Inteleon,,vaughn
2,Yurine,,40,13 - 3 - 1,,,Lost Zone Box,,yurine
3,Angel22Aranibar,,37,12 - 3 - 1,,,Mew Genesect,,angel22aranibar
4,Lucas Gusso,,34,11 - 4 - 1,,,Palkia Inteleon,,lzambrottitcg
5,Aridhol,,32,10 - 3 - 2,,,Arceus Goodra,,aridhol
6,alfredodevars,,31,10 - 4 - 1,,,Kyurem Palkia,,alfredodevars
7,Nicholas Shockley,,31,10 - 4 - 1,,,Arceus Giratina,,ngshockley
8,Luffy87512,,31,10 - 4 - 1,,,Kyurem Palkia,,luffy87512
9,inosoycarly,,31,10 - 3 - 1,48.00%,55.68%,Regis,,inosoycarly
10,TheRicardoToddy,,30,10 - 4 - 0,59.00%,54.67%,Kyurem Palkia,,thericardotoddy
11,Sebastian Faundez,,30,10 - 4 - 0,58.00%,54.07%,Regis,,scaril17
12,Leu,,30,10 - 4 - 0,44.67%,51.52%,Arceus Goodra,,leu
13,Shaarni,,28,9 - 4 - 1,65.00%,51.67%,Palkia Inteleon,,shaarni
14,Shun Ito,,28,9 - 4 - 1,52.00%,54.29%,Lost Zone Box,,dedenneshun
15,Cal Connor,,28,9 - 4 - 1,49.00%,51.88%,Palkia Inteleon,,calcal206
16,Huffer,,27,9 - 5 - 0,55.00%,54.73%,Giratina LZ Box,,huffer
17,DT Leonardo,,27,9 - 5 - 0,48.00%,47.01%,Giratina LZ Box,,masterleon
18,Oscar M,,27,9 - 5 - 0,47.67%,48.42%,Palkia Inteleon,,48oscar
19,Nico Alabas,,27,9 - 5 - 0,38.33%,53.17%,Lost Zone Box,,carrypotter1
20,Vitor Lugon,,25,8 - 4 - 1drop,53.75%,53.24%,Giratina LZ Box,,vitorlugon
21,Jan J,,25,8 - 5 - 1,52.00%,48.67%,Giratina LZ Box,,bibulek
22,Shionkami,,25,8 - 5 - 1,49.00%,46.30%,Hisuian Zoroark,,shionkami
23,ElCrxzado,,25,8 - 5 - 1,43.00%,50.00%,Arceus Giratina,,elcrxzado
24,theonevisage,,24,8 - 4 - 0drop,63.33%,46.56%,Giratina LZ Box,,theonevisage
25,CrabyHLong,,24,8 - 6 - 0,46.25%,46.05%,Kyurem Palkia,,crabyhlong
26,Nawon 2,,22,7 - 6 - 1,53.00%,49.13%,Kyurem Palkia,,capahab
27,kitneras y,,22,7 - 5 - 1drop,36.25%,50.88%,Giratina LZ Box,,rafaelyuiti
28,ppolq1121,,21,7 - 5 - 0drop,50.00%,43.00%,Giratina LZ Box,,ppolq1121
29,FelipePacca,,19,6 - 4 - 1drop,70.00%,50.00%,Vikavolt,,felipepacca
30,Zahir Abdul Hamid,,19,6 - 4 - 1drop,65.00%,56.67%,Kyurem Palkia,,zedz
31,Jskiba,,19,6 - 5 - 1drop,36.67%,46.31%,Giratina LZ Box,,jskiba
32,Yu Ito,,18,6 - 4 - 0drop,40.00%,43.00%,Arceus Mewtwo,,yuyu
33,Pedritoj1409,,18,6 - 3 - 0,58.33%,58.46%,Hisuian Zoroark,,pedritoj1409
34,zio,,18,6 - 3 - 0,58.20%,57.77%,Mew Genesect,,zio
35,Alongwaytobepro,,18,6 - 3 - 0,54.63%,55.05%,Regis,,alongwaytobepro
36,Mfrancochelso,,18,6 - 3 - 0,53.70%,53.11%,Palkia Inteleon,,mfrancochelso
37,Braiden1235,,18,6 - 3 - 0,51.97%,51.74%,Blissey,,braiden1235
38,UltraNko,,18,6 - 3 - 0,51.80%,52.74%,Giratina LZ Box,,ultranko
39,Lucas Magalhães,,18,6 - 3 - 0,46.90%,54.85%,Giratina LZ Box,,llukass
40,Thiccboi503,,18,6 - 3 - 0,45.63%,52.64%,Dialga LZ,,thiccboi503
41,LiamKidd,,18,6 - 3 - 0,45.06%,51.54%,Mew Genesect,,liamkidd
42,Rusinnn,,16,5 - 3 - 1,60.19%,53.99%,Other,,rusinnn
43,LamisWarrior,,16,5 - 3 - 1,55.09%,55.18%,Palkia Inteleon,,lamiswarrior
44,hauntaco,,16,5 - 3 - 1,54.86%,53.87%,Hisuian Goodra,,hauntaco
45,FelixSSA,,16,5 - 3 - 1,53.03%,50.74%,Hisuian Zoroark,,felixssa
46,McMuffinLebron,,16,5 - 3 - 1,52.91%,50.81%,Hisuian Zoroark,,mcmuffinlebron
47,Ragezera,,16,5 - 3 - 1,46.45%,51.74%,Kyurem Palkia,,ragezera
48,Trongamer69,,15,5 - 4 - 0,62.35%,55.47%,Arceus Giratina,,trongamer69
49,SestoSento,,15,5 - 3 - 0drop,61.52%,58.43%,Eternatus,,sestosento
50,grainst,,15,5 - 4 - 0,60.15%,55.60%,Palkia Inteleon,,grainst
51,Kamfoon,,15,5 - 4 - 0,56.79%,54.61%,Mew Genesect,,kamfoon
52,FillyTCG,,15,5 - 4 - 0,56.66%,52.55%,Kyurem Palkia,,fillytcg
53,mrpoofykins,,15,5 - 4 - 0,56.16%,54.19%,Regis,,mrpoofykins
54,iStark11,,15,5 - 4 - 0,54.45%,53.27%,Kyurem Palkia,,istark11
55,SOLYSOMBRA,,15,5 - 4 - 0,53.96%,53.33%,Kyurem Palkia,,solysombra
56,giovannit226,,15,5 - 4 - 0,51.72%,51.94%,Calyrex Inteleon,,giovannit226
57,Syohei N,,15,5 - 3 - 0drop,51.24%,53.74%,Giratina LZ Box,,niwakarain
58,asapi2034,,15,5 - 4 - 0,50.74%,52.81%,Lost Zone Box,,asapi2034
59,17tribe,,15,5 - 4 - 0,50.12%,54.78%,Arceus Duraludon,,17tribe
60,marawwis,,15,5 - 4 - 0,46.12%,52.76%,Giratina LZ Box,,marawwis
61,Omar T,,15,5 - 4 - 0,43.42%,52.14%,Mew Genesect,,ccot
62,jinenjo,,14,4 - 3 - 2,48.54%,52.26%,Lost Zone Box,,jinenjo
63,Brandon J,,13,4 - 3 - 1drop,61.81%,54.58%,Arceus Mewtwo,,lordbj101
64,indyJMC929,,13,4 - 4 - 1,53.52%,50.70%,Giratina LZ Box,,indyjmc929
65,MrBacon,,12,4 - 3 - 0drop,57.91%,53.49%,Giratina LZ Box,,mrbacon
66,Chimera,,12,4 - 4 - 0drop,56.40%,54.69%,Kyurem Palkia,,chimera
67,Ko Youngmin,,12,4 - 4 - 0drop,56.08%,48.73%,Mew Genesect,,mpcpk
68,Colerprix,,12,4 - 3 - 0drop,55.56%,50.69%,Lost Zone Box,,colerprix
69,dbwjdals2004,,12,4 - 3 - 0drop,54.93%,53.92%,Lost Zone Box,,dbwjdals2004
