Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,AmatorAleITakPokonaMiadanaXD,,29,9 - 0 - 2,,,Arceus Duraludon,,amatoraleitakpokonamiadanaxd
2,Rendywise19,,25,8 - 2 - 1,,,Vikavolt Regieleki,,rendywise19
3,scaril17,,22,7 - 2 - 1,,,Vikavolt,,scaril17
4,beeswarm25,,22,7 - 2 - 1,,,Regis,,beeswarm25
5,Goomybarz,,22,7 - 1 - 1,,,Lugia Archeops,,goomybarz
6,Pilonzitos,,21,7 - 2 - 0,,,Goodra LZ Box,,pilonzitos
7,Selen Tatsuki,,21,7 - 2 - 0,,,Lugia Archeops,,edgevnv
8,Bonsanto,,19,6 - 2 - 1,,,Goodra LZ Box,,bonsanto
9,Wartoldo,,18,6 - 2 - 0,62.76%,59.74%,Lugia Archeops,,wartoldo
10,MasterLeBui,,18,6 - 2 - 0,61.05%,54.74%,Lugia Archeops,,masterlebui
11,sidneygautrau,,18,6 - 2 - 0,58.59%,60.01%,Lugia Archeops,,sidneygautrau
12,Oskulden,,18,6 - 2 - 0,58.01%,57.49%,Vikavolt Regieleki,,adamdabitch
13,ThePinkMudFish,,18,6 - 2 - 0,56.51%,57.35%,Giratina LZ Box,,thepinkmudfish
14,kitneras y,,18,6 - 2 - 0,55.58%,59.10%,Lugia Archeops,,rafaelyuiti
15,iStark11,,18,6 - 2 - 0,54.22%,54.53%,Lugia Archeops,,istark11
16,Victor A,,18,6 - 2 - 0,52.91%,56.25%,Lost Zone Box,,hipoke
17,Bossman2,,18,6 - 2 - 0,52.90%,59.10%,Mew Genesect,,bossman2
18,Rene Ess,,18,6 - 2 - 0,50.52%,54.18%,Rayquaza LZ Box,,reneus
19,Briggsy .,,18,6 - 2 - 0,42.49%,55.32%,Arceus Tapu Koko,,briggsyisbomb
20,Marco Cifuentes,,16,5 - 2 - 1,52.60%,52.93%,Vikavolt,,marcocifuentes
21,Leaf1804,,16,5 - 2 - 1,45.31%,51.18%,Lost Zone Box,,leaf1804
