Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,UltraNko,,26,8 - 0 - 2,,,Mew Genesect,,ultranko
2,Alex Hamilton,,24,8 - 2 - 0,,,Lugia Archeops,,omegascizor456
3,Shaarni,,21,7 - 2 - 0,,,Lugia Archeops,,shaarni
4,Kevin Abernathy,,20,6 - 1 - 2,,,Arceus Duraludon,,kevbot719
5,Monke,,18,6 - 2 - 0,,,Palkia Inteleon,,monke
6,iStark11,,18,6 - 2 - 0,,,Lugia Archeops,,istark11
7,Hayden Matthews,,17,5 - 1 - 2,,,Mew Genesect,,hdos39
8,homemadebiscuit,,17,5 - 1 - 2,,,Arceus,,homemadebiscuit
9,ddzlgd430,,15,5 - 2 - 0,63.27%,54.28%,Lugia Archeops,,ddzlgd430
10,Blask,,15,5 - 2 - 0,61.73%,53.21%,Arceus,,blask
11,Katnoaga,,15,5 - 2 - 0,60.71%,57.28%,Lugia Archeops,,katnoaga
12,zio,,15,5 - 2 - 0,60.20%,58.27%,Mew Genesect,,zio
13,Gabe Shumway,,15,5 - 2 - 0,58.61%,55.52%,Mew Genesect,,gabeshumway
14,James Simms,,15,5 - 2 - 0,58.37%,51.52%,Mew Genesect,,4600737
15,Ryan Simons,,15,5 - 2 - 0,56.63%,50.95%,Lost Zone Box,,variedits
16,Taylor Lowe,,15,5 - 2 - 0,55.20%,55.21%,Lugia Archeops,,lowet03
17,Anya K. Johansson,,15,5 - 2 - 0,54.59%,54.86%,Regis,,anyakj
18,Darinx,,15,5 - 2 - 0,53.57%,60.48%,Goodra LZ Box,,darinx
19,Darin O'Meara,,15,5 - 2 - 0,53.57%,58.29%,Arceus Duraludon,,shr3d
20,Braiden1235,,15,5 - 2 - 0,52.55%,56.59%,Shadow Rider Calyrex,,braiden1235
21,Oskulden,,15,5 - 2 - 0,47.96%,53.98%,Lugia Archeops,,adamdabitch
22,Magikarp420,,15,5 - 2 - 0,47.96%,53.87%,Lugia Archeops,,magikarp420
23,Alex Schemanske,,15,5 - 2 - 0,44.05%,53.67%,Vikavolt,,mewpip
24,guillehue,,13,4 - 2 - 1,53.74%,53.78%,Lost Zone Box,,guillehue
25,Megatron,,13,4 - 2 - 1,47.19%,53.11%,Yveltal Control,,megatron
26,KyleCar2,,13,4 - 2 - 1,46.94%,53.68%,Rayquaza LZ Box,,kylecar2
27,Bartek Jurczyk,,12,4 - 3 - 0,64.29%,54.53%,Lugia Archeops,,jaszczur321
28,Nico A,,12,4 - 3 - 0,64.29%,53.92%,Rayquaza LZ Box,,carrypotter1
29,Tyler Crouthamel,,12,4 - 3 - 0,60.48%,52.23%,Mew Genesect,,tcrouty98
30,monsterbasic,,12,4 - 3 - 0,58.84%,57.56%,Vikavolt,,monsterbasic
31,cherry,,12,4 - 3 - 0,53.64%,50.08%,Goodra LZ Box,,cherry
32,hgibbon13,,12,4 - 3 - 0,53.23%,49.92%,Lost Zone Box,,hgibbon13
33,Kashvinder Singh Mann,,12,4 - 3 - 0,53.16%,51.69%,Lugia Archeops,,kashmann27
34,the GENGAR,,12,4 - 3 - 0,52.72%,55.77%,Lugia Archeops,,palpitoat
35,ColinFerguson,,12,4 - 3 - 0,51.53%,54.02%,Regis,,colinferguson
36,GalarianDyl,,12,4 - 3 - 0,50.61%,52.34%,Regidrago Box,,galariandyl
37,Nexus24,,12,4 - 3 - 0,49.32%,50.96%,Lugia Archeops,,nexus24
38,heavenic,,12,4 - 3 - 0,49.08%,51.74%,Goodra LZ Box,,heavenic
39,Gio,,12,4 - 3 - 0,44.90%,48.85%,Mew Genesect,,gio
40,ryoniyk,,12,4 - 3 - 0,44.66%,50.46%,Lugia Archeops,,ryoniyk
41,Cobi Kawasaki,,12,4 - 3 - 0,44.39%,49.63%,Goodra LZ Box,,97kirby
42,h04m,,12,4 - 3 - 0,43.88%,52.02%,Rayquaza LZ Box,,h04m
43,Lucas O,,12,4 - 3 - 0,37.24%,48.65%,Goodra LZ Box,,aoldale
44,Jonathan Patricio Ch.,,10,3 - 3 - 1,51.62%,54.03%,Eternatus,,jonah2705
45,marcogarcia,,9,3 - 4 - 0,69.39%,52.32%,Goodra LZ Box,,marcogarcia
46,Ignacio Oyarzún A.,,9,3 - 3 - 0drop,57.74%,47.89%,Mew Genesect,,zetulock
47,JMKTRAINER21,,9,3 - 4 - 0,56.63%,48.35%,Eternatus,,jmktrainer21
48,bananaleks,,9,3 - 3 - 0drop,56.55%,50.58%,Mew Genesect,,bananaleks
49,Yu Ito,,9,3 - 2 - 0drop,55.00%,52.94%,Lugia Archeops,,yuyu
50,svang37,,9,3 - 4 - 0,54.18%,54.52%,Vikavolt,,svang37
51,Solomon Shurge,,9,3 - 4 - 0,53.06%,48.49%,Rayquaza LZ Box,,freedomfightre
52,daddiice,,9,3 - 4 - 0,52.72%,49.00%,Mew Genesect,,daddiice
53,Rene Ess,,9,3 - 3 - 0drop,52.70%,52.83%,Goodra LZ Box,,reneus
54,Iyafin,,9,3 - 3 - 0drop,51.59%,52.84%,Calyrex Inteleon,,iyafin
55,kenneth kinsman,,9,3 - 4 - 0,49.83%,54.73%,Kyurem Palkia,,excalibur1478
56,IronLion,,9,3 - 4 - 0,45.41%,46.93%,Mew Genesect,,ironlion
57,LastKniaz,,9,3 - 3 - 0drop,44.17%,47.35%,Goodra LZ Box,,lastkniaz
58,ArthurJALAJALA,,9,3 - 4 - 0,42.45%,49.56%,Lost Zone Box,,arthurjalajala
59,Danilmendes,,9,3 - 4 - 0,38.88%,43.62%,Lost Zone Box,,danilmendes
60,Joah Wiegner,,9,3 - 4 - 0,38.27%,49.27%,Lost Zone Box,,jo300
61,cardleadersde,,9,3 - 4 - 0,36.71%,51.21%,Lugia Archeops,,cardleadersde
62,Hawtie,,7,2 - 3 - 1drop,54.76%,49.13%,Lugia Archeops,,hawtie
63,beipoke,,6,2 - 2 - 0drop,67.86%,50.05%,Mew Genesect,,beipoke
64,Matthew44,,6,2 - 3 - 0drop,62.38%,54.44%,Regis,,matthew44
65,Savid400,,6,2 - 2 - 0drop,59.82%,54.02%,Dragapult Inteleon,,savid400
66,Ant4391,,6,2 - 3 - 0drop,58.57%,49.92%,Arceus Tapu Koko,,ant4391
67,Xander Pero,,6,2 - 2 - 0drop,54.46%,50.27%,Mew Genesect,,xanderpero
68,Drandonbean02,,6,2 - 3 - 0drop,51.43%,48.42%,Palkia Inteleon,,drandonbean02
69,arturoR2D2633127,,6,2 - 3 - 0drop,50.00%,53.10%,Lugia Archeops,,arturor2d2633127
70,Mholts,,6,2 - 2 - 0drop,49.40%,51.89%,Lugia Archeops,,mholts
71,robin,,6,2 - 2 - 0drop,49.11%,56.04%,Lost Zone Box,,robin
72,JoBlockins,,6,2 - 5 - 0,48.98%,45.64%,Lugia Archeops,,joblockins
73,Aren A,,6,2 - 2 - 0drop,48.93%,54.36%,Mew Genesect,,arenashlock
74,Seraphim3,,6,2 - 2 - 0drop,48.21%,52.14%,Rayquaza LZ Box,,seraphim3
75,goopygoop123,,6,2 - 4 - 0drop,45.83%,47.40%,Arceus Duraludon,,goopygoop123
76,hino,,6,2 - 2 - 0drop,44.20%,50.12%,Goodra LZ Box,,hino
77,PrinceVortex,,6,2 - 2 - 0drop,42.86%,48.35%,Goodra LZ Box,,princevortex
78,Francoritz,,6,2 - 5 - 0,41.84%,45.86%,Mew Genesect,,francoritz
79,Lorenzo Gomez,,6,2 - 3 - 0drop,40.36%,51.29%,Lugia Archeops,,sailence
80,ayacelebi,,6,2 - 5 - 0,40.20%,43.47%,Lost Zone Box,,ayacelebi
81,Jeffrey Honea,,4,1 - 2 - 1drop,51.07%,46.53%,Lugia Archeops,,pokemontranierworldwide
82,Namelessone,,3,1 - 1 - 0drop,67.86%,55.19%,Goodra LZ Box,,namelessone
83,Elijah C,,3,1 - 3 - 0drop,67.86%,52.81%,Vikavolt Regieleki,,e1ijah
