Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,David Hendrickson,,41,13 - 2 - 2,,,Lugia Archeops,,royalcheez
2,Cobi Kawasaki,,36,12 - 5 - 0,,,Goodra LZ Box,,97kirby
3,Zach Roy,,34,11 - 4 - 1,,,Lugia Archeops,,senordoom
4,iStark11,,34,11 - 4 - 1,,,Lugia Archeops,,istark11
5,Dobber2723,,35,11 - 2 - 2,,,Arceus Duraludon,,dobber2723
6,Jonathan Patricio Ch.,,32,10 - 3 - 2,,,Vikavolt,,jonah2705
7,Ignacio Oyarzún A.,,31,10 - 4 - 1,,,Mew Genesect,,zetulock
8,SirRmor,,31,10 - 4 - 1,,,Arceus Flying Pikachu,,sirrmor
9,kitneras y,,30,10 - 4 - 0,44.00%,60.63%,Lugia Archeops,,rafaelyuiti
10,FabrizioINSI10,,30,10 - 4 - 0,39.00%,64.80%,Mew Genesect,,fabrizioinsi10
11,Ryan Simons,,29,9 - 3 - 2,66.00%,47.80%,Lost Zone Box,,variedits
12,Leadlomas,,29,9 - 3 - 2,51.00%,62.00%,Mew Genesect,,leadlomas
13,Leonardo Martins,,29,9 - 3 - 2,50.00%,56.60%,Regis,,panzerd
14,Smart TCG,,28,9 - 4 - 1,72.00%,48.00%,Mew Genesect,,gabrielsmarttcg
15,Cesar G,,28,9 - 4 - 1,70.00%,46.20%,Lugia Archeops,,sternseezer
16,Rafael Perez,,28,9 - 4 - 1,50.00%,51.36%,Lugia Archeops,,rafblast
17,Rawsborn,,28,9 - 4 - 1,45.00%,54.52%,Lugia Archeops,,rawsborn
18,LoboFinnbertoo,,27,9 - 5 - 0,70.00%,48.20%,Palkia Inteleon,,lobofinnbertoo
19,chadwicks1164,,27,9 - 5 - 0,57.00%,49.79%,Lugia Archeops,,chadwicks1164
20,Loc Nguyen,,27,9 - 5 - 0,39.00%,54.52%,Arceus Tapu Koko,,lnguyen0750
21,Kashvinder Singh Mann,,25,8 - 5 - 1,53.75%,51.25%,Lugia Archeops,,kashmann27
22,Frenillo,,25,8 - 5 - 1,38.00%,51.74%,Goodra LZ Box,,frenillo
23,Aidan M,,25,8 - 5 - 1,38.00%,51.36%,Vikavolt Regieleki,,kingcobra
24,DoomLoud,,25,8 - 5 - 1,37.00%,56.36%,Lugia Archeops,,doomloud
25,DeckwizardVictim99,,24,8 - 5 - 0drop,62.50%,44.25%,Other,,deckwizardvictim99
26,Owen Dalgard,,24,8 - 6 - 0,60.00%,47.29%,Arceus Duraludon,,owendalgard
27,Nathan Ginsburg,,22,7 - 6 - 1,62.00%,43.80%,Yveltal Control,,ngtcg
28,Caleb Rogerson,,22,7 - 6 - 1,51.00%,41.82%,Regis,,memaanhc
29,newton0428,,20,6 - 4 - 2drop,46.67%,38.00%,Lost Zone Box,,newton0428
30,mccoy716,,19,6 - 4 - 1drop,70.00%,43.50%,Palkia Inteleon,,mccoy716
31,Jojitsu,,19,6 - 4 - 1drop,42.50%,50.50%,Rayquaza LZ Box,,jojitsu
32,DaredevilGugu,,18,6 - 6 - 0drop,63.33%,38.67%,Lugia Archeops,,daredevilgugu
33,I can fit a v-union on grant hays' forehead,,18,6 - 3 - 0,56.04%,52.44%,Mew Genesect,,bodhi
34,AdamKnowles,,18,6 - 3 - 0,55.56%,54.66%,Regis,,adamknowles
35,James Simms,,18,6 - 3 - 0,55.40%,51.80%,Arceus Duraludon,,4600737
36,PrinceVortex,,18,6 - 3 - 0,54.43%,55.34%,Goodra LZ Box,,princevortex
37,Briggsy .,,18,6 - 3 - 0,53.52%,56.73%,Arceus Tapu Koko,,briggsyisbomb
38,DysonUmtuch,,18,6 - 3 - 0,51.33%,52.24%,Giratina LZ Box,,dysonumtuch
39,Souldias,,18,6 - 3 - 0,48.58%,52.16%,Arceus Inteleon,,souldias
40,Gio,,18,6 - 3 - 0,48.45%,52.97%,Mew Genesect,,gio
41,Katnoaga,,18,6 - 3 - 0,48.21%,57.63%,Lugia Archeops,,katnoaga
42,ttuoscar,,18,6 - 3 - 0,47.93%,54.51%,Arceus Goodra,,ttuoscar
43,EvanCampbell94,,18,6 - 3 - 0,43.64%,53.45%,Lugia Archeops,,evancampbell94
44,Nara1702,,17,5 - 2 - 2,61.07%,53.86%,Regis,,nara1702
45,LoganMaracle16,,17,5 - 2 - 2,41.09%,50.55%,Galarian Weezing,,loganmaracle16
46,NFTJeff,,16,5 - 3 - 1,59.26%,57.03%,Rayquaza LZ Box,,nftjeff
47,. Medi,,15,5 - 3 - 0drop,63.54%,54.94%,Lugia Archeops,,owohunt
48,Ratededl,,15,5 - 4 - 0,62.35%,56.05%,Eternatus,,ratededl
49,NRG allezliverpool,,15,5 - 4 - 0,61.57%,52.82%,Lugia Archeops,,allezliverpool69
