Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,James Simms,,41,13 - 2 - 2,,,Palkia Inteleon,,4600737
2,APackOfAlpacas,,36,12 - 5 - 0,,,Palkia Inteleon,,apackofalpacas
3,Cerys J,,35,11 - 3 - 2,,,Mew Genesect,,maivalentine10
4,ESPINOLA,,34,11 - 4 - 1,,,Mew Genesect,,espinola
5,João  Pires,,35,11 - 2 - 2,,,Arceus Inteleon,,luisao99
6,Drandonbean02,,34,11 - 3 - 1,,,Palkia Inteleon,,drandonbean02
7,sakyo4200,,33,11 - 4 - 0,,,Arceus Inteleon,,sakyo4200
8,zio,,33,11 - 4 - 0,,,Mew Genesect,,zio
9,Dian Zhang,,30,10 - 4 - 0,49.00%,55.45%,Durant,,ycc7738605
10,Shintaro I,,29,8 - 1 - 5,44.00%,56.44%,Mewtwo Miltank,,toshin
11,UndauntedHound,,29,9 - 3 - 2,40.00%,54.60%,Palkia Inteleon,,undauntedhound
12,Orion Sutherland,,28,9 - 4 - 1,58.67%,52.30%,Arceus Inteleon,,joshuasutherland21
13,TETRAPOD1110,,28,9 - 4 - 1,55.00%,48.17%,Arceus Inteleon,,tetrapod1110
14,waterman999,,28,9 - 4 - 1,53.33%,52.50%,Arceus Inteleon,,waterman999
15,RyanM,,28,9 - 4 - 1,42.00%,56.50%,Arceus Inteleon,,ryanm
16,peke,,27,9 - 5 - 0,57.00%,52.05%,Mew Genesect,,peke
17,Tsuku2222,,27,9 - 5 - 0,52.50%,45.59%,Dialga,,tsuku2222
18,nosoness,,27,9 - 5 - 0,51.00%,52.94%,Mew Genesect,,nosoness
19,ColinFerguson,,25,8 - 5 - 1,61.25%,47.63%,Regis,,colinferguson
20,Marco Cifuentes,,25,8 - 4 - 1drop,48.33%,51.57%,Other,,marcocifuentes
21,Fitypaldis,,25,8 - 5 - 1,45.00%,51.74%,Mew Genesect,,fitypaldis
22,dneubauer13,,25,8 - 3 - 1drop,43.33%,61.00%,Arceus Inteleon,,dneubauer13
23,taiga,,24,8 - 3 - 0drop,32.50%,57.50%,Palkia Inteleon,,taiga
24,Math Liu,,23,7 - 4 - 2drop,62.50%,44.41%,Arceus Inteleon,,tdonmt1989
25,peteau89,,22,7 - 6 - 1,62.50%,47.89%,Arceus,,peteau89
26,grainst,,22,7 - 4 - 1drop,60.00%,56.00%,Dialga,,grainst
27,Shun Ito,,22,7 - 4 - 1drop,45.00%,50.30%,Mewtwo Miltank,,dedenneshun
28,Lokii,,21,7 - 4 - 0drop,53.33%,48.13%,Samurott Inteleon,,lokii
29,CrabyHLong,,21,7 - 4 - 0drop,50.00%,53.00%,Blissey,,crabyhlong
30,Curly71,,19,6 - 5 - 1drop,68.89%,42.31%,Dialga Bronzong,,curly71
31,Doubllez,,19,6 - 3 - 1drop,60.00%,55.00%,Arceus Flying Pikachu,,doubllez
32,Koustelix,,19,6 - 4 - 1drop,46.67%,43.13%,Blissey,,koustelix
33,Gabriel Pino Semedo,,18,6 - 3 - 0,67.28%,56.03%,Dialga,,gabrielsemedo
34,Justin T,,18,6 - 3 - 0,58.02%,56.17%,Palkia Inteleon,,magikarpthegat
35,MMMiller17,,18,6 - 3 - 0,57.28%,53.23%,Single Strike Urshifu,,mmmiller17
36,UltraNko,,18,6 - 3 - 0,57.09%,54.17%,Palkia Inteleon,,ultranko
37,Andrew H,,18,6 - 3 - 0,52.67%,52.49%,Rapid Strike Malamar,,perfectpenguin7
38,Mdlynbird,,18,6 - 3 - 0,52.48%,53.83%,Dialga Bronzong,,mdlynbird
39,GioGHGX,,18,6 - 3 - 0,52.47%,51.53%,Regis,,gioghgx
40,Yoshi3483,,18,6 - 3 - 0,52.34%,50.25%,Eternatus,,yoshi3483
41,Kingofgames94,,18,6 - 3 - 0,49.07%,53.61%,Arceus Flying Pikachu,,kingofgames94
42,Homebee Joe Sturino,,18,6 - 3 - 0,48.51%,55.16%,Arceus Tapu Koko,,biscuithat
43,Chris B,,18,6 - 3 - 0,47.01%,51.08%,Arceus Inteleon,,daycamp
44,Omar T,,18,6 - 3 - 0,46.30%,53.75%,Arceus Flying Pikachu,,ccot
45,OnGaard,,18,6 - 3 - 0,44.57%,53.31%,Urshifu Inteleon,,ongaard
46,Christian Cruz,,17,5 - 2 - 2,56.36%,53.13%,Arceus Inteleon,,christiancruz
47,PCGMcaceres,,17,5 - 2 - 2,54.85%,53.19%,Arceus Ice Rider,,pcgmcaceres
48,MrNiCoAzuLL,,16,5 - 3 - 1,62.53%,50.99%,Blissey,,mrnicoazull
49,clvargas,,16,5 - 3 - 1,57.75%,54.03%,Regis,,clvargas
50,Josh Frink,,16,5 - 3 - 1,57.64%,53.57%,Shadow Rider Calyrex,,dreamjew
51,akanettipoke,,16,5 - 3 - 1,53.88%,49.80%,Arceus Inteleon,,akanettipoke
52,Victor García,,16,5 - 3 - 1,49.69%,54.18%,Palkia Inteleon,,vicgar08
53,Mriel7990,,16,5 - 3 - 1,45.99%,49.38%,Palkia Inteleon,,mriel7990
54,Anti,,15,5 - 3 - 0drop,67.21%,57.95%,Arceus Flying Pikachu,,anti
55,Mike980902,,15,5 - 3 - 0drop,62.99%,55.80%,Arceus Inteleon,,mike980902
56,Jamie Chesnut,,15,5 - 3 - 0drop,62.93%,51.14%,Arceus Inteleon,,pianist3494
57,Gabriel Padinha,,15,5 - 4 - 0,60.65%,52.31%,Palkia Inteleon,,calkab
58,jcools,,15,5 - 4 - 0,58.80%,54.81%,Arceus Flying Pikachu,,jcools
59,TOPGEAR1992,,15,5 - 3 - 0drop,57.64%,58.64%,Palkia Inteleon,,topgear1992
60,LuvvAis,,15,5 - 4 - 0,56.78%,55.73%,Samurott Inteleon,,luvvais
61,Ryota Saito,,15,5 - 4 - 0,55.83%,52.54%,Calyrex Inteleon,,mawssa2000
62,kyoukaiten,,15,5 - 3 - 0drop,54.51%,51.62%,Mew Genesect,,kyoukaiten
63,Axel Godoy,,15,5 - 4 - 0,54.50%,49.04%,Arceus Malamar,,raxelgt
64,AndresJgames,,15,5 - 4 - 0,53.71%,53.21%,Mew Genesect,,andresjgames
65,Kaz,,15,5 - 4 - 0,52.28%,50.31%,Arceus Mewtwo,,kaz
66,Savid400,,15,5 - 4 - 0,50.74%,49.99%,Palkia Inteleon,,savid400
67,StickyFingers,,15,5 - 4 - 0,50.62%,49.31%,Rapid Strike Urshifu,,stickyfingers
68,HayBay161515,,15,5 - 3 - 0drop,49.65%,51.27%,Arceus Flying Pikachu,,haybay161515
69,[GUH] PabloMadisun,,15,5 - 4 - 0,49.14%,50.64%,Arceus,,drtastebad
