Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Juancho (PrimeTimeWizardTV),,41,13 - 2 - 2,,,Lugia Archeops,,auriz27
2,MysteriousPlayer,,38,12 - 3 - 2,,,Lost Zone Box,,mysteriousplayer
3,João Victor,,35,11 - 3 - 2,,,Gardevoir,,ijaoi
4,Andrew Hedrick,,34,11 - 4 - 1,,,Lost Zone Box,,pokehawkeye
5,Christian Cruz,,33,10 - 2 - 3,,,Gardevoir,,christiancruz
6,Gioele D,,31,10 - 4 - 1,,,Mew Genesect,,gio
7,Souldias,,31,10 - 4 - 1,,,Lost Zone Box,,souldias
8,infernohippo,,31,10 - 4 - 1,,,Arceus,,infernohippo
9,KR54,,30,10 - 4 - 0,43.00%,52.17%,Mew Genesect,,kr54
10,zio,,30,10 - 4 - 0,40.00%,57.95%,Fusion Mew,,zio
11,hgibbon13,,29,9 - 3 - 2,55.00%,56.40%,Lost Zone Box,,hgibbon13
12,NeutrogenaJumperCable,,28,9 - 4 - 1,57.00%,46.40%,Arceus Giratina,,ascotpokes
13,Kid Named Summoning Star,,28,9 - 4 - 1,52.00%,51.87%,Arceus Duraludon,,plepine
14,UnfairTilt,,28,9 - 4 - 1,50.00%,49.58%,Snorlax Stall,,unfairtilt
15,chargox,,27,9 - 5 - 0,62.00%,49.17%,Gardevoir,,chargox
16,Gavin Z,,27,9 - 4 - 0drop,55.00%,56.00%,Arceus,,yum0n
17,Spring,,27,9 - 5 - 0,46.00%,44.25%,Lost Zone Box,,spring
18,Gabe Shumway,,27,9 - 5 - 0,45.00%,51.87%,Lost Zone Box,,gabeshumway
19,Jared Grimes,,27,9 - 5 - 0,37.00%,54.00%,Lost Zone Box,,jaredlgrimes
20,Josh Frink,,25,8 - 5 - 1,59.00%,50.48%,Lost Zone Box,,dreamjew
21,TeachMePokemonPodcast,,25,8 - 5 - 1,56.00%,50.65%,Lugia Archeops,,teachmepokemonpodcast
22,Solomon Shurge,,24,8 - 5 - 0drop,51.25%,47.63%,Gardevoir,,freedomfightre
23,NFTJeff,,23,7 - 5 - 2,68.00%,46.40%,Lost Zone Box,,nftjeff
24,HUGO SUANNO,,22,7 - 6 - 1,50.00%,52.75%,Lugia Archeops,,suanno
