Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
126,Daniel S,,9,3 - 5 - 0drop,56.60%,46.26%,Gardevoir,,dannydsan
127,Josh Stapler,,9,3 - 5 - 0drop,55.01%,52.52%,Gardevoir,,aestheticallyjosh
128,Evan P,,9,3 - 4 - 0drop,54.92%,52.75%,Arceus Flying Pikachu,,evanp
129,DragoniteHoarder,,9,3 - 5 - 0drop,54.39%,49.89%,Gardevoir,,dragonitehoarder
130,Birb,,9,3 - 3 - 0drop,54.17%,51.37%,Miraidon Regieleki,,birb
131,DeckwizardVictim99,,9,3 - 3 - 0drop,53.27%,52.10%,Inteleon Urshifu,,deckwizardvictim99
132,Brandon Jones,,9,3 - 3 - 0drop,53.01%,50.82%,Gardevoir,,brandonjones
133,Solomon Shurge,,9,3 - 5 - 0drop,52.08%,48.83%,Gardevoir,,freedomfightre
134,Jordan Campbell,,9,3 - 3 - 0drop,51.81%,52.96%,Lugia Archeops,,lololllnv
135,NRG allezliverpool,,9,3 - 4 - 0drop,50.79%,54.90%,Gardevoir Mewtwo,,allezliverpool69
136,Artic,,9,3 - 5 - 0drop,50.69%,47.81%,Lost Zone Box,,artic
137,LightningLeo369,,9,3 - 3 - 0drop,50.46%,54.20%,Arceus,,lightningleo369
138,Hooligan835,,9,3 - 3 - 0drop,48.84%,58.15%,Giratina LZ Box,,hooligan835
139,Megaadrian17,,9,3 - 4 - 0drop,48.81%,50.32%,Lugia Archeops,,megaadrian17
140,jakenewton,,9,3 - 5 - 0drop,48.59%,50.87%,Lugia Archeops,,jakenewton
141,RA411,,9,3 - 4 - 0drop,47.82%,47.15%,Gardevoir,,ra411
142,DorianStotts,,9,3 - 3 - 0drop,47.34%,55.34%,Arceus Duraludon,,dorianstotts
143,ryoniyk,,9,3 - 4 - 0drop,46.22%,50.19%,Lost Box Charizard,,ryoniyk
144,KsRain,,9,3 - 3 - 0drop,46.02%,49.15%,Lugia Archeops,,ksrain
145,Elmenor21,,9,3 - 5 - 0drop,46.01%,47.03%,Arceus Giratina,,elmenor21
146,DaredevilGugu,,9,3 - 3 - 0drop,45.49%,51.70%,Miraidon Regieleki,,daredevilgugu
147,ShadowSeeker17,,9,3 - 5 - 0drop,44.46%,47.28%,Snorlax Stall,,shadowseeker17
148,Gualo,,9,3 - 2 - 0drop,44.17%,54.74%,Goodra LZ Box,,gualo
149,Axel Godoy,,9,3 - 2 - 0drop,43.93%,52.02%,Miraidon Flaaffy,,raxelgt
150,blacknova714,,9,3 - 3 - 0drop,43.51%,52.33%,Lugia Archeops,,blacknova714
151,SrKazu,,9,3 - 5 - 0drop,43.25%,47.20%,Miraidon Regieleki,,srkazu
152,Famous94,,9,3 - 3 - 0drop,42.39%,50.57%,Giratina LZ Box,,famous94
153,amt8787,,9,3 - 1 - 0drop,41.37%,54.71%,Arceus Giratina,,amt8787
154,littledarkfury,,9,3 - 2 - 0drop,40.48%,58.19%,Lugia Archeops,,littledarkfury
155,Michael Pagnozzi,,9,3 - 6 - 0drop,40.24%,43.33%,Gardevoir,,pagzu
156,TeachMePokemonPodcast,,9,3 - 6 - 0,39.66%,44.58%,Lugia Archeops,,teachmepokemonpodcast
157,André D,,9,3 - 5 - 0drop,39.37%,49.39%,Miraidon Regieleki,,grimpaku
158,RealAB7,,9,3 - 1 - 0drop,38.19%,45.98%,Goodra LZ Box,,realab7
159,superpeeper3,,9,3 - 3 - 0drop,37.08%,50.09%,Lost Box Charizard,,superpeeper3
160,roshisan15,,7,2 - 4 - 1drop,54.21%,43.55%,Lost Zone Box,,roshisan15
161,Gioele D,,6,2 - 2 - 0drop,65.00%,56.71%,Lost Zone Box,,gio
162,firespread3,,6,2 - 2 - 0drop,64.24%,54.40%,Arceus Regidrago,,firespread3
163,kenneth kinsman,,6,2 - 4 - 0drop,59.72%,49.12%,Giratina LZ Box,,excalibur1478
164,KyleKorver,,6,2 - 2 - 0drop,58.51%,55.00%,Lost Zone Box,,kylekorver
165,Savid400,,6,2 - 2 - 0drop,58.33%,53.32%,Inteleon Urshifu,,savid400
166,Andy Jiang,,6,2 - 1 - 0drop,56.48%,61.98%,Goodra LZ Box,,orchiids
167,castereedlin,,6,1 - 1 - 3drop,56.33%,52.28%,Giratina LZ Box,,castereedlin
168,p81818,,6,2 - 3 - 0drop,55.32%,48.00%,Lost Box Charizard,,p81818
169,FishFry,,6,2 - 4 - 0drop,54.91%,46.20%,Giratina LZ Box,,fishfry
170,Mcalmic,,6,2 - 2 - 0drop,52.10%,50.79%,Gardevoir,,mcalmic
171,chingpaq,,6,2 - 2 - 0drop,51.04%,55.06%,Gardevoir Mewtwo,,chingpaq
172,Flynnus89,,6,2 - 3 - 0drop,50.56%,50.35%,Miraidon Regieleki,,flynnus89
173,lmaiola,,6,2 - 3 - 0drop,50.56%,47.26%,Lost Box Charizard,,lmaiola
174,Evanbutpurple,,6,2 - 4 - 0drop,49.97%,46.83%,Goodra LZ Box,,evanbutpurple
175,ESPride,,6,2 - 4 - 0drop,49.80%,45.33%,Gardevoir Mewtwo,,espride
176,Aidan M,,6,2 - 3 - 0drop,49.40%,49.46%,Miraidon Regieleki,,kingcobra
177,CannedKiwi,,6,2 - 3 - 0drop,49.17%,50.46%,Lost Zone Box,,cannedkiwi
178,ClickMalware,,6,2 - 4 - 0drop,49.06%,48.47%,Lost Zone Box,,clickmalware
179,ichie100,,6,2 - 3 - 0drop,48.97%,53.68%,Goodra LZ Box,,ichie100
180,Mitchell J,,6,2 - 2 - 0drop,48.61%,57.54%,Giratina LZ Box,,mitchelllj
181,demxennies,,6,2 - 4 - 0drop,48.38%,47.20%,Giratina LZ Box,,demxennies
182,Sam M,,6,2 - 3 - 0drop,47.94%,50.90%,Gardevoir,,sammcninch
183,Capcrew,,6,2 - 2 - 0drop,47.22%,48.25%,Arceus,,capcrew
184,LilCrakMunchkin,,6,2 - 2 - 0drop,47.22%,46.96%,Miraidon Regieleki,,lilcrakmunchkin
185,goldenboyx,,6,2 - 2 - 0drop,47.05%,61.99%,Giratina LZ Box,,goldenboyx
186,akanettipoke,,6,2 - 3 - 0drop,46.93%,46.16%,Gardevoir,,akanettipoke
187,Joe Forjette,,6,2 - 2 - 0drop,46.53%,50.66%,Lugia Archeops,,benkittenracer
188,direathena,,6,2 - 4 - 0drop,45.83%,46.12%,Snorlax Stall,,direathena
189,Trooper02,,6,2 - 3 - 0drop,45.56%,54.76%,Miraidon Regieleki,,trooper02
190,Leadlomas,,6,2 - 2 - 0drop,45.54%,57.75%,Lugia Archeops,,leadlomas
191,clonazepanda,,6,2 - 2 - 0drop,45.54%,50.25%,Giratina LZ Box,,clonazepanda
192,Violet6016,,6,2 - 2 - 0drop,45.44%,50.77%,Mew Genesect,,violet6016
193,AbizmalEx,,6,2 - 5 - 0drop,45.40%,46.09%,Suicune,,abizmalex
194,Jonathan Patricio Ch.,,6,2 - 4 - 0drop,44.91%,50.74%,Arceus Vulpix,,jonah2705
195,catron,,6,2 - 1 - 0drop,43.15%,55.56%,Other,,catron
196,MannyPistachio,,6,2 - 1 - 0drop,41.67%,57.83%,Gardevoir Mewtwo,,mannypistachio
197,Sniteposhx,,6,2 - 7 - 0,41.50%,43.49%,Other,,sniteposhx
198,Boosterrooster22,,6,2 - 2 - 0drop,41.25%,55.69%,Arceus Giratina,,boosterrooster22
199,huntercole35,,6,2 - 3 - 0drop,39.98%,50.76%,Miraidon Regieleki,,huntercole35
200,RA412,,6,2 - 4 - 0drop,39.81%,50.61%,Miraidon Regieleki,,ra412
201,ghoulatnite,,6,2 - 4 - 0drop,39.68%,44.57%,Dialga Magnezone,,ghoulatnite
202,bosnianbeast77,,6,2 - 2 - 0drop,38.84%,51.00%,Lost Zone Box,,bosnianbeast77
203,raio120,,6,2 - 1 - 0drop,37.96%,54.10%,Goodra LZ Box,,raio120
204,Iyla Sutherland,,6,2 - 3 - 0drop,35.83%,48.17%,Giratina LZ Box,,joshuasutherland21
205,chriis1,,6,2 - 4 - 0drop,35.65%,44.12%,Gardevoir,,chriis1
206,Bodhi,,6,2 - 3 - 0drop,34.68%,52.60%,Mew Genesect,,bodhi
207,Anti,,6,2 - 1 - 0drop,32.74%,52.31%,Gardevoir,,anti
208,Alakanixon41,,5,1 - 2 - 2drop,43.93%,49.70%,Lost Zone Box,,alakanixon41
209,superkev98,,4,1 - 2 - 1drop,50.97%,52.79%,Lost Zone Box,,superkev98
210,Juk3dGaming,,3,1 - 2 - 0drop,68.52%,50.30%,Lugia Archeops,,juk3dgaming
211,CaptainK,,3,1 - 2 - 0drop,66.67%,54.44%,Lugia Archeops,,captaink
212,Adam Knowles,,3,1 - 2 - 0drop,62.96%,51.95%,Lost Zone Box,,adamknowles
213,xissacx,,3,1 - 2 - 0drop,61.57%,48.44%,Inteleon Urshifu,,xissacx
214,GalarianDyl,,3,1 - 3 - 0drop,61.39%,54.21%,Arceus Regidrago,,galariandyl
215,Kirbbyman,,3,1 - 2 - 0drop,61.11%,52.31%,Other,,kirbbyman
216,SwagLordRyan,,3,1 - 3 - 0drop,61.11%,50.87%,Gardevoir,,swaglordryan
217,GuiARCF,,3,1 - 3 - 0drop,60.71%,51.26%,Lost Zone Box,,guiarcf
218,Carson Washer,,3,1 - 2 - 0drop,60.19%,56.78%,Gardevoir Mewtwo,,carsonwasher00
219,Uyio,,3,1 - 2 - 0drop,59.79%,46.54%,Mew Genesect,,uyio
220,anthonysalerno,,3,1 - 3 - 0drop,59.77%,47.78%,Gardevoir,,anthonysalerno
221,likeollywithab,,3,1 - 3 - 0drop,59.40%,49.87%,Gardevoir Mewtwo,,likeollywithab
222,Joselo,,3,1 - 3 - 0drop,58.75%,41.41%,Lost Zone Box,,joselo
223,DiegoKirigaya,,3,1 - 5 - 0drop,58.61%,47.95%,Lost Zone Box,,diegokirigaya
224,LuisDiiiEnLaFama,,3,1 - 2 - 0drop,58.33%,54.21%,Lost Zone Box,,luisdiiienlafama
225,Myungjoon Kim,,3,1 - 2 - 0drop,57.41%,47.75%,Giratina LZ Box,,jclover
226,HuGamingHD,,3,1 - 3 - 0drop,56.94%,48.56%,Giratina LZ Box,,hugaminghd
227,soaringcupcake,,3,1 - 2 - 0drop,56.02%,47.96%,Gardevoir Mewtwo,,soaringcupcake
228,Nimno,,3,1 - 3 - 0drop,55.56%,44.13%,Giratina LZ Box,,nimno
229,Jamie Chesnut,,3,1 - 2 - 0drop,55.56%,40.48%,Gardevoir Mewtwo,,pianist3494
230,isaacdietz,,3,1 - 2 - 0drop,53.15%,52.25%,Darkrai,,isaacdietz
231,Juan Candisano,,3,1 - 3 - 0drop,52.08%,52.56%,Lost Zone Box,,juankcandi
232,Tiagovfc,,3,1 - 1 - 0drop,52.08%,48.53%,Lost Box Charizard,,tiagovfc
233,Dario M,,3,1 - 1 - 0drop,51.39%,62.22%,Miraidon Regieleki,,polarpt
234,Vini Fernandez,,3,1 - 1 - 0drop,51.39%,56.94%,Giratina LZ Box,,warexpert
235,Loc Nguyen,,3,1 - 3 - 0drop,49.70%,48.09%,Arceus Ice Rider,,lnguyen0750
236,JackDaniel789,,3,1 - 3 - 0drop,49.29%,47.91%,Goodra LZ Box,,jackdaniel789
237,uSw00n,,3,1 - 2 - 0drop,49.07%,59.04%,Arceus Mewtwo,,usw00n
238,Blastobro,,3,1 - 3 - 0drop,48.96%,42.39%,Arceus Duraludon,,blastobro
239,mkirby,,3,1 - 4 - 0drop,48.87%,47.96%,Lugia Archeops,,mkirby
240,Grant Hays,,3,1 - 1 - 0drop,48.61%,62.29%,Goodra LZ Box,,granthays
241,melon420,,3,1 - 5 - 0drop,48.43%,42.90%,Miraidon,,melon420
242,joshua2272,,3,1 - 3 - 0drop,48.26%,52.36%,Lost Zone Box,,joshua2272
243,GrannyPie,,3,1 - 3 - 0drop,47.92%,48.65%,Arceus Duraludon,,grannypie
244,eldante85,,3,1 - 3 - 0drop,47.50%,55.84%,Fusion Mew,,eldante85
245,Jennarenae,,3,1 - 3 - 0drop,47.15%,50.11%,Giratina LZ Box,,jennarenae
246,ashihiro,,3,1 - 1 - 0drop,45.83%,59.26%,Giratina LZ Box,,ashihiro
247,pokedxtr,,3,1 - 3 - 0drop,45.83%,48.23%,Arceus,,pokedxtr
248,Patrick Rampton,,3,1 - 3 - 0drop,45.14%,41.52%,Lugia Archeops,,brokenfemurs
249,Stephen Richardson,,3,1 - 1 - 0drop,44.44%,48.69%,Gardevoir,,sportzfan1990
250,Jared Grimes,,3,1 - 3 - 0drop,44.44%,46.56%,Lost Box Charizard,,jaredlgrimes
251,Muzak,,3,1 - 2 - 0drop,44.05%,50.33%,Lost Zone Box,,muzak
252,DunsparceLover69,,3,1 - 2 - 0drop,44.05%,47.06%,Dialga Magnezone,,dunsparcelover69
253,Drandonbean02,,3,1 - 2 - 0drop,43.98%,46.76%,Inteleon Urshifu,,drandonbean02
254,Mateo Cortes,,3,1 - 1 - 0drop,43.75%,50.49%,Lost Box Charizard,,ch1ll
255,Shyboi,,3,1 - 3 - 0drop,43.75%,46.11%,Regidrago Box,,shyboi
256,585unone,,3,1 - 4 - 0drop,43.57%,43.71%,Shadow Rider Calyrex,,585unone
257,Rodney G,,3,1 - 2 - 0drop,43.52%,51.20%,Mew Genesect,,ratney
258,Jonathan Enriquez,,3,1 - 2 - 0drop,43.52%,45.35%,Miraidon Regieleki,,whatausernameihave
259,Heustor,,3,1 - 4 - 0drop,43.33%,47.15%,Mew Genesect,,heustor
260,Jahoostis,,3,1 - 3 - 0drop,43.25%,42.16%,Shadow Rider Calyrex,,jahoostis
261,Seadek,,3,1 - 4 - 0drop,42.78%,49.11%,Lugia Archeops,,seadek
262,nicolasbrunito,,3,1 - 1 - 0drop,41.67%,43.98%,Inteleon Urshifu,,nicolasbrunito
263,Kmart12,,3,1 - 3 - 0drop,41.22%,45.02%,Goodra LZ Box,,kmart12
264,irvintyes,,3,1 - 1 - 0drop,41.07%,60.97%,Giratina LZ Box,,irvintyes
265,Bryan B,,3,1 - 1 - 0drop,40.97%,53.92%,Gardevoir,,redslayer13
266,fernandoptcg,,3,1 - 5 - 0drop,39.35%,45.92%,Miraidon Flaaffy,,fernandoptcg
267,Daniel R,,3,1 - 3 - 0drop,38.33%,45.44%,Miraidon Regieleki,,dannydstk
268,Alec G,,3,1 - 0 - 0drop,37.50%,54.39%,Gardevoir,,geissleralec
269,MaximumAdvance,,3,1 - 2 - 0drop,37.50%,47.42%,Gardevoir,,maximumadvance
270,SirRmor,,3,1 - 3 - 0drop,37.08%,43.21%,Arceus Giratina,,sirrmor
271,FeloG,,3,1 - 2 - 0drop,36.11%,45.78%,Giratina LZ Box,,felog
272,BigM,,3,1 - 1 - 0drop,32.50%,45.83%,Goodra LZ Box,,bigm
273,Finger,,1,0 - 2 - 1drop,49.07%,51.30%,Gardevoir Mewtwo,,finger
274,ayacelebi,,1,0 - 1 - 1drop,48.61%,49.10%,Gardevoir,,ayacelebi
275,Bernacchi,,0,0 - 1 - 0drop,83.33%,63.66%,Snorlax Stall,,bernacchi
276,itmechang,,0,0 - 1 - 0drop,83.33%,56.51%,Lost Box Charizard,,itmechang
277,Elijah C,,0,0 - 1 - 0drop,77.78%,58.49%,Arceus Flying Pikachu,,e1ijah
278,Cal Connor,,0,0 - 1 - 0drop,72.22%,60.05%,Inteleon Urshifu,,calcal206
279,ploalexis,,0,0 - 1 - 0drop,72.22%,56.04%,Arceus Regidrago,,ploalexis
