Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Juan T,,42,14 - 3 - 0,,,Arceus Flying Pikachu,,evanbastian
2,kurotaka411,,41,13 - 2 - 2,,,Palkia Inteleon,,kurotaka411
3,mitchelsilva,,36,11 - 2 - 3,,,Arceus Inteleon,,mitchelsilva
4,Vini Fernandez,,35,11 - 3 - 2,,,Blissey,,warexpert
5,Jbastos,,32,10 - 3 - 2,,,Arceus Inteleon,,jbastos
6,Benny B,,32,10 - 3 - 2,,,Arceus Inteleon,,bbillinger
7,MICACHEIRO,,31,10 - 4 - 1,,,Regis,,micacheiro
8,EvanCampbell94,,31,10 - 4 - 1,,,Arceus Duraludon,,evancampbell94
9,Douglas B,,31,10 - 3 - 1,44.00%,52.54%,Calyrex Inteleon,,crobatcommander
10,jakenewton,,31,10 - 3 - 1,38.00%,62.42%,Arceus Inteleon,,jakenewton
11,TokenTardigrade,,30,10 - 4 - 0,62.67%,55.00%,Palkia Inteleon,,tokentardigrade
12,[GO] Juan Flores,,30,10 - 4 - 0,58.00%,53.07%,Mewtwo Lunarock,,jonnysniper
13,peke,,28,9 - 4 - 1,66.00%,53.00%,Dialga,,peke
14,ninjadrake,,28,9 - 4 - 1,63.00%,49.73%,Palkia Inteleon,,ninjadrake
15,Nanami,,28,9 - 4 - 1,59.00%,52.67%,Arceus Inteleon,,nanami
16,Gabriel Smart,,28,9 - 4 - 1,49.00%,49.13%,Calyrex Inteleon,,gabrielsmarttcg
17,capahab,,28,9 - 4 - 1,47.00%,50.58%,Mew Genesect,,capahab
18,[GUH]Flavio Arechiga,,28,9 - 4 - 1,44.00%,54.67%,Arceus Charizard,,flantastic
19,Jonathan Means,,27,9 - 5 - 0,54.00%,49.72%,Inteleon Box,,jonobono
20,Wyatt Palguta,,27,9 - 5 - 0,46.25%,46.23%,Blissey,,urpalwyatt
21,Fatman,,26,8 - 4 - 2,57.00%,49.75%,Arceus Flying Pikachu,,fatman
22,cchewnin,,26,8 - 4 - 2,39.67%,50.68%,Arceus Inteleon,,cchewnin
23,Justin Christensen,,25,8 - 5 - 1,58.67%,51.23%,Arceus Duraludon,,beardedbearr54
24,yoppe06,,24,8 - 6 - 0,48.75%,43.77%,Palkia Inteleon,,yoppe06
25,Travis Beckwith,,24,8 - 4 - 0drop,41.67%,47.86%,Dialga,,travis
26,Chiyen Chen,,24,8 - 5 - 0drop,39.58%,45.31%,Arceus Duraludon,,haibao
27,DT Leone2219,,23,7 - 5 - 2,48.75%,48.95%,Blissey,,leone221906
28,CLWNNux,,22,7 - 5 - 1drop,47.50%,47.11%,Ice Rider Calyrex,,clwnnux
29,OYYO,,22,7 - 4 - 1drop,43.33%,55.42%,Inteleon,,oyyo
30,iamflukeovo,,21,7 - 4 - 0drop,80.00%,47.00%,Dialga,,iamflukeovo
31,CaRif7,,20,6 - 2 - 2drop,90.00%,61.00%,Other,,carif7
32,JoeMaressa,,19,6 - 4 - 1drop,70.00%,41.00%,Arceus Inteleon,,joemaressa
33,Openogility,,19,6 - 4 - 1drop,61.67%,49.37%,Inteleon Box,,openogility
34,SmallHeat,,19,6 - 3 - 1drop,50.00%,57.00%,Arceus Inteleon,,smallheat
35,Mikeismyike,,18,6 - 3 - 0,68.96%,56.18%,Lunatone Solrock,,mikeismyike
36,shinnosuke s,,18,6 - 3 - 0,61.29%,54.33%,Palkia Inteleon,,sannose310
37,brenbolone,,18,6 - 3 - 0,61.02%,56.01%,Mew Genesect,,brenbolone
38,Caleb Rogerson,,18,6 - 3 - 0,60.36%,51.97%,Urshifu Inteleon,,memaanhc
39,JohnFNSeiler,,18,6 - 3 - 0,57.84%,52.94%,Dialga,,johnfnseiler
40,Matthew44,,18,6 - 3 - 0,57.43%,52.81%,Arceus Inteleon,,matthew44
41,Henrique Jorge,,18,6 - 3 - 0,56.83%,51.56%,Palkia,,hbjtrevo
42,iStark11,,18,6 - 3 - 0,56.39%,55.85%,Palkia Inteleon,,istark11
43,ToF Bruno P,,18,6 - 3 - 0,55.81%,55.66%,Calyrex Inteleon,,setheboo
44,Lochie,,18,6 - 3 - 0,55.52%,56.14%,Arceus Duraludon,,lochie
45,peteau89,,18,6 - 3 - 0,53.92%,56.12%,Arceus,,peteau89
46,haruraid2,,18,6 - 3 - 0,52.98%,54.17%,Palkia Inteleon,,haruraid2
47,zio,,18,6 - 3 - 0,52.91%,51.78%,Mew Genesect,,zio
48,newton0428,,18,6 - 3 - 0,51.25%,54.61%,Arceus Inteleon,,newton0428
49,Brandon Baughn,,18,6 - 3 - 0,50.93%,53.02%,Arceus Duraludon,,pokebaughn
50,Alex Schemanske,,18,6 - 3 - 0,48.63%,54.14%,Dialga,,mewpip
51,melfo,,18,6 - 3 - 0,42.28%,50.09%,Arceus Inteleon,,melfo
52,Jorge Fragoso,,17,5 - 2 - 2,56.94%,52.26%,Lunatone Solrock,,jorgefragoso7
53,DoomLoud,,17,5 - 2 - 2,46.53%,49.23%,Palkia Inteleon,,doomloud
54,christianchasejr,,16,5 - 3 - 1,63.39%,55.04%,Palkia Inteleon,,christianchasejr
55,Zach Roy,,16,5 - 3 - 1,58.82%,55.95%,Palkia Inteleon,,senordoom
56,Anti,,16,5 - 3 - 1,58.41%,56.09%,Dialga,,anti
57,Mossdeep Gym Leader Liza,,16,5 - 3 - 1,57.87%,56.09%,Lunatone Solrock,,zayalee
58,titallytan,,16,5 - 3 - 1,50.66%,49.08%,Urshifu Inteleon,,titallytan
59,vitao,,16,5 - 3 - 1,50.00%,53.99%,Lunatone Solrock,,vitao
60,Jonathan Patricio Ch.,,16,5 - 3 - 1,47.96%,52.66%,Arceus Flying Pikachu,,jonah2705
61,Carter R,,15,5 - 3 - 0drop,66.53%,56.65%,Arceus Inteleon,,darklightning2
62,jamesfromhk,,15,5 - 3 - 0drop,64.10%,55.91%,Arceus Inteleon,,jamesfromhk
63,yakumaru72,,15,5 - 4 - 0,61.29%,53.17%,Inteleon Box,,yakumaru72
64,GUSTAVOWADA,,15,5 - 2 - 0drop,61.27%,57.23%,Mew Genesect,,gustavowada
65,Nicholas Homa,,15,5 - 4 - 0,60.06%,53.13%,Arceus Mewtwo,,aquiladisicilia
66,rayhan haidar,,15,5 - 4 - 0,57.10%,51.85%,Dialga,,shmkzhan
67,TimDanklin,,15,5 - 4 - 0,56.98%,51.97%,Palkia Inteleon,,timdanklin
68,TrainerDjair,,15,5 - 4 - 0,56.04%,48.30%,Arceus Inteleon,,trainerdjair
69,David Keep,,15,5 - 3 - 0drop,55.83%,50.82%,Palkia Inteleon,,davros1323
70,Vance K,,15,5 - 4 - 0,54.27%,50.57%,Rapid Strike Malamar,,vancekelley17
71,Cody Zimmerman,,15,5 - 4 - 0,53.52%,51.80%,Arceus Gyarados,,codyzimm
72,Vina,,15,5 - 3 - 0drop,53.26%,53.07%,Arceus Inteleon,,vina
73,Mossdeep City Gym Leader Tate,,15,5 - 4 - 0,52.30%,55.18%,Lunatone Solrock,,braviaryboi
74,Thomas Harvey,,15,5 - 4 - 0,51.70%,49.81%,Shadow Rider Whimsicott,,csffarm
75,Curly71,,15,5 - 4 - 0,51.54%,52.82%,Dialga Bronzong,,curly71
76,bufaloprata,,15,5 - 4 - 0,51.39%,48.94%,Palkia,,bufaloprata
77,PCGMcaceres,,15,5 - 4 - 0,51.26%,51.44%,Arceus Lycanroc,,pcgmcaceres
78,HeatWin,,15,5 - 4 - 0,51.14%,52.41%,Mew Genesect,,heatwin
79,Tankmin5,,15,5 - 4 - 0,51.05%,54.05%,Arceus Duraludon,,tankmin5
80,MQTpokemon06,,15,5 - 3 - 0drop,50.06%,50.46%,Arceus Inteleon,,mqtpokemon06
81,Jonathan Combs,,15,5 - 4 - 0,50.00%,50.75%,Dialga,,cmoneyarkham
82,Josh Stapler,,15,5 - 4 - 0,50.00%,48.81%,Palkia Inteleon,,aestheticallyjosh
83,Shintaro I,,15,5 - 4 - 0,48.92%,52.39%,Arceus Inteleon,,toshin
84,Codycool,,15,5 - 4 - 0,46.68%,49.66%,Mewtwo,,codycool
85,Kaotom35,,15,5 - 4 - 0,43.80%,45.85%,Arceus Inteleon,,kaotom35
86,alsilva11,,15,5 - 4 - 0,41.05%,49.65%,Flaaffy,,alsilva11
87,Victor De Velasco,,15,5 - 3 - 0drop,40.21%,52.24%,Arceus Flying Pikachu,,victor91dv
88,bdbush,,14,4 - 3 - 2,43.95%,48.19%,Blissey,,bdbush
