Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,yoppe06,,29,9 - 0 - 2,,,Giratina LZ Box,,yoppe06
2,NeoErlandsson,,25,8 - 2 - 1,,,Fusion Mew,,neoerlandsson
3,Weisshert,,24,8 - 2 - 0,,,Mew Genesect,,weisshert
4,Goomy35,,22,7 - 2 - 1,,,Arceus,,goomy35
5,James Simms,,20,6 - 1 - 2,,,Gardevoir,,4600737
6,TomHagen0308,,20,6 - 1 - 2,,,Giratina LZ Box,,tomhagen0308
7,Loc N,,19,6 - 2 - 1,,,Arceus Regidrago,,lnguyen0750
8,PastelPalettes,,19,6 - 2 - 1,,,Fusion Mew,,pastelpalettes
9,Liam Aesir,,18,6 - 2 - 0,64.17%,55.05%,Arceus,,pheonix
10,Ditto Huang,,18,6 - 2 - 0,62.05%,55.41%,Gardevoir,,fish
11,Leandro Fernandes,,18,6 - 2 - 0,61.31%,55.78%,Lost Box Charizard,,leandropringos
12,Alex Schemanske,,18,6 - 2 - 0,55.58%,57.64%,Miraidon Flaaffy,,mewpip
13,Kmart12,,18,6 - 2 - 0,55.16%,56.55%,Arceus Duraludon,,kmart12
14,facufacio,,18,6 - 2 - 0,51.99%,61.19%,Fusion Mew,,facufacio
15,Bunni,,18,6 - 2 - 0,48.17%,53.73%,Gardevoir Mewtwo,,bunni
16,MegaArvydeo,,18,6 - 2 - 0,47.56%,56.24%,Arceus Giratina,,megaarvydeo
17,IronLion,,16,5 - 2 - 1,60.10%,57.91%,Lost Zone Box,,ironlion
18,Oskulden,,16,5 - 2 - 1,58.59%,52.65%,Arceus Vulpix,,adamdabitch
19,Iori127,,16,5 - 2 - 1,54.82%,49.35%,Arceus,,iori127
20,Kosuke N,,16,5 - 2 - 1,52.02%,53.26%,Giratina LZ Box,,nomu
21,azzymac87,,16,5 - 2 - 1,51.41%,56.05%,Giratina LZ Box,,azzymac87
22,THEPOSSU,,16,5 - 2 - 1,47.97%,50.81%,Lost Zone Box,,thepossu
23,Andrew Hier,,15,5 - 3 - 0,63.54%,56.45%,Gardevoir,,perfectpenguin7
24,Kid Named Starbirth,,15,5 - 3 - 0,60.42%,52.06%,Lost Box Charizard,,plepine
25,Oscoke,,15,5 - 3 - 0,57.37%,58.44%,Goodra LZ Box,,oscoke
26,Andrew Hedrick,,15,5 - 3 - 0,57.29%,56.11%,Lost Zone Box,,pokehawkeye
27,Rafal G,,15,5 - 3 - 0,56.40%,54.52%,Lost Box Charizard,,waffleraff
28,Jobbermann,,15,5 - 2 - 0drop,56.19%,55.62%,Miraidon Regieleki,,jobbermann
29,kappadorcards,,15,5 - 3 - 0,55.73%,54.59%,Gardevoir,,kappadorcards
30,XimlaughingX,,15,5 - 3 - 0,55.36%,52.71%,Goodra LZ Box,,ximlaughingx
31,topadeckplz,,15,5 - 3 - 0,54.44%,54.80%,Gardevoir Mewtwo,,topadeckplz
32,Omar T,,15,5 - 3 - 0,52.72%,53.14%,Gardevoir,,ccot
33,Killerbe4t,,15,5 - 3 - 0,51.09%,52.25%,Lugia Archeops,,killerbe4t
34,Alex Hamilton,,15,5 - 3 - 0,50.15%,54.25%,Arceus Giratina,,omegascizor456
35,Vicente Canales-Loyola (MoeHawk),,15,5 - 3 - 0,44.79%,50.04%,Fusion Mew,,moehawk
36,edwynt1999,,15,5 - 3 - 0,42.86%,54.74%,Gardevoir,,edwynt1999
37,Josh Frink,,15,5 - 3 - 0,42.71%,54.69%,Lost Zone Box,,dreamjew
38,xXArchangelXx,,14,4 - 2 - 2,52.60%,53.60%,Lost Zone Box,,xxarchangelxx
39,Ryan Simons,,12,4 - 3 - 0drop,63.75%,54.69%,Lost Zone Box,,variedits
40,MysteriousPlayer,,12,4 - 4 - 0,59.24%,51.58%,Arceus,,mysteriousplayer
41,peke,,12,4 - 2 - 0drop,58.96%,58.55%,Fusion Mew,,peke
42,owntempo,,12,4 - 4 - 0,58.59%,53.38%,Lugia Archeops,,owntempo
43,kingslowking,,12,4 - 4 - 0,54.40%,51.18%,Miraidon Flaaffy,,kingslowking
44,Spring,,12,4 - 4 - 0,51.04%,47.00%,Lost Zone Box,,spring
45,Lecho,,12,4 - 4 - 0,50.93%,50.33%,Arceus Duraludon,,lecho
46,Ahll1207,,12,4 - 3 - 0drop,50.36%,50.53%,Lost Zone Box,,ahll1207
47,taldejamal,,12,4 - 3 - 0drop,49.74%,56.94%,Mew Genesect,,taldejamal
48,Leu,,12,4 - 4 - 0,47.34%,49.56%,Lost Zone Box,,leu
49,Jaakko Karjalainen,,12,4 - 4 - 0,47.14%,51.06%,Lost Box Charizard,,jaxutcg
50,fejoagui,,12,4 - 4 - 0,45.00%,50.97%,Lost Zone Box,,fejoagui
51,LOCO,,12,4 - 4 - 0,42.76%,49.17%,Gardevoir,,loco
52,cherry,,12,4 - 4 - 0,42.19%,47.12%,Lost Box Charizard,,cherry
53,Artemis,,12,4 - 4 - 0,41.96%,48.03%,Lost Zone Box,,artemis
54,Desi,,12,4 - 4 - 0,39.73%,50.71%,Lost Zone Box,,desi
55,Eddie Reyes,,12,4 - 4 - 0,38.69%,46.79%,Kyurem Palkia,,logik
56,billiedekid,,12,4 - 4 - 0,38.17%,48.03%,Other,,billiedekid
57,ppolq1121,,9,3 - 1 - 0drop,63.66%,53.16%,Giratina LZ Box,,ppolq1121
58,Justauras,,9,3 - 5 - 0,60.62%,47.28%,Hisuian Zoroark,,justauras
59,Sota Kasai,,9,3 - 2 - 0drop,60.54%,53.68%,Gardevoir,,puninko
60,Browni,,9,3 - 2 - 0drop,58.75%,55.47%,Arceus Duraludon,,browni
61,Jonathan Patricio Ch.,,9,3 - 3 - 0drop,56.25%,52.86%,Inteleon Urshifu,,jonah2705
62,Greninjaboi,,9,3 - 4 - 0drop,55.78%,51.03%,Lost Box Charizard,,greninjaboi
63,boltundtrainer,,9,3 - 3 - 0drop,54.17%,47.24%,Lugia Archeops,,boltundtrainer
64,Narukamiyu98,,9,3 - 2 - 0drop,53.75%,56.15%,Arceus Duraludon,,narukamiyu98
65,ferchkc09,,9,3 - 4 - 0drop,53.10%,51.86%,Arceus Duraludon,,ferchkc09
66,Oscar C,,9,3 - 5 - 0,50.45%,48.63%,Lost Box Charizard,,kokashar
