Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,haruraid2,,41,13 - 2 - 2,,,Palkia Inteleon,,haruraid2
2,yhj081018,,37,12 - 4 - 1,,,Mew Genesect,,yhj081018
3,NicoMF ( Gabriel Fernandez ),,35,11 - 3 - 2,,,Arceus Inteleon,,nicomf
4,Vicente Canales-Loyola (MoeHawk),,35,11 - 3 - 2,,,Arceus Inteleon,,moehawk
5,Rofangwolf,,34,11 - 3 - 1,,,Calyrex Inteleon,,rofangwolf
6,asapi2034,,34,11 - 3 - 1,,,Palkia Inteleon,,asapi2034
7,grantm12,,33,11 - 4 - 0,,,Calyrex Palkia,,grantm12
8,Alex Hamilton,,33,11 - 4 - 0,,,Arceus Duraludon,,omegascizor456
9,Savid400,,31,10 - 3 - 1,55.00%,59.25%,Palkia Inteleon,,savid400
10,roshisan15,,31,10 - 3 - 1,51.00%,55.07%,Dialga,,roshisan15
11,JoeMaressa,,30,10 - 4 - 0,42.00%,51.19%,Arceus Inteleon,,joemaressa
12,Chou Boyu,,29,9 - 3 - 2,53.00%,48.70%,Arceus Inteleon,,werwer0915
13,ESPINOLA,,28,9 - 4 - 1,70.00%,50.25%,Mew Genesect,,espinola
14,ninjadrake,,28,9 - 4 - 1,64.00%,54.58%,Calyrex Inteleon,,ninjadrake
15,LZ Fabio Battistella,,28,9 - 4 - 1,55.00%,52.22%,Arceus Inteleon,,fabietto06
16,sebastianoh,,28,9 - 4 - 1,52.67%,52.39%,Mew Genesect,,sebastianoh
17,ayrton6119,,28,9 - 4 - 1,47.00%,57.50%,Arceus Inteleon,,ayrton6119
18,capahab,,28,9 - 4 - 1,47.00%,56.30%,Mew Genesect,,capahab
19,Drandonbean02,,27,9 - 5 - 0,53.00%,50.22%,Palkia Inteleon,,drandonbean02
20,TJ Guistwite,,26,8 - 4 - 2,53.67%,56.00%,Arceus Duraludon,,grandtroll21
21,shaymincute,,25,8 - 5 - 1,57.00%,53.41%,Arceus Mewtwo,,shaymincute
22,Jonathan Patricio Ch.,,25,8 - 5 - 1,54.00%,44.51%,Stonjourner,,jonah2705
23,JamesCox190,,25,8 - 4 - 1drop,38.75%,56.08%,Palkia Inteleon,,jamescox190
24,Karuta,,25,8 - 5 - 1,36.00%,54.09%,Palkia Inteleon,,karuta
25,AzulGG,,24,8 - 4 - 0drop,53.33%,50.67%,Arceus Mewtwo,,azulgg
26,Jbastos,,23,7 - 5 - 2,56.00%,46.39%,Arceus Inteleon,,jbastos
27,Zach Roy,,22,7 - 3 - 1drop,80.00%,51.50%,Calyrex Inteleon,,senordoom
28,juonx477,,22,7 - 2 - 1drop,60.00%,61.00%,Arceus Inteleon,,juonx477
29,[GUH]Flavio Arechiga,,22,7 - 5 - 1drop,46.25%,42.19%,Arceus Charizard,,flantastic
30,NGKyVong,,22,7 - 4 - 1drop,45.00%,51.25%,Arceus Gyarados,,ngkyvong
31,Chiyen Chen,,22,7 - 3 - 1drop,42.50%,54.17%,Arceus Duraludon,,haibao
32,Zack Martin,,21,7 - 5 - 0drop,50.00%,50.67%,Other,,pimpod
33,Doubllez,,19,6 - 3 - 1drop,80.00%,55.00%,Arceus Mewtwo,,doubllez
34,ppolq1121,,19,6 - 4 - 1drop,70.00%,49.83%,Palkia Inteleon,,ppolq1121
35,magicspoon,,19,6 - 3 - 1drop,60.00%,55.00%,Stonjourner,,magicspoon
36,Yamamoto fusion Taro,,19,6 - 5 - 1drop,60.00%,44.67%,Arceus Inteleon,,bilibili
37,christianchasejr,,19,6 - 3 - 1drop,50.00%,42.50%,Arceus Flying Pikachu,,christianchasejr
38,Devon Tilson,,19,6 - 4 - 1drop,41.67%,41.43%,Arceus Duraludon,,deevo24
39,RyanM,,19,6 - 3 - 1drop,25.00%,46.25%,Arceus Inteleon,,ryanm
40,Javitogol,,18,6 - 3 - 0,65.74%,59.96%,Calyrex Inteleon,,javitogol
41,Nanerpus,,18,6 - 3 - 0,64.63%,58.46%,Arceus Duraludon,,nanerpus
42,guicazzonato,,18,6 - 3 - 0,62.35%,55.90%,Arceus Inteleon,,guicazzonato
43,Vini Fernandez,,18,6 - 3 - 0,58.58%,53.99%,Calyrex Inteleon,,warexpert
44,chriis1,,18,6 - 3 - 0,57.28%,53.20%,Lunatone Solrock,,chriis1
45,joey ward,,18,6 - 3 - 0,54.29%,52.19%,Arceus,,trainerward80
