Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,UltraNko,,41,13 - 2 - 2,,,Giratina LZ Box,,ultranko
2,shpanda,,40,13 - 3 - 1,,,Mew Genesect,,shpanda
3,Demetris Eaton,,36,11 - 2 - 3,,,Palkia Inteleon,,demetris
4,vizbicode,,35,11 - 3 - 2,,,Regis,,vizbicode
5,Christian Cruz,,34,11 - 3 - 1,,,Lost Zone Box,,christiancruz
6,James Simms,,33,10 - 2 - 3,,,Giratina LZ Box,,4600737
7,WellingtonZoobi,,32,10 - 3 - 2,,,Regis,,wellingtonzoobi
8,Orion Sutherland,,32,10 - 3 - 2,,,Arceus Giratina,,joshuasutherland21
9,Gabemont,,31,10 - 3 - 1,56.00%,53.26%,Hisuian Zoroark,,gabemont
10,Axlgh,,31,10 - 3 - 1,56.00%,51.60%,Blissey,,axlgh
11,Matheus Cavalcanti,,31,10 - 3 - 1,53.67%,55.61%,Giratina LZ Box,,matheusvarela
12,SirRmor,,31,10 - 3 - 1,48.67%,52.54%,Arceus Giratina,,sirrmor
13,scaril17,,31,10 - 3 - 1,34.00%,59.24%,Palkia Inteleon,,scaril17
14,Shintaro I,,30,10 - 4 - 0,61.00%,49.73%,Lost Zone Box,,toshin
15,Leadlomas,,30,10 - 4 - 0,49.00%,54.60%,Mew Genesect,,leadlomas
16,NRG mooimmo,,30,10 - 4 - 0,37.00%,59.51%,Palkia Inteleon,,mooimmo
17,peke,,30,10 - 4 - 0,36.67%,59.24%,Mew Genesect,,peke
18,pititu,,29,9 - 3 - 2,59.00%,55.67%,Arceus Goodra,,pititu
19,ppolq1121,,28,9 - 4 - 1,65.00%,48.48%,Giratina LZ Box,,ppolq1121
20,Giovanni Peragallo,,28,9 - 4 - 1,64.00%,48.61%,Lost Zone Box,,dracinioo
21,F4llzera,,28,9 - 4 - 1,51.67%,49.35%,Giratina LZ Box,,f4llzera
22,PauloReis,,28,9 - 4 - 1,47.67%,49.75%,Blissey,,pauloreis
23,Dagreatjohnny,,28,9 - 4 - 1,43.67%,53.62%,Arceus Flying Pikachu,,dagreatjohnny
24,Owen R,,28,9 - 4 - 1,42.00%,55.87%,Dialga LZ,,totoro93
25,Jared Grimes,,27,9 - 5 - 0,60.00%,47.73%,Giratina LZ Box,,jaredlgrimes
26,Harrison Burch,,27,9 - 5 - 0,56.67%,47.97%,Arceus Giratina,,burchh
27,MSS0209,,25,8 - 5 - 1,58.67%,47.61%,Arceus Inteleon,,mss0209
28,zio,,25,8 - 5 - 1,58.67%,46.67%,Mew Genesect,,zio
29,DoomLoud,,25,8 - 4 - 1drop,53.33%,54.56%,Palkia Inteleon,,doomloud
30,OmnipotentDman,,25,8 - 5 - 1,50.67%,49.06%,Kyurem Palkia,,omnipotentdman
31,Sebabells,,25,8 - 5 - 1,50.00%,48.07%,Arceus Mewtwo,,sebabells
32,bigbrotherbecon,,25,8 - 4 - 1drop,49.58%,56.96%,Lost Zone Box,,bigbrotherbecon
33,Tankmin5,,25,8 - 5 - 1,49.00%,49.13%,Palkia Inteleon,,tankmin5
34,Nathan Ginsburg,,25,8 - 5 - 1,43.67%,45.58%,Crobat Weezing,,ngtcg
35,Chesslife,,25,8 - 5 - 1,31.00%,52.57%,Kyurem Palkia,,chesslife
36,santosan23992,,24,8 - 5 - 0drop,65.00%,46.58%,Mew Genesect,,santosan23992
37,grantm12,,24,8 - 4 - 0drop,56.67%,50.33%,Kyurem Palkia,,grantm12
38,ietomo20,,24,8 - 6 - 0,56.00%,46.00%,Giratina LZ Box,,ietomo20
39,gugats,,22,7 - 3 - 1drop,56.67%,53.75%,Kyurem Palkia,,gugats
40,sawyermelban,,22,7 - 4 - 1drop,56.67%,48.93%,Lost Zone Box,,sawyermelban
41,Hman,,22,7 - 4 - 1drop,53.33%,52.67%,Lost Zone Box,,hman
42,Firefox3203,,22,7 - 6 - 1,52.50%,40.70%,Palkia Inteleon,,firefox3203
43,iStark11,,22,7 - 6 - 1,52.00%,45.47%,Kyurem Palkia,,istark11
44,GODDO7,,22,7 - 4 - 1drop,50.00%,48.75%,Kyurem Palkia,,goddo7
45,NGKyVong,,22,7 - 4 - 1drop,48.33%,49.00%,Blissey,,ngkyvong
46,ESPINOLA,,22,7 - 6 - 1,39.67%,48.99%,Regis,,espinola
47,wmcreynolds92,,20,6 - 2 - 2drop,80.00%,48.00%,Hisuian Zoroark,,wmcreynolds92
48,FranTovar,,20,6 - 6 - 2,57.00%,44.53%,Regis,,frantovar
49,dflorentino1207,,19,6 - 4 - 1drop,50.00%,48.83%,Lost Zone Box,,dflorentino1207
50,Vini Fernandez,,18,6 - 3 - 0,66.03%,57.13%,Giratina LZ Box,,warexpert
51,Spring,,18,6 - 3 - 0,60.21%,56.30%,Dialga LZ,,spring
52,CasparWu0902,,18,6 - 3 - 0,58.49%,58.18%,Giratina LZ Box,,casparwu0902
53,TrevorC2021,,18,6 - 3 - 0,57.10%,58.30%,Palkia Inteleon,,trevorc2021
54,Thalmonn Sales,,18,6 - 3 - 0,55.61%,54.15%,Blissey,,thalmonn
55,Juan Contla,,18,6 - 3 - 0,55.08%,55.50%,Kyurem,,jcontla
56,D3cx,,18,6 - 3 - 0,53.40%,55.15%,Mew Genesect,,d3cx
57,papapokeca,,18,6 - 3 - 0,52.00%,52.38%,Giratina LZ Box,,papapokeca
58,Brandon Baughn,,18,6 - 3 - 0,50.88%,55.28%,Arceus Duraludon,,pokebaughn
59,Alexid,,18,6 - 3 - 0,50.43%,52.62%,Mew Genesect,,alexid
60,Bradley43,,18,6 - 3 - 0,49.33%,52.89%,Palkia Inteleon,,bradley43
61,Erika Alves,,18,6 - 3 - 0,48.14%,53.00%,Kyurem Palkia,,ekinhaxd
62,Manboyguydad,,18,6 - 3 - 0,44.26%,54.09%,Arceus Giratina,,manboyguydad
63,Artic,,18,6 - 3 - 0,43.33%,53.74%,Lost Zone Box,,artic
64,Weston67,,18,6 - 3 - 0,42.83%,52.91%,Regis,,weston67
65,langolango,,17,5 - 2 - 2,47.69%,54.55%,Blissey,,langolango
66,Smart TCG,,16,5 - 3 - 1,63.89%,54.96%,Giratina LZ Box,,gabrielsmarttcg
67,bthill1,,16,5 - 3 - 1,59.34%,56.35%,Shadow Rider Calyrex,,bthill1
68,LuisDiiiEnLaFama,,16,5 - 3 - 1,57.69%,56.83%,Lost Zone Box,,luisdiiienlafama
69,Mrmonkey,,16,5 - 3 - 1,50.25%,51.51%,Kyurem Palkia,,mrmonkey
70,Frankthetanktcg,,16,5 - 3 - 1,50.13%,53.42%,Blissey,,frankthetanktcg
71,RiotTown,,16,5 - 3 - 1,47.96%,51.23%,Kyurem Palkia,,riottown
72,Miguel Sanchez,,16,5 - 3 - 1,45.96%,51.22%,Kyurem,,yandelmas
73,homemadebiscuit,,15,5 - 2 - 0drop,66.87%,57.60%,Leafeon,,homemadebiscuit
74,Matsuji0620,,15,5 - 3 - 0drop,64.29%,56.97%,Giratina LZ Box,,matsuji0620
75,Kickincards,,15,5 - 4 - 0,60.15%,50.91%,Blissey,,kickincards
76,Haru  Nishikawa,,15,5 - 4 - 0,60.10%,54.08%,Lost Zone Box,,harun
77,Floof,,15,5 - 3 - 0drop,60.08%,54.97%,Arceus Goodra,,floof
78,Divineos,,15,5 - 3 - 0drop,59.72%,55.09%,Kyurem Palkia,,divineos
79,Princeybear17,,15,5 - 4 - 0,59.72%,54.57%,Blissey,,princeybear17
80,MrTrainerB,,15,5 - 4 - 0,59.12%,54.10%,Hisuian Zoroark,,mrtrainerb
81,Benjamin C,,15,5 - 3 - 0drop,59.08%,55.69%,Kyurem Palkia,,bcornell
82,Anti,,15,5 - 3 - 0drop,59.08%,54.73%,Palkia Inteleon,,anti
83,krisisbad,,15,5 - 4 - 0,58.05%,53.46%,Arceus Giratina,,krisisbad
84,Blu3Frost,,15,5 - 3 - 0drop,57.63%,53.20%,Arceus Goodra,,blu3frost
85,TCC- moyumingling,,15,5 - 3 - 0drop,57.15%,56.89%,Kyurem Palkia,,moyumingling
86,Myungjoon Kim,,15,5 - 3 - 0drop,57.13%,51.54%,Palkia Inteleon,,jclover
87,kingslowking,,15,5 - 3 - 0drop,57.04%,57.73%,Lost Zone Box,,kingslowking
88,chriis1,,15,5 - 4 - 0,55.86%,53.09%,Hisuian Zoroark,,chriis1
89,RoboRex,,15,5 - 4 - 0,55.22%,51.92%,Mew Genesect,,roborex
90,Oxygen,,15,5 - 4 - 0,52.75%,51.79%,Regis,,oxygen
91,melfo,,15,5 - 4 - 0,52.47%,51.89%,Giratina LZ Box,,melfo
92,Dalten Cross,,15,5 - 4 - 0,52.21%,51.69%,Palkia Inteleon,,vovuvu
93,Javitogol,,15,5 - 4 - 0,52.11%,48.77%,Kyurem Palkia,,javitogol
94,Zetta,,15,5 - 3 - 0drop,52.07%,56.40%,Arceus Goodra,,zetta
95,Koizata,,15,5 - 4 - 0,52.02%,50.80%,Giratina LZ Box,,koizata
96,NavyCyclist69,,15,5 - 4 - 0,50.83%,51.72%,Giratina LZ Box,,navycyclist69
97,Ramon Espinoza,,15,5 - 3 - 0drop,49.39%,54.46%,Arceus Inteleon,,raymon1213
98,Lokii,,15,5 - 3 - 0drop,48.81%,53.96%,Hisuian Zoroark,,lokii
99,catron,,15,5 - 3 - 0drop,47.36%,53.66%,Arceus Giratina,,catron
100,Vicente Canales-Loyola (MoeHawk),,15,5 - 4 - 0,45.94%,51.07%,Giratina LZ Box,,moehawk
101,Tomo177supra,,15,5 - 3 - 0drop,45.82%,50.77%,Palkia Inteleon,,tomo177supra
102,butadbut,,15,5 - 4 - 0,45.30%,50.03%,Palkia,,butadbut
103,thembert,,15,5 - 4 - 0,42.77%,47.56%,Lost Zone Box,,thembert
104,Kai,,14,4 - 3 - 2,58.56%,52.34%,Blissey,,kaivris
105,PCGMcaceres,,14,4 - 3 - 2,50.56%,50.02%,Darkrai Weezing,,pcgmcaceres
106,Kashvinder Singh,,13,4 - 3 - 1drop,48.95%,56.03%,Palkia Inteleon,,kashmann27
107,PhilipeJoon,,13,4 - 4 - 1,40.87%,49.59%,Blissey,,philipejoon
108,LitTwo,,12,4 - 3 - 0drop,59.96%,55.86%,Arceus,,littwo
109,Axel Sarmento,,12,4 - 3 - 0drop,58.79%,53.65%,Lost Zone Box,,axelmatheus
110,Lecho,,12,4 - 4 - 0drop,58.29%,53.43%,Kyurem Palkia,,lecho
111,Zarbon,,12,4 - 3 - 0drop,58.12%,55.62%,Mew Genesect,,zarbon
112,AndresJgames,,12,4 - 4 - 0drop,57.71%,51.28%,Giratina LZ Box,,andresjgames
113,chogno,,12,4 - 5 - 0,57.56%,49.66%,Blissey,,chogno
114,[GUH] Ravyn Pollock,,12,4 - 3 - 0drop,57.50%,53.11%,Regis,,ravynpollock
115,Taylor Lowe,,12,4 - 4 - 0drop,57.43%,55.04%,Hisuian Samurott,,lowet03
116,TimDanklin,,12,4 - 5 - 0,56.48%,50.79%,Palkia Inteleon,,timdanklin
117,Edelgard Fox,,12,4 - 3 - 0drop,55.94%,55.98%,Palkia Inteleon,,cordula
118,matheusrdl,,12,4 - 3 - 0drop,55.88%,58.44%,Lost Zone Box,,matheusrdl
119,RaphaSiD,,12,4 - 5 - 0,55.38%,47.57%,Kyurem Palkia,,raphasid
120,chadwicks1164,,12,4 - 4 - 0drop,55.37%,48.97%,Arceus Goodra,,chadwicks1164
121,nicobugs10,,12,4 - 3 - 0drop,55.32%,52.51%,Giratina LZ Box,,nicobugs10
122,roshisan15,,12,4 - 5 - 0,55.32%,51.72%,Mew Genesect,,roshisan15
123,Bruinboy,,12,4 - 5 - 0,55.29%,49.54%,Mew Genesect,,bruinboy
124,jpwizard07,,12,4 - 3 - 0drop,54.69%,56.44%,Lost Zone Box,,jpwizard07
125,Lime,,12,4 - 3 - 0drop,54.69%,52.31%,Palkia Inteleon,,lime
126,CutortapButler,,12,4 - 3 - 0drop,54.35%,53.71%,Lost Zone Box,,cutortapbutler
127,Delphoxius,,12,4 - 3 - 0drop,53.20%,55.37%,Hisuian Goodra,,delphoxius
128,Koshira,,12,4 - 3 - 0drop,53.17%,54.89%,Hisuian Goodra,,koshira
129,pokewrap2go,,12,4 - 3 - 0drop,52.14%,51.89%,Other,,pokewrap2go
130,PipoRealG4Life,,12,4 - 3 - 0drop,51.59%,55.23%,Mew Genesect,,piporealg4life
131,Eze33,,12,3 - 3 - 3,51.54%,45.57%,Kyurem Palkia,,eze33
132,Braiden1235,,12,4 - 3 - 0drop,51.36%,52.85%,Blissey,,braiden1235
133,MrBacon,,12,4 - 3 - 0drop,50.79%,55.28%,Lost Zone Box,,mrbacon
134,Alex Schemanske,,12,4 - 3 - 0drop,50.75%,52.78%,Lost Zone Box,,mewpip
135,Gabriel Pino Semedo,,12,4 - 3 - 0drop,49.96%,47.41%,Crobat Weezing,,gabrielsemedo
136,DT Leonardo,,12,4 - 3 - 0drop,48.75%,51.85%,Giratina LZ Box,,masterleon
137,mahp,,12,4 - 3 - 0drop,48.53%,52.76%,Mew Genesect,,mahp
138,Tcc rankefan,,12,4 - 5 - 0,47.86%,49.23%,Lost Zone Box,,rankefan
139,Spiderman00,,12,4 - 5 - 0,47.04%,45.92%,Mew Genesect,,spiderman00
140,Brandon J,,12,4 - 3 - 0drop,46.54%,50.23%,Mew Genesect,,lordbj101
141,Angel22Aranibar,,12,4 - 3 - 0drop,46.19%,57.02%,Mew Genesect,,angel22aranibar
142,CupofFrogs,,12,4 - 5 - 0,45.99%,49.86%,Kyurem Palkia,,cupoffrogs
143,Masasoul,,12,4 - 5 - 0,44.88%,47.65%,Giratina LZ Box,,masasoul
144,Kouki Tsutsumi,,12,4 - 4 - 0drop,44.18%,49.50%,Palkia Inteleon,,kouki
145,Matheus Ribak,,12,4 - 5 - 0,44.10%,46.47%,Lost Zone Box,,ribakmatheus
146,owntempo,,12,4 - 3 - 0drop,43.89%,54.04%,Other,,owntempo
147,ienaga,,12,4 - 3 - 0drop,43.58%,50.84%,Kyurem Palkia,,ienaga
148,MagicDedenneYT,,12,4 - 4 - 0drop,43.37%,49.52%,Palkia Inteleon,,magicdedenneyt
149,Ngshockley,,12,4 - 4 - 0drop,43.32%,49.44%,Arceus Giratina,,ngshockley
150,PhatSu29,,12,4 - 5 - 0,42.68%,48.22%,Other,,phatsu29
151,HeatWin,,12,4 - 5 - 0,41.70%,49.01%,Mew Genesect,,heatwin
152,Spres444,,12,4 - 4 - 0drop,41.08%,48.67%,Palkia Inteleon,,spres444
153,Ursiidae,,12,4 - 3 - 0drop,41.00%,47.21%,Shadow Rider Calyrex,,ursiidae
154,Ruan Andrade,,10,3 - 5 - 1,54.01%,50.40%,Lost Zone Box,,naur11
155,Wartoldo,,10,3 - 3 - 1drop,53.33%,53.81%,Arceus Goodra,,wartoldo
156,GABY,,10,3 - 2 - 1drop,50.69%,50.75%,Regis,,gaby
157,facufacio,,10,3 - 2 - 1drop,50.46%,49.17%,Kyurem,,facufacio
158,Antonucci7,,10,3 - 5 - 1,50.21%,49.74%,Palkia Inteleon,,antonucci7
159,lindsayrosecup,,9,3 - 3 - 0drop,59.06%,57.60%,Arceus Giratina,,lindsayrosecup
160,Gumilakilla,,9,3 - 3 - 0drop,59.03%,57.08%,Lost Zone Box,,gumilakilla
161,iiTzMightyG,,9,3 - 4 - 0drop,58.56%,51.90%,Lost Zone Box,,iitzmightyg
162,NoaWithoutaH,,9,3 - 3 - 0drop,58.47%,55.23%,Lost Zone Box,,noawithoutah
163,RyanM,,9,3 - 3 - 0drop,57.29%,57.16%,Hisuian Zoroark,,ryanm
164,Mathew Boat,,9,3 - 3 - 0drop,55.28%,51.71%,Mew Genesect,,matboat93
165,Timm101,,9,3 - 3 - 0drop,55.13%,51.84%,Kyurem Palkia,,timm101
166,Ryan,,9,3 - 2 - 0drop,54.89%,53.92%,Arceus Giratina,,ryan
167,Jackotheclown,,9,3 - 2 - 0drop,54.21%,53.95%,Hisuian Goodra,,jackotheclown
168,Pedro Faceira,,9,3 - 3 - 0drop,54.09%,53.47%,Blissey,,pedonxp
169,omegaflurry22,,9,3 - 2 - 0drop,53.89%,51.18%,Hisuian Zoroark,,omegaflurry22
170,Josh Frink,,9,3 - 3 - 0drop,53.77%,48.77%,Lost Zone Box,,dreamjew
171,Zach R,,9,3 - 3 - 0drop,53.70%,56.80%,Kyurem Palkia,,critzsr
172,Tate Whitesell,,9,3 - 3 - 0drop,53.24%,51.06%,Arceus Inteleon,,leukocyte
173,evltrtl,,9,3 - 4 - 0drop,52.21%,51.03%,Durant,,evltrtl
174,Xpredate,,9,3 - 3 - 0drop,52.02%,48.68%,Lost Zone Box,,xpredate
175,Ztporlier,,9,3 - 2 - 0drop,51.94%,53.68%,Arceus Goodra,,ztporlier
176,Dadmistaken,,9,3 - 5 - 0drop,50.15%,49.35%,Durant,,dadmistaken
177,PokemonKillerK,,9,3 - 3 - 0drop,49.99%,51.89%,Palkia Inteleon,,pokemonkillerk
178,Bassitos2612,,9,3 - 4 - 0drop,49.59%,50.33%,Hisuian Goodra,,bassitos2612
179,Luke Ayla Mallia,,9,3 - 4 - 0drop,49.54%,51.22%,Giratina LZ Box,,lonelyayla
180,duorara,,9,3 - 3 - 0drop,49.42%,52.83%,Mew Genesect,,duorara
181,DeadWalker,,9,3 - 3 - 0drop,49.39%,53.65%,Mew Genesect,,deadwalker
182,KR54,,9,3 - 6 - 0,49.38%,46.70%,Dialga LZ,,kr54
