Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,haruraid2,,40,13 - 3 - 1,,,Palkia Inteleon,,haruraid2
2,APackOfAlpacas,,37,12 - 4 - 1,,,Mew Genesect,,apackofalpacas
3,desultorily,,34,11 - 4 - 1,,,Calyrex Inteleon,,desultorily
4,Shun T,,34,11 - 4 - 1,,,Palkia Inteleon,,zero
5,taiga,,39,13 - 2 - 0,,,Palkia Inteleon,,taiga
6,Twizz,,33,11 - 4 - 0,,,Darkrai,,brandonsalazar
7,Tomoya Tanaka,,32,10 - 3 - 2,,,Palkia Inteleon,,tomoyatanaka
8,SmallHeat,,31,10 - 4 - 1,,,Arceus Inteleon,,smallheat
9,sebastian faundez,,30,10 - 4 - 0,62.00%,49.92%,Lunatone Solrock,,scaril17
10,Hiromasa Shima,,30,10 - 4 - 0,58.00%,56.73%,Palkia Inteleon,,hiropkmn
11,EvanCampbell94,,28,9 - 4 - 1,66.00%,52.93%,Mew Genesect,,evancampbell94
12,Iori127,,28,9 - 4 - 1,53.00%,57.62%,Arceus Mewtwo,,iori127
13,zio,,28,9 - 4 - 1,43.67%,50.48%,Mew Genesect,,zio
14,Vicente Canales-Loyola (MoeHawk),,28,9 - 4 - 1,43.00%,54.91%,Mew Genesect,,moehawk
15,peke,,28,9 - 4 - 1,41.00%,52.32%,Mew Genesect,,peke
16,Duhskull,,27,9 - 5 - 0,49.00%,53.60%,Arceus Inteleon,,duhskull
17,Wartoldo,,27,9 - 4 - 0drop,44.58%,57.22%,Mew Genesect,,wartoldo
18,YUM0N,,26,8 - 4 - 2,45.00%,49.70%,Inteleon,,yum0n
19,HeatWin,,25,8 - 5 - 1,60.00%,45.25%,Mew Genesect,,heatwin
20,AndyGantner,,25,8 - 4 - 1drop,53.75%,54.21%,Calyrex Inteleon,,andygantner
21,fdizzle12,,25,8 - 5 - 1,52.50%,44.17%,Mew Genesect,,fdizzle12
22,Joe Higashi,,25,8 - 5 - 1,47.00%,50.83%,Arceus,,rotaryrocket
23,Jonathan Patricio Ch.,,24,8 - 6 - 0,58.00%,44.65%,Arceus Duraludon,,jonah2705
24,BastyS28,,24,8 - 4 - 0drop,48.33%,47.50%,Calyrex Inteleon,,bastys28
25,melfo,,23,7 - 5 - 2,51.00%,47.71%,Arceus Inteleon,,melfo
26,YingLa,,22,7 - 2 - 1drop,70.00%,55.00%,Arceus Gyarados,,no22159550
27,Anti,,22,7 - 4 - 1drop,70.00%,46.17%,Regis,,anti
28,mille1216,,22,7 - 3 - 1drop,50.00%,52.50%,Regis,,mille1216
29,Roberto Antonio Plaza Orellana,,22,7 - 6 - 1,42.50%,48.95%,Calyrex Inteleon,,ch1nogamer
30,Alex Hamilton,,22,7 - 2 - 1drop,40.00%,47.00%,Arceus Duraludon,,omegascizor456
31,jarek mead,,19,6 - 4 - 1drop,60.00%,48.00%,Arceus Flying Pikachu,,ltnspeedy
32,Leu,,19,6 - 3 - 1drop,33.33%,48.33%,Inteleon Box,,leu
33,Seth W,,18,6 - 3 - 0,59.10%,57.17%,Mew Genesect,,banditjingx2
34,Adam  Kalamat,,18,6 - 3 - 0,56.08%,51.12%,Calyrex Inteleon,,adamkalamat
35,Rowlet0009,,18,6 - 3 - 0,55.55%,50.40%,Palkia Inteleon,,rowlet0009
36,ChaloZamorano,,18,6 - 3 - 0,54.93%,49.73%,Mew Genesect,,chalozamorano
37,kaichichichi,,18,6 - 3 - 0,54.32%,54.40%,Calyrex Inteleon,,kaichichichi
38,plamotte,,18,6 - 3 - 0,54.29%,55.22%,Arceus Inteleon,,plamotte
39,Vina,,18,6 - 3 - 0,54.14%,52.84%,Palkia Inteleon,,vina
40,Yoshimain,,18,6 - 3 - 0,50.93%,55.02%,Palkia Inteleon,,yoshimain
41,Orion Sutherland,,18,6 - 3 - 0,50.74%,50.71%,Arceus Inteleon,,joshuasutherland21
42,guicazzonato,,18,6 - 3 - 0,49.42%,53.42%,Palkia Inteleon,,guicazzonato
43,[GUH]Flavio Arechiga,,18,6 - 3 - 0,49.37%,55.46%,Arceus Charizard,,flantastic
