Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Alex Schemanske,,42,14 - 3 - 0,,,Lost Zone Box,,mewpip
2,Yurine,,39,13 - 4 - 0,,,Lost Zone Box,,yurine
3,Braiden1235,,35,11 - 3 - 2,,,Blissey,,braiden1235
4,EvanCampbell94,,35,11 - 3 - 2,,,Mew Genesect,,evancampbell94
5,Monke,,34,11 - 3 - 1,,,Kyurem,,monke
6,Victor García,,34,11 - 3 - 1,,,Palkia Inteleon,,vicgar08
7,Aidan Khus,,32,10 - 3 - 2,,,Palkia Inteleon,,khusaidan7
8,Gabriel Padinha,,32,10 - 3 - 2,,,Palkia Inteleon,,calkab
9,fakeganjaboy,,32,10 - 2 - 2,56.00%,56.20%,Hisuian Zoroark,,fakeganjaboy
10,PCGMcaceres,,31,10 - 3 - 1,59.00%,53.12%,Kyurem Palkia,,pcgmcaceres
11,Juancho S,,31,10 - 3 - 1,55.00%,53.71%,Eternatus,,auriz27
12,ESPINOLA,,31,10 - 3 - 1,45.00%,53.73%,Regis,,espinola
13,NewWaves,,31,10 - 3 - 1,43.67%,55.23%,Regis,,newwaves
14,Giovanni Peragallo,,30,10 - 4 - 0,68.00%,50.21%,Mew Genesect,,dracinioo
15,LitTwo,,30,10 - 4 - 0,65.00%,52.08%,Arceus,,littwo
16,James Simms,,30,10 - 4 - 0,41.00%,55.33%,Giratina LZ Box,,4600737
17,takami,,29,9 - 3 - 2,48.67%,55.15%,Kyurem,,takami
18,Max Prescott,,28,9 - 4 - 1,57.00%,48.03%,Giratina LZ Box,,mprescott
19,arielgmo,,28,9 - 4 - 1,53.67%,57.94%,Kyurem Palkia,,arielgmo
20,Jose Ferreira,,28,9 - 4 - 1,53.00%,52.43%,Arceus Goodra,,kemlu
21,chriis1,,28,9 - 4 - 1,41.00%,50.45%,Hisuian Zoroark,,chriis1
22,Bodhi R,,27,9 - 5 - 0,60.00%,48.73%,Mew Genesect,,bodhi
23,ChaloZamorano,,27,9 - 5 - 0,46.00%,47.20%,Arceus Goodra,,chalozamorano
24,Gabemont,,27,9 - 5 - 0,43.67%,51.67%,Hisuian Zoroark,,gabemont
25,Juan T,,25,8 - 4 - 1drop,62.50%,47.81%,Regis,,evanbastian
26,DeadWalker,,25,8 - 4 - 1drop,61.25%,46.02%,Mew Genesect,,deadwalker
27,Jacob Howard,,25,8 - 4 - 1drop,61.25%,45.31%,Other,,thejacobhoward
28,RyanM,,25,8 - 4 - 1drop,56.25%,45.21%,Hisuian Zoroark,,ryanm
29,Guardiangroove,,25,8 - 4 - 1drop,46.11%,53.85%,Regis,,guardiangroove
30,Dalten Cross,,25,8 - 5 - 1,46.00%,45.97%,Giratina LZ Box,,vovuvu
31,Oxygen,,25,8 - 5 - 1,43.75%,52.37%,Mew Genesect,,oxygen
32,ppolq1121,,25,8 - 4 - 1drop,40.00%,54.44%,Giratina LZ Box,,ppolq1121
33,MajorasOtherMask,,25,8 - 5 - 1,39.00%,48.18%,Arceus Goodra,,majorasothermask
34,Seth W,,24,8 - 4 - 0drop,61.11%,48.08%,Giratina LZ Box,,banditjingx2
35,Lindsay R,,24,8 - 4 - 0drop,54.44%,53.46%,Mew Genesect,,wink568
36,Edwin Arrollo,,24,8 - 6 - 0,54.00%,44.07%,Kyurem Palkia,,edwinarrollo
37,zio,,24,8 - 6 - 0,47.00%,48.42%,Mew Genesect,,zio
38,sino,,22,7 - 4 - 1drop,63.33%,48.08%,Giratina LZ Box,,sino
39,Angry,,22,7 - 5 - 1drop,52.50%,44.47%,Hisuian Zoroark,,angry
40,Brian Lim,,22,7 - 6 - 1,47.00%,45.24%,Palkia Inteleon,,brianjlim
41,Christian Cruz,,22,7 - 4 - 1drop,45.00%,60.38%,Giratina LZ Box,,christiancruz
