Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,wadedaze,,42,14 - 3 - 0,,,Dialga,,wadedaze
2,Daichi Tachikawa,,39,13 - 4 - 0,,,Palkia Inteleon,,beipoke
3,Daichi S,,36,12 - 4 - 0,,,Palkia Inteleon,,sanigo
4,Justin Christensen,,34,11 - 4 - 1,,,Blissey,,beardedbearr54
5,MrMighty314,,36,12 - 3 - 0,,,Blissey,,mrmighty314
6,EvanCampbell94,,32,10 - 3 - 2,,,Dialga,,evancampbell94
7,birdboy2000,,32,10 - 3 - 2,,,Arceus,,birdboy2000
8,Math Liu,,31,10 - 4 - 1,,,Arceus Inteleon,,tdonmt1989
9,sino,,31,10 - 3 - 1,50.00%,58.25%,Arceus Duraludon,,sino
10,Drandonbean02,,30,10 - 4 - 0,59.00%,54.37%,Palkia,,drandonbean02
11,boosakk69,,30,10 - 4 - 0,57.00%,55.00%,Regis,,boosakk69
12,Zach Cohen,,28,9 - 4 - 1,60.00%,55.21%,Mew Genesect,,zachthemudkip
13,Neko201293,,28,9 - 4 - 1,57.00%,53.33%,Blissey,,neko201293
14,AyaseHonoka529,,28,9 - 4 - 1,55.00%,52.53%,Regis,,ayasehonoka529
15,Erik B,,28,9 - 4 - 1,52.00%,52.53%,Mew Genesect,,mrsodaking
16,KR54,,28,9 - 4 - 1,49.00%,52.80%,Regis,,kr54
17,Ira P,,28,9 - 4 - 1,48.00%,48.47%,Palkia Inteleon,,ira9999
18,Kevin C,,28,9 - 4 - 1,43.67%,56.00%,Arceus Inteleon,,whitekevin
19,sbskins,,28,9 - 4 - 1,35.83%,51.39%,Stonjourner,,sbskins
20,xfishx,,27,9 - 5 - 0,53.00%,52.00%,Mew Genesect,,xfishx
21,Vance K,,27,9 - 5 - 0,38.00%,47.33%,Regis,,vancekelley17
22,Aidan Khus,,25,8 - 5 - 1,57.00%,51.25%,Arceus Inteleon,,khusaidan7
23,Openogility,,25,8 - 5 - 1,53.00%,52.05%,Dark Inteleon,,openogility
24,Kaz,,25,8 - 5 - 1,46.00%,51.80%,Dialga,,kaz
25,Jacob Stillwell,,25,8 - 5 - 1,45.00%,46.80%,Urshifu Inteleon,,jakesterisit
26,Martintin,,24,8 - 3 - 0drop,60.00%,54.50%,Mew Genesect,,martintin
27,Cal Connor,,24,8 - 6 - 0,52.00%,49.51%,Regis,,calcal206
28,Leadlomas,,22,7 - 4 - 1drop,70.00%,43.57%,Durant,,leadlomas
29,butadbut,,22,7 - 6 - 1,43.00%,47.60%,Arceus,,butadbut
30,Yoshitr4cker,,21,7 - 4 - 0drop,60.00%,52.50%,Palkia Inteleon,,yoshitr4cker
31,LiamHalliburton,,21,7 - 1 - 0drop,,,Mew Genesect,,liamhalliburton
32,Gumilakilla,,20,6 - 6 - 2,43.00%,44.31%,Palkia Inteleon,,gumilakilla
33,moda69,,19,6 - 4 - 1drop,75.00%,46.67%,Dialga,,moda69
34,chuang1206,,19,6 - 3 - 1drop,40.00%,57.00%,Blissey,,chuang1206
35,roshisan15,,18,6 - 3 - 0,64.20%,57.08%,Palkia Inteleon,,roshisan15
36,Colton A,,18,6 - 3 - 0,63.52%,57.13%,Dialga Bronzong,,xxiroidsixx
37,Eternal0305,,18,6 - 3 - 0,61.93%,56.57%,Arceus Inteleon,,eternal0305
38,Alex Cole,,18,6 - 3 - 0,60.54%,54.55%,Mew Genesect,,pandaboss58
39,Ryota Saito,,18,6 - 3 - 0,60.23%,54.43%,Mew Genesect,,mawssa2000
40,RealAB7,,18,6 - 3 - 0,59.44%,56.59%,Samurott Inteleon,,realab7
41,Mike980902,,18,6 - 3 - 0,58.48%,52.99%,Arceus Inteleon,,mike980902
42,Lucas O,,18,6 - 3 - 0,58.36%,53.49%,Palkia Inteleon,,aoldale
43,Keau,,18,6 - 2 - 0drop,57.60%,57.26%,Ice Rider Calyrex,,keau
44,Nicholas Homa,,18,6 - 3 - 0,55.56%,52.49%,Calyrex Inteleon,,aquiladisicilia
45,Brandon Baughn,,18,6 - 3 - 0,55.43%,53.02%,Arceus Duraludon,,pokebaughn
46,AzulGG,,18,6 - 3 - 0,55.42%,56.08%,Palkia,,azulgg
47,PokemonDanFanTCG,,18,6 - 3 - 0,52.46%,59.71%,Arceus Flying Pikachu,,pokemondanfantcg
48,Alan,,18,6 - 3 - 0,52.16%,52.32%,Arceus Inteleon,,alan
49,luluch01,,18,6 - 3 - 0,51.90%,53.23%,Mew Genesect,,luluch01
50,fortenat,,18,6 - 3 - 0,51.48%,53.01%,Palkia Inteleon,,fortenat
51,LucasM7911,,18,6 - 3 - 0,49.62%,50.96%,Gengar,,lucasm7911
52,JorgeR,,18,6 - 3 - 0,49.37%,56.89%,Regis,,jorger
53,CrabyHLong,,18,6 - 3 - 0,45.37%,49.99%,Blissey,,crabyhlong
54,Jack Wan,,18,6 - 3 - 0,41.94%,55.87%,Palkia Inteleon,,mankit510
55,Null,,16,5 - 3 - 1,62.49%,58.24%,Blissey,,null
56,DiogoOliva,,16,5 - 3 - 1,47.05%,52.84%,Urshifu Inteleon,,diogooliva
57,PksBlaze,,15,5 - 3 - 0drop,66.32%,53.85%,Calyrex Inteleon,,pksblaze
58,grantm12,,15,5 - 4 - 0,64.99%,54.58%,Calyrex Inteleon,,grantm12
59,Hman,,15,5 - 3 - 0drop,63.18%,58.09%,Palkia Inteleon,,hman
60,TOCO,,15,5 - 4 - 0,61.29%,55.18%,Regis,,toco
61,peke,,15,5 - 4 - 0,59.38%,50.08%,Mew Genesect,,peke
62,CLWNNux,,15,5 - 4 - 0,56.91%,53.28%,Hisuian Lilligant,,clwnnux
63,Ryan Tan,,15,5 - 3 - 0drop,56.22%,52.70%,Dark Inteleon,,rtyk1
64,littledarkfury,,15,5 - 3 - 0drop,55.75%,55.79%,Arceus Flying Pikachu,,littledarkfury
65,[GAP] Augusto Grovermann,,15,5 - 4 - 0,55.71%,52.76%,Durant,,augustoyami99
66,Adam Watson,,15,5 - 4 - 0,55.24%,51.97%,Palkia Inteleon,,adam914
67,Daniel777,,15,5 - 4 - 0,54.63%,54.51%,Arceus Inteleon,,daniel777
68,Jamie Chesnut,,15,5 - 3 - 0drop,54.56%,57.80%,Arceus Inteleon,,pianist3494
69,wittlerfam,,15,5 - 4 - 0,52.41%,53.27%,Rapid Strike Urshifu,,wittlerfam
