Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Caleb Rogerson,,30,10 - 1 - 0,,,Arceus Duraludon,,memaanhc
2,Yoshimain,,24,8 - 3 - 0,,,Mew Genesect,,yoshimain
3,Darin O'Meara,,23,7 - 1 - 2,,,Vikavolt,,shr3d
4,Dalten Cross,,22,7 - 2 - 1,,,Lugia Archeops,,vovuvu
5,APackOfAlpacas,,22,7 - 1 - 1,,,Arceus Duraludon,,apackofalpacas
6,Benjamin Grove,,19,6 - 2 - 1,,,Mew Genesect,,benjamingrove47
7,GabrielSmartTCG,,19,6 - 2 - 1,,,Lugia Archeops,,gabrielsmarttcg
8,Lecho,,19,6 - 2 - 1,,,Lost Zone Box,,lecho
9,SirRmor,,18,6 - 2 - 0,58.07%,57.92%,Lugia Archeops,,sirrmor
10,melfo,,18,6 - 2 - 0,57.46%,56.28%,Lugia Archeops,,melfo
11,nkstratford,,18,6 - 2 - 0,56.14%,55.21%,Arceus,,nkstratford
12,Christian Cruz,,18,6 - 2 - 0,54.69%,53.39%,Lugia Archeops,,christiancruz
13,Michael Pramawat,,18,6 - 2 - 0,54.01%,57.51%,Mew Genesect,,shpanda
14,ESPINOLA,,18,6 - 2 - 0,50.78%,57.48%,Regis,,espinola
15,Huffer,,18,6 - 2 - 0,49.90%,56.55%,Lugia Archeops,,huffer
16,SensualFetus,,18,6 - 2 - 0,41.00%,55.56%,Arceus Duraludon,,sensualfetus
17,Leonardo Martins,,16,5 - 2 - 1,55.62%,54.10%,Goodra LZ Box,,panzerd
18,Aidan M,,16,5 - 2 - 1,51.82%,56.65%,Vikavolt Regieleki,,kingcobra
19,Keller H,,16,5 - 2 - 1,51.45%,55.02%,Regis,,22lava44
20,Austin P,,16,5 - 2 - 1,49.22%,52.09%,Lost Zone Box,,austinpierce07
21,zio,,15,5 - 3 - 0,61.98%,54.80%,Mew Genesect,,zio
22,beeswarm25,,15,5 - 3 - 0,61.98%,54.79%,Regis,,beeswarm25
23,Bodhi,,15,5 - 3 - 0,61.36%,50.78%,Regis,,bodhi
24,William Z,,15,5 - 3 - 0,60.42%,54.30%,Lugia Archeops,,walaz
25,peke,,15,5 - 3 - 0,56.25%,52.21%,Lugia Archeops,,peke
26,Winstussy,,15,5 - 3 - 0,54.74%,53.39%,Lost Zone Box,,winstussy
27,Brayden M,,15,5 - 3 - 0,54.11%,56.55%,Arceus,,globaltrainer71
28,Skeh,,15,5 - 3 - 0,52.86%,56.51%,Lugia Archeops,,skeh
29,VolcanTurtleTCG,,15,5 - 3 - 0,51.88%,54.06%,Regis,,volcanturtletcg
30,Jonathan Patricio Ch.,,15,5 - 3 - 0,51.04%,53.13%,Eternatus,,jonah2705
31,Nara1702,,15,5 - 3 - 0,50.78%,54.61%,Regis,,nara1702
32,santosan23992,,15,5 - 3 - 0,46.50%,53.46%,Lugia Archeops,,santosan23992
33,Katnoaga,,15,5 - 3 - 0,43.96%,52.99%,Mew Genesect,,katnoaga
34,maguimaster,,15,5 - 3 - 0,43.38%,52.32%,Arceus Duraludon,,maguimaster
35,Ryan McCormack,,15,5 - 3 - 0,37.80%,50.34%,Lugia Archeops,,macattack
36,NGKyVong,,13,4 - 3 - 1,57.55%,49.15%,Arceus Duraludon,,ngkyvong
37,EvanCampbell94,,12,4 - 4 - 0,64.84%,52.30%,Mew Genesect,,evancampbell94
38,owntempo,,12,4 - 3 - 0drop,57.40%,50.77%,Lost Zone Box,,owntempo
39,WobBoss,,12,4 - 4 - 0,54.95%,52.25%,Goodra LZ Box,,wobboss
40,Mitchell ONeill,,12,4 - 4 - 0,54.06%,47.62%,Arceus,,mitchmaster24
41,S P,,12,4 - 4 - 0,54.02%,50.61%,Lost Zone Box,,vncmdu5d9q755ta7gteyq2aci
42,Simon Copenhaver,,12,4 - 3 - 0drop,51.79%,52.35%,Mew Genesect,,sical51
43,Ryan Simons,,12,4 - 4 - 0,51.56%,50.19%,Lost Zone Box,,variedits
44,NickyFranchise,,12,4 - 4 - 0,48.75%,51.45%,Arceus Regidrago,,nickyfranchise
45,Dmouse,,12,4 - 4 - 0,48.70%,50.43%,Jolteon Inteleon,,dmouse
46,PrinceVortex,,12,4 - 2 - 0drop,47.85%,58.47%,Goodra LZ Box,,princevortex
47,Anthony Barragan,,12,4 - 3 - 0drop,43.81%,50.09%,Lugia Archeops,,anternbar
48,chingpaq,,12,4 - 3 - 0drop,42.09%,55.33%,Lugia Archeops,,chingpaq
49,daycamp,,12,4 - 4 - 0,40.16%,46.91%,Lugia Archeops,,daycamp
50,Morgan Abreu,,10,3 - 2 - 1drop,48.96%,50.70%,Lugia Archeops,,momaster13
51,Benny Billinger,,10,3 - 2 - 1drop,46.25%,52.96%,Palkia Inteleon,,bbillinger
52,ColinFerguson,,10,3 - 4 - 1,42.45%,47.89%,Lost Zone Box,,colinferguson
53,Asher8282879,,9,3 - 3 - 0drop,64.04%,52.15%,Lugia Archeops,,asher8282879
54,Leonardo Eusebio,,9,3 - 3 - 0drop,60.62%,49.81%,Regis,,leonehardt
55,PokeDRUMMER97,,9,3 - 3 - 0drop,60.27%,49.92%,Lost Zone Box,,pokedrummer97
56,Ryan Umminger,,9,3 - 3 - 0drop,59.79%,55.95%,Other,,pondambo
57,Gioele Dell'Andrino,,9,3 - 3 - 0drop,57.36%,52.05%,Mew Genesect,,gio
58,Ricardo Manuel Gajardo Laubrin,,9,3 - 3 - 0drop,57.01%,52.46%,Mew Genesect,,ricardogl
59,Capcrew,,9,3 - 3 - 0drop,54.38%,49.99%,Arceus,,capcrew
60,hino,,9,3 - 2 - 0drop,53.75%,54.09%,Arceus Tapu Koko,,hino
61,DragoniteHoarder,,9,3 - 4 - 0drop,53.04%,51.07%,Lugia Archeops,,dragonitehoarder
62,Braiden1235,,9,3 - 3 - 0drop,51.54%,56.90%,Arceus,,braiden1235
63,TOPGEAR1992,,9,3 - 3 - 0drop,50.00%,52.84%,Vikavolt,,topgear1992
64,Alex Hamilton,,9,3 - 4 - 0drop,49.59%,51.64%,Lugia Archeops,,omegascizor456
65,Ryan Ginsburg,,9,3 - 4 - 0drop,48.93%,46.39%,Goodra LZ Box,,rgtcg
66,Rawsborn,,9,3 - 3 - 0drop,48.81%,55.24%,Lugia Archeops,,rawsborn
67,Mitchell J,,9,3 - 4 - 0drop,48.21%,53.33%,Mew Genesect,,mitchelllj
68,Nathan Ginsburg,,9,3 - 5 - 0,47.86%,46.12%,Mew Genesect,,ngtcg
69,Victor A,,9,3 - 3 - 0drop,44.66%,54.52%,Lost Zone Box,,hipoke
70,PokemonDanFanTCG,,9,3 - 5 - 0,32.81%,44.66%,Arceus Duraludon,,pokemondanfantcg
71,Artic,,6,2 - 3 - 0drop,61.25%,53.81%,Rayquaza LZ Box,,artic
72,NRG allezliverpool,,6,2 - 3 - 0drop,58.75%,52.29%,Lugia Archeops,,allezliverpool69
73,RIP TCGO CRYING FACE SAD FACE,,6,2 - 2 - 0drop,56.77%,55.19%,Other,,bart
74,Cptnsime,,6,2 - 6 - 0,54.69%,45.70%,Flaaffy,,cptnsime
75,LiamKidd,,6,2 - 4 - 0drop,54.51%,52.13%,Eternatus,,liamkidd
76,YoongKaiJian,,6,2 - 4 - 0drop,53.47%,48.09%,Lugia Archeops,,yoongkaijian
77,FatherBacnis,,6,2 - 2 - 0drop,53.13%,44.67%,Lost Zone Box,,fatherbacnis
78,Tyler Crouthamel,,6,2 - 3 - 0drop,52.68%,48.54%,Giratina LZ Box,,tcrouty98
79,Dan Perez,,6,2 - 3 - 0drop,51.07%,52.61%,Mew Genesect,,notoriousd13
80,Diego Gomez,,6,2 - 3 - 0drop,49.17%,53.85%,Rayquaza LZ Box,,darkweb
81,Chia,,6,2 - 4 - 0drop,49.04%,49.28%,Lugia Archeops,,chia
82,RiotTown,,6,2 - 4 - 0drop,48.26%,48.86%,Mew Genesect,,riottown
83,CFreeze4,,6,2 - 3 - 0drop,47.40%,46.34%,Lost Zone Box,,cfreeze4
84,Grant Hays,,6,2 - 2 - 0drop,45.83%,52.68%,Arceus Duraludon,,granthays
85,David Hendrickson,,6,2 - 3 - 0drop,43.57%,47.97%,Lugia Archeops,,royalcheez
86,ItzElBandido,,6,2 - 3 - 0drop,40.00%,51.88%,Arceus Inteleon,,itzelbandido
87,Keenan K,,6,2 - 1 - 0drop,38.33%,52.88%,Eternatus,,keenankid
88,evltrtl,,6,2 - 3 - 0drop,33.24%,46.70%,Mew Genesect,,evltrtl
89,likeollywithab,,4,1 - 2 - 1drop,48.02%,47.94%,Regis,,likeollywithab
90,VOLCANION1224,,4,1 - 1 - 1drop,43.75%,46.28%,Other,,volcanion1224
91,Loc Nguyen,,3,1 - 2 - 0drop,74.31%,52.27%,Lugia Archeops,,lnguyen0750
92,hgibbon13,,3,1 - 3 - 0drop,67.41%,47.32%,Rayquaza LZ Box,,hgibbon13
93,James Simms,,3,1 - 4 - 0drop,55.00%,46.81%,Arceus Duraludon,,4600737
94,Hawtie,,3,1 - 2 - 0drop,54.17%,55.58%,Lugia Archeops,,hawtie
95,bananaleks,,3,1 - 2 - 0drop,54.17%,52.02%,Mew Genesect,,bananaleks
96,Mholts,,3,1 - 3 - 0drop,53.13%,47.98%,Lugia Archeops,,mholts
