Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,hino,,28,9 - 1 - 1,,,Arceus Tapu Koko,,hino
2,Andrés Viglioglia,,25,8 - 2 - 1,,,Lugia Archeops,,nbandy
3,Gio,,23,7 - 1 - 2,,,Mew Genesect,,gio
4,Alex Schemanske,,22,7 - 2 - 1,,,Vikavolt,,mewpip
5,Anya K. Johansson,,21,7 - 2 - 0,,,Regis,,anyakj
6,zio,,20,6 - 1 - 2,,,Mew Genesect,,zio
7,Alex Hamilton,,19,6 - 2 - 1,,,Mew Genesect,,omegascizor456
8,Nico A,,19,6 - 2 - 1,,,Arceus Duraludon,,carrypotter1
9,TornadusF4n,,18,6 - 2 - 0,65.63%,58.31%,Regis,,tornadusf4n
10,AdamKnowles,,18,6 - 2 - 0,63.28%,58.66%,Regis,,adamknowles
11,wakingeyes,,18,6 - 2 - 0,61.94%,55.08%,Mew Genesect,,wakingeyes
12,Drandonbean02,,18,6 - 2 - 0,58.97%,55.22%,Arceus Flying Pikachu,,drandonbean02
13,Katnoaga,,18,6 - 2 - 0,55.06%,56.53%,Lugia Archeops,,katnoaga
14,Seraphim3,,18,6 - 2 - 0,54.02%,52.89%,Lost Zone Box,,seraphim3
15,Monke,,18,6 - 2 - 0,53.97%,56.27%,Palkia Inteleon,,monke
16,Victor A,,18,6 - 2 - 0,53.91%,56.77%,Goodra LZ Box,,hipoke
17,HotChip17,,18,6 - 2 - 0,50.83%,57.85%,Eternatus,,hotchip17
18,Uapha,,16,5 - 2 - 1,62.50%,53.87%,Rayquaza LZ Box,,uapha
19,Gabe Shumway,,16,5 - 2 - 1,60.22%,51.37%,Mew Genesect,,gabeshumway
20,Dominik Malicki,,16,5 - 2 - 1,57.14%,58.11%,Regis,,demmix
21,Leonardo Martins,,16,5 - 2 - 1,53.71%,56.18%,Regis,,panzerd
22,sawyermelban,,16,5 - 2 - 1,50.48%,53.99%,Lost Zone Box,,sawyermelban
23,Openogility,,15,5 - 3 - 0,61.83%,55.31%,Palkia,,openogility
24,Bartek Jurczyk,,15,5 - 3 - 0,60.27%,52.84%,Lugia Archeops,,jaszczur321
25,Cal Connor,,15,5 - 3 - 0,57.81%,50.38%,Regis,,calcal206
26,Braiden1235,,15,5 - 3 - 0,57.29%,59.75%,Lugia Archeops,,braiden1235
27,Shun Ito,,15,5 - 3 - 0,56.56%,55.23%,Mew Genesect,,dedenneshun
28,kitneras y,,15,5 - 3 - 0,56.51%,55.92%,Lugia Archeops,,rafaelyuiti
29,svang37,,15,5 - 3 - 0,54.95%,54.25%,Vikavolt,,svang37
30,Himesama,,15,5 - 3 - 0,51.93%,57.02%,Kyurem Palkia,,himesama
31,Darin O'Meara,,15,5 - 3 - 0,51.56%,49.49%,Regis,,shr3d
32,Greninjaboi,,15,5 - 3 - 0,50.78%,54.90%,Rayquaza LZ Box,,greninjaboi
33,IllusionOP,,15,5 - 3 - 0,50.73%,51.04%,Mew Genesect,,illusionop
34,Shaarni,,15,5 - 3 - 0,49.37%,51.56%,Lugia Archeops,,shaarni
35,SafetyPotato,,15,5 - 3 - 0,49.33%,53.92%,Rayquaza LZ Box,,safetypotato
36,MrDog,,15,5 - 3 - 0,47.19%,56.94%,Arceus Duraludon,,mrdog
37,the GENGAR,,15,5 - 3 - 0,45.31%,52.52%,Vikavolt,,palpitoat
38,Nara1702,,15,5 - 3 - 0,42.34%,54.26%,Regis,,nara1702
39,cherry,,15,5 - 3 - 0,41.72%,52.79%,Goodra LZ Box,,cherry
40,briggsyisbomb,,15,5 - 3 - 0,40.25%,51.29%,Arceus Tapu Koko,,briggsyisbomb
41,Oskulden,,13,4 - 3 - 1,62.97%,54.67%,Palkia Inteleon,,adamdabitch
42,Wyatt York,,12,4 - 3 - 0drop,61.61%,54.78%,Regis,,theshinybuizel
43,Ryan Simons,,12,4 - 3 - 0drop,59.82%,53.76%,Lost Zone Box,,variedits
44,MattHR,,12,4 - 3 - 0drop,58.93%,51.73%,Lugia Archeops,,matthr
45,Adam  Kalamat,,12,4 - 4 - 0,58.18%,55.15%,Lugia Archeops,,adamkalamat
46,Thiazzi,,12,4 - 4 - 0,57.14%,55.30%,Lost Zone Box,,thiazzi
47,Ratededl,,12,4 - 4 - 0,56.56%,51.65%,Eternatus,,ratededl
48,FabrizioINSI10,,12,4 - 4 - 0,54.91%,51.78%,Lost Zone Box,,fabrizioinsi10
