Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Anti,,41,13 - 2 - 2,,,Inteleon Box,,anti
2,MQTpokemon06,,37,12 - 4 - 1,,,Calyrex Palkia,,mqtpokemon06
3,Josh Frink,,35,11 - 3 - 2,,,Arceus Duraludon,,dreamjew
4,Omar T,,34,10 - 2 - 4,,,Arceus Duraludon,,ccot
5,Mriel7990,,32,10 - 3 - 2,,,Arceus Inteleon,,mriel7990
6,Vaughn,,32,9 - 1 - 5,,,Inteleon Box,,vaughn
7,Ruan Andrade,,31,10 - 4 - 1,,,Mew Genesect,,naur11
8,Dadmistaken,,31,10 - 4 - 1,,,Arceus Duraludon,,dadmistaken
9,Ariorio,,31,10 - 3 - 1,48.00%,52.50%,Palkia Inteleon,,ariorio
10,Evamed,,30,10 - 4 - 0,48.00%,57.05%,Mew Genesect,,evamed
11,Jonsern,,29,9 - 3 - 2,45.00%,56.19%,Blissey,,jonsern
12,Victor García,,28,9 - 4 - 1,62.00%,55.80%,Palkia Inteleon,,vicgar08
13,Thomas Harvey,,28,9 - 4 - 1,62.00%,48.20%,Regis,,csffarm
14,Juan T,,28,9 - 4 - 1,58.00%,50.00%,Regis,,evanbastian
15,Joe Higashi,,28,9 - 4 - 1,54.00%,54.00%,Inteleon,,rotaryrocket
16,OmegaBabo,,28,9 - 4 - 1,54.00%,49.00%,Inteleon Box,,omegababo
17,Ricardo Vilela,,28,9 - 4 - 1,52.00%,49.00%,Palkia Inteleon,,ricardovlela
18,Cal Connor,,28,9 - 4 - 1,46.00%,53.41%,Inteleon Box,,calcal206
19,kaitona0621,,27,9 - 5 - 0,59.00%,50.00%,Arceus Inteleon,,kaitona0621
20,Takaki,,25,8 - 5 - 1,52.00%,48.80%,Blissey,,takaki
21,OHelmito,,25,8 - 5 - 1,46.00%,48.70%,Mew Genesect,,ohelmito
22,Felipe Longo,,25,8 - 5 - 1,45.00%,51.59%,Dialga,,flongo
23,Neverforget115,,25,8 - 5 - 1,42.00%,54.58%,Arceus Flying Pikachu,,neverforget115
24,animus,,25,8 - 5 - 1,37.00%,48.13%,Palkia Inteleon,,animus
25,Daniel Reinheimer,,24,8 - 5 - 0drop,45.00%,54.72%,Hisuian Samurott,,storri
26,KR54,,23,7 - 5 - 2,59.00%,48.96%,Ice Rider Calyrex,,kr54
27,Benjamin Schlicting,,22,7 - 5 - 1drop,56.25%,43.82%,Inteleon Inteleon,,sgbooky
28,RoDrii,,22,7 - 5 - 1drop,48.75%,43.42%,Arceus Flying Pikachu,,rodrii
29,Frank Percic,,21,7 - 5 - 0drop,55.00%,47.50%,Mew Genesect,,frankthetanktcg
30,Brandon Baughn,,21,7 - 7 - 0,45.00%,48.16%,Arceus Duraludon,,pokebaughn
31,Fitypaldis,,19,6 - 4 - 1drop,55.00%,45.00%,Dialga,,fitypaldis
32,Andrew Hier,,19,6 - 4 - 1drop,42.50%,50.56%,Rapid Strike Malamar,,perfectpenguin7
33,LZ Fabio Battistella,,18,6 - 3 - 0,57.85%,59.11%,Arceus Flying Pikachu,,fabietto06
34,Tennison Barry,,18,6 - 1 - 0drop,56.75%,61.86%,Calyrex Inteleon,,ailen913
35,Hooligan835,,18,6 - 3 - 0,55.83%,57.44%,Inteleon Box,,hooligan835
36,GoofGG,,18,6 - 3 - 0,55.73%,53.44%,Mew Genesect,,goofgg
37,Zach Forjette,,18,6 - 2 - 0drop,55.18%,55.18%,Blissey,,zachforjette
38,maguimaster,,18,6 - 3 - 0,55.03%,56.21%,Palkia Inteleon,,maguimaster
39,Tankmin5,,18,6 - 3 - 0,54.14%,55.64%,Arceus Flying Pikachu,,tankmin5
40,ayyHowie,,18,6 - 3 - 0,50.12%,52.22%,Arceus Aggron,,ayyhowie
41,Farzad Razi,,18,6 - 3 - 0,49.38%,53.45%,Mew Genesect,,fdizzle12
42,smewthe,,18,6 - 3 - 0,40.39%,52.52%,Mew Genesect,,smewthe
43,charmanderf,,16,5 - 3 - 1,58.66%,58.47%,Mew Genesect,,charmanderf
44,zio,,16,5 - 3 - 1,58.33%,55.59%,Mew Genesect,,zio
45,André Chiasson,,16,5 - 3 - 1,55.25%,53.54%,Inteleon Box,,andrechiasson
46,PokeWheels90,,16,5 - 3 - 1,50.31%,57.40%,Lunatone Solrock,,pokewheels90
47,Adam914,,15,5 - 3 - 0drop,66.87%,57.04%,Dialga,,adam914
48,john wanggaard,,15,5 - 3 - 0drop,66.34%,57.42%,Mew Genesect,,ttoabyssal
49,JacePatrick,,15,5 - 4 - 0,65.85%,52.79%,Mewtwo Miltank,,jacepatrick
50,EvanCampbell94,,15,5 - 4 - 0,64.66%,56.80%,Mew Genesect,,evancampbell94
51,jenius,,15,5 - 4 - 0,64.07%,53.37%,Calyrex Inteleon,,jenius
52,SithMikkel96,,15,5 - 3 - 0drop,60.06%,54.60%,Palkia Inteleon,,sithmikkel96
53,Stevexus,,15,5 - 3 - 0drop,59.72%,49.91%,Arceus Malamar,,stevexus
54,grainst,,15,5 - 3 - 0drop,58.50%,56.12%,Dialga,,grainst
55,Nerdybuildr,,15,5 - 3 - 0drop,56.24%,54.95%,Calyrex Palkia,,nerdybuildr
56,TeammatesTCG .,,15,5 - 3 - 0drop,53.61%,56.19%,Arceus Duraludon,,jgrant44
57,yongkyoo,,15,5 - 3 - 0drop,53.53%,55.86%,Arceus Flying Pikachu,,yongkyoo
58,Pedro Faceira,,15,5 - 4 - 0,52.95%,51.39%,Mew Genesect,,pedonxp
59,DARIO OSORIO 24,,15,5 - 3 - 0drop,51.38%,54.80%,Calyrex Palkia,,tai
60,PCGMcaceres,,15,5 - 4 - 0,50.01%,55.49%,Arceus Malamar,,pcgmcaceres
61,D0ppe19anger,,15,5 - 4 - 0,49.68%,51.75%,Mew Genesect,,d0ppe19anger
62,Bielcosta,,15,5 - 3 - 0drop,49.15%,50.80%,Calyrex Palkia,,bielcosta
63,arturoR2D2633127,,15,5 - 4 - 0,47.91%,54.64%,Arceus Inteleon,,arturor2d2633127
64,Carlos Conejeros,,15,5 - 4 - 0,47.65%,51.66%,Mew Genesect,,cfconejeros
65,ienaga,,15,5 - 4 - 0,47.28%,47.97%,Arceus Flying Pikachu,,ienaga
66,guicazzonato,,15,5 - 4 - 0,45.66%,50.97%,Palkia Inteleon,,guicazzonato
67,Paparich10,,15,5 - 4 - 0,45.63%,47.92%,Arceus Flying Pikachu,,paparich10
68,iStark11,,15,5 - 4 - 0,42.71%,45.59%,Arceus Flying Pikachu,,istark11
69,evltrtl,,15,5 - 4 - 0,41.63%,46.93%,Durant,,evltrtl
70,ELPorygon,,13,4 - 3 - 1drop,55.90%,56.91%,Miltank,,elporygon
71,langolango,,13,4 - 4 - 1,45.57%,51.91%,Dialga,,langolango
72,Jorden Hamilton,,12,4 - 3 - 0drop,58.93%,56.37%,Arceus Flying Pikachu,,jordenhamiltontcg
73,Jake M,,12,4 - 3 - 0drop,58.53%,53.51%,Arceus Duraludon,,jmershon22
74,Demix,,12,4 - 5 - 0drop,57.99%,54.20%,Arceus Flying Pikachu,,demix
75,MrMighty314,,12,4 - 3 - 0drop,57.54%,52.11%,Dialga,,mrmighty314
76,grantm12,,12,4 - 4 - 0drop,57.29%,50.69%,Arceus,,grantm12
77,Profsergio,,12,4 - 2 - 0drop,56.22%,55.13%,Hisuian Samurott,,profsergio
78,Juanito8704,,12,4 - 3 - 0drop,53.93%,54.37%,Arceus Flying Pikachu,,juanito8704
79,DongAn ^^,,12,4 - 4 - 0drop,53.50%,50.86%,Regis,,qkrwnpdn
80,Gus Fring Stan,,12,4 - 4 - 0drop,53.47%,50.23%,Mew Genesect,,bbillinger
81,Diegofranche,,12,4 - 3 - 0drop,53.43%,54.49%,Samurott Inteleon,,diegofranche
82,RAPHAEL CINTRA,,12,4 - 5 - 0,53.35%,53.29%,Jolteon Inteleon,,gohan2323
83,Chris Mack,,12,4 - 4 - 0drop,51.76%,49.46%,Arceus Duraludon,,omagic1313
84,AzulGG,,12,4 - 3 - 0drop,51.39%,50.72%,Urshifu Inteleon,,azulgg
85,tassan58,,12,4 - 2 - 0drop,50.00%,56.85%,Dialga,,tassan58
86,Eduardo Correa,,12,4 - 3 - 0drop,48.76%,46.07%,Palkia Inteleon,,edureishu
87,. Medi,,12,4 - 3 - 0drop,48.61%,53.44%,Shadow Rider Calyrex,,owohunt
88,JorgeR,,12,4 - 3 - 0drop,46.85%,53.49%,Calyrex Inteleon,,jorger
89,HeatWin,,12,4 - 5 - 0,46.25%,47.16%,Mew Genesect,,heatwin
90,bananadiabetica,,12,4 - 5 - 0,44.58%,46.41%,Dragapult,,bananadiabetica
91,mickpick10,,12,4 - 4 - 0drop,44.48%,50.89%,Mew Genesect,,mickpick10
92,Sc,,12,4 - 3 - 0drop,44.44%,49.22%,Palkia Inteleon,,sc
93,clonazepanda,,12,4 - 3 - 0drop,41.66%,49.97%,Arceus Flying Pikachu,,clonazepanda
