Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,GabrielSmartTCG,,43,14 - 2 - 1,,,Mew Genesect,,gabrielsmarttcg
2,Cal Connor,,38,12 - 3 - 2,,,Mew Genesect,,calcal206
3,Sanjay7s,,36,12 - 4 - 0,,,Arceus Mewtwo,,sanjay7s
4,Chiyen Chen,,36,12 - 4 - 0,,,Arceus Duraludon,,haibao
5,Alex Hamilton,,34,11 - 3 - 1,,,Arceus Duraludon,,omegascizor456
6,Yuto Takeda,,33,11 - 4 - 0,,,Inteleon Box,,leu
7,capahab,,32,10 - 3 - 2,,,Mew Genesect,,capahab
8,peke,,32,10 - 3 - 2,,,Calyrex Inteleon,,peke
9,Gabe Shumway,,31,10 - 3 - 1,62.00%,53.20%,Arceus Tapu Koko,,gabeshumway
10,haruto0921,,31,10 - 3 - 1,55.00%,59.00%,Arceus Mewtwo,,haruto0921
11,Manupango,,30,10 - 4 - 0,68.00%,50.20%,Arceus Inteleon,,manupango
12,JamesCox190,,30,10 - 4 - 0,62.00%,52.80%,Palkia Inteleon,,jamescox190
13,Vicente Canales-Loyola (MoeHawk),,30,10 - 4 - 0,47.00%,50.40%,Mew Genesect,,moehawk
14,Cheongye,,30,10 - 4 - 0,46.00%,52.08%,Palkia Inteleon,,cheongye
15,Aidan Khus,,29,9 - 3 - 2,58.00%,51.20%,Arceus Inteleon,,khusaidan7
16,beipoke,,28,9 - 4 - 1,72.00%,46.67%,Palkia Inteleon,,beipoke
17,haruraid2,,28,9 - 4 - 1,58.00%,48.33%,Palkia Inteleon,,haruraid2
18,James Simms,,28,9 - 4 - 1,55.00%,53.48%,Palkia Inteleon,,4600737
19,sencha,,28,9 - 4 - 1,50.00%,47.40%,Arceus Inteleon,,kirikisencha
20,Brandon Baughn,,28,9 - 4 - 1,45.00%,55.71%,Arceus Duraludon,,pokebaughn
21,iStark11,,28,9 - 4 - 1,39.00%,52.50%,Calyrex Inteleon,,istark11
22,ESPINOLA,,28,9 - 4 - 1,38.00%,52.50%,Mew Genesect,,espinola
23,CenzoTheEnzo,,27,9 - 5 - 0,58.00%,52.60%,Arceus Flying Pikachu,,cenzotheenzo
24,Quiz,,25,8 - 5 - 1,57.00%,44.80%,Arceus Inteleon,,quiz
25,Flongo,,25,8 - 5 - 1,56.00%,46.60%,Arceus Ice Rider,,flongo
26,Jbastos,,25,8 - 5 - 1,51.00%,50.21%,Arceus Inteleon,,jbastos
27,Dalten Cross,,25,8 - 5 - 1,51.00%,45.00%,Palkia Inteleon,,vovuvu
28,Shun T,,25,8 - 5 - 1,49.00%,45.60%,Palkia Inteleon,,zero
29,tappa02,,25,8 - 5 - 1,47.00%,50.21%,Palkia Inteleon,,tappa02
30,JoiseJo,,25,8 - 5 - 1,43.00%,43.40%,Lunatone Solrock,,joisejo
31,Gumilakilla,,23,7 - 5 - 2,39.00%,44.20%,Mew Genesect,,gumilakilla
32,kaichichichi,,22,7 - 5 - 1drop,53.75%,48.16%,Arceus Flying Pikachu,,kaichichichi
33,Gabriel Padinha,,22,7 - 5 - 1drop,46.25%,43.95%,Palkia Inteleon,,calkab
34,ayrton6119,,21,7 - 7 - 0,53.00%,43.40%,Arceus Inteleon,,ayrton6119
35,tmez,,19,6 - 3 - 1drop,60.00%,45.00%,Arceus Duraludon,,tmez
36,Yoshimain,,19,6 - 7 - 1,51.00%,45.40%,Palkia Inteleon,,yoshimain
37,Martintin,,19,6 - 7 - 1,32.00%,47.40%,Palkia Inteleon,,martintin
38,sawyermelban,,18,6 - 3 - 0,65.15%,57.46%,Arceus Inteleon,,sawyermelban
39,Caleb H,,18,6 - 3 - 0,61.90%,54.42%,Palkia Inteleon,,drbutt
40,dackertaz,,18,6 - 3 - 0,61.74%,55.13%,Mew Genesect,,dackertaz
41,likeollywithab,,18,6 - 3 - 0,58.29%,54.61%,Palkia Inteleon,,likeollywithab
42,Bdawg2313,,18,6 - 2 - 0drop,57.49%,58.48%,Arceus Tapu Koko,,bdawg2313
43,JoeMaressa,,18,6 - 3 - 0,57.14%,57.63%,Arceus Inteleon,,joemaressa
44,jolligator,,18,6 - 3 - 0,56.94%,52.01%,Dialga,,jolligator
45,[GO] Juan Flores,,18,6 - 3 - 0,55.91%,51.40%,Mewtwo Lunarock,,jonnysniper
46,AzulGG,,18,6 - 3 - 0,55.14%,55.13%,Dialga,,azulgg
47,evltrtl,,18,6 - 3 - 0,52.43%,57.71%,Durant,,evltrtl
48,Diego Ruiz Orta,,18,6 - 3 - 0,51.13%,53.25%,Zoroark Box,,gold5372
49,Kevin Abernathy,,18,6 - 3 - 0,50.48%,55.39%,Arceus Flying Pikachu,,kevbot719
50,taiga,,18,6 - 3 - 0,49.63%,51.20%,Palkia Inteleon,,taiga
51,Justin T,,18,6 - 3 - 0,49.50%,54.35%,Palkia Inteleon,,magikarpthegat
52,chriis1,,18,6 - 3 - 0,49.38%,54.29%,Lunatone Solrock,,chriis1
53,PCGMcaceres,,17,5 - 2 - 2,47.01%,51.93%,Arceus Flying Pikachu,,pcgmcaceres
54,Pokechamp13,,16,5 - 3 - 1,61.47%,55.13%,Stonjourner,,pokechamp13
55,Alex E,,16,5 - 3 - 1,55.86%,54.07%,Palkia,,espi008
56,Henriquebt,,16,5 - 3 - 1,51.31%,53.60%,Palkia Inteleon,,henriquebt
57,pejot44,,15,5 - 4 - 0,61.77%,54.31%,Arceus Inteleon,,pejot44
58,[GUH] Ravyn Pollock,,15,5 - 3 - 0drop,60.27%,59.46%,Arceus Charizard,,ravynpollock
59,RoDrii,,15,5 - 4 - 0,57.25%,53.85%,Arceus Duraludon,,rodrii
60,SSSong,,15,5 - 3 - 0drop,56.93%,53.37%,Palkia Inteleon,,sssong
61,Christmas,,15,5 - 3 - 0drop,55.90%,52.12%,Mew Genesect,,christmas
62,André Chiasson,,15,5 - 3 - 0drop,55.46%,53.78%,Arceus Flying Pikachu,,andrechiasson
63,Polima Westcoast,,15,5 - 3 - 0drop,54.02%,56.48%,Dialga,,shoromarmota
64,yhj081018,,15,5 - 3 - 0drop,53.05%,56.60%,Palkia Inteleon,,yhj081018
65,Erich Francis,,15,5 - 4 - 0,52.47%,51.82%,Urshifu Inteleon,,ef72489
66,Victor García,,15,5 - 3 - 0drop,52.07%,51.48%,Palkia Inteleon,,vicgar08
67,Carter Randall,,15,5 - 4 - 0,51.84%,50.27%,Arceus Inteleon,,darklightning2
68,Harpr,,15,5 - 3 - 0drop,51.64%,54.49%,Dialga,,harpr
69,elcarcelero,,15,5 - 3 - 0drop,51.30%,56.02%,Sylveon,,elcarcelero
70,AlexAchon,,15,5 - 4 - 0,51.28%,53.69%,Calyrex Inteleon,,alexachon
71,zio,,15,5 - 4 - 0,50.85%,51.81%,Palkia Inteleon,,zio
72,arukoto,,15,5 - 3 - 0drop,49.30%,58.39%,Arceus Inteleon,,arukoto
73,cdelloiaco,,15,5 - 4 - 0,49.18%,52.64%,Regis,,cdelloiaco
74,IsaiahJacques44,,15,5 - 3 - 0drop,49.03%,51.64%,Calyrex Palkia,,isaiahjacques44
75,Mikeeru,,15,5 - 4 - 0,48.89%,54.07%,Ice Rider Calyrex,,mikeeru
76,Keito Yoshihara,,15,5 - 4 - 0,48.76%,49.83%,Palkia Inteleon,,yos
77,redwater,,15,5 - 3 - 0drop,48.39%,52.09%,Dialga,,redwater
78,bananadiabetica,,15,5 - 4 - 0,46.08%,48.75%,Other,,bananadiabetica
79,Joe Higashi,,15,5 - 4 - 0,45.60%,54.17%,Arceus Inteleon,,rotaryrocket
80,Fabian Robledo,,15,5 - 3 - 0drop,44.03%,55.77%,Arceus Inteleon,,fabian2206
81,mango6156,,15,5 - 3 - 0drop,43.19%,53.62%,Arceus Duraludon,,mango6156
82,houhou,,15,5 - 4 - 0,42.86%,48.09%,Arceus Inteleon,,houhou
83,CALLMEDANDI,,14,4 - 3 - 2,49.46%,52.84%,Palkia Inteleon,,callmedandi
84,Tiger700,,14,4 - 3 - 2,46.75%,53.14%,Mewtwo Miltank,,tiger700
85,Capcrew,,13,4 - 3 - 1drop,57.38%,51.57%,Other,,capcrew
86,DudusRegularis,,13,4 - 3 - 1drop,53.86%,55.02%,Lunatone Solrock,,dudusregularis
87,ShagSamurai,,13,4 - 3 - 1drop,51.74%,52.11%,Inteleon Box,,shagsamurai
88,Ryo Kaneko,,12,4 - 5 - 0drop,65.12%,54.73%,Arceus Inteleon,,ryo0205
89,Zach Roy,,12,4 - 3 - 0drop,62.00%,52.99%,Calyrex Inteleon,,senordoom
90,Matthew Wright,,12,4 - 2 - 0drop,61.57%,56.48%,Arceus Inteleon,,redpyro1266
91,jhoegerl,,12,4 - 5 - 0drop,61.57%,55.72%,Arceus Inteleon,,jhoegerl
92,Juliofranche,,12,4 - 3 - 0drop,61.54%,57.47%,Dialga,,juliofranche
93,Kenny Packala,,12,4 - 3 - 0drop,60.48%,52.38%,Arceus,,nightwatchgaming
94,ToFGonzalo,,12,4 - 4 - 0drop,59.55%,53.74%,Mew Genesect,,tofgonzalo
95,ItzElBandido,,12,4 - 2 - 0drop,59.33%,58.20%,Arceus Duraludon,,itzelbandido
96,Koustelix,,12,4 - 3 - 0drop,58.17%,55.25%,Dialga,,koustelix
97,Neko201293,,12,4 - 3 - 0drop,57.77%,53.94%,Arceus Inteleon,,neko201293
98,Leadlomas,,12,4 - 3 - 0drop,57.37%,54.91%,Durant,,leadlomas
99,Hayden Matthews,,12,4 - 4 - 0drop,56.25%,49.80%,Arceus,,hdos39
100,ToF Luis E,,12,4 - 3 - 0drop,55.52%,53.54%,Palkia,,fester131313
101,Juan,,12,4 - 3 - 0drop,55.41%,53.35%,Dialga,,juan
102,Javitogol,,12,4 - 3 - 0drop,54.76%,52.44%,Calyrex Inteleon,,javitogol
103,DaesonP,,12,4 - 3 - 0drop,54.56%,49.50%,Palkia Inteleon,,daesonp
104,MrMighty314,,12,4 - 3 - 0drop,54.52%,52.98%,Dark Inteleon,,mrmighty314
105,kimikohime,,12,4 - 5 - 0,54.33%,51.73%,Arceus Duraludon,,kimikohime
106,Diego Gomez,,12,4 - 3 - 0drop,53.54%,51.08%,Palkia Inteleon,,darkweb
107,iamflukeovo,,12,4 - 3 - 0drop,53.43%,54.09%,Palkia Inteleon,,iamflukeovo
108,MIKE LEE,,12,4 - 3 - 0drop,53.40%,56.00%,Palkia Inteleon,,mike980902
109,DragoniteHoarder,,12,4 - 3 - 0drop,52.81%,51.70%,Arceus Inteleon,,dragonitehoarder
110,Gualo,,12,4 - 4 - 0drop,52.42%,51.42%,Mew Genesect,,gualo
111,mattonecauto,,12,4 - 3 - 0drop,51.81%,52.27%,Arceus Inteleon,,mattonecauto
112,irvintyes,,12,4 - 3 - 0drop,51.51%,56.76%,Arceus Gyarados,,irvintyes
113,Kamfoon,,12,4 - 3 - 0drop,50.43%,53.19%,Arceus Inteleon,,kamfoon
114,VolcanTurtleTCG,,12,4 - 3 - 0drop,49.68%,49.08%,Blissey,,volcanturtletcg
115,fdizzle12,,12,4 - 3 - 0drop,48.97%,55.74%,Arceus Flying Pikachu,,fdizzle12
