Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Gabe Shumway,,44,14 - 1 - 2,,,Giratina LZ Box,,gabeshumway
2,EliMaclean,,37,12 - 4 - 1,,,Single Strike Lugia,,elimaclean
3,Mike980902,,35,11 - 3 - 2,,,Inteleon Urshifu,,mike980902
4,Callie Moore,,34,11 - 4 - 1,,,Palkia,,cannedkiwi
5,tomo1713,,32,10 - 3 - 2,,,Mew Genesect,,tomo1713
6,asapi2034,,32,10 - 3 - 2,,,Palkia,,asapi2034
7,Neo Erlandsson,,31,10 - 4 - 1,,,Chien-Pao Baxcalibur,,neoerlandsson
8,Ryusei S,,31,10 - 4 - 1,,,Lost Zone Box,,kuten
9,(CCG) Matt Bridges,,30,10 - 4 - 0,57.00%,49.53%,Goodra LZ Box,,bluebr0nc0
10,OUO990809,,30,10 - 4 - 0,56.00%,46.07%,Giratina LZ Box,,ouo990809
11,kodoflorit,,30,10 - 4 - 0,45.00%,58.40%,Mew Genesect,,kodoflorit
12,Shanger,,28,9 - 4 - 1,59.00%,47.61%,Fusion Mew,,shanger
13,Skit10cardmarket,,28,9 - 4 - 1,55.00%,51.67%,Inteleon Urshifu,,skit10cardmarket
14,Martin Erlandsson,,28,9 - 4 - 1,53.00%,55.56%,Arceus Goodra,,martinzander
15,kikerda,,27,9 - 5 - 0,66.00%,52.47%,Gardevoir,,kikerda
16,DatMhan,,27,9 - 5 - 0,49.00%,50.21%,Giratina LZ Box,,datmhan
17,mrsodaking,,27,9 - 5 - 0,40.67%,55.23%,Arceus,,mrsodaking
18,AndresJgames,,25,8 - 5 - 1,56.00%,47.29%,Gardevoir,,andresjgames
19,NinoBrodar,,25,8 - 5 - 1,52.00%,54.35%,Giratina LZ Box,,ninobrodar
20,Vicente Canales-Loyola (MoeHawk),,25,8 - 5 - 1,48.75%,55.00%,Giratina LZ Box,,moehawk
21,Tiger700,,25,8 - 5 - 1,46.00%,54.35%,Lugia Archeops,,tiger700
22,Anti,,24,8 - 4 - 0drop,63.33%,46.67%,Giratina LZ Box,,anti
23,LuizaBack,,22,7 - 6 - 1,57.50%,48.86%,Arceus Duraludon,,luizaback
24,Tymoteusz D,,22,7 - 4 - 1drop,50.00%,58.33%,Lost Zone Box,,tajfun
25,IceIzzyPower11,,22,7 - 6 - 1,48.00%,44.33%,Arceus Duraludon,,iceizzypower11
26,kostismv,,19,6 - 5 - 1drop,53.33%,44.00%,Gardevoir,,kostismv
27,Caleb Rogerson,,18,6 - 3 - 0,64.20%,56.85%,Miraidon,,memaanhc
28,RobinWaters,,18,6 - 3 - 0,61.62%,58.84%,Giratina LZ Box,,robinwaters
29,Prix,,18,6 - 3 - 0,59.04%,55.51%,Gardevoir,,prix
30,nomura222222,,18,6 - 3 - 0,57.15%,54.70%,Lost Zone Box,,nomura222222
31,Cameron M,,18,6 - 3 - 0,55.99%,56.05%,Arceus Regidrago,,fxttxdcards
32,Ahll1207,,18,6 - 3 - 0,52.96%,57.25%,Inteleon Urshifu,,ahll1207
33,roshisan15,,18,6 - 3 - 0,52.10%,52.62%,Chien-Pao Baxcalibur,,roshisan15
34,Lordeyebrow,,18,6 - 3 - 0,51.61%,54.69%,Ting-Lu,,lordeyebrow
35,Blueskies,,18,6 - 3 - 0,50.12%,53.71%,Gardevoir,,blueskies
36,mattiice867,,18,6 - 3 - 0,48.81%,53.92%,Giratina LZ Box,,mattiice867
37,PrivateUnicorn,,18,6 - 3 - 0,47.21%,53.51%,Lost Box Charizard,,privateunicorn
38,Nomorox,,18,6 - 3 - 0,45.68%,51.78%,Arceus Giratina,,nomorox
39,kappadorcards,,16,5 - 3 - 1,57.10%,53.16%,Gardevoir,,kappadorcards
40,pauli alapukki,,16,5 - 3 - 1,54.14%,53.80%,Single Strike Lugia,,patex
41,Artic,,16,5 - 3 - 1,53.78%,50.42%,Lost Zone Box,,artic
42,AwTismo,,15,5 - 4 - 0,61.11%,56.64%,Arceus Flying Pikachu,,awtismo
43,Alex Hamilton,,15,5 - 4 - 0,61.11%,54.02%,Arceus Giratina,,omegascizor456
44,unikim,,15,5 - 4 - 0,60.77%,56.03%,Arceus Giratina,,unikim
45,Inkkubuz,,15,5 - 3 - 0drop,58.99%,54.97%,Arceus Giratina,,inkkubuz
46,afranco23,,15,5 - 3 - 0drop,57.95%,56.71%,Arceus Regidrago,,afranco23
47,ShadowSeeker17,,15,5 - 4 - 0,57.89%,56.94%,Lost Zone Box,,shadowseeker17
48,Greninjaboi,,15,5 - 4 - 0,57.23%,55.70%,Noivern,,greninjaboi
49,ShadowzPTCG,,15,5 - 4 - 0,56.60%,52.79%,Meowscarada,,shadowzptcg
