Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,behebe,,42,14 - 3 - 0,,,Lost Zone Box,,behebe
2,irishluck10,,38,12 - 3 - 2,,,Lost Zone Box,,irishluck10
3,Irongolem2500,,34,11 - 4 - 1,,,Gengar,,irongolem2500
4,davibsousa,,34,11 - 4 - 1,,,Chien-Pao Baxcalibur,,davibsousa
5,Thomas Harvey,,35,11 - 2 - 2,,,Arceus Giratina,,csffarm
6,Lucas J,,34,11 - 3 - 1,,,Giratina LZ Box,,lucasjordao07
7,haruraid2,,32,10 - 3 - 2,,,Lost Zone Box,,haruraid2
8,YadonSukeban,,31,10 - 4 - 1,,,Giratina LZ Box,,yadonsukeban
9,giovanny,,31,10 - 3 - 1,44.00%,55.00%,Giratina LZ Box,,giovanny
10,Andrew Hedrick,,30,10 - 4 - 0,66.00%,48.93%,Lost Zone Box,,pokehawkeye
11,U3,,30,10 - 4 - 0,45.00%,52.58%,Miraidon Flaaffy,,u3
12,James Simms,,28,9 - 4 - 1,49.00%,50.30%,Fusion Mew,,4600737
13,roshisan15,,28,9 - 4 - 1,47.00%,49.87%,Chien-Pao Baxcalibur,,roshisan15
14,PoppaTubb,,28,9 - 4 - 1,45.00%,47.78%,Arceus Umbreon,,poppatubb
15,Angel Loya,,27,9 - 5 - 0,69.00%,53.47%,Arceus Duraludon,,angelloya
16,Lets Go Golfing,,27,9 - 4 - 0drop,52.08%,55.00%,Arceus Duraludon,,christianlabella
17,TheLastPorg,,26,8 - 4 - 2,32.00%,50.43%,Inteleon Urshifu,,thelastporg
18,Cbmalice1,,25,8 - 3 - 1drop,58.33%,51.79%,Lost Box Charizard,,cbmalice1
19,akanettipoke,,25,8 - 5 - 1,49.00%,46.88%,Arceus Regidrago,,akanettipoke
20,MitchenChicken,,25,8 - 5 - 1,49.00%,44.13%,Giratina LZ Box,,mitchenchicken
21,Byks,,25,8 - 5 - 1,47.67%,48.70%,Lost Zone Box,,byks
22,AtomicGantner,,25,8 - 5 - 1,47.00%,48.73%,Arceus Giratina,,atomicgantner
23,Tate Whitesell,,25,8 - 5 - 1,43.00%,48.54%,Arceus Umbreon,,leukocyte
24,Alakanixon,,24,8 - 3 - 0drop,70.00%,55.00%,Arceus Regidrago,,alakanixon
25,plooopy,,24,8 - 5 - 0drop,58.33%,47.50%,Fusion Mew,,plooopy
26,Ahll1207,,23,7 - 5 - 2,47.50%,42.25%,Inteleon Urshifu,,ahll1207
27,theonevisage,,22,7 - 5 - 1drop,55.00%,46.42%,Chien-Pao Baxcalibur,,theonevisage
28,MayoGG,,22,7 - 6 - 1,54.00%,44.67%,Arceus Duraludon,,mayogg
29,Blueskies,,22,7 - 4 - 1drop,48.33%,52.86%,Gardevoir,,blueskies
30,NGKyVong,,19,6 - 3 - 1drop,90.00%,47.00%,Giratina LZ Box,,ngkyvong
31,AdriSilva,,19,6 - 4 - 1drop,70.00%,46.50%,Lost Zone Box,,adrisilva
32,iamflukeovo,,19,6 - 3 - 1drop,60.00%,45.00%,Lost Zone Box,,iamflukeovo
33,Huntiemon,,18,6 - 3 - 0,66.54%,58.94%,Single Strike Lugia,,huntiemon
34,Mateus Reis,,18,6 - 1 - 0drop,66.35%,59.47%,Giratina LZ Box,,pititu
35,jtap15,,18,6 - 3 - 0,62.49%,56.07%,Single Strike Lugia,,jtap15
36,Math Liu,,18,6 - 3 - 0,59.72%,53.66%,Single Strike Lugia,,tdonmt1989
37,Brannon Oiler,,18,6 - 3 - 0,55.56%,53.54%,Fusion Mew,,arsiano
38,MaxPower403,,18,6 - 3 - 0,55.42%,54.18%,Arceus Duraludon,,maxpower403
39,Andrew P,,18,6 - 3 - 0,51.98%,51.73%,Inteleon Urshifu,,angrykoreanlady
40,Samwise200,,18,6 - 3 - 0,51.76%,53.39%,Giratina LZ Box,,samwise200
41,LyricOfWisdom,,18,6 - 3 - 0,51.23%,57.24%,Chien-Pao Baxcalibur,,lyricofwisdom
42,kasazizooka,,18,5 - 1 - 3,50.13%,53.59%,Lost Zone Box,,kasazizooka
43,Fernando França [DB],,18,6 - 3 - 0,49.77%,53.83%,Giratina LZ Box,,fernandofs10
44,Vicente Canales-Loyola (MoeHawk),,18,6 - 3 - 0,43.70%,49.79%,Giratina LZ Box,,moehawk
45,taikongxiongmao,,18,6 - 3 - 0,41.84%,55.67%,Lost Zone Box,,taikongxiongmao
46,AionCr,,18,6 - 3 - 0,40.25%,48.86%,Goodra LZ Box,,aioncr
47,JeffLin0918,,18,6 - 3 - 0,36.99%,53.83%,Inteleon Urshifu,,jefflin0918
48,VolcanTurtleTCG,,16,5 - 3 - 1,58.64%,52.13%,Chien-Pao Baxcalibur,,volcanturtletcg
49,Iyla Sutherland,,16,5 - 3 - 1,58.33%,58.17%,Single Strike Lugia,,joshuasutherland21
50,Gabriel Fernandez (raio120),,16,5 - 3 - 1,53.64%,55.12%,Arceus Giratina,,raio120
51,Ryan Simons,,16,5 - 3 - 1,52.33%,51.48%,Lost Zone Box,,variedits
52,Takumi T,,16,5 - 3 - 1,49.72%,54.35%,Lost Zone Box,,waitoman
53,melfo,,16,5 - 3 - 1,48.15%,52.32%,Gardevoir,,melfo
54,Ignacci97,,15,5 - 4 - 0,67.78%,55.99%,Single Strike Lugia,,ignacci97
55,sawyermelban,,15,5 - 3 - 0drop,64.26%,58.27%,Arceus Umbreon,,sawyermelban
56,Luke Williams,,15,5 - 3 - 0drop,61.81%,54.74%,Palkia Gardevoir,,bananaman999
57,maguimaster,,15,5 - 4 - 0,60.97%,54.40%,Inteleon Urshifu,,maguimaster
58,TaxiCabbage,,15,5 - 3 - 0drop,60.94%,58.63%,Arceus Umbreon,,taxicabbage
59,Bob,,15,5 - 4 - 0,59.59%,52.08%,Arceus,,bob
60,Curly71,,15,5 - 3 - 0drop,58.04%,53.22%,Shadow Rider Calyrex,,curly71
61,Vini Fernandez,,15,5 - 3 - 0drop,57.90%,54.31%,Arceus Giratina,,warexpert
62,diegoconc,,15,5 - 4 - 0,57.58%,47.95%,Arceus Giratina,,diegoconc
63,Katnoaga,,15,5 - 4 - 0,55.07%,51.94%,Palkia,,katnoaga
64,ElliottOnTop,,15,5 - 4 - 0,52.83%,50.79%,Lost Zone Box,,elliottontop
65,MoshiDaMon5ta,,15,5 - 4 - 0,51.54%,48.06%,Arceus Duraludon,,moshidamon5ta
66,huntercole35,,15,5 - 4 - 0,50.74%,54.49%,Chien-Pao Baxcalibur,,huntercole35
67,auKei,,15,5 - 4 - 0,50.61%,51.85%,Gardevoir,,aukei
68,Anthony Zheng,,15,5 - 4 - 0,48.59%,49.49%,Fusion Mew,,zahnet
69,Fuyu,,15,5 - 3 - 0drop,48.36%,51.21%,Gardevoir,,fuyu
70,Skit10cardmarket,,15,5 - 4 - 0drop,47.83%,53.71%,Inteleon Urshifu,,skit10cardmarket
71,Jacobi420,,15,5 - 4 - 0,47.10%,52.73%,Chien-Pao Baxcalibur,,jacobi420
72,Jason B,,15,5 - 4 - 0,47.01%,51.34%,Inteleon,,levitanjenkins
73,Richard C,,15,5 - 4 - 0,45.19%,49.06%,Chien-Pao Baxcalibur,,nerdofchaos
74,piropoke,,15,5 - 4 - 0,44.04%,47.85%,Gardevoir,,piropoke
75,Fluffyx666,,15,5 - 4 - 0,43.21%,51.54%,Tinkaton,,fluffyx666
76,Justin0630,,15,5 - 4 - 0,42.99%,48.53%,Giratina LZ Box,,justin0630
77,SaltyLily,,15,5 - 4 - 0,41.84%,51.98%,Gardevoir Mewtwo,,saltylily
78,Tomás Riquelme,,13,4 - 4 - 1,60.49%,53.30%,Lost Zone Box,,seadek
79,evltrtl,,13,4 - 3 - 1drop,52.43%,52.58%,Inteleon Urshifu,,evltrtl
80,Redragus,,12,4 - 3 - 0drop,67.66%,56.49%,Arceus Umbreon,,redragus
81,rodrigo182,,12,4 - 2 - 0drop,62.08%,55.84%,Gardevoir,,rodrigo182
82,DatMhan,,12,4 - 2 - 0drop,61.20%,56.12%,Giratina LZ Box,,datmhan
83,tacchi,,12,4 - 3 - 0drop,58.97%,50.29%,Gardevoir,,tacchi
84,FujiSystem,,12,4 - 3 - 0drop,56.77%,48.97%,Giratina LZ Box,,fujisystem
85,Six,,12,4 - 5 - 0,56.17%,52.15%,Gardevoir,,six
86,Synevil,,12,4 - 5 - 0,55.65%,55.29%,Arceus Giratina,,synevil
87,marcogarcia,,12,4 - 5 - 0,55.37%,50.75%,Goodra LZ Box,,marcogarcia
88,Superpokebros23,,12,4 - 3 - 0drop,54.52%,55.40%,Giratina LZ Box,,superpokebros23
89,NVision021,,12,4 - 3 - 0drop,54.33%,54.26%,Giratina LZ Box,,nvision021
90,PauloReis,,12,4 - 2 - 0drop,54.17%,59.29%,Lugia Archeops,,pauloreis
91,Danoman1989,,12,4 - 3 - 0drop,53.17%,52.55%,Lost Zone Box,,danoman1989
92,BraveVesperia,,12,4 - 5 - 0,52.28%,49.68%,Fusion Mew,,bravevesperia
93,Augusto Joffer,,12,4 - 2 - 0drop,52.13%,54.00%,Arceus Regidrago,,ryukuuu
94,DaBalla07,,12,4 - 4 - 0drop,51.59%,46.46%,Arceus Giratina,,daballa07
95,langolango,,12,4 - 5 - 0drop,51.20%,51.19%,United Wings,,langolango
96,geekgamesSBO,,12,4 - 3 - 0drop,50.20%,54.55%,Arceus Giratina,,geekgamessbo
97,Brian O,,12,4 - 4 - 0drop,49.48%,48.15%,Giratina LZ Box,,signsinthedust
98,sino,,12,4 - 3 - 0drop,49.14%,52.67%,Lost Zone Box,,sino
99,Zach Burkhardt,,12,4 - 3 - 0drop,48.45%,52.84%,Gardevoir,,specsgg
100,MewsBoss42,,12,4 - 5 - 0drop,48.23%,48.83%,Fusion Mew,,mewsboss42
101,TheHighSchoolCo,,12,4 - 5 - 0,47.40%,50.06%,Single Strike Lugia,,thehighschoolco
102,Ira P,,12,4 - 3 - 0drop,47.38%,51.38%,Giratina LZ Box,,ira9999
103,ikedlawliet,,12,4 - 5 - 0,46.48%,50.34%,Gardevoir,,ikedlawliet
104,jam0828,,12,4 - 4 - 0drop,44.94%,51.66%,Inteleon Urshifu,,jam0828
105,Bodhi,,12,4 - 2 - 0drop,44.89%,53.60%,Arceus Giratina,,bodhi
106,elusivHOBO,,12,4 - 3 - 0drop,44.05%,52.33%,Fusion Mew,,elusivhobo
107,zyro,,12,4 - 3 - 0drop,43.04%,54.71%,Lost Box Charizard,,zyro
108,Greninjaboi,,12,4 - 5 - 0,41.36%,46.98%,Fusion Mew,,greninjaboi
109,Kyle Rios,,12,4 - 4 - 0drop,41.07%,47.84%,Fusion Mew,,koopa
110,demaria1,,10,3 - 5 - 1drop,59.57%,48.85%,Chien-Pao Baxcalibur,,demaria1
