Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Sejun,,25,8 - 0 - 1,65.18%,60.73%,Miraidon Flaaffy,,sejun
2,jun0712,,22,7 - 1 - 1,64.69%,63.18%,Palkia Chien-Pao,,jun0712
3,Monke,,22,7 - 1 - 1,56.66%,61.12%,Chien-Pao Baxcalibur,,monke
4,riosfelipe19,,20,6 - 1 - 2,68.31%,58.65%,Giratina LZ Box,,riosfelipe19
5,Shintaro I,,20,6 - 1 - 2,63.88%,59.00%,Miraidon Flaaffy,,toshin
6,Huntiemon,,20,6 - 1 - 2,63.08%,59.46%,Inteleon Urshifu,,huntiemon
7,Metalis,,20,6 - 1 - 2,62.50%,60.80%,Inteleon Urshifu,,metalis
8,FizzixAP,,20,6 - 1 - 2,56.89%,56.82%,Arceus,,fizzixap
9,Iori127,,20,6 - 1 - 2,56.00%,56.14%,Mew Genesect,,iori127
10,DrPilindio,,20,6 - 1 - 2,55.22%,61.09%,Fusion Mew,,drpilindio
11,Takumi T,,20,6 - 1 - 2,53.06%,55.67%,Gardevoir,,waitoman
12,Openogility,,19,6 - 2 - 1,69.52%,58.76%,Lost Zone Box,,openogility
13,kappadorcards,,19,6 - 2 - 1,64.97%,58.23%,Gardevoir,,kappadorcards
14,tiggischiggy,,19,6 - 2 - 1,62.65%,60.62%,Chien-Pao Baxcalibur,,tiggischiggy
15,THEPOSSU,,19,6 - 1 - 1drop,57.83%,55.67%,Fusion Mew,,thepossu
16,wwkw0211,,19,6 - 2 - 1,55.86%,58.09%,Miraidon Flaaffy,,wwkw0211
17,kostismv,,19,6 - 2 - 1,52.95%,56.88%,Lost Zone Box,,kostismv
18,Gioele D,,19,6 - 2 - 1,51.65%,54.44%,Arceus Giratina,,gio
19,Alex Hamilton,,19,6 - 2 - 1,48.17%,54.15%,Gardevoir,,omegascizor456
20,Arthurpro,,19,6 - 2 - 1,46.21%,53.90%,Single Strike Lugia,,arthurpro
21,nosoness,,17,5 - 2 - 2,61.81%,52.38%,Giratina LZ Box,,nosoness
22,shakyshaky,,17,5 - 2 - 2,60.66%,50.65%,Single Strike Lugia,,shakyshaky
23,cardleadersde,,17,5 - 2 - 2,60.27%,56.70%,Giratina LZ Box,,cardleadersde
24,RinRinG26,,17,5 - 2 - 2,59.70%,54.25%,Charizard LZ Box,,rinring26
25,Mads Jensen,,17,5 - 2 - 2,57.55%,57.15%,Gardevoir,,luckyboy
26,TornadusF4n,,17,5 - 2 - 2,57.53%,55.36%,Gardevoir,,tornadusf4n
27,Danny Heddle,,17,5 - 2 - 2,55.58%,55.45%,Charizard Arceus,,scytheologies
28,Rubiq,,17,5 - 2 - 2,55.06%,54.02%,Mew Genesect,,rubiq
29,Unown player,,17,5 - 2 - 2,55.02%,53.59%,Snorlax Stall,,palpitoat
30,Eichelhans,,17,5 - 2 - 2,54.44%,54.57%,Single Strike Lugia,,eichelhans
31,LilCrakMunchkin,,17,5 - 2 - 2,53.47%,57.19%,Lost Zone Box,,lilcrakmunchkin
32,Kensuke H,,17,5 - 2 - 2,53.32%,54.32%,Gardevoir,,hamuson
33,godofrock3,,17,5 - 2 - 2,51.14%,53.65%,Single Strike Lugia,,godofrock3
34,Nicolás  B,,16,5 - 3 - 1,63.89%,55.24%,Giratina LZ Box,,hotanka7
35,cherry,,16,5 - 3 - 1,61.93%,59.75%,Lost Zone Box,,cherry
36,sleepydreepy,,16,5 - 3 - 1,61.78%,52.32%,Miraidon Flaaffy,,sleepydreepy
37,Vicente Canales-Loyola (MoeHawk),,16,5 - 3 - 1,59.17%,52.65%,Giratina LZ Box,,moehawk
38,davibsousa,,16,5 - 3 - 1,55.17%,54.33%,Miraidon Flaaffy,,davibsousa
39,Greninjaboi,,16,5 - 3 - 1,54.31%,52.29%,Fusion Mew,,greninjaboi
40,hino,,16,5 - 3 - 1,54.14%,53.74%,Arceus Tapu Koko,,hino
41,Nomorox,,16,5 - 3 - 1,52.52%,50.38%,Miraidon Flaaffy,,nomorox
42,jrmh,,16,5 - 3 - 1,51.85%,53.60%,Lost Zone Box,,jrmh
43,meowscarada831,,16,5 - 3 - 1,51.54%,53.44%,Giratina LZ Box,,meowscarada831
44,Sizzy,,16,5 - 3 - 1,48.18%,54.37%,Giratina LZ Box,,sizzy
45,Shaarni,,16,5 - 3 - 1,46.86%,51.46%,Single Strike Lugia,,shaarni
46,ikahan521,,15,5 - 2 - 0drop,61.97%,61.07%,Giratina LZ Box,,ikahan521
47,PTPPokemon68,,15,5 - 3 - 0drop,55.55%,56.26%,Giratina LZ Box,,ptppokemon68
48,aguagu,,15,5 - 3 - 0drop,51.93%,53.15%,Chien-Pao Baxcalibur,,aguagu
49,AtomicGantner,,14,4 - 3 - 2,61.43%,52.44%,Charizard Arceus,,atomicgantner
50,Dwik,,14,4 - 3 - 2,58.90%,56.26%,Giratina LZ Box,,dwik
51,TheOldNorseman,,14,4 - 3 - 2,55.94%,53.51%,Chien-Pao Baxcalibur,,theoldnorseman
52,Wartoldo,,14,4 - 3 - 2,42.47%,55.18%,Lost Zone Box,,wartoldo
53,mau48t,,13,4 - 4 - 1,63.58%,51.25%,Charizard Arceus,,mau48t
54,likeollywithab,,13,4 - 3 - 1drop,54.10%,53.27%,Charizard,,likeollywithab
55,jetrokzz,,13,4 - 4 - 1,53.22%,48.99%,Lost Box Charizard,,jetrokzz
56,JeNeMangePasDePorc,,13,4 - 3 - 1drop,49.44%,54.36%,Charizard Arceus,,jenemangepasdeporc
57,Abbott1326,,13,4 - 4 - 1,49.01%,51.60%,Charizard LZ Box,,abbott1326
58,TheLastCrafted,,13,4 - 4 - 1,48.69%,49.71%,Charizard,,thelastcrafted
59,Rafael Cahuich,,13,4 - 4 - 1,43.01%,48.32%,Lost Box Charizard,,eliguanopower
60,José Samaniego,,13,4 - 4 - 1,41.91%,49.46%,Lost Zone Box,,josesamaniego
61,MrDog,,13,4 - 4 - 1,41.37%,47.68%,Mew Genesect,,mrdog
62,GrubTheBuilder,,12,4 - 3 - 0drop,62.86%,55.44%,Lost Box Charizard,,grubthebuilder
63,Spring,,12,4 - 3 - 0drop,59.30%,54.57%,Inteleon Urshifu,,spring
64,TRTs101,,12,4 - 3 - 0drop,58.89%,56.72%,Lugia Archeops,,trts101
65,Xaria-Sofia Sachse,,12,4 - 3 - 0drop,58.13%,52.87%,Giratina LZ Box,,bradaction
66,vizbicode,,12,4 - 3 - 0drop,55.84%,51.85%,Gardevoir,,vizbicode
67,Trenton S,,12,4 - 2 - 0drop,54.43%,57.13%,Lost Zone Box,,waterman999
68,Jaakko Karjalainen,,12,4 - 3 - 0drop,53.73%,51.88%,Arceus Giratina,,jaxutcg
69,Toquill,,12,4 - 3 - 0drop,51.18%,48.86%,Lugia Archeops,,toquill
70,mille1216,,12,4 - 3 - 0drop,49.94%,51.93%,Fusion Mew,,mille1216
71,D4C,,12,4 - 1 - 0drop,49.67%,55.90%,Inteleon Urshifu,,d4c
72,Hiromaruchi,,12,4 - 3 - 0drop,49.43%,52.43%,Single Strike Lugia,,hiromaruchi
73,hgibbon13,,12,4 - 4 - 0drop,47.36%,49.17%,Gardevoir,,hgibbon13
74,Striker422,,12,4 - 4 - 0drop,46.70%,48.57%,Single Strike Lugia,,striker422
75,RamboFW,,12,4 - 4 - 0drop,45.72%,51.44%,Arceus,,rambofw
76,Scott D,,12,4 - 3 - 0drop,45.44%,47.09%,Fusion Mew,,scottzard69
77,h4ru,,12,4 - 4 - 0drop,45.28%,48.34%,Lost Zone Box,,h4ru
78,ikalbalam,,12,4 - 3 - 0drop,43.79%,51.21%,Gardevoir,,ikalbalam
79,Court L,,12,4 - 5 - 0,39.73%,44.54%,Chien-Pao Baxcalibur,,courttheforest
80,JonyZena,,10,3 - 5 - 1,48.54%,46.79%,Lost Zone Box,,jonyzena
81,hbjtrevo,,9,3 - 2 - 0drop,63.40%,54.35%,Giratina LZ Box,,hbjtrevo
82,Leonardo Walbrinch,,9,3 - 1 - 0drop,59.72%,56.68%,Lost Zone Box,,leorafaw
83,kinofkins,,9,3 - 3 - 0drop,57.21%,52.50%,Tinkaton,,kinofkins
84,Brand1s,,9,3 - 2 - 0drop,57.17%,52.95%,Single Strike Lugia,,brand1s
85,pirafu,,9,3 - 2 - 0drop,56.11%,56.47%,Mew Genesect,,pirafu
86,MatiEngel,,9,3 - 2 - 0drop,53.00%,59.81%,Arceus Goodra,,matiengel
87,Heiwa4K,,9,3 - 3 - 0drop,52.67%,52.68%,Lost Zone Box,,heiwa4k
88,DestroyerHP20,,9,3 - 5 - 0drop,52.43%,48.26%,Arceus Giratina,,destroyerhp20
89,RenyX,,9,3 - 3 - 0drop,52.31%,55.93%,Chien-Pao Baxcalibur,,renyx
90,finalys,,9,3 - 4 - 0drop,51.65%,49.92%,Gardevoir,,finalys
91,Matias Candia,,9,3 - 2 - 0drop,51.33%,54.40%,Lost Zone Box,,shirou7979
92,MethodJey,,9,3 - 4 - 0drop,51.02%,49.28%,Gardevoir,,methodjey
93,lukepaul10,,9,3 - 3 - 0drop,50.46%,50.97%,Giratina LZ Box,,lukepaul10
