Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Demetris Eaton,,30,10 - 1 - 0,,,Gardevoir,,demetris
2,mrsodaking,,26,8 - 1 - 2,,,Gardevoir,,mrsodaking
3,Pedro Eugenio Torres,,24,8 - 2 - 0,,,Lost Zone Box,,sininchi18
4,nosoness,,22,7 - 2 - 1,,,Giratina LZ Box,,nosoness
5,Shuka55,,20,6 - 1 - 2,,,Giratina LZ Box,,shuka55
6,Greninjaboi,,19,6 - 2 - 1,,,Mew Genesect,,greninjaboi
7,Cmorg,,19,6 - 2 - 1,,,Giratina LZ Box,,cmorg
8,DrPilindio,,19,6 - 2 - 1,,,Fusion Mew,,drpilindio
9,jeh322,,18,6 - 2 - 0,64.84%,56.75%,Gardevoir,,jeh322
10,Takumi T,,18,6 - 2 - 0,63.71%,57.35%,Giratina LZ Box,,waitoman
11,yakumaru72,,18,6 - 1 - 0drop,60.71%,62.06%,Chien-Pao Baxcalibur,,yakumaru72
12,TCGNoisy,,18,6 - 2 - 0,58.71%,55.43%,Gardevoir,,tcgnoisy
13,AtomicGantner,,18,6 - 2 - 0,57.29%,56.68%,Charizard Arceus,,atomicgantner
14,Tymoteusz D,,18,6 - 2 - 0,54.22%,56.05%,Gardevoir,,tajfun
15,Oscoke,,18,6 - 2 - 0,54.03%,53.94%,Giratina LZ Box,,oscoke
16,Ratededl,,18,6 - 2 - 0,51.93%,60.21%,Miraidon Flaaffy,,ratededl
17,Vicente Canales-Loyola (MoeHawk),,18,6 - 2 - 0,48.29%,55.67%,Giratina LZ Box,,moehawk
18,GrubTheBuilder,,18,6 - 2 - 0,47.25%,53.64%,Single Strike Lugia,,grubthebuilder
19,SushiPika,,15,5 - 3 - 0,66.29%,56.46%,Single Strike Lugia,,sushipika
20,Artair,,15,5 - 3 - 0,61.87%,54.88%,Lugia Archeops,,artair
21,Elmenor21,,15,5 - 3 - 0,60.37%,51.88%,Arceus Giratina,,elmenor21
22,Urikus,,15,5 - 3 - 0,58.26%,52.26%,Charizard,,urikus
23,Zach Burkhardt,,15,5 - 3 - 0,57.38%,49.52%,Charizard Gallade,,specsgg
24,JoshPower752,,15,5 - 3 - 0,54.80%,54.50%,Chien-Pao Baxcalibur,,joshpower752
25,Zywwo D,,15,5 - 3 - 0,54.58%,54.52%,Miraidon Flaaffy,,arthurpro
26,Dylan Gunn,,15,5 - 3 - 0,54.39%,56.73%,Lost Zone Box,,dylang615
27,Michael,,15,5 - 3 - 0,53.50%,56.45%,Giratina LZ Box,,michael
28,ikahan521,,15,5 - 3 - 0,53.03%,55.45%,Chien-Pao Baxcalibur,,ikahan521
29,Oscar C,,15,5 - 3 - 0,52.57%,53.09%,Single Strike Lugia,,kokashar
30,hbjtrevo,,15,5 - 2 - 0drop,50.36%,52.37%,Giratina LZ Box,,hbjtrevo
31,Nomorox,,15,5 - 3 - 0,49.38%,50.52%,Miraidon Flaaffy,,nomorox
32,monologue0211,,15,5 - 3 - 0,48.75%,49.91%,Palkia,,monologue0211
33,Shaarni,,15,5 - 3 - 0,46.61%,57.06%,Giratina LZ Box,,shaarni
34,Joaquin  Gonzalez,,15,5 - 3 - 0,42.55%,52.77%,Goodra LZ Box,,sweetxyz
35,MatheusRibak,,15,5 - 3 - 0,42.41%,50.66%,Chien-Pao Baxcalibur,,matheusribak
36,Yazanek,,15,5 - 3 - 0,40.94%,52.83%,Lost Zone Box,,yazanek
37,beyooonds,,12,4 - 1 - 0drop,64.86%,59.76%,Inteleon Urshifu,,beyooonds
38,Eduardo D,,12,4 - 3 - 0drop,60.12%,55.32%,Lost Zone Box,,eduardod72s
39,thecubanarmada,,12,4 - 3 - 0drop,59.56%,50.94%,Giratina LZ Box,,thecubanarmada
40,Jason B,,12,4 - 3 - 0drop,59.29%,53.70%,Gardevoir,,levitanjenkins
41,shakyshaky,,12,4 - 2 - 0drop,58.33%,56.09%,Single Strike Lugia,,shakyshaky
42,ZorackTheX,,12,4 - 4 - 0,58.18%,52.58%,Inteleon Urshifu,,zorackthex
43,51lightyak,,12,4 - 4 - 0,57.50%,52.80%,Miraidon Flaaffy,,51lightyak
44,forsomereason,,12,4 - 4 - 0,56.51%,53.68%,Miraidon Flaaffy,,forsomereason
45,SeongMoByun,,12,4 - 3 - 0drop,54.29%,57.18%,Gardevoir,,seongmobyun
46,chinoazul18,,12,4 - 4 - 0,53.62%,51.08%,Miraidon Flaaffy,,chinoazul18
47,sempai27,,12,4 - 4 - 0,53.03%,55.44%,Other,,sempai27
48,Zachtrybus,,12,4 - 3 - 0drop,51.38%,52.27%,Arceus Goodra,,zachtrybus
49,Lorenzo Gomez,,12,4 - 2 - 0drop,50.12%,54.98%,Inteleon Urshifu,,sailence
50,brken11,,12,4 - 4 - 0,47.58%,54.66%,Gardevoir,,brken11
51,Jess Dilley,,12,4 - 4 - 0,46.94%,46.47%,Giratina LZ Box,,jess284366
52,bosszii2538,,12,4 - 3 - 0drop,46.55%,51.25%,Inteleon Urshifu,,bosszii2538
53,paccosaurus,,12,4 - 3 - 0drop,46.02%,54.39%,Miraidon Flaaffy,,paccosaurus
54,eevee08,,12,4 - 4 - 0,45.31%,53.97%,Single Strike Lugia,,eevee08
55,ViktorA,,12,4 - 3 - 0drop,44.98%,50.34%,Gardevoir,,viktora
56,butadbut,,12,4 - 4 - 0,43.01%,47.33%,Chien-Pao Baxcalibur,,butadbut
57,sniperunit23,,12,4 - 4 - 0,35.10%,48.60%,Hisuian Zoroark,,sniperunit23
58,teddy459,,9,3 - 5 - 0,58.33%,47.64%,Charizard Arceus,,teddy459
59,GInerio,,9,3 - 5 - 0,57.81%,52.45%,Palkia Chien-Pao,,ginerio
60,Anthem Maxwell,,9,3 - 3 - 0drop,57.44%,51.93%,Other,,sunshinemc
61,Mighty123456,,9,3 - 3 - 0drop,56.60%,52.89%,Inteleon Urshifu,,mighty123456
62,AvengerPR,,9,3 - 3 - 0drop,56.25%,54.69%,Charizard Arceus,,avengerpr
63,yamanamiblack,,9,3 - 5 - 0,56.25%,47.81%,Giratina LZ Box,,yamanamiblack
64,cicohs,,9,3 - 2 - 0drop,54.46%,55.36%,Darkrai,,cicohs
65,PipoRealG4Life,,9,3 - 5 - 0,53.88%,46.83%,Gardevoir,,piporealg4life
66,Kubato,,9,3 - 2 - 0drop,52.29%,52.66%,Lost Box Charizard,,kubato
67,xxNico,,9,3 - 3 - 0drop,51.76%,53.32%,Giratina LZ Box,,xxnico
68,HiddenMosaic,,9,3 - 5 - 0,51.34%,51.01%,Rotom,,hiddenmosaic
69,Guzel,,9,3 - 4 - 0drop,50.83%,50.20%,Lost Box Charizard,,guzel
70,tin0901,,9,3 - 5 - 0,50.52%,51.29%,Lost Zone Box,,tin0901
71,sirfavas,,9,3 - 5 - 0,50.09%,51.30%,Lugia Archeops,,sirfavas
72,YoongKaiJian,,9,3 - 2 - 0drop,49.76%,53.12%,Fusion Mew,,yoongkaijian
73,Thiccboi503,,9,3 - 4 - 0drop,48.01%,54.27%,Charizard LZ Box,,thiccboi503
74,Dustlane,,9,3 - 2 - 0drop,46.50%,52.80%,Lost Zone Box,,dustlane
75,Aridhol,,9,3 - 1 - 0drop,45.83%,63.38%,Arceus Goodra,,aridhol
76,gmoveDmonkey,,9,3 - 3 - 0drop,45.83%,50.39%,Regidrago Box,,gmovedmonkey
77,Jaakko Karjalainen,,9,3 - 2 - 0drop,43.10%,47.97%,Miraidon Flaaffy,,jaxutcg
78,Edo0991,,9,3 - 5 - 0,39.06%,46.14%,Charizard Arceus,,edo0991
79,Tom Weston,,7,2 - 3 - 1drop,43.87%,45.14%,Palkia Chien-Pao,,gibletcgplayer
80,Benjybeans,,7,2 - 4 - 1drop,43.04%,47.42%,Crabominable,,benjybeans
81,Aashhh888,,6,2 - 3 - 0drop,64.25%,53.51%,Inteleon Urshifu,,aashhh888
82,Willijack,,6,2 - 3 - 0drop,56.85%,53.39%,Arceus Goodra,,willijack
83,finalys,,6,2 - 4 - 0drop,56.00%,49.20%,Gardevoir,,finalys
84,JoiseJo,,6,2 - 0 - 0drop,54.17%,51.63%,Miraidon Regieleki,,joisejo
85,charidos88,,6,2 - 3 - 0drop,52.74%,47.41%,Lost Zone Box,,charidos88
86,chris89,,6,2 - 3 - 0drop,52.26%,52.66%,Lugia Archeops,,chris89
87,hino,,6,2 - 4 - 0drop,52.08%,47.09%,Arceus Tapu Koko,,hino
88,sleepydreepy,,6,2 - 3 - 0drop,51.43%,51.01%,Arceus,,sleepydreepy
89,Ethan Yi,,6,2 - 3 - 0drop,50.95%,52.37%,Lost Zone Box,,ethanth0
90,Yasushi9314,,6,2 - 2 - 0drop,49.38%,50.28%,Arceus,,yasushi9314
91,Mike Wilson,,6,2 - 3 - 0drop,48.67%,50.33%,Charizard Arceus,,mwdc
92,SoS2K,,6,2 - 2 - 0drop,48.66%,50.40%,Charizard,,sos2k
93,luxray598,,6,2 - 2 - 0drop,48.21%,54.88%,Tyranitar,,luxray598
94,Yandelmas,,6,2 - 3 - 0drop,45.95%,47.93%,Zoroark Box,,yandelmas
95,JimiWild,,6,2 - 3 - 0drop,45.00%,47.21%,Fusion Mew,,jimiwild
96,Snorlax0909,,6,2 - 6 - 0,45.00%,39.68%,Inteleon Urshifu,,snorlax0909
97,dneubauer13,,6,2 - 3 - 0drop,44.79%,47.39%,Charizard Gallade,,dneubauer13
98,Gioele D,,6,2 - 3 - 0drop,44.67%,50.08%,Gardevoir,,gio
99,grainst,,6,2 - 5 - 0drop,44.29%,47.06%,Inteleon Urshifu,,grainst
100,Hyey1712,,6,2 - 2 - 0drop,42.19%,52.05%,Darkrai,,hyey1712
101,Juan Quezada,,6,2 - 2 - 0drop,40.63%,46.87%,Charizard Gallade,,eljuanixs
102,KCobley96,,6,2 - 3 - 0drop,37.17%,50.37%,Miraidon Flaaffy,,kcobley96
103,Weston67,,6,2 - 3 - 0drop,33.48%,39.15%,Gardevoir,,weston67
104,ninjadaniel,,4,1 - 3 - 1drop,39.17%,48.53%,Single Strike Lugia,,ninjadaniel
105,PandaTNP,,3,1 - 2 - 0drop,78.57%,53.34%,Gardevoir,,pandatnp
106,Janser M,,3,1 - 2 - 0drop,72.92%,55.59%,Giratina LZ Box,,jmwolf
107,Bleuus,,3,1 - 2 - 0drop,65.42%,50.66%,Giratina LZ Box,,bleuus
108,Saulliert,,3,1 - 2 - 0drop,63.33%,44.89%,Miraidon Flaaffy,,saulliert
109,VictorVonDoom,,3,1 - 3 - 0drop,60.00%,44.37%,Lost Box Charizard,,victorvondoom
110,jorrynsage123,,3,1 - 2 - 0drop,58.33%,54.13%,Other,,jorrynsage123
111,Trailblazzer1994,,3,1 - 2 - 0drop,56.55%,52.02%,Palkia,,trailblazzer1994
112,ROTURS,,3,1 - 2 - 0drop,55.71%,51.46%,Gardevoir,,roturs
