Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
51,Brayan Ramos,,3,1 - 6 - 0,56.55%,47.39%,Kyurem Palkia,,bryanxcop
52,ItzElBandido,,3,1 - 6 - 0,52.38%,44.40%,Rotom,,itzelbandido
53,SKAARL2468,,3,1 - 2 - 0drop,51.19%,56.96%,Hisuian Zoroark,,skaarl2468
54,Orion Sutherland,,3,1 - 2 - 0drop,51.19%,47.59%,Mew Genesect,,joshuasutherland21
55,Frizzant,,3,1 - 3 - 0drop,51.07%,46.70%,Regis,,frizzant
56,Pizzatime15,,3,1 - 3 - 0drop,46.79%,44.08%,Regis,,pizzatime15
57,Roughly52,,3,1 - 2 - 0drop,44.05%,54.99%,Lugia Archeops,,roughly52
58,TheHighSchoolCo,,3,1 - 3 - 0drop,43.04%,49.23%,Regis,,thehighschoolco
59,blogstar,,3,1 - 3 - 0drop,43.04%,47.43%,Regidrago Box,,blogstar
60,yuncifer,,3,1 - 3 - 0drop,41.25%,42.71%,Regis,,yuncifer
61,Yurine,,0,0 - 1 - 0drop,78.57%,64.80%,Zoroark Box,,yurine
62,capahab,,0,0 - 1 - 0drop,71.43%,55.68%,Kyurem Palkia,,capahab
63,Ethan R,,0,0 - 1 - 0drop,71.43%,51.53%,Giratina LZ Box,,pompyroface
64,Jrwinter,,0,0 - 2 - 0drop,71.43%,48.83%,Mew Genesect,,jrwinter
65,Trippin9balls,,0,0 - 2 - 0drop,67.86%,56.82%,Palkia Inteleon,,trippin9balls
66,homemadebiscuit,,0,0 - 2 - 0drop,64.29%,57.47%,Rapid Strike Urshifu,,homemadebiscuit
67,Tinleigh Collins,,0,0 - 1 - 0drop,57.14%,62.76%,Hisuian Zoroark,,tinnichole
68,Luna,,0,0 - 2 - 0drop,53.57%,55.64%,Giratina LZ Box,,luna
69,Andrew Hier,,0,0 - 1 - 0drop,50.00%,51.96%,Rapid Strike Malamar,,perfectpenguin7
70,yongkyoo,,0,0 - 1 - 0drop,50.00%,51.79%,Arceus Flying Pikachu,,yongkyoo
71,Jonsern,,0,0 - 1 - 0drop,50.00%,43.04%,Other,,jonsern
72,Ace702,,0,0 - 3 - 0drop,49.05%,43.10%,Palkia Inteleon,,ace702
73,NRG mooimmo,,0,0 - 2 - 0drop,45.24%,52.93%,Arceus Duraludon,,mooimmo
74,Lucas Paglia,,0,0 - 3 - 0drop,38.89%,44.29%,Lugia Archeops,,luhbra
75,Max Maier,,0,0 - 2 - 0drop,29.17%,55.10%,Regidrago Box,,maxwmaier
76,Capcrew,,0,0 - 1 - 0drop,25.00%,43.04%,Arceus Giratina,,capcrew
77,catron,,0,0 - 1 - 0drop,25.00%,41.25%,Other,,catron
