Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Victor A,,29,9 - 0 - 2,,,Lost Zone Box,,hipoke
2,Selen Tatsuki,,27,9 - 2 - 0,,,Lugia Archeops,,edgevnv
3,Keenan K,,25,8 - 1 - 1,,,Eternatus,,keenankid
4,zattack10,,23,7 - 1 - 2,,,Mew Genesect,,zattack10
5,Benny Billinger,,19,6 - 2 - 1,,,Palkia Inteleon,,bbillinger
6,Jonathan Patricio Ch.,,19,6 - 2 - 1,,,Eternatus,,jonah2705
7,Leonardo Martins,,19,6 - 2 - 1,,,Regis,,panzerd
8,Loc Nguyen,,19,6 - 2 - 1,,,Arceus Malamar,,lnguyen0750
9,Mitchell J,,18,6 - 2 - 0,72.92%,59.31%,Mew Genesect,,mitchelllj
10,James Simms,,18,6 - 2 - 0,60.42%,56.50%,Arceus Duraludon,,4600737
11,Jezuz,,18,6 - 2 - 0,60.27%,58.49%,Arceus Duraludon,,jezuz
12,Faquico,,18,6 - 2 - 0,59.60%,59.11%,Lugia Archeops,,faquico
13,SirRmor,,18,6 - 2 - 0,58.97%,57.25%,Lugia Archeops,,sirrmor
14,PrinceVortex,,18,6 - 2 - 0,57.14%,56.08%,Goodra LZ Box,,princevortex
15,Cameron Kawasaki,,18,6 - 2 - 0,55.58%,53.63%,Lugia Archeops,,beastes123
16,Skeh,,18,6 - 2 - 0,55.00%,56.90%,Lugia Archeops,,skeh
17,Nathan Ginsburg,,18,6 - 2 - 0,52.97%,57.77%,Mew Genesect,,ngtcg
18,Alakanixon41,,18,6 - 2 - 0,52.92%,54.21%,Regis,,alakanixon41
19,FabrizioINSI10,,18,6 - 2 - 0,52.92%,53.47%,Mew Genesect,,fabrizioinsi10
20,Mark Marullo,,18,6 - 2 - 0,51.88%,58.54%,Mew Genesect,,markofino
21,1saltysteak,,18,6 - 2 - 0,51.04%,52.23%,Lost Zone Box,,1saltysteak
22,Nagii is zesty,,16,5 - 2 - 1,61.72%,57.42%,Mew Genesect,,darwinnunez
23,AzulGG,,16,5 - 2 - 1,58.50%,55.94%,Arceus Inteleon,,azulgg
24,Eze33,,16,5 - 2 - 1,49.11%,54.01%,Lugia Archeops,,eze33
25,Mark Nilson,,15,5 - 3 - 0,72.54%,56.23%,Arceus,,chipadat17
26,likeollywithab,,15,5 - 3 - 0,63.97%,56.44%,Arceus Duraludon,,likeollywithab
27,peke,,15,5 - 3 - 0,63.17%,54.24%,Mew Genesect,,peke
28,mrpnut03,,15,5 - 3 - 0,61.98%,55.77%,Goodra LZ Box,,mrpnut03
29,TimTamFetch,,15,5 - 3 - 0,57.92%,55.32%,Arceus,,timtamfetch
30,Cobi Kawasaki,,15,5 - 3 - 0,57.70%,53.73%,Other,,97kirby
