Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Lecho,,27,9 - 2 - 0,,,Rayquaza LZ Box,,lecho
2,Shaarni,,26,8 - 1 - 2,,,Lugia Archeops,,shaarni
3,Alex Hamilton,,22,7 - 2 - 1,,,Lugia Archeops,,omegascizor456
4,SSH,,22,7 - 2 - 1,,,Lugia Archeops,,ssh
5,Nawon,,21,7 - 2 - 0,,,Lugia Archeops,,nawon
6,Giovanni Peragallo,,20,6 - 1 - 2,,,Lugia Archeops,,dracinioo
7,Rendywise19,,19,6 - 2 - 1,,,Zacian,,rendywise19
8,Vina,,19,6 - 2 - 1,,,Lugia Archeops,,vina
9,Zach Roy,,18,6 - 2 - 0,65.07%,58.25%,Lugia Archeops,,senordoom
10,Fernando Cifuentes,,18,6 - 2 - 0,63.50%,57.84%,Mew Genesect,,fermeta
11,Hayden Matthews,,18,6 - 2 - 0,62.98%,56.68%,Arceus,,hdos39
12,Schwegi88,,18,6 - 2 - 0,61.57%,59.61%,Eternatus,,schwegi88
13,Noahjp,,18,6 - 2 - 0,58.59%,56.95%,Lost Zone Box,,noahjp
14,TheRicardoToddy,,18,6 - 2 - 0,52.51%,54.18%,Lugia Archeops,,thericardotoddy
15,Jonathan Patricio Ch.,,18,6 - 2 - 0,50.57%,58.22%,Goodra LZ Box,,jonah2705
16,Zach Burkhardt,,16,5 - 2 - 1,63.62%,57.42%,Mew Genesect,,specsgg
17,MasterLeBui,,16,5 - 2 - 1,63.59%,57.92%,Arceus Duraludon,,masterlebui
18,edwynt1999,,15,5 - 3 - 0,57.77%,55.34%,Lugia Archeops,,edwynt1999
19,mmmoshi,,15,5 - 3 - 0,55.00%,52.44%,Mew Genesect,,mmmoshi
20,iStark11,,15,5 - 3 - 0,54.27%,55.13%,Lugia Archeops,,istark11
21,ColinFerguson,,15,5 - 3 - 0,53.44%,55.23%,Hisuian Goodra,,colinferguson
22,briggsyisbomb,,15,5 - 3 - 0,52.92%,56.06%,Arceus Tapu Koko,,briggsyisbomb
23,D1sfunktional,,15,5 - 3 - 0,51.99%,52.96%,Eternatus,,d1sfunktional
24,Silverclaw,,15,5 - 3 - 0,51.56%,55.27%,Regis,,silverclaw
25,Lucas O,,15,5 - 3 - 0,51.21%,54.64%,Lost Zone Box,,aoldale
26,soshifan9,,15,5 - 3 - 0,49.48%,52.55%,Lost Zone Box,,soshifan9
27,Iori127,,15,5 - 3 - 0,47.86%,51.01%,Yveltal Control,,iori127
28,Bartek Jurczyk,,15,5 - 3 - 0,46.83%,53.59%,Rayquaza LZ Box,,jaszczur321
29,Vaughn,,15,5 - 3 - 0,46.61%,52.55%,Lugia Archeops,,vaughn
30,Yu Ito,,15,5 - 3 - 0,44.79%,53.76%,Mewtwo Gengar,,yuyu
31,Aaron Walker,,13,4 - 2 - 1drop,58.75%,54.86%,Other,,brickchicken
32,panta85,,13,4 - 3 - 1,48.45%,53.76%,Lugia Archeops,,panta85
33,SivtaTres,,12,4 - 3 - 0drop,65.18%,57.34%,Regis,,sivtatres
34,sebastianoh,,12,4 - 3 - 0drop,59.76%,53.37%,Lost Zone Box,,sebastianoh
35,Juan Pablo Salas,,12,4 - 3 - 0drop,59.29%,55.97%,Lost Zone Box,,elalcalde
36,Shun Ito,,12,4 - 4 - 0,57.76%,50.72%,Mew Genesect,,dedenneshun
37,Anya K. Johansson,,12,4 - 4 - 0,54.69%,48.76%,Regis,,anyakj
38,js2mtg,,12,4 - 3 - 0drop,54.11%,55.24%,Lugia Archeops,,js2mtg
39,Oscar M,,12,4 - 4 - 0,52.92%,50.08%,Blissey,,48oscar
40,Killerbe4t,,12,4 - 4 - 0,48.39%,50.39%,Arceus Duraludon,,killerbe4t
41,daycamp,,12,4 - 4 - 0,47.62%,50.56%,Lugia Archeops,,daycamp
42,Mads Jensen,,12,4 - 4 - 0,46.05%,52.93%,Lugia Archeops,,luckyboy
43,Julicxx,,12,4 - 4 - 0,43.97%,48.78%,Mew Genesect,,julicxx
44,Princeybear17,,10,3 - 4 - 1,50.10%,49.68%,Palkia Inteleon,,princeybear17
45,aleklfc83,,10,3 - 2 - 1drop,48.68%,51.02%,Yveltal Control,,aleklfc83
46,João  Pires,,9,3 - 3 - 0drop,57.64%,54.31%,Palkia Inteleon,,luisao99
47,Marco Cifuentes,,9,3 - 3 - 0drop,55.00%,53.50%,Rayquaza LZ Box,,marcocifuentes
48,AADSSSBM,,9,3 - 2 - 0drop,54.58%,59.12%,Lugia Archeops,,aadsssbm
49,beeswarm25,,9,3 - 3 - 0drop,54.32%,56.18%,Mew Genesect,,beeswarm25
50,roshisan15,,9,3 - 4 - 0drop,52.08%,52.05%,Lost Zone Box,,roshisan15
51,fastandcool,,9,3 - 2 - 0drop,50.18%,56.60%,Lost Zone Box,,fastandcool
52,plamotte,,9,3 - 3 - 0drop,49.72%,54.35%,Rayquaza LZ Box,,plamotte
53,Wartoldo,,9,3 - 3 - 0drop,49.52%,54.95%,Lugia Archeops,,wartoldo
54,DigitalDoctor,,9,3 - 5 - 0,48.70%,48.57%,Arceus Duraludon,,digitaldoctor
55,Jan3,,9,3 - 5 - 0,46.83%,47.90%,Regis,,jan3
56,ddzlgd430,,9,3 - 5 - 0,43.57%,47.91%,Goodra LZ Box,,ddzlgd430
57,SSSong,,9,3 - 2 - 0drop,42.43%,51.83%,Lost Zone Box,,sssong
58,Oscoke,,9,3 - 5 - 0,41.43%,46.05%,Goodra LZ Box,,oscoke
59,Jacob Walker,,9,3 - 3 - 0drop,37.22%,50.12%,Arceus Duraludon,,jaybob952
60,Filip Zieliński,,9,3 - 2 - 0drop,36.75%,51.42%,Lost Zone Box,,rudy
61,CursedbyGastly,,7,2 - 2 - 1drop,53.75%,53.00%,Lost Zone Box,,cursedbygastly
62,zNoctis,,6,2 - 3 - 0drop,63.75%,52.30%,Mew Genesect,,znoctis
63,PastelPalettes,,6,2 - 2 - 0drop,59.38%,55.74%,Arceus Duraludon,,pastelpalettes
64,owntempo,,6,2 - 2 - 0drop,58.04%,59.99%,Lost Zone Box,,owntempo
65,tomo1713,,6,2 - 2 - 0drop,57.81%,56.66%,Mew Genesect,,tomo1713
66,WojtekBB,,6,2 - 3 - 0drop,56.43%,52.39%,Other,,wojtekbb
67,Christian Stridiron,,6,2 - 3 - 0drop,56.25%,53.20%,Goodra LZ Box,,ippokg
68,SrDanDuCi,,6,2 - 3 - 0drop,54.11%,51.55%,Rayquaza LZ Box,,srdanduci
69,Sc,,6,2 - 4 - 0drop,54.02%,54.98%,Palkia Inteleon,,sc
70,Yurine,,6,2 - 1 - 0drop,52.92%,54.64%,Lugia Archeops,,yurine
71,MrBacon,,6,2 - 2 - 0drop,52.08%,48.65%,Rayquaza LZ Box,,mrbacon
72,Adam Johnston,,6,2 - 3 - 0drop,50.83%,46.93%,Lost Zone Box,,adgejo
73,nosoness,,6,2 - 2 - 0drop,50.00%,50.13%,Mew Genesect,,nosoness
74,Max Maier,,6,2 - 3 - 0drop,49.11%,55.51%,Regis,,maxwmaier
75,Camus91,,6,2 - 3 - 0drop,48.67%,46.05%,Lugia Archeops,,camus91
76,Yuhyungju,,6,2 - 3 - 0drop,47.50%,49.85%,Lugia Archeops,,yuhyungju
77,evltrtl,,6,2 - 3 - 0drop,47.25%,47.93%,Dracozolt,,evltrtl
78,capahab,,6,2 - 2 - 0drop,45.83%,53.01%,Rayquaza LZ Box,,capahab
