Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,tomo1713,,31,10 - 0 - 1,,,Lugia Archeops,,tomo1713
2,EvanCampbell94,,27,9 - 2 - 0,,,Lugia Archeops,,evancampbell94
3,chuang1206,,24,8 - 2 - 0,,,Mew Genesect,,chuang1206
4,Bodhi R,,22,7 - 2 - 1,,,Regis,,bodhi
5,HUI-YUAN HUANG,,21,7 - 2 - 0,,,Mew Genesect,,cjom06cool
6,NFTJeff,,20,6 - 1 - 2,,,Lost Zone Box,,nftjeff
7,zio,,19,6 - 2 - 1,,,Lugia Archeops,,zio
8,MrTrainerB,,19,6 - 2 - 1,,,Lugia Archeops,,mrtrainerb
9,CHANG I-HSIANG,,19,6 - 1 - 1,61.42%,58.49%,Regis,,ted31625
10,peke,,18,6 - 2 - 0,64.22%,59.27%,Regis,,peke
11,Koshira,,18,6 - 2 - 0,62.71%,58.35%,Hisuian Goodra,,koshira
12,Riley Wren,,18,6 - 2 - 0,61.56%,57.48%,Palkia,,rileyfromtwitter
13,santosan23992,,18,6 - 2 - 0,61.46%,57.97%,Lugia Archeops,,santosan23992
14,Lecho,,18,6 - 2 - 0,60.58%,57.52%,Regis,,lecho
15,Alakanixon41,,18,6 - 2 - 0,59.81%,54.42%,Regis,,alakanixon41
16,Christian Stridiron,,18,6 - 2 - 0,59.48%,60.13%,Giratina LZ Box,,ippokg
17,Orion Sutherland,,18,6 - 2 - 0,58.18%,57.37%,Arceus Duraludon,,joshuasutherland21
18,Brandon Baughn,,18,6 - 2 - 0,57.03%,53.95%,Arceus Duraludon,,pokebaughn
19,SHSuperSonic,,18,6 - 2 - 0,56.10%,54.90%,Arceus Duraludon,,shsupersonic
20,Lucas Gusso,,18,6 - 2 - 0,55.73%,56.18%,Lost Zone Box,,lzambrottitcg
21,Cesar G,,18,6 - 2 - 0,53.44%,56.13%,Lugia Archeops,,sternseezer
22,Ryoma,,18,6 - 2 - 0,51.93%,59.43%,Mew Genesect,,ryoma
23,BlueAmpharos,,18,6 - 2 - 0,50.26%,55.22%,Lost Zone Box,,blueampharos
24,inosoycarly,,17,5 - 1 - 2,61.16%,53.77%,Regis,,inosoycarly
25,Tiger700,,17,5 - 1 - 2,51.56%,53.75%,Other,,tiger700
26,Sk1lledatLuck,,16,5 - 2 - 1,56.25%,53.71%,Durant,,sk1lledatluck
27,Longshot429,,16,5 - 2 - 1,55.95%,55.95%,Lost Zone Box,,longshot429
28,Leonardo Eusebio,,16,5 - 2 - 1,55.73%,55.28%,Crobat Weezing,,leonehardt
29,papapokeca,,16,5 - 2 - 1,55.47%,54.82%,Lost Zone Box,,papapokeca
30,Tray Simpson,,16,5 - 2 - 1,50.31%,54.48%,Regis,,traynham
31,Jonathan Patricio Ch.,,15,5 - 3 - 0,68.49%,53.79%,Vikavolt Regieleki,,jonah2705
