Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
118,rayhan haidar,,9,3 - 2 - 0drop,,,Dragapult Inteleon,,shmkzhan
119,Zach Roy,,9,3 - 2 - 0drop,,,Umbreon Urshifu,,senordoom
120,Nez,,7,2 - 3 - 1,50.00%,45.52%,Leafeon Inteleon,,nez
121,Kevin Abernathy,,6,2 - 3 - 0drop,66.67%,52.89%,Urshifu Inteleon,,kevbot719
122,Giovanni Peragallo,,6,2 - 3 - 0drop,66.67%,50.69%,Vaporeon Inteleon,,dracinioo
123,ONelixx,,6,2 - 2 - 0drop,60.83%,52.78%,Dragapult Inteleon,,onelixx
124,aquaticblaze,,6,2 - 3 - 0drop,60.33%,47.20%,Pikachu,,aquaticblaze
125,Gabriel Padinha,,6,2 - 3 - 0drop,58.33%,58.28%,Sylveon,,calkab
126,Ajolt,,6,2 - 3 - 0drop,58.33%,48.84%,Shadow Rider Calyrex,,ajolt
127,APackOfAlpacas,,6,2 - 4 - 0,56.94%,47.96%,Umbreon Urshifu,,apackofalpacas
128,waffleangelo,,6,2 - 4 - 0,55.56%,46.47%,Leafeon Inteleon,,waffleangelo
129,nk,,6,2 - 2 - 0drop,54.17%,53.52%,Urshifu Inteleon,,nk
130,ItsEternatus,,6,2 - 4 - 0,52.78%,47.64%,Rayquaza Flaaffy,,itseternatus
131,catron,,6,2 - 2 - 0drop,52.08%,51.25%,Jolteon Inteleon,,catron
132,Febby P,,6,2 - 3 - 0drop,51.67%,42.56%,Calyrex Alcremie,,febbyp
133,bryllpblt,,6,2 - 4 - 0,51.39%,47.92%,Umbreon Urshifu,,bryllpblt
134,mukodaskern,,6,2 - 4 - 0,51.39%,46.97%,Calyrex Inteleon,,mukodaskern
135,kong01361955,,6,2 - 2 - 0drop,49.58%,53.95%,Jolteon Inteleon,,kong01361955
136,IHL Ian Robb,,6,2 - 2 - 0drop,49.58%,52.08%,Pikachu,,darkraiian
137,mrsnajuzza,,6,2 - 3 - 0drop,48.33%,52.56%,Zacian,,mrsnajuzza
138,dzt3,,6,2 - 4 - 0,47.22%,52.60%,Other,,dzt3
139,PokeDRUMMER97,,6,2 - 4 - 0,47.22%,46.90%,Gardevoir,,pokedrummer97
140,kojmanl,,6,2 - 4 - 0,47.22%,44.44%,Dragapult Inteleon,,kojmanl
141,Draydon Cyrus Davis,,6,2 - 4 - 0,46.94%,43.57%,Umbreon Urshifu,,draydon
142,MASTAHOOVA,,6,2 - 3 - 0drop,46.67%,50.79%,Calyrex Inteleon,,mastahoova
143,sapocururu,,6,2 - 2 - 0drop,46.25%,46.74%,Umbreon Urshifu,,sapocururu
144,SensualFetus,,6,2 - 4 - 0,45.83%,48.28%,Dragapult Inteleon,,sensualfetus
145,Victor García,,6,2 - 4 - 0,45.83%,48.07%,Calyrex Inteleon,,vicgar08
146,bananadiabetica,,6,2 - 4 - 0,44.44%,48.56%,Weezing Inteleon,,bananadiabetica
147,Daud D,,6,2 - 4 - 0,44.44%,48.43%,Shadow Rider Calyrex,,golddaud
148,jrubin33,,6,2 - 2 - 0drop,43.75%,48.33%,Leafeon Inteleon,,jrubin33
149,titallytan,,6,2 - 3 - 0drop,43.33%,46.73%,Sylveon,,titallytan
150,andrecito128,,6,2 - 4 - 0,43.33%,43.33%,Calyrex Inteleon,,andrecito128
151,Muklis Dwi Putra,,6,2 - 2 - 0drop,41.67%,49.25%,Umbreon Urshifu,,muklis
152,Luxnd,,6,2 - 4 - 0,41.67%,49.14%,Shadow Rider Calyrex,,luxnd
153,pokeoh09,,6,2 - 3 - 0drop,41.67%,46.47%,Victini,,pokeoh09
154,Anti,,6,2 - 2 - 0drop,41.25%,49.52%,Urshifu Inteleon,,anti
155,arturoR2D2633127,,6,2 - 4 - 0,40.28%,49.48%,Dragapult Inteleon,,arturor2d2633127
156,TheRicardoToddy,,6,2 - 4 - 0,40.28%,46.01%,Zacian,,thericardotoddy
157,Juan Espinola,,6,2 - 4 - 0,37.50%,48.97%,Calyrex Inteleon,,espinola
