Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Puninko,,40,13 - 3 - 1,,,Giratina LZ Box,,puninko
2,Scattino,,38,12 - 3 - 2,,,Giratina LZ Box,,scattino
3,Luffy87512,,35,11 - 3 - 2,,,Giratina LZ Box,,luffy87512
4,AKIRA,,34,11 - 4 - 1,,,Giratina LZ Box,,akira
5,Nawon,,34,11 - 3 - 1,,,Palkia Inteleon,,nawon
6,FelixSSA,,32,10 - 3 - 2,,,Mew Genesect,,felixssa
7,Koichi Kimura,,31,10 - 4 - 1,,,Giratina LZ Box,,symphogear119
8,arukoto,,31,10 - 4 - 1,,,Giratina LZ Box,,arukoto
9,Mattyb99,,31,10 - 3 - 1,39.00%,57.06%,Palkia Inteleon,,mattyb99
10,Hiromasa Shima,,30,10 - 4 - 0,56.00%,51.80%,Giratina LZ Box,,hiropkmn
11,Lucas Gusso,,30,10 - 4 - 0,47.67%,52.30%,Palkia Inteleon,,lzambrotti
12,bthill1,,30,10 - 4 - 0,42.00%,59.25%,Shadow Rider Calyrex,,bthill1
13,Su JIA XING,,28,9 - 4 - 1,63.00%,43.75%,Kyurem Palkia,,s1052660
14,Matsumura Masanobu,,28,9 - 4 - 1,49.00%,47.75%,Kyurem Palkia,,masanobu05
15,Kaz,,27,9 - 5 - 0,58.75%,50.75%,Regis,,kaz
16,Marco Facchin,,27,9 - 5 - 0,50.00%,50.98%,Kyurem Palkia,,fak
17,sebastian faundez,,27,9 - 5 - 0,44.00%,57.67%,Palkia Inteleon,,scaril17
18,nearby,,25,8 - 4 - 1drop,57.50%,50.59%,Giratina LZ Box,,nearby
19,Leonardo Eusebio,,25,8 - 5 - 1,55.00%,49.57%,Regis,,leonehardt
20,xJaquar,,25,8 - 5 - 1,44.00%,60.00%,Arcanine Zoroark,,xjaquar
21,FrostBlaze13110,,25,8 - 4 - 1drop,42.50%,56.84%,Giratina LZ Box,,frostblaze13110
22,Blask,,24,8 - 5 - 0drop,50.83%,46.39%,Mew Genesect,,blask
23,Deymaus,,24,8 - 4 - 0drop,36.67%,51.25%,Hisuian Goodra,,deymaus
24,kostismv,,22,7 - 4 - 1drop,57.78%,41.79%,Arceus Giratina,,kostismv
25,Erik J,,22,7 - 3 - 1drop,37.50%,60.00%,Mew Genesect,,azmx157
26,Haru  Nishikawa,,21,7 - 7 - 0,61.25%,41.67%,Lost Zone Box,,harun
27,João  Pires,,21,7 - 3 - 0drop,25.00%,61.25%,Giratina LZ Box,,luisao99
28,sincero cornelio silla,,19,6 - 3 - 1drop,90.00%,55.00%,Arceus Duraludon,,poornico
29,catron,,19,6 - 4 - 1drop,70.00%,43.00%,Arceus Giratina,,catron
30,grantm12,,19,6 - 4 - 1drop,65.00%,47.50%,Arceus Inteleon,,grantm12
31,Ryota Saito,,19,6 - 5 - 1drop,63.33%,43.33%,Mew Genesect,,mawssa2000
32,sino,,19,6 - 3 - 1drop,60.00%,49.00%,Lost Zone Box,,sino
33,Jonathan Patricio Ch.,,18,5 - 1 - 3,57.33%,55.40%,Regis,,jonah2705
34,yinse1126,,18,6 - 3 - 0,56.36%,55.43%,Kyurem Palkia,,yinse1126
35,WetSands,,18,6 - 3 - 0,55.36%,55.59%,Giratina LZ Box,,wetsands
36,GhostCut,,18,6 - 3 - 0,54.20%,52.46%,Giratina LZ Box,,ghostcut
37,Braiden1235,,18,6 - 3 - 0,52.95%,52.32%,Blissey,,braiden1235
38,GABY,,18,6 - 3 - 0,52.56%,55.20%,Dialga LZ,,gaby
39,Schwegi88,,18,6 - 3 - 0,51.70%,52.38%,Shadow Rider Calyrex,,schwegi88
40,zio,,18,6 - 3 - 0,50.49%,52.36%,Mew Genesect,,zio
41,Matheus Cavalcanti,,18,6 - 3 - 0,49.47%,50.55%,Giratina LZ Box,,matheusvarela
42,Oscar Madsen,,18,6 - 3 - 0,49.05%,53.40%,Regis,,48oscar
43,NewWaves,,18,6 - 3 - 0,46.88%,52.32%,Lost Zone Box,,newwaves
44,roshisan15,,18,6 - 3 - 0,46.11%,51.62%,Mew Genesect,,roshisan15
45,Erika Alves,,18,6 - 3 - 0,45.55%,50.66%,Kyurem Palkia,,ekinhaxd
46,JorgeR,,17,5 - 2 - 2,65.56%,54.73%,Lost Zone Box,,jorger
47,Lecho,,17,5 - 2 - 2,55.27%,53.43%,Kyurem Palkia,,lecho
48,Alessandro  Vezzoni,,17,5 - 2 - 2,54.94%,55.59%,Kyurem Palkia,,palpitoat
49,Spritermaster,,17,5 - 2 - 2,52.03%,51.80%,Lost Zone Box,,spritermaster
50,asapi2034,,16,5 - 3 - 1,57.22%,55.46%,Giratina LZ Box,,asapi2034
51,Shogo36590,,15,5 - 4 - 0,72.84%,56.13%,Dialga LZ,,shogo36590
52,Ignacio Silva A.,,15,5 - 3 - 0drop,65.28%,58.18%,Palkia Inteleon,,zetulock
53,DT Leonardo,,15,5 - 4 - 0,64.35%,52.14%,Giratina LZ Box,,masterleon
54,Leu,,15,5 - 2 - 0drop,61.98%,56.03%,Regis,,leu
55,svang37,,15,5 - 4 - 0,60.92%,52.09%,Urshifu Inteleon,,svang37
56,cardleadersde,,15,5 - 3 - 0drop,60.73%,52.62%,Regis,,cardleadersde
57,Myungjoon Kim,,15,5 - 4 - 0,58.74%,52.48%,Palkia Inteleon,,jclover
58,efin223,,15,5 - 4 - 0,58.64%,54.02%,Kyurem Palkia,,efin223
59,Goomybarz,,15,5 - 4 - 0,58.32%,56.71%,Arceus Goodra,,goomybarz
60,LordRuffin,,15,5 - 4 - 0,57.59%,52.45%,Mew Genesect,,lordruffin
61,Victor De Velasco,,15,5 - 3 - 0drop,56.46%,53.65%,Palkia Inteleon,,victor91dv
62,Taylor Metz,,15,5 - 3 - 0drop,56.10%,50.07%,Hisuian Zoroark,,zoura
63,peteau89,,15,5 - 4 - 0,53.57%,52.56%,Arceus Aggron,,peteau89
64,hellsaga,,15,5 - 4 - 0,51.15%,51.32%,Kyurem,,hellsaga
65,Natalia Balcer,,15,5 - 4 - 0,50.96%,50.19%,Giratina LZ Box,,balcerka
66,LiamKidd,,15,5 - 4 - 0,50.79%,48.80%,Blissey,,liamkidd
67,BEJU,,15,5 - 4 - 0,50.12%,48.41%,Blissey,,beju
68,Vicente Canales-Loyola (MoeHawk),,15,5 - 4 - 0,49.65%,49.04%,Giratina LZ Box,,moehawk
69,mlj1606,,15,5 - 4 - 0,49.34%,51.63%,Kyurem Palkia,,mlj1606
70,shingaki718,,15,5 - 4 - 0,47.71%,50.77%,Mew Genesect,,shingaki718
71,ChaloZamorano,,15,5 - 3 - 0drop,47.20%,53.19%,Lost Zone Box,,chalozamorano
72,logan4night,,15,5 - 4 - 0,47.05%,48.23%,Giratina LZ Box,,logan4night
73,FelipePacca,,15,5 - 4 - 0,47.04%,54.47%,Vikavolt,,felipepacca
74,Killerbe4t,,15,5 - 4 - 0,46.08%,50.67%,Arceus Giratina,,killerbe4t
75,Shintaro I,,15,5 - 4 - 0,41.00%,48.20%,Lost Zone Box,,toshin
76,Masasoul,,15,5 - 4 - 0,40.71%,45.46%,Hisuian Goodra,,masasoul
