Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,nomura222222,,18,6 - 0 - 0,62.50%,62.01%,Lost Zone Box,,nomura222222
2,Leu,,18,6 - 0 - 0,56.39%,67.47%,Inteleon Urshifu,,leu
3,Greninjaboi,,18,6 - 0 - 0,55.83%,59.39%,Fusion Mew,,greninjaboi
4,rain,,16,5 - 0 - 1,65.00%,60.19%,Ting-Lu,,rain
5,Tomoki H,,16,5 - 0 - 1,62.50%,60.75%,Arceus Giratina,,tomokihonda
6,chuang1206,,16,5 - 0 - 1,50.28%,61.56%,Goodra LZ Box,,chuang1206
7,kappadorcards,,15,5 - 1 - 0,72.22%,58.91%,Gardevoir,,kappadorcards
8,bughalover33,,15,5 - 1 - 0,69.44%,57.63%,Lost Zone Box,,bughalover33
9,Mark0,,15,5 - 1 - 0,64.17%,59.19%,Giratina LZ Box,,mark0
10,mlj1606,,15,5 - 1 - 0,62.78%,60.44%,Fusion Mew,,mlj1606
11,flax 24,,15,5 - 1 - 0,61.11%,59.46%,Lost Box Charizard,,flamingo
12,Ryota Saito,,15,5 - 1 - 0,59.72%,54.00%,Gardevoir,,mawssa2000
13,PR Nawon,,15,5 - 1 - 0,59.44%,54.60%,Palkia Gardevoir,,nawon
14,PR capahab,,15,5 - 1 - 0,56.94%,59.03%,Lost Zone Box,,capahab
15,JMUBoy,,15,5 - 1 - 0,56.94%,58.19%,Inteleon Urshifu,,jmuboy
16,jrlim97,,15,5 - 1 - 0,56.94%,57.45%,Lost Box Charizard,,jrlim97
17,JamesCox190,,15,5 - 1 - 0,56.94%,55.83%,Gardevoir,,jamescox190
18,JackDaniel789,,15,5 - 1 - 0,56.94%,55.51%,Chien-Pao Baxcalibur,,jackdaniel789
19,Lecho,,15,5 - 1 - 0,55.56%,57.75%,Lost Zone Box,,lecho
20,Jakob Friedman,,15,5 - 1 - 0,55.56%,57.14%,Arceus Giratina,,jakob
21,edwynt1999,,15,5 - 1 - 0,54.86%,59.84%,Reversal Gardevoir,,edwynt1999
22,GuatonMartini,,15,5 - 1 - 0,54.17%,58.28%,Gardevoir,,guatonmartini
23,plamotte,,15,5 - 1 - 0,52.78%,62.87%,Gardevoir,,plamotte
24,King777,,15,5 - 1 - 0,52.78%,54.62%,Fusion Mew,,king777
25,Ignacio R,,15,5 - 1 - 0,51.39%,60.57%,Gardevoir,,krsenseii
26,1saltysteak,,15,5 - 1 - 0,51.39%,55.38%,Lost Zone Box,,1saltysteak
27,Killerbe4t,,15,5 - 1 - 0,47.50%,56.84%,Lugia Archeops,,killerbe4t
28,boltundtrainer,,13,4 - 1 - 1,69.72%,59.39%,Lugia Archeops,,boltundtrainer
29,Paul Margold,,13,4 - 1 - 1,66.67%,54.22%,Chien-Pao Baxcalibur,,pmplays1089
30,Neo Erlandsson,,13,4 - 1 - 1,58.33%,56.93%,Fusion Mew,,neoerlandsson
31,takami,,13,4 - 1 - 1,56.67%,56.62%,Lugia Archeops,,takami
32,ElCrxzado,,13,4 - 1 - 1,52.78%,60.38%,Lugia Archeops,,elcrxzado
33,architcarsonb,,13,4 - 1 - 1,52.78%,58.93%,Arceus Giratina,,architcarsonb
34,AtomicGantner,,13,4 - 1 - 1,52.78%,54.04%,Arceus Giratina,,atomicgantner
35,Jason B,,13,4 - 1 - 1,50.28%,62.50%,Gardevoir,,levitanjenkins
36,kitneras y,,12,4 - 2 - 0,69.72%,54.79%,Arceus Giratina,,rafaelyuiti
37,PokemonMountaineer,,12,4 - 2 - 0,66.67%,59.31%,Gardevoir,,pokemonmountaineer
38,Liam Aesir,,12,4 - 2 - 0,66.67%,53.43%,Fusion Mew,,pheonix
39,PeachesLovesYou,,12,4 - 2 - 0,65.00%,55.00%,Arceus Duraludon,,peacheslovesyou
40,Gio,,12,4 - 2 - 0,62.50%,56.21%,Goodra LZ Box,,gio
41,BraveVesperia,,12,4 - 2 - 0,61.11%,56.85%,Gardevoir,,bravevesperia
42,Pentachu,,12,4 - 2 - 0,61.11%,56.45%,Regis,,pentachu
43,Richard M,,12,4 - 2 - 0,60.83%,53.10%,Gardevoir,,ambition
44,GInerio,,12,4 - 2 - 0,59.72%,56.89%,Palkia,,ginerio
45,haohao Gms,,12,4 - 2 - 0,59.72%,56.25%,Chien-Pao Baxcalibur,,lairenhao
46,RiotTown,,12,4 - 2 - 0,59.44%,56.05%,Lugia Archeops,,riottown
47,zio,,12,4 - 2 - 0,59.44%,52.90%,Giratina LZ Box,,zio
48,PolarJace,,12,4 - 2 - 0,58.33%,51.99%,Mew Genesect,,polarjace
49,facufacio,,12,4 - 2 - 0,56.67%,54.60%,Inteleon Urshifu,,facufacio
50,monsterbasic,,12,4 - 2 - 0,55.56%,53.99%,Lugia Archeops,,monsterbasic
51,Katnoaga,,12,4 - 2 - 0,55.28%,55.89%,Gardevoir,,katnoaga
52,PR 오세찬,,12,4 - 2 - 0,55.28%,55.00%,Palkia Gardevoir,,sebastianoh
53,hbjtrevo,,12,4 - 2 - 0,55.28%,52.78%,Lugia Archeops,,hbjtrevo
54,santosan23992,,12,4 - 2 - 0,54.44%,55.11%,Gardevoir,,santosan23992
55,Aeterlight,,12,4 - 2 - 0,54.17%,52.38%,Ting-Lu,,aeterlight
56,Mettala,,12,4 - 2 - 0,54.17%,49.49%,Giratina LZ Box,,mettala
57,alpaca279,,12,4 - 2 - 0,53.89%,56.94%,Giratina LZ Box,,alpaca279
58,greenionlai,,12,4 - 2 - 0,53.61%,53.59%,Arceus Giratina,,greenionlai
59,Natagorn1990,,12,4 - 2 - 0,52.78%,54.20%,Lugia Archeops,,natagorn1990
60,cardleadersde,,12,4 - 2 - 0,52.78%,53.06%,Lost Zone Box,,cardleadersde
61,Spring,,12,4 - 2 - 0,52.78%,52.23%,Miraidon Flaaffy,,spring
62,MysteriousPlayer,,12,4 - 2 - 0,52.78%,51.34%,Gardevoir,,mysteriousplayer
63,QwertyD,,12,4 - 2 - 0,52.50%,55.50%,Lugia Archeops,,qwertyd
64,roi85,,12,4 - 2 - 0,51.39%,56.25%,Fusion Mew,,roi85
65,zima52,,12,4 - 2 - 0,51.11%,59.20%,Gardevoir,,zima52
66,wei,,12,4 - 2 - 0,49.72%,55.63%,Gardevoir,,wei
67,butadbut,,12,4 - 2 - 0,49.72%,53.64%,Chien-Pao Baxcalibur,,butadbut
68,chris89,,12,4 - 2 - 0,49.72%,52.30%,Gardevoir,,chris89
69,Yandelmas,,12,4 - 2 - 0,48.61%,53.83%,Giratina LZ Box,,yandelmas
70,PTPPokemon68,,12,4 - 2 - 0,48.33%,57.70%,Gardevoir,,ptppokemon68
71,Vicente Canales-Loyola (MoeHawk),,12,4 - 2 - 0,46.67%,54.46%,Giratina LZ Box,,moehawk
72,PastelPalettes,,12,4 - 2 - 0,45.83%,60.06%,Fusion Mew,,pastelpalettes
73,Math Liu,,12,4 - 2 - 0,45.83%,57.94%,Gardevoir,,tdonmt1989
74,Shin jae yong,,12,4 - 2 - 0,45.83%,57.35%,Palkia Gardevoir,,shinjaeyong
