Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,shpanda,,29,9 - 0 - 2,,,Lugia Archeops,,shpanda
2,NRG allezliverpool,,25,8 - 2 - 1,,,Mew Genesect,,allezliverpool69
3,Alakanixon41,,25,8 - 1 - 1,,,Regis,,alakanixon41
4,takami,,24,8 - 2 - 0,,,Lugia Archeops,,takami
5,Josh Stapler,,21,7 - 2 - 0,,,Lugia Archeops,,aestheticallyjosh
6,Nelson Guillen,,20,6 - 1 - 2,,,Lugia Archeops,,moxyroxie
7,Jared Grimes,,19,6 - 2 - 1,,,Regis,,jaredlgrimes
8,Vina,,19,6 - 2 - 1,,,Lugia Archeops,,vina
9,Smart TCG,,19,6 - 1 - 1,46.28%,57.29%,Mew Genesect,,gabrielsmarttcg
10,Cesar G,,18,6 - 2 - 0,65.44%,61.10%,Lugia Archeops,,sternseezer
11,Rafael Perez,,18,6 - 2 - 0,62.61%,56.03%,Lugia Archeops,,rafblast
12,. Medi,,18,6 - 2 - 0,61.36%,59.18%,Lugia Archeops,,owohunt
13,AdriSilva,,18,6 - 2 - 0,59.60%,57.04%,Mew Genesect,,adrisilva
14,beipoke,,18,6 - 2 - 0,59.38%,58.25%,Lugia Archeops,,beipoke
15,Leonardo Martins,,18,6 - 2 - 0,58.59%,55.93%,Mew Genesect,,panzerd
16,Mononoke27,,18,6 - 2 - 0,57.03%,58.10%,Darkrai Weezing,,mononoke27
17,Max Johnson,,18,6 - 2 - 0,56.51%,56.33%,Goodra LZ Box,,upstreampwnage
18,LovesPeaches,,18,6 - 2 - 0,54.69%,58.07%,Goodra LZ Box,,lovespeaches
19,Adam Knowles,,18,6 - 2 - 0,54.43%,57.54%,Regis,,adamknowles
20,Gio,,18,6 - 2 - 0,54.37%,53.09%,Mew Genesect,,gio
21,Dalten Cross,,18,6 - 2 - 0,54.28%,56.22%,Lugia Archeops,,vovuvu
22,Grant Shen Super Fan,,18,6 - 2 - 0,54.22%,55.87%,Arceus Flying Pikachu,,christianlabella
23,Bernacchi,,18,6 - 2 - 0,53.13%,56.31%,Mew Genesect,,bernacchi
24,Victor A,,18,6 - 2 - 0,48.13%,60.66%,Lost Zone Box,,hipoke
25,Caleb Rogerson,,18,6 - 2 - 0,47.77%,55.32%,Lugia Archeops,,memaanhc
26,ienaga,,16,5 - 2 - 1,43.15%,52.81%,Lugia Archeops,,ienaga
27,Simon Copenhaver,,15,5 - 3 - 0,68.08%,54.15%,Mew Genesect,,sical51
28,Pondambo,,15,5 - 3 - 0,66.09%,53.50%,Other,,pondambo
29,Josh Frink,,15,5 - 3 - 0,61.98%,55.82%,Vikavolt,,dreamjew
30,Gabe Shumway,,15,5 - 3 - 0,61.90%,51.29%,Mew Genesect,,gabeshumway
31,Travis Beckwith,,15,5 - 3 - 0,61.83%,55.03%,Lugia Archeops,,travis
32,Skeh,,15,5 - 3 - 0,59.95%,57.03%,Lugia Archeops,,skeh
33,Hawtie,,15,5 - 3 - 0,59.32%,58.76%,Lugia Archeops,,hawtie
34,Luke Ayla Mallia,,15,5 - 3 - 0,58.71%,58.30%,Mew Genesect,,lonelyayla
35,Lorenzo Gomez,,15,5 - 3 - 0,58.48%,53.63%,Mew Genesect,,sailence
36,Tyler Crouthamel,,15,5 - 3 - 0,58.07%,53.83%,Mew Genesect,,tcrouty98
37,Ethan R,,15,5 - 2 - 0drop,56.12%,57.59%,Mew Genesect,,ultrasonicgreen
38,Leonardo de Holanda,,15,5 - 3 - 0,53.79%,54.11%,Zoroark Box,,leond
39,Zac C,,15,5 - 3 - 0,53.44%,55.57%,Lugia Archeops,,globaltrainer71
40,Bonsanto,,15,5 - 3 - 0,51.99%,51.10%,Goodra LZ Box,,bonsanto
41,marcogarcia,,15,5 - 3 - 0,51.93%,54.60%,Goodra LZ Box,,marcogarcia
42,Alex C,,15,5 - 3 - 0,51.76%,51.60%,Palkia Inteleon,,pandaboss58
43,Darin O'Meara,,15,5 - 3 - 0,46.96%,50.85%,Arceus Duraludon,,shr3d
44,Jojitsu,,15,5 - 3 - 0,46.32%,52.85%,Rayquaza LZ Box,,jojitsu
45,SirRmor,,15,5 - 3 - 0,45.98%,52.41%,Arceus Duraludon,,sirrmor
46,Loc Nguyen,,15,5 - 3 - 0,45.83%,52.05%,Vikavolt Regieleki,,lnguyen0750
47,MasterLeBui,,15,5 - 3 - 0,42.19%,53.35%,Arceus Duraludon,,masterlebui
48,Elliot G,,15,5 - 3 - 0,41.07%,52.27%,Mew Genesect,,mew3op
49,EvanCampbell94,,15,5 - 3 - 0,40.25%,52.50%,Lugia Archeops,,evancampbell94
50,pititu,,13,4 - 3 - 1,54.95%,52.53%,Lost Zone Box,,pititu
51,S P,,13,4 - 3 - 1,53.59%,49.01%,Regis,,vncmdu5d9q755ta7gteyq2aci
52,Greninjaboi,,13,4 - 3 - 1,51.93%,53.48%,Rayquaza LZ Box,,greninjaboi
53,RiotTown,,13,4 - 3 - 1,51.09%,49.94%,Mew Genesect,,riottown
54,Nathan Ginsburg,,13,4 - 3 - 1,35.12%,55.22%,Yveltal Control,,ngtcg
55,Vini Fernandez,,12,4 - 3 - 0drop,59.82%,51.74%,Mew Genesect,,warexpert
56,MQTpokemon06,,12,4 - 3 - 0drop,59.29%,51.66%,Arceus,,mqtpokemon06
57,guillehue,,12,4 - 4 - 0,58.71%,50.76%,Lost Zone Box,,guillehue
58,Cobi Kawasaki,,12,4 - 4 - 0,58.13%,54.85%,Arceus Duraludon,,97kirby
59,raio120,,12,4 - 3 - 0drop,56.61%,51.97%,Lost Zone Box,,raio120
60,h04m,,12,4 - 4 - 0,56.25%,57.73%,Rayquaza LZ Box,,h04m
61,cactusgreenlightpole,,12,4 - 3 - 0drop,55.36%,55.10%,Mew Genesect,,ascotpokes
62,zio,,12,4 - 4 - 0,55.36%,50.17%,Mew Genesect,,zio
63,jhoegerl,,12,4 - 4 - 0,54.39%,51.95%,Arceus Duraludon,,jhoegerl
64,Katnoaga,,12,4 - 4 - 0,53.91%,48.43%,Lugia Archeops,,katnoaga
65,LoganMaracle16,,12,4 - 3 - 0drop,52.31%,53.79%,Arceus Duraludon,,loganmaracle16
66,iStark11,,12,4 - 4 - 0,52.23%,47.83%,Lugia Archeops,,istark11
67,braden1026,,12,4 - 4 - 0,51.93%,49.74%,Regidrago Box,,braden1026
68,Zach Forjette,,12,4 - 3 - 0drop,50.36%,52.95%,Yveltal Control,,zachforjette
69,ayacelebi,,12,4 - 4 - 0,49.27%,51.25%,Goodra LZ Box,,ayacelebi
70,IagoBovi1,,12,4 - 4 - 0,49.22%,50.91%,Arceus,,iagobovi1
71,Mahh6,,12,4 - 3 - 0drop,48.57%,49.24%,Lost Zone Box,,mahh6
72,James McDaid,,12,4 - 4 - 0,44.57%,48.92%,Arceus Duraludon,,sirfelyne
