Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,kitneras y,,44,14 - 1 - 2,,,Lugia Archeops,,rafaelyuiti
2,LiamHalliburton,,39,13 - 4 - 0,,,Lugia Archeops,,liamhalliburton
3,FabrizioINSI10,,35,11 - 3 - 2,,,Mew Genesect,,fabrizioinsi10
4,Katnoaga,,34,11 - 4 - 1,,,Lugia Archeops,,katnoaga
5,marcogarcia,,33,11 - 4 - 0,,,Goodra LZ Box,,marcogarcia
6,Leadlomas,,32,10 - 3 - 2,,,Mew Genesect,,leadlomas
7,Victor A,,31,10 - 4 - 1,,,Lost Zone Box,,hipoke
8,iStark11,,31,10 - 4 - 1,,,Lugia Archeops,,istark11
9,tigerboyman987,,31,10 - 3 - 1,45.00%,58.19%,Lugia Archeops,,ascotpokes
10,BeamMeUp,,30,10 - 4 - 0,49.00%,60.40%,Lugia Archeops,,beammeup
11,raio120,,29,9 - 3 - 2,44.00%,53.77%,Lost Zone Box,,raio120
12,Greninjaboi,,28,9 - 4 - 1,58.67%,49.78%,Giratina LZ Box,,greninjaboi
13,Ryan Simons,,28,9 - 4 - 1,53.00%,50.40%,Lost Zone Box,,variedits
14,UltraNko,,28,9 - 4 - 1,52.67%,54.86%,Mew Genesect,,ultranko
15,ThePinkMudFish,,28,9 - 4 - 1,52.00%,54.28%,Giratina LZ Box,,thepinkmudfish
16,David Hendrickson,,28,9 - 4 - 1,49.00%,54.00%,Palkia Inteleon,,royalcheez
17,Eze33,,28,9 - 4 - 1,45.00%,47.78%,Lugia Archeops,,eze33
18,Felpopinho,,27,9 - 5 - 0,72.00%,56.80%,Goodra LZ Box,,felpopinho
19,I can fit a v-union on grant hays' forehead,,27,9 - 5 - 0,55.00%,49.00%,Palkia Inteleon,,bodhi
20,Don't Ask To ID At 6-2,,27,9 - 5 - 0,42.00%,47.75%,Vikavolt,,pandaboss58
21,Lecho,,26,8 - 4 - 2,53.67%,47.42%,Lost Zone Box,,lecho
22,MiloticMelanie,,25,8 - 5 - 1,64.67%,45.72%,Lugia Archeops,,miloticmelanie
23,Manoloe621,,25,8 - 5 - 1,39.67%,47.78%,Mew Genesect,,manoloe621
24,Riley Wren,,24,8 - 6 - 0,50.00%,48.60%,Zacian,,rileyfromtwitter
25,Gabe Shumway,,22,7 - 5 - 1drop,61.25%,47.63%,Lost Zone Box,,gabeshumway
26,Mark Nilson,,22,7 - 4 - 1drop,47.78%,50.77%,Arceus Flying Pikachu,,chipadat17
27,inosoycarly,,22,7 - 4 - 1drop,41.67%,48.75%,Regis,,inosoycarly
28,MQTpokemon06,,22,7 - 4 - 1drop,32.78%,58.00%,Lost Zone Box,,mqtpokemon06
29,Maxim Korobov,,21,7 - 4 - 0drop,56.67%,41.04%,Lost Zone Box,,rangermax123
30,jakenewton,,21,7 - 7 - 0,43.75%,52.54%,Lugia Archeops,,jakenewton
31,Mark Marullo,,19,6 - 4 - 1drop,61.67%,52.50%,Mew Genesect,,markofino
32,Faquico,,19,6 - 5 - 1drop,50.00%,41.89%,Palkia Inteleon,,faquico
