Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
242,CashySwanson,,0,0 - 3 - 0drop,35.71%,38.72%,Gardevoir,,cashyswanson
243,Spotybean,,0,0 - 3 - 0drop,35.71%,36.92%,Chien-Pao Baxcalibur,,spotybean
244,Hayden Matthews,,0,0 - 3 - 0drop,35.71%,35.64%,Fusion Mew,,hdos39
245,carefuldanger,,0,0 - 3 - 0drop,35.42%,47.82%,Dialga Magnezone,,carefuldanger
246,nomura222222,,0,0 - 3 - 0drop,35.19%,53.89%,Lost Zone Box,,nomura222222
247,santosan23992,,0,0 - 3 - 0drop,35.19%,49.47%,Gardevoir,,santosan23992
248,elizabeth M,,0,0 - 3 - 0drop,35.19%,48.92%,Darkrai,,pandinugget
249,Christopher G,,0,0 - 3 - 0drop,35.19%,46.24%,Mew Genesect,,cgilmer3597
250,kodoflorit,,0,0 - 3 - 0drop,35.19%,43.99%,Gardevoir Mewtwo,,kodoflorit
251,Jinxsking,,0,0 - 3 - 0drop,35.19%,41.30%,Lugia Archeops,,jinxsking
252,eagle0205tw,,0,0 - 3 - 0drop,35.00%,41.12%,Fusion Mew,,eagle0205tw
253,Cobi Kawasaki,,0,0 - 3 - 0drop,33.33%,49.03%,Lost Zone Box,,97kirby
254,theandonlyme2,,0,0 - 2 - 0drop,33.33%,48.06%,Chien-Pao Baxcalibur,,theandonlyme2
255,Coitini,,0,0 - 3 - 0drop,33.33%,45.34%,Arceus Giratina,,coitini
256,AyNunez,,0,0 - 3 - 0drop,33.33%,43.69%,Mew Genesect,,aynunez
257,MortalWombat,,0,0 - 3 - 0drop,33.33%,41.96%,Lost Zone Box,,mortalwombat
258,ScepKo23,,0,0 - 3 - 0drop,33.33%,39.63%,Chien-Pao Baxcalibur,,scepko23
259,Ryan Simons,,0,0 - 3 - 0drop,33.33%,39.05%,Lost Zone Box,,variedits
260,Tristan Leron Fisher,,0,0 - 3 - 0drop,33.33%,38.40%,Inteleon,,leronx2
261,SoSmooth,,0,0 - 3 - 0drop,33.33%,35.97%,Fusion Mew,,sosmooth
262,MojoJodo,,0,0 - 3 - 0drop,33.33%,35.36%,Gardevoir Mewtwo,,mojojodo
263,EquinoxGaming88,,0,0 - 3 - 0drop,33.33%,35.18%,Lost Zone Box,,equinoxgaming88
264,Sean P,,0,0 - 3 - 0drop,33.33%,34.54%,Gardevoir,,scp72
265,Trenton S,,0,0 - 3 - 0drop,33.33%,32.15%,Mew Genesect,,waterman999
266,CrispyQuali,,0,0 - 3 - 0drop,31.48%,45.90%,Lost Zone Box,,crispyquali
267,therealdska,,0,0 - 3 - 0drop,31.48%,39.65%,Giratina LZ Box,,therealdska
268,CaRif7,,0,0 - 3 - 0drop,31.48%,38.72%,Arceus Duraludon,,carif7
269,Miggy Hayakawa,,0,0 - 3 - 0drop,31.19%,37.52%,Giratina LZ Box,,bakalmastergx
270,Jensenistiredzz,,0,0 - 3 - 0drop,30.95%,47.56%,Lost Zone Box,,jensenistiredzz
271,GingFreccs,,0,0 - 3 - 0drop,30.00%,48.06%,Other,,gingfreccs
272,Elgranboti,,0,0 - 3 - 0drop,30.00%,48.02%,Gardevoir Mewtwo,,elgranboti
273,asy879,,0,0 - 3 - 0drop,30.00%,45.20%,Arceus Duraludon,,asy879
274,Muutley,,0,0 - 3 - 0drop,27.78%,36.19%,Arceus Giratina,,muutley
275,wurmundmaus,,0,0 - 3 - 0drop,27.78%,36.10%,Gengar,,wurmundmaus
276,Abramovici,,0,0 - 3 - 0drop,27.78%,35.96%,Lost Zone Box,,abramovici
277,richyb82,,0,0 - 3 - 0drop,27.78%,35.37%,Arceus,,richyb82
278,Pickledpro,,0,0 - 3 - 0drop,27.78%,34.57%,Arceus Vulpix,,pickledpro
279,Proxyhq,,0,0 - 3 - 0drop,27.78%,31.35%,Lost Box Charizard,,proxyhq
280,jtap15,,0,0 - 1 - 0drop,25.00%,47.78%,Gardevoir,,jtap15
281,flooder,,0,0 - 3 - 0drop,25.00%,41.26%,Chien-Pao Baxcalibur,,flooder
282,YingLa,,0,0 - 3 - 0drop,25.00%,40.30%,Arceus Giratina,,no22159550
283,BigCBrooklyn,,0,0 - 3 - 0drop,25.00%,39.75%,Miraidon Regieleki,,bigcbrooklyn
284,Bigboshops,,0,0 - 3 - 0drop,25.00%,39.23%,Dialga Magnezone,,bigboshops
285,fernandesleo,,0,0 - 3 - 0drop,25.00%,37.60%,Mew Genesect,,fernandesleo
286,16RedGunner,,0,0 - 3 - 0drop,25.00%,37.04%,Giratina LZ Box,,16redgunner
287,SW,,0,0 - 3 - 0drop,25.00%,36.11%,Dialga Magnezone,,sw
288,James Simms,,0,0 - 3 - 0drop,25.00%,35.19%,Gardevoir Mewtwo,,4600737
289,Victor Oliveira,,0,0 - 3 - 0drop,25.00%,34.74%,Lugia Archeops,,undertaker
290,Putin,,0,0 - 3 - 0drop,25.00%,34.74%,Arceus Giratina,,putin
291,YoongKaiJian,,0,0 - 3 - 0drop,25.00%,34.33%,Lugia Archeops,,yoongkaijian
292,Megaadrian17,,0,0 - 3 - 0drop,25.00%,34.26%,Lugia Archeops,,megaadrian17
293,DrNog,,0,0 - 3 - 0drop,25.00%,34.07%,Gardevoir,,drnog
294,coquitozx,,0,0 - 1 - 0drop,25.00%,33.33%,Ting-Lu,,coquitozx
295,TTVCirca,,0,0 - 3 - 0drop,25.00%,33.33%,Gardevoir,,ttvcirca
296,HuGamingHD,,0,0 - 3 - 0drop,25.00%,31.92%,Giratina LZ Box,,hugaminghd
297,Bosque S,,0,0 - 3 - 0drop,25.00%,31.90%,Lugia Archeops,,jerico
298,Kstick,,0,0 - 3 - 0drop,25.00%,31.55%,Other,,kstick
299,Manuty,,0,0 - 3 - 0drop,25.00%,31.35%,Giratina LZ Box,,manuty
300,tomrrr,,0,0 - 3 - 0drop,25.00%,28.70%,Chien-Pao Baxcalibur,,tomrrr
301,Rafaucha,,0,0 - 3 - 0drop,25.00%,28.70%,Miraidon Regieleki,,rafaucha
302,Arkenspire,,0,0 - 3 - 0drop,25.00%,28.70%,Regis,,arkenspire
303,pepeopez,,0,0 - 3 - 0drop,25.00%,28.70%,Miraidon Regieleki,,pepeopez
304,Kingofgames94,,0,0 - 3 - 0drop,25.00%,28.40%,Arceus Duraludon,,kingofgames94
305,Rory Sharpe,,0,0 - 3 - 0drop,25.00%,27.78%,Gardevoir,,stazzy69
306,Miguekage16,,0,0 - 3 - 0drop,25.00%,27.16%,Lost Zone Box,,miguekage16
307,Roniu,,0,0 - 3 - 0drop,25.00%,25.93%,Gardevoir,,roniu
308,SrKazu,,0,0 - 3 - 0drop,25.00%,25.00%,Miraidon Regieleki,,srkazu
309,eu10eraa,,0,0 - 1 - 0drop,25.00%,25.00%,Lost Zone Box,,eu10eraa
310,NickyFranchise,,0,0 - 3 - 0drop,25.00%,25.00%,Goodra LZ Box,,nickyfranchise
311,Phillip Jorge,,0,0 - 2 - 0drop,,,Gardevoir Mewtwo,,phillipjorge
