Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Jeremy Gibson,,42,14 - 3 - 0,,,Lost Zone Box,,jgibsongt21
2,Vaughn,,38,12 - 3 - 2,,,Blissey,,vaughn
3,hiroshitanahashi,,36,11 - 2 - 3,,,Blissey,,hiroshitanahashi
4,RyanM,,34,11 - 4 - 1,,,Hisuian Zoroark,,ryanm
5,Harrison Burch,,36,12 - 3 - 0,,,Arceus Giratina,,burchh
6,KTG xelmagax,,34,11 - 3 - 1,,,Palkia Inteleon,,xelmagax
7,Tate Whitesell,,33,11 - 4 - 0,,,Lost Zone Box,,leukocyte
8,TJ Guistwite,,32,10 - 3 - 2,,,Arceus Goodra,,grandtroll21
9,Nicholas Shockley,,31,10 - 3 - 1,52.00%,60.00%,Arceus Giratina,,ngshockley
10,PolarPT,,31,10 - 3 - 1,46.67%,55.80%,Blissey,,polarpt
11,Christian Cruz,,31,10 - 3 - 1,45.00%,56.67%,Palkia Inteleon,,christiancruz
12,Benjamin C,,31,10 - 3 - 1,38.67%,60.65%,Kyurem Palkia,,bcornell
13,mrbao,,30,10 - 4 - 0,64.00%,50.87%,Darkrai,,mrbao
14,roshisan15,,30,10 - 4 - 0,51.00%,52.39%,Blissey,,roshisan15
15,Axel Sarmento,,30,10 - 4 - 0,50.00%,54.55%,Lost Zone Box,,axelmatheus
16,Juancho S,,30,10 - 4 - 0,49.00%,51.52%,Arceus Goodra,,auriz27
17,Grimmirvine89,,29,9 - 3 - 2,36.67%,57.37%,Hisuian Zoroark,,grimmirvine89
18,nicobugs10,,28,9 - 4 - 1,64.00%,50.80%,Palkia Inteleon,,nicobugs10
19,EvanCampbell94,,28,9 - 4 - 1,55.00%,53.50%,Mew Genesect,,evancampbell94
20,André Sá,,28,9 - 4 - 1,55.00%,53.26%,Kyurem Palkia,,testas
21,Ryota Saito,,28,9 - 4 - 1,54.67%,54.28%,Arceus Goodra,,mawssa2000
22,omegaflurry22,,28,9 - 4 - 1,53.00%,51.67%,Hisuian Zoroark,,omegaflurry22
23,Jacob Howard,,28,9 - 4 - 1,51.67%,54.25%,Mew Genesect,,thejacobhoward
24,Mathew Boat,,28,9 - 4 - 1,47.67%,53.12%,Kyurem Palkia,,matboat93
25,bujijia1105,,27,9 - 4 - 0drop,61.25%,56.94%,Lost Zone Box,,bujijia1105
26,pititu,,27,9 - 4 - 0drop,61.25%,51.00%,Palkia Inteleon,,pititu
27,I4RU,,27,9 - 5 - 0,46.00%,49.78%,Hisuian Zoroark,,i4ru
28,AtiumShadow,,27,8 - 3 - 3,36.00%,50.87%,Arceus Goodra,,atiumshadow
29,Sebastián Mena,,26,8 - 4 - 2,64.00%,44.87%,Blissey,,pascuero
30,Hale O,,25,8 - 5 - 1,64.00%,47.47%,Arceus Goodra,,haleobernolte
31,DoomLoud,,25,8 - 5 - 1,62.00%,46.81%,Palkia Inteleon,,doomloud
32,.. .,,25,8 - 5 - 1,54.00%,45.94%,Arceus Goodra,,lilbruh
33,iStark11,,25,8 - 5 - 1,47.00%,52.50%,Kyurem Palkia,,istark11
34,APackOfAlpacas,,24,8 - 4 - 0drop,63.33%,52.67%,Palkia Inteleon,,apackofalpacas
35,Iori127,,24,8 - 6 - 0,46.00%,46.52%,Hisuian Goodra,,iori127
36,JoiseJo,,24,7 - 4 - 3,43.00%,46.74%,Lost Zone Box,,joisejo
37,TOCO,,22,7 - 4 - 1drop,55.00%,43.75%,Lost Zone Box,,toco
38,Clay H,,22,7 - 3 - 1drop,52.50%,65.71%,Blissey,,claytontcg
39,magnechu,,22,7 - 4 - 1drop,51.67%,42.36%,Palkia Inteleon,,magnechu
40,77 0324,,22,7 - 4 - 1drop,48.33%,47.78%,Giratina LZ Box,,gudihao2020
41,ray2525,,22,7 - 6 - 1,41.00%,49.32%,Mew Genesect,,ray2525
42,James Simms,,21,7 - 5 - 0drop,60.00%,48.10%,Giratina LZ Box,,4600737
43,srslynothing,,21,7 - 5 - 0drop,31.67%,45.00%,Giratina LZ Box,,srslynothing
44,ChaloZamorano,,20,6 - 4 - 2drop,53.33%,42.22%,Lost Zone Box,,chalozamorano
45,16RedGunner,,19,6 - 4 - 1drop,65.00%,47.14%,Giratina LZ Box,,16redgunner
46,Vojtěch T,,19,6 - 4 - 1drop,46.67%,55.00%,Urshifu Inteleon,,vojtat
47,fasttz,,19,6 - 4 - 1drop,42.50%,46.33%,Palkia Inteleon,,fasttz
48,momez97,,19,6 - 4 - 1drop,33.33%,50.00%,Lost Zone Box,,momez97
49,LilCrakMunchkin,,18,6 - 3 - 0,67.75%,54.36%,Giratina LZ Box,,lilcrakmunchkin
50,Cameron Padilla,,18,6 - 3 - 0,65.93%,54.55%,Arceus Inteleon,,camycameron
51,Urtzuub,,18,6 - 3 - 0,61.93%,57.47%,Vikavolt,,urtzuub
