Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Alloutblitzle,,40,13 - 3 - 1,,,Arceus Gyarados,,alloutblitzle
2,grantm12,,37,12 - 4 - 1,,,Suicune Ludicolo,,grantm12
3,OnGaard,,35,11 - 3 - 2,,,Arceus,,ongaard
4,Diegofranche,,34,11 - 4 - 1,,,Arceus Inteleon,,diegofranche
5,AzulGG,,35,11 - 2 - 2,,,Whimsicott,,azulgg
6,Kidodevil,,32,10 - 3 - 2,,,Whimsicott,,kidodevil
7,Mario Yanez,,32,10 - 3 - 2,,,Whimsicott,,marioyanez
8,Cal Connor,,31,10 - 4 - 1,,,Calyrex Inteleon,,calcal206
9,Bielcosta,,30,10 - 4 - 0,53.00%,57.40%,Calyrex Inteleon,,bielcosta
10,ramen,,30,10 - 4 - 0,48.67%,51.97%,Suicune Ludicolo,,ramen
11,Taylor Lowe,,30,10 - 4 - 0,48.00%,58.18%,Shadow Rider Calyrex,,lowet03
12,PCGMcaceres,,28,9 - 4 - 1,63.00%,56.13%,Arceus Malamar,,pcgmcaceres
13,Francis R,,28,9 - 4 - 1,48.67%,53.25%,Arceus,,doodlesmd
14,evltrtl,,28,9 - 4 - 1,47.67%,52.73%,Durant,,evltrtl
15,MasterLeBui,,27,9 - 5 - 0,47.50%,48.11%,Calyrex Inteleon,,masterlebui
16,YUM0N,,26,8 - 4 - 2,59.00%,48.53%,Arceus Inteleon,,yum0n
17,VolcanTurtleTCG,,25,8 - 5 - 1,64.00%,50.83%,Arceus,,volcanturtletcg
18,Xavier E,,25,8 - 5 - 1,60.00%,50.80%,Zarude,,xabro
19,doby619,,25,8 - 4 - 1drop,46.25%,50.25%,Arceus,,doby619
20,Christopher Black,,25,8 - 5 - 1,44.00%,54.06%,Arceus Rayquaza,,iwphoto5416
21,Juan Espinola,,24,8 - 6 - 0,64.00%,53.40%,Arceus Inteleon,,espinola
22,karakuri109,,24,8 - 4 - 0drop,51.67%,52.14%,Arceus,,karakuri109
23,TCC Jerrick G,,24,8 - 6 - 0,48.33%,47.55%,Arceus Inteleon,,jmila7
24,RamboFW,,24,8 - 6 - 0,48.00%,55.45%,Arceus Charizard,,rambofw
