Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Dominik Malicki,,35,11 - 1 - 2,56.00%,62.40%,Arceus Duraludon,,demmix
2,Math Liu,,34,11 - 2 - 1,58.00%,60.20%,Goodra LZ Box,,tdonmt1989
3,Zac C,,31,10 - 3 - 1,55.00%,60.42%,Lost Zone Box,,globaltrainer71
4,Monke,,31,10 - 3 - 1,54.00%,55.97%,Mew Genesect,,monke
5,Blask,,31,10 - 3 - 1,50.00%,60.80%,Fusion Mew,,blask
6,bananaleks,,31,10 - 3 - 1,49.00%,58.02%,Gardevoir,,bananaleks
7,cherry,,30,10 - 4 - 0,66.00%,54.40%,Lost Zone Box,,cherry
8,MattTCG,,30,10 - 4 - 0,54.00%,54.80%,Goodra LZ Box,,matttcg
9,bosnianbeast77,,29,9 - 3 - 2,55.00%,51.59%,Gardevoir Mewtwo,,bosnianbeast77
10,beeswarm25,,29,9 - 3 - 2,47.00%,54.91%,Inteleon Urshifu,,beeswarm25
11,Ursiidae,,28,9 - 4 - 1,74.00%,53.40%,Gardevoir,,ursiidae
12,marcogarcia,,28,9 - 4 - 1,58.33%,48.06%,Goodra LZ Box,,marcogarcia
13,topadeckplz,,28,9 - 4 - 1,45.00%,53.56%,Lost Zone Box,,topadeckplz
14,lagrifa10,,28,9 - 4 - 1,41.00%,53.41%,Arceus Giratina,,lagrifa10
15,Yurine,,27,9 - 5 - 0,54.00%,50.80%,Giratina LZ Box,,yurine
16,Vina,,27,9 - 5 - 0,50.00%,53.02%,Lugia Archeops,,vina
17,Oskulden,,26,8 - 4 - 2,44.00%,49.50%,Lost Box Charizard,,adamdabitch
18,Brandon K,,25,8 - 5 - 1,64.00%,48.40%,Lost Zone Box,,bigjilmtmt
19,MsMsMs,,25,8 - 5 - 1,48.33%,46.39%,Giratina LZ Box,,msmsms
20,facufacio,,25,8 - 5 - 1,45.00%,49.58%,Gardevoir Mewtwo,,facufacio
21,fluppeaufex1,,24,8 - 6 - 0,49.00%,45.21%,Lost Zone Box,,fluppeaufex1
22,Natagorn1990,,24,8 - 6 - 0,41.00%,47.06%,Arceus Giratina,,natagorn1990
23,UltraNko,,24,8 - 1 - 0drop,,,Arceus Giratina,,ultranko
24,Alex Hamilton,,23,7 - 3 - 2drop,70.00%,48.67%,Miraidon Regieleki,,omegascizor456
25,Nicholas Stich,,23,7 - 2 - 2drop,47.50%,58.57%,Gardevoir,,nick9586
26,Darinx,,22,7 - 4 - 1drop,45.00%,54.00%,Goodra LZ Box,,darinx
27,Katnoaga,,22,7 - 6 - 1,42.50%,47.00%,Palkia,,katnoaga
28,GoofGG,,20,6 - 4 - 2drop,50.00%,46.33%,Gardevoir,,goofgg
29,Jacob Weber,,19,6 - 4 - 1drop,67.50%,42.86%,Arceus Vulpix,,jwebz
30,peke,,19,6 - 4 - 1drop,56.67%,51.25%,Lost Zone Box,,peke
