Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,EvanCampbell94,,41,13 - 2 - 2,,,Lugia Archeops,,evancampbell94
2,grainst,,38,12 - 3 - 2,,,Mew Genesect,,grainst
3,Christian Cruz,,36,12 - 4 - 0,,,Lugia Archeops,,christiancruz
4,Jared Grimes,,34,11 - 4 - 1,,,Lost Zone Box,,jaredlgrimes
5,Myungjoon Kim,,33,10 - 2 - 3,,,Rayquaza LZ Box,,jclover
6,Timm101,,32,10 - 3 - 2,,,Lugia Archeops,,timm101
7,amcharles1,,31,10 - 4 - 1,,,Goodra LZ Box,,amcharles1
8,AzulGG,,31,10 - 4 - 1,,,Goodra LZ Box,,azulgg
9,Faquico,,30,10 - 4 - 0,66.00%,55.13%,Palkia Inteleon,,faquico
10,Vacrank,,30,10 - 4 - 0,44.00%,54.87%,Mew Genesect,,vacrank
11,Max Johnson,,28,9 - 4 - 1,61.00%,54.00%,Goodra LZ Box,,upstreampwnage
12,FabrizioINSI10,,28,9 - 4 - 1,51.00%,52.29%,Mew Genesect,,fabrizioinsi10
13,Chocobolyoko,,28,9 - 4 - 1,48.00%,55.13%,Hisuian Zoroark,,chocobolyoko
14,Mijahil,,27,9 - 5 - 0,61.00%,50.61%,Giratina LZ Box,,mijahil
15,Ignacio Oyarzún A.,,27,9 - 5 - 0,56.00%,53.47%,Mew Genesect,,zetulock
16,QuidKnight,,27,9 - 5 - 0,55.00%,48.93%,Arceus Duraludon,,quidknight
17,OGShih,,27,9 - 5 - 0,53.67%,47.39%,Goodra LZ Box,,ogshih
18,leonardolinny,,27,9 - 5 - 0,37.50%,51.11%,Goodra LZ Box,,leonardolinny
19,Solomon Shurge,,26,8 - 4 - 2,55.00%,50.14%,Lost Zone Box,,freedomfightre
20,1saltysteak,,25,8 - 1 - 1drop,60.00%,61.00%,Lost Zone Box,,1saltysteak
21,Frenillo,,24,8 - 4 - 0drop,58.33%,45.00%,Goodra LZ Box,,frenillo
22,Hayden Matthews,,24,8 - 6 - 0,57.00%,45.40%,Arceus,,hdos39
23,daycamp,,24,8 - 6 - 0,51.00%,45.14%,Lost Zone Box,,daycamp
24,camcho1892,,24,8 - 6 - 0,47.67%,48.18%,Kyurem Palkia,,camcho1892
25,Taylor Lowe,,22,7 - 2 - 1drop,60.00%,61.00%,Lugia Archeops,,lowet03
26,Ryan McCormack,,22,7 - 6 - 1,48.75%,52.50%,Arceus Duraludon,,macattack
27,Masasoul,,21,7 - 4 - 0drop,55.00%,54.00%,Lugia Archeops,,masasoul
28,calvinrdavis,,21,7 - 7 - 0,53.75%,43.52%,Regis,,calvinrdavis
29,Gabe Shumway,,21,7 - 5 - 0drop,35.00%,49.09%,Palkia Inteleon,,gabeshumway
30,Ray Master,,21,7 - 7 - 0,32.67%,53.42%,Lugia Archeops,,ninjadrake
31,Stevexus,,18,6 - 4 - 0drop,33.33%,35.00%,Arceus Tapu Koko,,stevexus
32,PrinceVortex,,18,6 - 4 - 0drop,25.00%,32.67%,Goodra LZ Box,,princevortex
33,UltraNko,,18,6 - 3 - 0,53.02%,55.82%,Lost Zone Box,,ultranko
34,Afrojarritos,,18,6 - 3 - 0,52.28%,55.78%,Urshifu Inteleon,,afrojarritos
35,NRG allezliverpool,,18,6 - 3 - 0,49.02%,51.58%,Lugia Archeops,,allezliverpool69
36,Mitchell J,,18,6 - 3 - 0,48.26%,54.63%,Mew Genesect,,mitchelllj
37,Christian Jaramillo,,18,6 - 3 - 0,47.69%,52.87%,Mew Genesect,,setokaiba1308
38,James Simms,,18,6 - 3 - 0,47.65%,56.15%,Arceus Duraludon,,4600737
39,Jaymin,,18,6 - 3 - 0,47.04%,53.66%,Rotom,,jaymin
40,MountainMOA,,18,6 - 3 - 0,44.58%,54.45%,Regis,,mountainmoa
41,chasemamba,,18,6 - 3 - 0,39.27%,49.92%,Goodra LZ Box,,chasemamba
42,Cal Connor,,16,5 - 3 - 1,66.13%,58.00%,Yveltal Control,,calcal206
43,TOPGEAR1992,,16,5 - 3 - 1,60.49%,56.53%,Lost Zone Box,,topgear1992
44,LevitanJenkins,,16,5 - 3 - 1,50.55%,50.04%,Dialga LZ,,levitanjenkins
45,kasazizooka,,16,4 - 1 - 4,45.98%,55.54%,Lost Zone Box,,kasazizooka
46,Cody F,,16,5 - 3 - 1,41.29%,51.00%,Goodra LZ Box,,o7cfalls
47,YoongKaiJian,,15,5 - 2 - 0drop,74.44%,59.20%,Lugia Archeops,,yoongkaijian
48,sidneygautrau,,15,5 - 3 - 0drop,61.65%,56.99%,Lugia Archeops,,sidneygautrau
49,Lilbruh,,15,5 - 3 - 0drop,59.72%,56.78%,Other,,lilbruh
50,pepitojr2,,15,5 - 4 - 0,59.13%,53.96%,Goodra LZ Box,,pepitojr2
