Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Matt Vandersluys,,41,13 - 2 - 2,,,Arceus Duraludon,,cxndr
2,tomo1713,,43,14 - 2 - 1,,,Mew Genesect,,tomo1713
3,Christian  Fontenot,,35,11 - 3 - 2,,,Regis,,sticks
4,EvanCampbell94,,34,11 - 4 - 1,,,Lugia Archeops,,evancampbell94
5,Manoloe621,,34,11 - 3 - 1,,,Mew Genesect,,manoloe621
6,Owen Dalgard,,31,10 - 4 - 1,,,Lugia Archeops,,owendalgard
7,Christian Cruz,,31,10 - 4 - 1,,,Lugia Archeops,,christiancruz
8,Alex C,,31,10 - 4 - 1,,,Mew Genesect,,pandaboss58
9,Caleb Rogerson,,30,10 - 4 - 0,43.00%,57.71%,Lugia Archeops,,memaanhc
10,NRG allezliverpool,,28,9 - 4 - 1,66.00%,52.00%,Other,,allezliverpool69
11,DoomLoud,,28,9 - 4 - 1,55.00%,55.00%,Lugia Archeops,,doomloud
12,bibulek,,28,9 - 4 - 1,53.00%,43.40%,Lugia Archeops,,bibulek
13,FrankMintmire,,28,9 - 4 - 1,52.00%,54.20%,Regis,,frankmintmire
14,Braiden1235,,28,9 - 4 - 1,51.00%,51.09%,Palkia Inteleon,,braiden1235
15,Mcalmic,,28,9 - 4 - 1,46.00%,56.25%,Arceus Duraludon,,mcalmic
16,Loc Nguyen,,28,9 - 4 - 1,46.00%,55.91%,Arceus Mewtwo,,lnguyen0750
17,TinkatonTCG,,28,9 - 4 - 1,40.00%,60.23%,Regis,,tinkatontcg
18,MasterLeBui,,27,9 - 5 - 0,70.00%,48.00%,Arceus Duraludon,,masterlebui
19,MQTpokemon06,,27,9 - 5 - 0,62.00%,46.25%,Arceus Flying Pikachu,,mqtpokemon06
20,Timm101,,27,9 - 5 - 0,56.00%,48.00%,Lugia Archeops,,timm101
21,Kashvinder Singh,,27,9 - 5 - 0,35.00%,51.82%,Lugia Archeops,,kashmann27
22,. Medi,,25,8 - 4 - 1drop,65.00%,46.75%,Vikavolt,,owohunt
23,Greninjaboi,,25,8 - 5 - 1,52.00%,45.00%,Giratina LZ Box,,greninjaboi
24,Pumpkin [VEG],,25,8 - 5 - 1,49.00%,48.40%,Yveltal Control,,polgoal
25,ShadowSeeker17,,25,8 - 5 - 1,35.00%,50.23%,Lost Zone Box,,shadowseeker17
26,zio,,24,8 - 6 - 0,51.00%,48.00%,Lost Zone Box,,zio
27,likeollywithab,,24,8 - 6 - 0,46.25%,50.53%,Lugia Archeops,,likeollywithab
28,Katnoaga,,22,7 - 6 - 1,45.00%,47.60%,Lugia Archeops,,katnoaga
29,Ryan Simons,,21,7 - 7 - 0,45.00%,41.84%,Lost Zone Box,,variedits
30,SithMikkel96,,20,6 - 2 - 2drop,60.00%,55.00%,Lugia Archeops,,sithmikkel96
31,Luke Williams,,19,6 - 4 - 1drop,75.00%,44.50%,Mew Genesect,,bananaman999
32,SirRmor,,19,6 - 5 - 1drop,53.33%,36.67%,Arceus Flying Pikachu,,sirrmor
33,iStark11,,18,6 - 3 - 0,61.90%,55.59%,Lugia Archeops,,istark11
34,chingpaq,,18,6 - 3 - 0,58.39%,54.61%,Lugia Archeops,,chingpaq
35,sapocururu,,18,6 - 3 - 0,58.33%,58.95%,Lugia Archeops,,sapocururu
36,Dalten Cross,,18,6 - 3 - 0,57.12%,54.52%,Lugia Archeops,,vovuvu
37,UltraNko,,18,6 - 3 - 0,56.36%,55.05%,Mew Genesect,,ultranko
38,VINICIUS CORREIA,,18,6 - 3 - 0,55.56%,52.73%,Lost Zone Box,,vicoelho28
39,CrimzonBeard,,18,6 - 3 - 0,54.31%,53.31%,Arceus Duraludon,,crimzonbeard
40,ScrubbedOut,,18,6 - 3 - 0,53.79%,56.34%,Vikavolt,,scrubbedout
41,EliMaclean,,18,6 - 3 - 0,52.43%,53.38%,Goodra LZ Box,,elimaclean
42,marcogarcia,,18,6 - 3 - 0,51.84%,56.97%,Goodra LZ Box,,marcogarcia
43,Joe Higashi,,18,6 - 3 - 0,48.90%,53.66%,Mew Genesect,,rotaryrocket
44,banoonw,,16,5 - 3 - 1,57.89%,53.33%,Lugia Archeops,,banoonw
45,Vaughn,,16,5 - 3 - 1,55.71%,53.26%,Yveltal Control,,vaughn
46,Nara1702,,16,5 - 3 - 1,50.97%,55.79%,Goodra LZ Box,,nara1702
