Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Openogility,,25,8 - 1 - 1,,,Palkia Vikavolt,,openogility
2,marcogarcia,,22,7 - 2 - 1,,,Goodra LZ Box,,marcogarcia
3,cherry,,19,6 - 2 - 1,,,Rayquaza LZ Box,,cherry
4,YoongKaiJian,,19,6 - 2 - 1,,,Lugia Archeops,,yoongkaijian
5,Alex Hamilton,,18,6 - 2 - 0,,,Lugia Archeops,,omegascizor456
6,SrDanDuCi,,18,6 - 2 - 0,,,Arceus Duraludon,,srdanduci
7,Matt Vandersluys,,18,6 - 2 - 0,,,Arceus Duraludon,,cxndr
8,Dominik Malicki,,18,6 - 2 - 0,,,Mew Genesect,,demmix
9,Braiden1235,,15,5 - 2 - 0,70.41%,56.04%,Arceus,,braiden1235
10,leonardolinny,,15,5 - 2 - 0,61.73%,57.35%,Eternatus,,leonardolinny
11,FelixChristen,,15,5 - 2 - 0,61.22%,55.60%,Lugia Archeops,,felixchristen
12,bananaleks,,15,5 - 2 - 0,60.20%,61.14%,Mew Genesect,,bananaleks
13,Pendant,,15,5 - 2 - 0,54.18%,58.67%,Lugia Archeops,,pendant
14,beeswarm25,,15,5 - 2 - 0,54.18%,56.88%,Regis,,beeswarm25
15,fluppeaufex1,,15,5 - 2 - 0,54.18%,55.77%,Lost Zone Box,,fluppeaufex1
16,zio,,15,5 - 2 - 0,53.16%,55.79%,Mew Genesect,,zio
17,monsterbasic,,15,5 - 2 - 0,51.02%,53.75%,Vikavolt,,monsterbasic
18,Lou2003,,15,5 - 2 - 0,50.51%,55.18%,Mew Genesect,,lou2003
19,likeollywithab,,12,4 - 3 - 0,68.27%,54.63%,Arceus Duraludon,,likeollywithab
20,Gioele Dell'Andrino,,12,4 - 3 - 0,61.22%,54.44%,Mew Genesect,,gio
21,h04m,,12,4 - 3 - 0,58.67%,56.07%,Lost Zone Box,,h04m
22,Shaarni,,12,4 - 3 - 0,55.61%,52.68%,Lugia Archeops,,shaarni
23,Oskulden,,12,4 - 3 - 0,55.10%,54.34%,Lugia Archeops,,adamdabitch
24,Bartek Jurczyk,,12,4 - 3 - 0,54.59%,53.65%,Lugia Archeops,,jaszczur321
25,wakingeyes,,12,4 - 3 - 0,52.21%,52.81%,Lugia Archeops,,wakingeyes
26,Darin O'Meara,,12,4 - 3 - 0,51.87%,54.57%,Regis,,shr3d
27,Lecho,,12,4 - 3 - 0,50.17%,51.61%,Lost Zone Box,,lecho
28,ddzlgd430,,12,4 - 3 - 0,47.52%,49.70%,Lugia Archeops,,ddzlgd430
29,Nanami,,12,4 - 3 - 0,45.07%,56.45%,Lugia Archeops,,nanami
30,Mateusz  Ł,,12,4 - 3 - 0,42.01%,50.16%,Palkia Vikavolt,,jezyk
31,irishluck10,,12,4 - 3 - 0,40.07%,50.46%,Lost Zone Box,,irishluck10
32,IllusionOP,,10,3 - 3 - 1,50.51%,51.81%,Arceus Duraludon,,illusionop
33,RiotTown,,10,3 - 3 - 1,49.49%,53.92%,Mew Genesect,,riottown
34,soshifan9,,10,3 - 3 - 1,46.94%,49.32%,Lost Zone Box,,soshifan9
35,SestoSento,,9,3 - 2 - 0drop,55.24%,55.24%,Blissey,,sestosento
36,Skit10cardmarket,,9,3 - 3 - 0drop,54.17%,53.74%,Yveltal Control,,skit10cardmarket
37,Hayden Matthews,,9,3 - 3 - 0drop,54.17%,52.73%,Mew Genesect,,hdos39
38,TheShinyBuizel,,9,3 - 3 - 0drop,52.50%,51.39%,Lost Zone Box,,theshinybuizel
