Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,raio120,,40,13 - 3 - 1,,,Inteleon Urshifu,,raio120
2,Nathan Ginsburg,,37,12 - 4 - 1,,,Arceus Duraludon,,ngtcg
3,Roberto Antonio Plaza Orellana,,36,12 - 4 - 0,,,Chien-Pao Baxcalibur,,ch1nogamer
4,pititu,,34,11 - 4 - 1,,,Single Strike Lugia,,pititu
5,davibsousa,,36,12 - 3 - 0,,,Ting-Lu,,davibsousa
6,asapi2034,,34,11 - 3 - 1,,,Fusion Mew,,asapi2034
7,Jacob Stillwell,,33,11 - 4 - 0,,,Giratina LZ Box,,jakesterisit
8,kingslowking,,31,10 - 4 - 1,,,Arceus Duraludon,,kingslowking
9,Joe H,,31,10 - 3 - 1,41.67%,60.53%,Lugia Archeops,,rotaryrocket
10,donphan247,,30,10 - 4 - 0,66.00%,46.80%,Gardevoir,,donphan247
11,Daniel777,,30,10 - 4 - 0,51.00%,52.61%,Chien-Pao Baxcalibur,,daniel777
12,Brandon M,,28,9 - 4 - 1,72.00%,48.73%,Giratina LZ Box,,pok3fanatic
13,Benny Billinger,,28,9 - 4 - 1,65.00%,50.38%,Single Strike Lugia,,bbillinger
14,Memorroide69,,28,9 - 4 - 1,52.00%,49.80%,Arceus Giratina,,memorroide69
15,rain,,28,9 - 4 - 1,48.00%,59.20%,Gardevoir,,rain
16,ElliottOnTop,,28,9 - 4 - 1,42.00%,51.30%,Lost Zone Box,,elliottontop
17,diegoconc,,27,9 - 5 - 0,46.00%,52.86%,Arceus Giratina,,diegoconc
18,Selen Tatsuki,,27,9 - 5 - 0,42.00%,54.32%,Single Strike Lugia,,edgevnv
19,James Simms,,25,8 - 5 - 1,62.00%,48.20%,Gardevoir,,4600737
20,Takumi Tamaru,,25,8 - 4 - 1drop,56.25%,47.28%,Lost Zone Box,,waitoman
21,Kashvinder Singh Mann,,25,8 - 5 - 1,55.00%,49.31%,Arceus Giratina,,kashmann27
22,Chefswindell91,,25,8 - 5 - 1,46.00%,47.06%,Chien-Pao Baxcalibur,,chefswindell91
23,Trinilegolas,,24,8 - 6 - 0,50.00%,45.21%,Ting-Lu,,trinilegolas
24,shpanda,,24,8 - 6 - 0,38.75%,48.00%,Single Strike Lugia,,shpanda
25,Jane K,,22,7 - 4 - 1drop,61.67%,43.75%,Giratina LZ Box,,jane4eves
26,Matthew Barbeau,,21,7 - 3 - 0drop,80.00%,41.00%,Gardevoir,,waterocean
27,peke,,21,7 - 5 - 0drop,66.67%,46.00%,Giratina LZ Box,,peke
28,Nuge1234,,21,7 - 4 - 0drop,50.00%,44.00%,Arceus Duraludon,,nuge1234
29,Jaime Cardoso,,21,7 - 7 - 0,47.50%,46.67%,Arceus Duraludon,,jaimin
30,Densi,,19,6 - 4 - 1drop,70.00%,53.33%,Noivern,,densi
31,Gardell Young,,19,6 - 4 - 1drop,36.67%,51.87%,Chien-Pao Baxcalibur,,mrsuav
32,SleepyMoment,,18,6 - 4 - 0drop,40.00%,38.75%,Lost Zone Box,,sleepymoment
33,legomattie,,18,6 - 3 - 0,57.72%,53.60%,Single Strike Lugia,,legomattie
34,Zac C,,18,6 - 3 - 0,56.15%,55.21%,Arceus Duraludon,,globaltrainer71
35,Chou Boyu,,18,6 - 3 - 0,56.04%,56.21%,Goodra LZ Box,,werwer0915
36,NRG allezliverpool,,18,6 - 3 - 0,54.32%,52.86%,Lost Zone Box,,allezliverpool69
37,melfo,,18,6 - 3 - 0,53.85%,52.75%,Gardevoir,,melfo
38,Leu,,18,6 - 3 - 0,52.60%,52.60%,Inteleon Urshifu,,leu
39,Hooligan835,,18,6 - 3 - 0,52.57%,53.19%,Fusion Mew,,hooligan835
40,Neo Erlandsson,,18,6 - 3 - 0,52.28%,51.52%,Single Strike Lugia,,neoerlandsson
