Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
272,irvintyes,,0,0 - 2 - 0drop,59.82%,53.99%,Dark Inteleon,,irvintyes
273,JestKidding,,0,0 - 4 - 0drop,58.73%,45.23%,Palkia Inteleon,,jestkidding
274,Marco,,0,0 - 2 - 0drop,58.33%,53.25%,Arceus Charizard,,marco
275,Kevin Ajolt N,,0,0 - 1 - 0drop,57.14%,60.83%,Mew Genesect,,ajolt
276,ToFHecThor,,0,0 - 2 - 0drop,56.35%,56.70%,Calyrex Inteleon,,tofhecthor
277,Sanjay7s,,0,0 - 2 - 0drop,56.35%,49.05%,Dark Inteleon,,sanjay7s
278,ChaloZamorano,,0,0 - 1 - 0drop,56.25%,54.51%,Regis,,chalozamorano
279,Edward T,,0,0 - 1 - 0drop,55.56%,55.86%,Arceus Inteleon,,edward
280,brandonjones,,0,0 - 1 - 0drop,55.56%,49.04%,Calyrex Palkia,,brandonjones
281,Leadlomas,,0,0 - 2 - 0drop,53.57%,47.53%,Durant,,leadlomas
282,grantm12,,0,0 - 2 - 0drop,52.78%,54.30%,Zoroark Box,,grantm12
283,wangxu2000,,0,0 - 4 - 0drop,52.78%,45.11%,Regis,,wangxu2000
284,Jacob Lopez,,0,0 - 3 - 0drop,51.85%,41.70%,Regis,,sirichigo
285,rider1313,,0,0 - 2 - 0drop,51.25%,49.44%,Arceus Inteleon,,rider1313
286,heavyarms9898,,0,0 - 1 - 0drop,50.00%,51.19%,Arceus,,heavyarms9898
287,Zach Bratton,,0,0 - 2 - 0drop,50.00%,49.83%,Palkia Inteleon,,roughly52
288,Zach Cohen,,0,0 - 1 - 0drop,50.00%,47.64%,Mew Genesect,,zachthemudkip
289,LoboFinnbertoo,,0,0 - 1 - 0drop,50.00%,42.99%,Sylveon Arceus,,lobofinnbertoo
290,Ryan Keller,,0,0 - 2 - 0drop,48.57%,49.40%,Arceus Malamar,,rkelle19
291,PokemonDanFanTCG,,0,0 - 2 - 0drop,47.92%,54.41%,Arceus Inteleon,,pokemondanfantcg
292,IronVortex,,0,0 - 2 - 0drop,45.83%,47.45%,Other,,ironvortex
293,ToF Bruno P,,0,0 - 2 - 0drop,45.00%,48.85%,Dragapult Inteleon,,setheboo
294,Jon Self,,0,0 - 3 - 0drop,44.91%,47.36%,Hisuian Decidueye,,jselfie
295,Getcrumpin,,0,0 - 2 - 0drop,41.67%,45.30%,Calyrex Inteleon,,getcrumpin
296,Ryan Simons,,0,0 - 2 - 0drop,41.07%,46.57%,Other,,variedits
297,Jothaniel,,0,0 - 2 - 0drop,41.07%,43.91%,Calyrex Inteleon,,jothaniel
298,Isaiah R,,0,0 - 3 - 0drop,37.78%,43.16%,Other,,timeboss
299,beastmode289,,0,0 - 9 - 0,37.59%,39.15%,Suicune,,beastmode289
300,Louisianimal504,,0,0 - 1 - 0drop,37.50%,51.38%,Darkrai,,louisianimal504
301,Kaotom35,,0,0 - 9 - 0,36.73%,39.53%,Mew Genesect,,kaotom35
302,PSbank,,0,0 - 3 - 0drop,35.71%,47.94%,Charizard,,psbank
303,leandroaraujo,,0,0 - 9 - 0,34.88%,40.33%,Other,,leandroaraujo
304,kylelabrie,,0,0 - 2 - 0drop,34.72%,48.32%,Darkrai,,kylelabrie
305,ItzElBandido,,0,0 - 2 - 0drop,34.72%,41.43%,Palkia Inteleon,,itzelbandido
306,Chris Culhane,,0,0 - 9 - 0,34.57%,37.29%,Calyrex Inteleon,,chris7496
307,Owen Dalgard,,0,0 - 7 - 0drop,34.29%,36.72%,Arceus,,owendalgard
308,kyoukaiten,,0,0 - 9 - 0,34.07%,38.19%,Palkia Inteleon,,kyoukaiten
309,Gingapocky,,0,0 - 1 - 0drop,33.33%,48.21%,Palkia Inteleon,,gingapocky
310,Josh Cohen,,0,0 - 1 - 0drop,33.33%,47.38%,Dark Inteleon,,jcohenwc
311,Gabe Shumway,,0,0 - 2 - 0drop,33.33%,47.08%,Arceus Malamar,,gabeshumway
312,Dabstar90,,0,0 - 3 - 0drop,33.33%,44.54%,Other,,dabstar90
313,NewGhost,,0,0 - 1 - 0drop,33.33%,38.49%,Samurott Inteleon,,newghost
314,Collector927,,0,0 - 2 - 0drop,32.50%,42.64%,Regis,,collector927
315,GingerTCG,,0,0 - 9 - 0,31.92%,36.65%,Morpeko Diancie,,gingertcg
316,Jerkules,,0,0 - 9 - 0,31.48%,35.65%,Mew Genesect,,jerkules
317,JoshuaN9785,,0,0 - 9 - 0,31.11%,35.27%,Blissey,,joshuan9785
318,calvino,,0,0 - 1 - 0drop,30.00%,52.78%,Urshifu Moltres,,calvino
319,RodrigoJN,,0,0 - 9 - 0,29.32%,37.58%,Calyrex Inteleon,,rodrigojn
320,wadedaze,,0,0 - 2 - 0drop,29.17%,44.28%,Mew Genesect,,wadedaze
